Home Team,Home Score,Away Team,Away Score,Match Date
Toulouse,1,Lyon,2, Wednesday 20th December 2017.
Nantes,1,Angers,0, Sunday 17th December 2017.
Nice,1,Bordeaux,0, Sunday 17th December 2017.
Lyon,2,Marseille,0, Sunday 17th December 2017.
Rennes,1,Paris Saint-Germain,4, Saturday 16th December 2017.
Caen,0,Guingamp,0, Saturday 16th December 2017.
Dijon,3,Lille,0, Saturday 16th December 2017.
Montpellier,1,Metz,3, Saturday 16th December 2017.
Strasbourg,2,Toulouse,1, Saturday 16th December 2017.
Troyes,1,Amiens,0, Saturday 16th December 2017.
St Etienne,0,Monaco,4, Friday 15th December 2017.
Amiens,1,Lyon,2, Sunday 10th December 2017.
Nantes,1,Nice,2, Sunday 10th December 2017.
Marseille,3,St Etienne,0, Sunday 10th December 2017.
Paris Saint-Germain,3,Lille,1, Saturday 9th December 2017.
Angers,1,Montpellier,1, Saturday 9th December 2017.
Guingamp,4,Dijon,0, Saturday 9th December 2017.
Metz,1,Rennes,1, Saturday 9th December 2017.
Monaco,3,Troyes,2, Saturday 9th December 2017.
Toulouse,2,Caen,0, Saturday 9th December 2017.
Bordeaux,0,Strasbourg,3, Friday 8th December 2017.
St Etienne,1,Nantes,1, Sunday 3rd December 2017.
Caen,1,Lyon,2, Sunday 3rd December 2017.
Montpellier,1,Marseille,1, Sunday 3rd December 2017.
Strasbourg,2,Paris Saint-Germain,1, Saturday 2nd December 2017.
Lille,1,Toulouse,0, Saturday 2nd December 2017.
Monaco,1,Angers,0, Saturday 2nd December 2017.
Nice,3,Metz,1, Saturday 2nd December 2017.
Rennes,2,Amiens,0, Saturday 2nd December 2017.
Troyes,0,Guingamp,1, Saturday 2nd December 2017.
Dijon,3,Bordeaux,2, Friday 1st December 2017.
Angers,1,Rennes,2, Wednesday 29th November 2017.
Guingamp,0,Montpellier,0, Wednesday 29th November 2017.
Lyon,1,Lille,2, Wednesday 29th November 2017.
Metz,0,Marseille,3, Wednesday 29th November 2017.
Nantes,1,Monaco,0, Wednesday 29th November 2017.
Toulouse,1,Nice,2, Wednesday 29th November 2017.
Paris Saint-Germain,2,Troyes,0, Wednesday 29th November 2017.
Amiens,2,Dijon,1, Tuesday 28th November 2017.
Strasbourg,0,Caen,0, Tuesday 28th November 2017.
Bordeaux,3,St Etienne,0, Tuesday 28th November 2017.
Nice,0,Lyon,5, Sunday 26th November 2017.
Marseille,1,Guingamp,0, Sunday 26th November 2017.
Monaco,1,Paris Saint-Germain,2, Sunday 26th November 2017.
Rennes,2,Nantes,1, Saturday 25th November 2017.
Caen,1,Bordeaux,0, Saturday 25th November 2017.
Metz,0,Amiens,2, Saturday 25th November 2017.
Montpellier,3,Lille,0, Saturday 25th November 2017.
St Etienne,2,Strasbourg,2, Friday 24th November 2017.
Amiens,3,Lille,0, Monday 20th November 2017.
Caen,1,Nice,1, Sunday 19th November 2017.
Lyon,0,Montpellier,0, Sunday 19th November 2017.
Bordeaux,1,Marseille,1, Sunday 19th November 2017.
Paris Saint-Germain,4,Nantes,1, Saturday 18th November 2017.
Dijon,3,Troyes,1, Saturday 18th November 2017.
Guingamp,1,Angers,1, Saturday 18th November 2017.
Strasbourg,2,Rennes,1, Saturday 18th November 2017.
Toulouse,0,Metz,0, Saturday 18th November 2017.
Lille,3,St Etienne,1, Friday 17th November 2017.
Amiens,1,Monaco,1, Friday 17th November 2017.
Nice,1,Dijon,0, Sunday 5th November 2017.
Marseille,5,Caen,0, Sunday 5th November 2017.
Metz,0,Lille,3, Sunday 5th November 2017.
St Etienne,0,Lyon,5, Sunday 5th November 2017.
Angers,0,Paris Saint-Germain,5, Saturday 4th November 2017.
Monaco,6,Guingamp,0, Saturday 4th November 2017.
Montpellier,1,Amiens,1, Saturday 4th November 2017.
Nantes,2,Toulouse,1, Saturday 4th November 2017.
Troyes,3,Strasbourg,0,https://www.skysports.com/football/troyes-vs-strasbourg/373597
Rennes,1,Bordeaux,0, Friday 3rd November 2017.
Lyon,2,Metz,0, Sunday 29th October 2017.
Toulouse,0,St Etienne,0, Sunday 29th October 2017.
Lille,0,Marseille,1, Sunday 29th October 2017.
Bordeaux,0,Monaco,2, Saturday 28th October 2017.
Caen,1,Troyes,0, Saturday 28th October 2017.
Dijon,1,Nantes,0, Saturday 28th October 2017.
Guingamp,1,Amiens,1, Saturday 28th October 2017.
Montpellier,0,Rennes,1, Saturday 28th October 2017.
Strasbourg,2,Angers,2, Saturday 28th October 2017.
Paris Saint-Germain,3,Nice,0, Friday 27th October 2017.
Nice,1,Strasbourg,2, Sunday 22nd October 2017.
Troyes,0,Lyon,5, Sunday 22nd October 2017.
Marseille,2,Paris Saint-Germain,2, Sunday 22nd October 2017.
Monaco,2,Caen,0, Saturday 21st October 2017.
Amiens,1,Bordeaux,0, Saturday 21st October 2017.
Angers,0,Toulouse,1, Saturday 21st October 2017.
Metz,1,Dijon,2, Saturday 21st October 2017.
Nantes,2,Guingamp,1, Saturday 21st October 2017.
Rennes,1,Lille,0, Saturday 21st October 2017.
St Etienne,0,Montpellier,1, Friday 20th October 2017.
Bordeaux,1,Nantes,1, Sunday 15th October 2017.
Montpellier,2,Nice,0, Sunday 15th October 2017.
Strasbourg,3,Marseille,3, Sunday 15th October 2017.
Dijon,1,Paris Saint-Germain,2, Saturday 14th October 2017.
Caen,0,Angers,2, Saturday 14th October 2017.
Guingamp,2,Rennes,0, Saturday 14th October 2017.
Lille,2,Troyes,2, Saturday 14th October 2017.
St Etienne,3,Metz,1, Saturday 14th October 2017.
Toulouse,1,Amiens,0, Saturday 14th October 2017.
Lyon,3,Monaco,2, Friday 13th October 2017.
Troyes,2,St Etienne,1, Sunday 1st October 2017.
Angers,3,Lyon,3, Sunday 1st October 2017.
Nice,2,Marseille,4, Sunday 1st October 2017.
Paris Saint-Germain,6,Bordeaux,2, Saturday 30th September 2017.
Dijon,1,Strasbourg,1, Saturday 30th September 2017.
Guingamp,1,Toulouse,1, Saturday 30th September 2017.
Nantes,1,Metz,0, Saturday 30th September 2017.
Rennes,0,Caen,1, Saturday 30th September 2017.
Monaco,1,Montpellier,1, Friday 29th September 2017.
St Etienne,2,Rennes,2, Sunday 24th September 2017.
Strasbourg,1,Nantes,2, Sunday 24th September 2017.
Marseille,2,Toulouse,0, Sunday 24th September 2017.
Montpellier,0,Paris Saint-Germain,0, Saturday 23rd September 2017.
Bordeaux,3,Guingamp,1, Saturday 23rd September 2017.
Caen,1,Amiens,0, Saturday 23rd September 2017.
Lyon,3,Dijon,3, Saturday 23rd September 2017.
Metz,0,Troyes,1, Saturday 23rd September 2017.
Nice,2,Angers,2, Friday 22nd September 2017.
Lille,0,Monaco,4, Friday 22nd September 2017.
Amiens,0,Marseille,2, Sunday 17th September 2017.
Angers,0,Metz,1, Sunday 17th September 2017.
Rennes,0,Nice,1, Sunday 17th September 2017.
Paris Saint-Germain,2,Lyon,0, Sunday 17th September 2017.
Monaco,3,Strasbourg,0, Saturday 16th September 2017.
Dijon,0,St Etienne,1, Saturday 16th September 2017.
Guingamp,1,Lille,0, Saturday 16th September 2017.
Nantes,1,Caen,0, Saturday 16th September 2017.
Troyes,0,Montpellier,1, Saturday 16th September 2017.
Toulouse,0,Bordeaux,1, Friday 15th September 2017.
St Etienne,1,Angers,1, Sunday 10th September 2017.
Lyon,2,Guingamp,1, Sunday 10th September 2017.
Marseille,1,Rennes,3, Sunday 10th September 2017.
Nice,4,Monaco,0, Saturday 9th September 2017.
Caen,2,Dijon,1, Saturday 9th September 2017.
Montpellier,0,Nantes,1, Saturday 9th September 2017.
Strasbourg,0,Amiens,1, Saturday 9th September 2017.
Troyes,0,Toulouse,0, Saturday 9th September 2017.
Lille,0,Bordeaux,0, Friday 8th September 2017.
Metz,1,Paris Saint-Germain,5, Friday 8th September 2017.
Guingamp,2,Strasbourg,0, Sunday 27th August 2017.
Angers,1,Lille,1, Sunday 27th August 2017.
Monaco,6,Marseille,1, Sunday 27th August 2017.
Nantes,0,Lyon,0, Saturday 26th August 2017.
Amiens,3,Nice,0, Saturday 26th August 2017.
Bordeaux,2,Troyes,1, Saturday 26th August 2017.
Caen,1,Metz,0, Saturday 26th August 2017.
Dijon,2,Montpellier,1, Saturday 26th August 2017.
Toulouse,3,Rennes,2, Saturday 26th August 2017.
Paris Saint-Germain,3,St Etienne,0, Friday 25th August 2017.
Lille,0,Caen,2, Sunday 20th August 2017.
Marseille,1,Angers,1, Sunday 20th August 2017.
Paris Saint-Germain,6,Toulouse,2, Sunday 20th August 2017.
Lyon,3,Bordeaux,3, Saturday 19th August 2017.
Montpellier,1,Strasbourg,1, Saturday 19th August 2017.
Nice,2,Guingamp,0, Saturday 19th August 2017.
Rennes,2,Dijon,2, Saturday 19th August 2017.
St Etienne,3,Amiens,0, Saturday 19th August 2017.
Troyes,0,Nantes,1, Saturday 19th August 2017.
Metz,0,Monaco,1, Friday 18th August 2017.
Strasbourg,3,Lille,0, Sunday 13th August 2017.
Dijon,1,Monaco,4, Sunday 13th August 2017.
Guingamp,0,Paris Saint-Germain,3, Sunday 13th August 2017.
Nantes,0,Marseille,1, Saturday 12th August 2017.
Amiens,0,Angers,2, Saturday 12th August 2017.
Bordeaux,2,Metz,0, Saturday 12th August 2017.
Caen,0,St Etienne,1, Saturday 12th August 2017.
Toulouse,1,Montpellier,0, Saturday 12th August 2017.
Nice,1,Troyes,2, Friday 11th August 2017.
Rennes,1,Lyon,2, Friday 11th August 2017.
Lille,3,Nantes,0, Sunday 6th August 2017.
Angers,2,Bordeaux,2, Sunday 6th August 2017.
Marseille,3,Dijon,0, Sunday 6th August 2017.
Paris Saint-Germain,2,Amiens,0, Saturday 5th August 2017.
Lyon,4,Strasbourg,0, Saturday 5th August 2017.
Metz,1,Guingamp,3, Saturday 5th August 2017.
Montpellier,1,Caen,0,https://www.skysports.com/football/montpellier-vs-caen/373484
St Etienne,1,Nice,0, Saturday 5th August 2017.
Troyes,1,Rennes,1, Saturday 5th August 2017.
Monaco,3,Toulouse,2, Friday 4th August 2017.
