Home Team,Home Score,Away Team,Away Score,Match Date
Espanyol,1,Alaves,0, Saturday 8th April 2017.
Real Madrid,1,Atletico Madrid,1, Saturday 8th April 2017.
Sevilla,4,Deportivo La Coruna,2, Saturday 8th April 2017.
Malaga,2,Barcelona,0, Saturday 8th April 2017.
Villarreal,3,Athletic Bilbao,1, Friday 7th April 2017.
Eibar,3,Las Palmas,1, Thursday 6th April 2017.
Valencia,3,Celta Vigo,2, Thursday 6th April 2017.
Barcelona,3,Sevilla,0, Wednesday 5th April 2017.
Alaves,0,Osasuna,1, Wednesday 5th April 2017.
Deportivo La Coruna,0,Granada,0, Wednesday 5th April 2017.
Sporting Gijon,0,Malaga,1, Wednesday 5th April 2017.
Leganes,2,Real Madrid,4, Wednesday 5th April 2017.
Athletic Bilbao,2,Espanyol,0, Tuesday 4th April 2017.
Atletico Madrid,1,Real Sociedad,0, Tuesday 4th April 2017.
Real Betis,0,Villarreal,1, Tuesday 4th April 2017.
Celta Vigo,3,Las Palmas,1, Monday 3rd April 2017.
Sevilla,0,Sporting Gijon,0, Sunday 2nd April 2017.
Real Madrid,3,Alaves,0, Sunday 2nd April 2017.
Valencia,3,Deportivo La Coruna,0, Sunday 2nd April 2017.
Granada,1,Barcelona,4, Sunday 2nd April 2017.
Villarreal,2,Eibar,3, Saturday 1st April 2017.
Osasuna,1,Athletic Bilbao,2, Saturday 1st April 2017.
Real Sociedad,1,Leganes,1, Saturday 1st April 2017.
Malaga,0,Atletico Madrid,2, Saturday 1st April 2017.
Espanyol,2,Real Betis,1, Friday 31st March 2017.
Leganes,0,Malaga,0, Sunday 19th March 2017.
Atletico Madrid,3,Sevilla,1, Sunday 19th March 2017.
Deportivo La Coruna,0,Celta Vigo,1, Sunday 19th March 2017.
Sporting Gijon,3,Granada,1, Sunday 19th March 2017.
Barcelona,4,Valencia,2, Sunday 19th March 2017.
Eibar,1,Espanyol,1, Saturday 18th March 2017.
Athletic Bilbao,1,Real Madrid,2, Saturday 18th March 2017.
Alaves,1,Real Sociedad,0, Saturday 18th March 2017.
Real Betis,2,Osasuna,0, Saturday 18th March 2017.
Las Palmas,1,Villarreal,0, Friday 17th March 2017.
Osasuna,1,Eibar,1, Monday 13th March 2017.
Real Sociedad,0,Athletic Bilbao,2, Sunday 12th March 2017.
Deportivo La Coruna,2,Barcelona,1, Sunday 12th March 2017.
Celta Vigo,0,Villarreal,1, Sunday 12th March 2017.
Real Madrid,2,Real Betis,1, Sunday 12th March 2017.
Valencia,1,Sporting Gijon,1, Saturday 11th March 2017.
Sevilla,1,Leganes,1, Saturday 11th March 2017.
Malaga,1,Alaves,2, Saturday 11th March 2017.
Granada,0,Atletico Madrid,1, Saturday 11th March 2017.
Espanyol,4,Las Palmas,3, Friday 10th March 2017.
Deportivo La Coruna,1,Real Betis,1, Wednesday 8th March 2017.
Alaves,1,Sevilla,1, Monday 6th March 2017.
Sporting Gijon,0,Deportivo La Coruna,1, Sunday 5th March 2017.
Atletico Madrid,3,Valencia,0, Sunday 5th March 2017.
Las Palmas,5,Osasuna,2, Sunday 5th March 2017.
Athletic Bilbao,1,Malaga,0, Sunday 5th March 2017.
Leganes,1,Granada,0, Saturday 4th March 2017.
Eibar,1,Real Madrid,4, Saturday 4th March 2017.
Villarreal,2,Espanyol,0, Saturday 4th March 2017.
Barcelona,5,Celta Vigo,0, Saturday 4th March 2017.
Real Betis,2,Real Sociedad,3, Friday 3rd March 2017.
Deportivo La Coruna,1,Atletico Madrid,1, Thursday 2nd March 2017.
Sevilla,1,Athletic Bilbao,0, Thursday 2nd March 2017.
Barcelona,6,Sporting Gijon,1, Wednesday 1st March 2017.
Osasuna,1,Villarreal,4, Wednesday 1st March 2017.
Celta Vigo,2,Espanyol,2, Wednesday 1st March 2017.
Granada,2,Alaves,1, Wednesday 1st March 2017.
Real Madrid,3,Las Palmas,3, Wednesday 1st March 2017.
Real Sociedad,2,Eibar,2, Tuesday 28th February 2017.
Malaga,1,Real Betis,2, Tuesday 28th February 2017.
Valencia,1,Leganes,0, Tuesday 28th February 2017.
Espanyol,3,Osasuna,0, Sunday 26th February 2017.
Atletico Madrid,1,Barcelona,2, Sunday 26th February 2017.
Athletic Bilbao,3,Granada,1, Sunday 26th February 2017.
Sporting Gijon,1,Celta Vigo,1, Sunday 26th February 2017.
Villarreal,2,Real Madrid,3, Sunday 26th February 2017.
Alaves,2,Valencia,1, Saturday 25th February 2017.
Real Betis,1,Sevilla,2, Saturday 25th February 2017.
Leganes,4,Deportivo La Coruna,0, Saturday 25th February 2017.
Eibar,3,Malaga,0, Saturday 25th February 2017.
Las Palmas,0,Real Sociedad,1, Friday 24th February 2017.
Valencia,2,Real Madrid,1, Wednesday 22nd February 2017.
Malaga,2,Las Palmas,1, Monday 20th February 2017.
Real Sociedad,0,Villarreal,1, Sunday 19th February 2017.
Valencia,2,Athletic Bilbao,0, Sunday 19th February 2017.
Celta Vigo,3,Osasuna,0, Sunday 19th February 2017.
Barcelona,2,Leganes,1, Sunday 19th February 2017.
Sporting Gijon,1,Atletico Madrid,4, Saturday 18th February 2017.
Real Madrid,2,Espanyol,0, Saturday 18th February 2017.
Deportivo La Coruna,0,Alaves,1, Saturday 18th February 2017.
Sevilla,2,Eibar,0, Saturday 18th February 2017.
Granada,4,Real Betis,1, Friday 17th February 2017.
Eibar,4,Granada,0, Monday 13th February 2017.
Villarreal,1,Malaga,1, Sunday 12th February 2017.
Leganes,0,Sporting Gijon,2, Sunday 12th February 2017.
Las Palmas,0,Sevilla,1, Sunday 12th February 2017.
Atletico Madrid,3,Celta Vigo,2, Sunday 12th February 2017.
Real Betis,0,Valencia,0, Saturday 11th February 2017.
Alaves,0,Barcelona,6, Saturday 11th February 2017.
Athletic Bilbao,2,Deportivo La Coruna,1, Saturday 11th February 2017.
Osasuna,1,Real Madrid,3, Saturday 11th February 2017.
Espanyol,1,Real Sociedad,2, Friday 10th February 2017.
Granada,1,Las Palmas,0, Monday 6th February 2017.
Sevilla,0,Villarreal,0, Sunday 5th February 2017.
Sporting Gijon,2,Alaves,4, Sunday 5th February 2017.
Real Sociedad,3,Osasuna,2, Sunday 5th February 2017.
Malaga,0,Espanyol,1, Saturday 4th February 2017.
Barcelona,3,Athletic Bilbao,0, Saturday 4th February 2017.
Atletico Madrid,2,Leganes,0, Saturday 4th February 2017.
Valencia,0,Eibar,4, Saturday 4th February 2017.
Las Palmas,3,Valencia,1, Monday 30th January 2017.
Real Betis,1,Barcelona,1, Sunday 29th January 2017.
Espanyol,3,Sevilla,1, Sunday 29th January 2017.
Athletic Bilbao,2,Sporting Gijon,1, Sunday 29th January 2017.
Real Madrid,3,Real Sociedad,0, Sunday 29th January 2017.
Villarreal,2,Granada,0, Saturday 28th January 2017.
Alaves,0,Atletico Madrid,0, Saturday 28th January 2017.
Eibar,3,Deportivo La Coruna,1, Saturday 28th January 2017.
Leganes,0,Celta Vigo,2, Saturday 28th January 2017.
Osasuna,1,Malaga,1, Friday 27th January 2017.
Osasuna,3,Sevilla,4, Sunday 22nd January 2017.
Athletic Bilbao,2,Atletico Madrid,2, Sunday 22nd January 2017.
Real Betis,0,Sporting Gijon,0, Sunday 22nd January 2017.
Real Sociedad,1,Celta Vigo,0, Sunday 22nd January 2017.
Eibar,0,Barcelona,4, Sunday 22nd January 2017.
Espanyol,3,Granada,1, Saturday 21st January 2017.
Real Madrid,2,Malaga,1, Saturday 21st January 2017.
Alaves,2,Leganes,2, Saturday 21st January 2017.
Villarreal,0,Valencia,2, Saturday 21st January 2017.
Las Palmas,1,Deportivo La Coruna,1, Friday 20th January 2017.
Malaga,0,Real Sociedad,2, Monday 16th January 2017.
Valencia,2,Espanyol,1, Sunday 15th January 2017.
Celta Vigo,1,Alaves,0, Sunday 15th January 2017.
Granada,1,Osasuna,1, Sunday 15th January 2017.
Sporting Gijon,2,Eibar,3, Sunday 15th January 2017.
Sevilla,2,Real Madrid,1, Sunday 15th January 2017.
Leganes,0,Athletic Bilbao,0, Saturday 14th January 2017.
Barcelona,5,Las Palmas,0, Saturday 14th January 2017.
Atletico Madrid,1,Real Betis,0, Saturday 14th January 2017.
Deportivo La Coruna,0,Villarreal,0, Saturday 14th January 2017.
Osasuna,3,Valencia,3, Monday 9th January 2017.
Athletic Bilbao,0,Alaves,0,https://www.skysports.com/football/ath-bilbao-vs-alaves/362851
Real Betis,2,Leganes,0, Sunday 8th January 2017.
Celta Vigo,3,Malaga,1, Sunday 8th January 2017.
Villarreal,1,Barcelona,1, Sunday 8th January 2017.
Real Madrid,5,Granada,0, Saturday 7th January 2017.
Eibar,0,Atletico Madrid,2, Saturday 7th January 2017.
Las Palmas,1,Sporting Gijon,0, Saturday 7th January 2017.
Real Sociedad,0,Sevilla,4, Saturday 7th January 2017.
Espanyol,1,Deportivo La Coruna,1, Friday 6th January 2017.
Athletic Bilbao,2,Celta Vigo,1, Monday 19th December 2016.
Leganes,1,Eibar,1, Sunday 18th December 2016.
Deportivo La Coruna,2,Osasuna,0, Sunday 18th December 2016.
Barcelona,4,Espanyol,1, Sunday 18th December 2016.
Sporting Gijon,1,Villarreal,3, Saturday 17th December 2016.
Atletico Madrid,1,Las Palmas,0, Saturday 17th December 2016.
Granada,0,Real Sociedad,2, Saturday 17th December 2016.
Sevilla,4,Malaga,1, Saturday 17th December 2016.
Alaves,1,Real Betis,0, Friday 16th December 2016.
Villarreal,3,Atletico Madrid,0, Monday 12th December 2016.
Eibar,0,Alaves,0, Sunday 11th December 2016.
Celta Vigo,0,Sevilla,3, Sunday 11th December 2016.
Espanyol,2,Sporting Gijon,1, Sunday 11th December 2016.
Real Betis,1,Athletic Bilbao,0, Sunday 11th December 2016.
Osasuna,0,Barcelona,3, Saturday 10th December 2016.
Real Sociedad,3,Valencia,2, Saturday 10th December 2016.
Las Palmas,1,Leganes,1, Saturday 10th December 2016.
Real Madrid,3,Deportivo La Coruna,2, Saturday 10th December 2016.
Malaga,1,Granada,1, Friday 9th December 2016.
Deportivo La Coruna,5,Real Sociedad,1, Monday 5th December 2016.
Real Betis,3,Celta Vigo,3, Sunday 4th December 2016.
Athletic Bilbao,3,Eibar,1, Sunday 4th December 2016.
Alaves,1,Las Palmas,1, Sunday 4th December 2016.
Sporting Gijon,3,Osasuna,1, Sunday 4th December 2016.
Valencia,2,Malaga,2, Sunday 4th December 2016.
Granada,2,Sevilla,1, Saturday 3rd December 2016.
Barcelona,1,Real Madrid,1, Saturday 3rd December 2016.
Leganes,0,Villarreal,0, Saturday 3rd December 2016.
Atletico Madrid,0,Espanyol,0, Saturday 3rd December 2016.
Las Palmas,3,Athletic Bilbao,1, Monday 28th November 2016.
Villarreal,0,Alaves,2, Sunday 27th November 2016.
Osasuna,0,Atletico Madrid,3, Sunday 27th November 2016.
Celta Vigo,3,Granada,1, Sunday 27th November 2016.
Real Sociedad,1,Barcelona,1, Sunday 27th November 2016.
Malaga,4,Deportivo La Coruna,3, Saturday 26th November 2016.
Real Madrid,2,Sporting Gijon,1, Saturday 26th November 2016.
Espanyol,3,Leganes,0, Saturday 26th November 2016.
Sevilla,2,Valencia,1, Saturday 26th November 2016.
Eibar,3,Real Betis,1, Friday 25th November 2016.
Leganes,2,Osasuna,0, Monday 21st November 2016.
Alaves,0,Espanyol,1, Sunday 20th November 2016.
Valencia,1,Granada,1, Sunday 20th November 2016.
Sporting Gijon,1,Real Sociedad,3, Sunday 20th November 2016.
Athletic Bilbao,1,Villarreal,0, Sunday 20th November 2016.
Deportivo La Coruna,2,Sevilla,3, Saturday 19th November 2016.
Barcelona,0,Malaga,0, Saturday 19th November 2016.
Eibar,1,Celta Vigo,0, Saturday 19th November 2016.
Atletico Madrid,0,Real Madrid,3, Saturday 19th November 2016.
Real Betis,2,Las Palmas,0, Friday 18th November 2016.
Real Madrid,3,Leganes,0, Sunday 6th November 2016.
Celta Vigo,2,Valencia,1, Sunday 6th November 2016.
Espanyol,0,Athletic Bilbao,0, Sunday 6th November 2016.
Villarreal,2,Real Betis,0, Sunday 6th November 2016.
Sevilla,1,Barcelona,2, Sunday 6th November 2016.
Granada,1,Deportivo La Coruna,1, Saturday 5th November 2016.
Real Sociedad,2,Atletico Madrid,0, Saturday 5th November 2016.
Osasuna,0,Alaves,1, Saturday 5th November 2016.
Las Palmas,1,Eibar,0, Saturday 5th November 2016.
Malaga,3,Sporting Gijon,2, Friday 4th November 2016.
Deportivo La Coruna,1,Valencia,1, Monday 31st October 2016.
Eibar,2,Villarreal,1, Sunday 30th October 2016.
Athletic Bilbao,1,Osasuna,1, Sunday 30th October 2016.
Real Betis,0,Espanyol,1, Sunday 30th October 2016.
Las Palmas,3,Celta Vigo,3, Sunday 30th October 2016.
Sporting Gijon,1,Sevilla,1, Saturday 29th October 2016.
Alaves,1,Real Madrid,4, Saturday 29th October 2016.
Atletico Madrid,4,Malaga,2, Saturday 29th October 2016.
Barcelona,1,Granada,0, Saturday 29th October 2016.
Leganes,0,Real Sociedad,2, Friday 28th October 2016.
Celta Vigo,4,Deportivo La Coruna,1, Sunday 23rd October 2016.
Sevilla,1,Atletico Madrid,0, Sunday 23rd October 2016.
Malaga,4,Leganes,0, Sunday 23rd October 2016.
Villarreal,2,Las Palmas,1, Sunday 23rd October 2016.
Real Madrid,2,Athletic Bilbao,1, Sunday 23rd October 2016.
Espanyol,3,Eibar,3, Saturday 22nd October 2016.
Valencia,2,Barcelona,3, Saturday 22nd October 2016.
Real Sociedad,3,Alaves,0, Saturday 22nd October 2016.
Granada,0,Sporting Gijon,0, Saturday 22nd October 2016.
Osasuna,1,Real Betis,2, Friday 21st October 2016.
Eibar,2,Osasuna,3, Monday 17th October 2016.
Alaves,1,Malaga,1, Sunday 16th October 2016.
Athletic Bilbao,3,Real Sociedad,2, Sunday 16th October 2016.
Sporting Gijon,1,Valencia,2, Sunday 16th October 2016.
Villarreal,5,Celta Vigo,0, Sunday 16th October 2016.
Leganes,2,Sevilla,3, Saturday 15th October 2016.
Barcelona,4,Deportivo La Coruna,0, Saturday 15th October 2016.
Atletico Madrid,7,Granada,1, Saturday 15th October 2016.
Real Betis,1,Real Madrid,6, Saturday 15th October 2016.
Las Palmas,0,Espanyol,0, Friday 14th October 2016.
Valencia,0,Atletico Madrid,2, Sunday 2nd October 2016.
Real Madrid,1,Eibar,1, Sunday 2nd October 2016.
Espanyol,0,Villarreal,0, Sunday 2nd October 2016.
Malaga,2,Athletic Bilbao,1, Sunday 2nd October 2016.
Celta Vigo,4,Barcelona,3, Sunday 2nd October 2016.
Granada,0,Leganes,1, Saturday 1st October 2016.
Sevilla,2,Alaves,1, Saturday 1st October 2016.
Osasuna,2,Las Palmas,2, Saturday 1st October 2016.
Deportivo La Coruna,2,Sporting Gijon,1, Saturday 1st October 2016.
Real Sociedad,1,Real Betis,0, Friday 30th September 2016.
Alaves,3,Granada,1, Monday 26th September 2016.
Leganes,1,Valencia,2, Sunday 25th September 2016.
Atletico Madrid,1,Deportivo La Coruna,0, Sunday 25th September 2016.
Villarreal,3,Osasuna,1, Sunday 25th September 2016.
Espanyol,0,Celta Vigo,2, Sunday 25th September 2016.
Eibar,2,Real Sociedad,0, Saturday 24th September 2016.
Sporting Gijon,0,Barcelona,5, Saturday 24th September 2016.
Athletic Bilbao,3,Sevilla,1, Saturday 24th September 2016.
Las Palmas,2,Real Madrid,2, Saturday 24th September 2016.
Real Betis,1,Malaga,0,https://www.skysports.com/football/real-betis-vs-malaga/362748
Deportivo La Coruna,1,Leganes,2, Thursday 22nd September 2016.
Osasuna,1,Espanyol,2, Thursday 22nd September 2016.
Valencia,2,Alaves,1, Thursday 22nd September 2016.
Celta Vigo,2,Sporting Gijon,1, Wednesday 21st September 2016.
Real Madrid,1,Villarreal,1,https://www.skysports.com/football/r-madrid-vs-villarreal/362737
Barcelona,1,Atletico Madrid,1, Wednesday 21st September 2016.
Granada,1,Athletic Bilbao,2,https://www.skysports.com/football/granada-vs-ath-bilbao/362734
Real Sociedad,4,Las Palmas,1, Wednesday 21st September 2016.
Malaga,2,Eibar,1, Tuesday 20th September 2016.
Sevilla,1,Real Betis,0, Tuesday 20th September 2016.
Alaves,0,Deportivo La Coruna,0,https://www.skysports.com/football/alaves-vs-deportivo/362721
Osasuna,0,Celta Vigo,0, Sunday 18th September 2016.
Athletic Bilbao,2,Valencia,1, Sunday 18th September 2016.
Villarreal,2,Real Sociedad,1, Sunday 18th September 2016.
Espanyol,0,Real Madrid,2, Sunday 18th September 2016.
Leganes,1,Barcelona,5, Saturday 17th September 2016.
Atletico Madrid,5,Sporting Gijon,0, Saturday 17th September 2016.
Eibar,1,Sevilla,1, Saturday 17th September 2016.
Las Palmas,1,Malaga,0, Saturday 17th September 2016.
Real Betis,2,Granada,2, Friday 16th September 2016.
Sporting Gijon,2,Leganes,1, Sunday 11th September 2016.
Valencia,2,Real Betis,3, Sunday 11th September 2016.
Granada,1,Eibar,2, Sunday 11th September 2016.
Deportivo La Coruna,0,Athletic Bilbao,1, Sunday 11th September 2016.
Celta Vigo,0,Atletico Madrid,4, Saturday 10th September 2016.
Real Madrid,5,Osasuna,2, Saturday 10th September 2016.
Malaga,0,Villarreal,2, Saturday 10th September 2016.
Sevilla,2,Las Palmas,1, Saturday 10th September 2016.
Barcelona,1,Alaves,2, Saturday 10th September 2016.
Real Sociedad,1,Espanyol,1, Friday 9th September 2016.
Alaves,0,Sporting Gijon,0, Sunday 28th August 2016.
Las Palmas,5,Granada,1, Sunday 28th August 2016.
Athletic Bilbao,0,Barcelona,1, Sunday 28th August 2016.
Villarreal,0,Sevilla,0, Sunday 28th August 2016.
Eibar,1,Valencia,0, Saturday 27th August 2016.
Osasuna,0,Real Sociedad,2, Saturday 27th August 2016.
Real Madrid,2,Celta Vigo,1, Saturday 27th August 2016.
Leganes,0,Atletico Madrid,0, Saturday 27th August 2016.
Real Betis,0,Deportivo La Coruna,0, Friday 26th August 2016.
Espanyol,2,Malaga,2, Friday 26th August 2016.
Celta Vigo,0,Leganes,1, Monday 22nd August 2016.
Valencia,2,Las Palmas,4, Monday 22nd August 2016.
Sporting Gijon,2,Athletic Bilbao,1, Sunday 21st August 2016.
Real Sociedad,0,Real Madrid,3, Sunday 21st August 2016.
Atletico Madrid,1,Alaves,1, Sunday 21st August 2016.
Barcelona,6,Real Betis,2, Saturday 20th August 2016.
Granada,1,Villarreal,1, Saturday 20th August 2016.
Sevilla,6,Espanyol,4, Saturday 20th August 2016.
Malaga,1,Osasuna,1, Friday 19th August 2016.
Deportivo La Coruna,2,Eibar,1, Friday 19th August 2016.
