Home Team,Home Score,Away Team,Away Score,Match Date
AC Milan,2,Novara,1, Sunday 13th May 2012.
Fiorentina,0,Cagliari,0, Sunday 13th May 2012.
Juventus,3,Atalanta,1, Sunday 13th May 2012.
Cesena,2,Roma,3, Sunday 13th May 2012.
Parma,1,Bologna,0, Sunday 13th May 2012.
Catania,0,Udinese,2, Sunday 13th May 2012.
Chievo,1,Lecce,0, Sunday 13th May 2012.
Genoa,2,Palermo,0, Sunday 13th May 2012.
Lazio,3,Inter Milan,1, Sunday 13th May 2012.
Napoli,2,Siena,1, Sunday 13th May 2012.
Siena,0,Parma,2, Sunday 6th May 2012.
Atalanta,0,Lazio,2, Sunday 6th May 2012.
Bologna,2,Napoli,0, Sunday 6th May 2012.
Novara,3,Cesena,0, Sunday 6th May 2012.
Palermo,4,Chievo,4, Sunday 6th May 2012.
Udinese,2,Genoa,0, Sunday 6th May 2012.
Cagliari,0,Juventus,2, Sunday 6th May 2012.
Inter Milan,4,AC Milan,2, Sunday 6th May 2012.
Lecce,0,Fiorentina,1, Saturday 5th May 2012.
Roma,2,Catania,2, Saturday 5th May 2012.
AC Milan,2,Atalanta,0, Wednesday 2nd May 2012.
Catania,0,Bologna,1, Wednesday 2nd May 2012.
Cesena,0,Udinese,1, Wednesday 2nd May 2012.
Fiorentina,2,Novara,2, Wednesday 2nd May 2012.
Genoa,2,Cagliari,1, Wednesday 2nd May 2012.
Juventus,1,Lecce,1, Wednesday 2nd May 2012.
Lazio,1,Siena,1, Wednesday 2nd May 2012.
Parma,3,Inter Milan,1, Wednesday 2nd May 2012.
Chievo,0,Roma,0, Tuesday 1st May 2012.
Napoli,2,Palermo,0, Tuesday 1st May 2012.
Bologna,3,Genoa,2, Sunday 29th April 2012.
Atalanta,2,Fiorentina,0, Sunday 29th April 2012.
Inter Milan,2,Cesena,1, Sunday 29th April 2012.
Lecce,1,Parma,2, Sunday 29th April 2012.
Novara,0,Juventus,4, Sunday 29th April 2012.
Siena,1,AC Milan,4, Sunday 29th April 2012.
Udinese,2,Lazio,0, Sunday 29th April 2012.
Cagliari,0,Chievo,0, Saturday 28th April 2012.
Palermo,1,Catania,1, Saturday 28th April 2012.
Roma,2,Napoli,2, Saturday 28th April 2012.
Novara,2,Lazio,1, Wednesday 25th April 2012.
Lecce,0,Napoli,2, Wednesday 25th April 2012.
Palermo,1,Parma,2, Wednesday 25th April 2012.
Roma,1,Fiorentina,2, Wednesday 25th April 2012.
Siena,1,Bologna,1, Wednesday 25th April 2012.
Udinese,1,Inter Milan,3, Wednesday 25th April 2012.
AC Milan,1,Genoa,0, Wednesday 25th April 2012.
Cesena,0,Juventus,1, Wednesday 25th April 2012.
Atalanta,1,Chievo,0, Tuesday 24th April 2012.
Cagliari,3,Catania,0, Tuesday 24th April 2012.
