Home Team,Home Score,Away Team,Away Score,Match Date
Hoffenheim,0,Bayern Munich,2, Saturday 18th April 2015.
SC Freiburg,2,Mainz,3, Saturday 18th April 2015.
FC Augsburg,2,Stuttgart,1, Saturday 18th April 2015.
Eintracht Frankfurt,0,M'gladbach,0, Friday 17th April 2015.
Cologne,3,Hoffenheim,2, Sunday 12th April 2015.
Stuttgart,3,Werder Bremen,2, Sunday 12th April 2015.
Bayern Munich,3,Eintracht Frankfurt,0, Saturday 11th April 2015.
M'gladbach,3,Borussia Dortmund,1, Saturday 11th April 2015.
Mainz,2,Bayer Leverkusen,3, Saturday 11th April 2015.
SC Paderborn 07,2,FC Augsburg,1, Saturday 11th April 2015.
Schalke,0,SC Freiburg,0, Saturday 11th April 2015.
Hamburg,0,Wolfsburg,2, Saturday 11th April 2015.
Hannover 96,1,Hertha Berlin,1, Friday 10th April 2015.
FC Augsburg,0,Schalke,0, Sunday 5th April 2015.
Hertha Berlin,2,SC Paderborn 07,0, Sunday 5th April 2015.
Bayer Leverkusen,4,Hamburg,0, Saturday 4th April 2015.
Eintracht Frankfurt,2,Hannover 96,2, Saturday 4th April 2015.
Hoffenheim,1,M'gladbach,4, Saturday 4th April 2015.
SC Freiburg,1,Cologne,0, Saturday 4th April 2015.
Werder Bremen,0,Mainz,0, Saturday 4th April 2015.
Wolfsburg,3,Stuttgart,1, Saturday 4th April 2015.
Borussia Dortmund,0,Bayern Munich,1, Saturday 4th April 2015.
Mainz,1,Wolfsburg,1, Sunday 22nd March 2015.
Bayern Munich,0,M'gladbach,2, Sunday 22nd March 2015.
Cologne,1,Werder Bremen,1, Saturday 21st March 2015.
Hannover 96,2,Borussia Dortmund,3, Saturday 21st March 2015.
SC Freiburg,2,FC Augsburg,0, Saturday 21st March 2015.
SC Paderborn 07,0,Hoffenheim,0, Saturday 21st March 2015.
Stuttgart,3,Eintracht Frankfurt,1, Saturday 21st March 2015.
Schalke,0,Bayer Leverkusen,1, Saturday 21st March 2015.
Hamburg,0,Hertha Berlin,1, Friday 20th March 2015.
Wolfsburg,3,SC Freiburg,0, Sunday 15th March 2015.
M'gladbach,2,Hannover 96,0, Sunday 15th March 2015.
Eintracht Frankfurt,4,SC Paderborn 07,0, Saturday 14th March 2015.
FC Augsburg,0,Mainz,2, Saturday 14th March 2015.
Hertha Berlin,2,Schalke,2, Saturday 14th March 2015.
Hoffenheim,3,Hamburg,0, Saturday 14th March 2015.
Werder Bremen,0,Bayern Munich,4, Saturday 14th March 2015.
Borussia Dortmund,0,Cologne,0, Saturday 14th March 2015.
Bayer Leverkusen,4,Stuttgart,0, Friday 13th March 2015.
Cologne,4,Eintracht Frankfurt,2, Sunday 8th March 2015.
SC Paderborn 07,0,Bayer Leverkusen,3, Sunday 8th March 2015.
FC Augsburg,1,Wolfsburg,0, Saturday 7th March 2015.
Hamburg,0,Borussia Dortmund,0, Saturday 7th March 2015.
Hannover 96,1,Bayern Munich,3, Saturday 7th March 2015.
SC Freiburg,0,Werder Bremen,1, Saturday 7th March 2015.
Schalke,3,Hoffenheim,1, Saturday 7th March 2015.
Mainz,2,M'gladbach,2, Saturday 7th March 2015.
Stuttgart,0,Hertha Berlin,0, Friday 6th March 2015.
M'gladbach,2,SC Paderborn 07,0, Sunday 1st March 2015.
Werder Bremen,3,Wolfsburg,5, Sunday 1st March 2015.
Bayer Leverkusen,1,SC Freiburg,0,https://www.skysports.com/football/leverkusen-vs-freiburg/316379
Borussia Dortmund,3,Schalke,0, Saturday 28th February 2015.
Hannover 96,1,Stuttgart,1,https://www.skysports.com/football/hannover-vs-stuttgart/316381
Hertha Berlin,1,FC Augsburg,0, Saturday 28th February 2015.
Hoffenheim,2,Mainz,0, Saturday 28th February 2015.
Eintracht Frankfurt,2,Hamburg,1, Saturday 28th February 2015.
Bayern Munich,4,Cologne,1, Friday 27th February 2015.
Hamburg,1,M'gladbach,1, Sunday 22nd February 2015.
Wolfsburg,2,Hertha Berlin,1, Sunday 22nd February 2015.
FC Augsburg,2,Bayer Leverkusen,2, Saturday 21st February 2015.
Mainz,3,Eintracht Frankfurt,1, Saturday 21st February 2015.
SC Freiburg,1,Hoffenheim,1, Saturday 21st February 2015.
SC Paderborn 07,0,Bayern Munich,6, Saturday 21st February 2015.
Schalke,1,Werder Bremen,1, Saturday 21st February 2015.
Cologne,1,Hannover 96,1, Saturday 21st February 2015.
Stuttgart,2,Borussia Dortmund,3, Friday 20th February 2015.
Hertha Berlin,0,SC Freiburg,2, Sunday 15th February 2015.
Hannover 96,1,SC Paderborn 07,2, Sunday 15th February 2015.
Bayer Leverkusen,4,Wolfsburg,5, Saturday 14th February 2015.
Bayern Munich,8,Hamburg,0, Saturday 14th February 2015.
Hoffenheim,2,Stuttgart,1, Saturday 14th February 2015.
M'gladbach,1,Cologne,0, Saturday 14th February 2015.
Werder Bremen,3,FC Augsburg,2, Saturday 14th February 2015.
Eintracht Frankfurt,1,Schalke,0, Saturday 14th February 2015.
Borussia Dortmund,4,Mainz,2, Friday 13th February 2015.
Werder Bremen,2,Bayer Leverkusen,1, Sunday 8th February 2015.
FC Augsburg,2,Eintracht Frankfurt,2, Sunday 8th February 2015.
Cologne,0,SC Paderborn 07,0, Saturday 7th February 2015.
Mainz,0,Hertha Berlin,2, Saturday 7th February 2015.
SC Freiburg,0,Borussia Dortmund,3, Saturday 7th February 2015.
Stuttgart,0,Bayern Munich,2, Saturday 7th February 2015.
Wolfsburg,3,Hoffenheim,0, Saturday 7th February 2015.
Hamburg,2,Hannover 96,1, Saturday 7th February 2015.
Schalke,1,M'gladbach,0, Friday 6th February 2015.
Borussia Dortmund,0,FC Augsburg,1, Wednesday 4th February 2015.
Cologne,0,Stuttgart,0, Wednesday 4th February 2015.
Hertha Berlin,0,Bayer Leverkusen,1, Wednesday 4th February 2015.
Hoffenheim,1,Werder Bremen,2, Wednesday 4th February 2015.
SC Paderborn 07,0,Hamburg,3, Wednesday 4th February 2015.
Bayern Munich,1,Schalke,1, Tuesday 3rd February 2015.
Eintracht Frankfurt,1,Wolfsburg,1, Tuesday 3rd February 2015.
Hannover 96,1,Mainz,1, Tuesday 3rd February 2015.
M'gladbach,1,SC Freiburg,0, Tuesday 3rd February 2015.
Werder Bremen,2,Hertha Berlin,0, Sunday 1st February 2015.
FC Augsburg,3,Hoffenheim,1, Sunday 1st February 2015.
Hamburg,0,Cologne,2, Saturday 31st January 2015.
Mainz,5,SC Paderborn 07,0, Saturday 31st January 2015.
SC Freiburg,4,Eintracht Frankfurt,1, Saturday 31st January 2015.
Schalke,1,Hannover 96,0, Saturday 31st January 2015.
Stuttgart,0,M'gladbach,1, Saturday 31st January 2015.
Bayer Leverkusen,0,Borussia Dortmund,0, Saturday 31st January 2015.
Wolfsburg,4,Bayern Munich,1, Friday 30th January 2015.
Hertha Berlin,0,Hoffenheim,5, Sunday 21st December 2014.
SC Freiburg,2,Hannover 96,2, Sunday 21st December 2014.
Bayer Leverkusen,1,Eintracht Frankfurt,1, Saturday 20th December 2014.
FC Augsburg,2,M'gladbach,1, Saturday 20th December 2014.
Schalke,0,Hamburg,0, Saturday 20th December 2014.
Stuttgart,0,SC Paderborn 07,0, Saturday 20th December 2014.
Werder Bremen,2,Borussia Dortmund,1, Saturday 20th December 2014.
Wolfsburg,2,Cologne,1, Saturday 20th December 2014.
Mainz,1,Bayern Munich,2, Friday 19th December 2014.
Borussia Dortmund,2,Wolfsburg,2, Wednesday 17th December 2014.
Eintracht Frankfurt,4,Hertha Berlin,4, Wednesday 17th December 2014.
Hoffenheim,0,Bayer Leverkusen,1, Wednesday 17th December 2014.
M'gladbach,4,Werder Bremen,1, Wednesday 17th December 2014.
SC Paderborn 07,1,Schalke,2, Wednesday 17th December 2014.
Bayern Munich,2,SC Freiburg,0, Tuesday 16th December 2014.
Cologne,0,Mainz,0, Tuesday 16th December 2014.
Hamburg,0,Stuttgart,1, Tuesday 16th December 2014.
Hannover 96,2,FC Augsburg,0, Tuesday 16th December 2014.
Bayer Leverkusen,1,M'gladbach,1, Sunday 14th December 2014.
Wolfsburg,1,SC Paderborn 07,1, Sunday 14th December 2014.
FC Augsburg,0,Bayern Munich,4, Saturday 13th December 2014.
Hertha Berlin,1,Borussia Dortmund,0, Saturday 13th December 2014.
SC Freiburg,0,Hamburg,0, Saturday 13th December 2014.
Schalke,1,Cologne,2, Saturday 13th December 2014.
Werder Bremen,3,Hannover 96,3, Saturday 13th December 2014.
Mainz,1,Stuttgart,1, Saturday 13th December 2014.
Hoffenheim,3,Eintracht Frankfurt,2, Friday 12th December 2014.
Hamburg,2,Mainz,1, Sunday 7th December 2014.
Eintracht Frankfurt,5,Werder Bremen,2, Sunday 7th December 2014.
Cologne,1,FC Augsburg,2, Saturday 6th December 2014.
Hannover 96,1,Wolfsburg,3, Saturday 6th December 2014.
M'gladbach,3,Hertha Berlin,2, Saturday 6th December 2014.
SC Paderborn 07,1,SC Freiburg,1, Saturday 6th December 2014.
Stuttgart,0,Schalke,4, Saturday 6th December 2014.
Bayern Munich,1,Bayer Leverkusen,0, Saturday 6th December 2014.
Borussia Dortmund,1,Hoffenheim,0, Friday 5th December 2014.
Wolfsburg,1,M'gladbach,0, Sunday 30th November 2014.
Eintracht Frankfurt,2,Borussia Dortmund,0, Sunday 30th November 2014.
Bayer Leverkusen,5,Cologne,1, Saturday 29th November 2014.
FC Augsburg,3,Hamburg,1, Saturday 29th November 2014.
Hertha Berlin,0,Bayern Munich,1, Saturday 29th November 2014.
Schalke,4,Mainz,1, Saturday 29th November 2014.
Werder Bremen,4,SC Paderborn 07,0, Saturday 29th November 2014.
Hoffenheim,4,Hannover 96,3, Saturday 29th November 2014.
SC Freiburg,1,Stuttgart,4, Friday 28th November 2014.
Hamburg,2,Werder Bremen,0, Sunday 23rd November 2014.
Stuttgart,0,FC Augsburg,1, Sunday 23rd November 2014.
Bayern Munich,4,Hoffenheim,0, Saturday 22nd November 2014.
Hannover 96,1,Bayer Leverkusen,3, Saturday 22nd November 2014.
M'gladbach,1,Eintracht Frankfurt,3, Saturday 22nd November 2014.
Mainz,2,SC Freiburg,2, Saturday 22nd November 2014.
SC Paderborn 07,2,Borussia Dortmund,2, Saturday 22nd November 2014.
Schalke,3,Wolfsburg,2, Saturday 22nd November 2014.
Cologne,1,Hertha Berlin,2, Saturday 22nd November 2014.
Wolfsburg,2,Hamburg,0, Sunday 9th November 2014.
Borussia Dortmund,1,M'gladbach,0, Sunday 9th November 2014.
Bayer Leverkusen,0,Mainz,0, Saturday 8th November 2014.
Eintracht Frankfurt,0,Bayern Munich,4, Saturday 8th November 2014.
FC Augsburg,3,SC Paderborn 07,0, Saturday 8th November 2014.
Hoffenheim,3,Cologne,4, Saturday 8th November 2014.
SC Freiburg,2,Schalke,0, Saturday 8th November 2014.
Werder Bremen,2,Stuttgart,0, Saturday 8th November 2014.
Hertha Berlin,0,Hannover 96,2, Friday 7th November 2014.
M'gladbach,3,Hoffenheim,1, Sunday 2nd November 2014.
Cologne,0,SC Freiburg,1, Sunday 2nd November 2014.
SC Paderborn 07,3,Hertha Berlin,1, Sunday 2nd November 2014.
Hamburg,1,Bayer Leverkusen,0, Saturday 1st November 2014.
Hannover 96,1,Eintracht Frankfurt,0, Saturday 1st November 2014.
Mainz,1,Werder Bremen,2, Saturday 1st November 2014.
Stuttgart,0,Wolfsburg,4, Saturday 1st November 2014.
Bayern Munich,2,Borussia Dortmund,1, Saturday 1st November 2014.
Schalke,1,FC Augsburg,0, Friday 31st October 2014.
Wolfsburg,3,Mainz,0, Sunday 26th October 2014.
M'gladbach,0,Bayern Munich,0, Sunday 26th October 2014.
Borussia Dortmund,0,Hannover 96,1, Saturday 25th October 2014.
Eintracht Frankfurt,4,Stuttgart,5, Saturday 25th October 2014.
FC Augsburg,2,SC Freiburg,0, Saturday 25th October 2014.
Hertha Berlin,3,Hamburg,0, Saturday 25th October 2014.
Hoffenheim,1,SC Paderborn 07,0, Saturday 25th October 2014.
Bayer Leverkusen,1,Schalke,0, Saturday 25th October 2014.
Werder Bremen,0,Cologne,1, Friday 24th October 2014.
Hamburg,1,Hoffenheim,1, Sunday 19th October 2014.
SC Paderborn 07,3,Eintracht Frankfurt,1, Sunday 19th October 2014.
Bayern Munich,6,Werder Bremen,0, Saturday 18th October 2014.
Cologne,2,Borussia Dortmund,1, Saturday 18th October 2014.
Hannover 96,0,M'gladbach,3, Saturday 18th October 2014.
Mainz,2,FC Augsburg,1, Saturday 18th October 2014.
SC Freiburg,1,Wolfsburg,2, Saturday 18th October 2014.
Stuttgart,3,Bayer Leverkusen,3, Saturday 18th October 2014.
Schalke,2,Hertha Berlin,0, Saturday 18th October 2014.
Wolfsburg,1,FC Augsburg,0, Sunday 5th October 2014.
M'gladbach,1,Mainz,1, Sunday 5th October 2014.
Bayer Leverkusen,2,SC Paderborn 07,2, Saturday 4th October 2014.
Bayern Munich,4,Hannover 96,0, Saturday 4th October 2014.
Borussia Dortmund,0,Hamburg,1, Saturday 4th October 2014.
Hoffenheim,2,Schalke,1, Saturday 4th October 2014.
Werder Bremen,1,SC Freiburg,1, Saturday 4th October 2014.
Eintracht Frankfurt,3,Cologne,2, Saturday 4th October 2014.
Hertha Berlin,3,Stuttgart,2, Friday 3rd October 2014.
FC Augsburg,1,Hertha Berlin,0, Sunday 28th September 2014.
Hamburg,1,Eintracht Frankfurt,2, Sunday 28th September 2014.
Cologne,0,Bayern Munich,2, Saturday 27th September 2014.
SC Freiburg,0,Bayer Leverkusen,0, Saturday 27th September 2014.
SC Paderborn 07,1,M'gladbach,2, Saturday 27th September 2014.
Schalke,2,Borussia Dortmund,1, Saturday 27th September 2014.
Stuttgart,1,Hannover 96,0, Saturday 27th September 2014.
Wolfsburg,2,Werder Bremen,1, Saturday 27th September 2014.
Mainz,0,Hoffenheim,0, Friday 26th September 2014.
Bayer Leverkusen,1,FC Augsburg,0, Wednesday 24th September 2014.
Borussia Dortmund,2,Stuttgart,2, Wednesday 24th September 2014.
Hannover 96,1,Cologne,0, Wednesday 24th September 2014.
Hertha Berlin,1,Wolfsburg,0, Wednesday 24th September 2014.
M'gladbach,1,Hamburg,0, Wednesday 24th September 2014.
Bayern Munich,4,SC Paderborn 07,0, Tuesday 23rd September 2014.
Eintracht Frankfurt,2,Mainz,2, Tuesday 23rd September 2014.
Hoffenheim,3,SC Freiburg,3, Tuesday 23rd September 2014.
Werder Bremen,0,Schalke,3, Tuesday 23rd September 2014.
Wolfsburg,4,Bayer Leverkusen,1, Sunday 21st September 2014.
Cologne,0,M'gladbach,0, Sunday 21st September 2014.
FC Augsburg,4,Werder Bremen,2, Saturday 20th September 2014.
Hamburg,0,Bayern Munich,0, Saturday 20th September 2014.
SC Paderborn 07,2,Hannover 96,0, Saturday 20th September 2014.
Schalke,2,Eintracht Frankfurt,2, Saturday 20th September 2014.
Stuttgart,0,Hoffenheim,2, Saturday 20th September 2014.
Mainz,2,Borussia Dortmund,0, Saturday 20th September 2014.
SC Freiburg,2,Hertha Berlin,2, Friday 19th September 2014.
Eintracht Frankfurt,0,FC Augsburg,1, Sunday 14th September 2014.
Hannover 96,2,Hamburg,0, Sunday 14th September 2014.
Bayern Munich,2,Stuttgart,0, Saturday 13th September 2014.
Borussia Dortmund,3,SC Freiburg,1, Saturday 13th September 2014.
Hertha Berlin,1,Mainz,3, Saturday 13th September 2014.
Hoffenheim,1,Wolfsburg,1, Saturday 13th September 2014.
SC Paderborn 07,0,Cologne,0, Saturday 13th September 2014.
M'gladbach,4,Schalke,1,https://www.skysports.com/football/mgladbach-vs-schalke/316199
Bayer Leverkusen,3,Werder Bremen,3, Friday 12th September 2014.
Mainz,0,Hannover 96,0, Sunday 31st August 2014.
SC Freiburg,0,M'gladbach,0, Sunday 31st August 2014.
Bayer Leverkusen,4,Hertha Berlin,2, Saturday 30th August 2014.
Hamburg,0,SC Paderborn 07,3, Saturday 30th August 2014.
Stuttgart,0,Cologne,2, Saturday 30th August 2014.
Werder Bremen,1,Hoffenheim,1, Saturday 30th August 2014.
Wolfsburg,2,Eintracht Frankfurt,2, Saturday 30th August 2014.
Schalke,1,Bayern Munich,1, Saturday 30th August 2014.
FC Augsburg,2,Borussia Dortmund,3, Friday 29th August 2014.
SC Paderborn 07,2,Mainz,2, Sunday 24th August 2014.
M'gladbach,1,Stuttgart,1, Sunday 24th August 2014.
Cologne,0,Hamburg,0, Saturday 23rd August 2014.
Eintracht Frankfurt,1,SC Freiburg,0, Saturday 23rd August 2014.
Hannover 96,2,Schalke,1, Saturday 23rd August 2014.
Hertha Berlin,2,Werder Bremen,2, Saturday 23rd August 2014.
Hoffenheim,2,FC Augsburg,0, Saturday 23rd August 2014.
Borussia Dortmund,0,Bayer Leverkusen,2, Saturday 23rd August 2014.
Bayern Munich,2,Wolfsburg,1, Friday 22nd August 2014.
