Home Team,Home Score,Away Team,Away Score,Match Date
Juventus,1,Empoli,0, Saturday 30th March 2019.
Sampdoria,1,AC Milan,0, Saturday 30th March 2019.
Chievo,0,Cagliari,3, Friday 29th March 2019.
Genoa,2,Juventus,0, Sunday 17th March 2019.
Atalanta,1,Chievo,1, Sunday 17th March 2019.
Empoli,2,Frosinone,1, Sunday 17th March 2019.
Lazio,4,Parma,1, Sunday 17th March 2019.
Napoli,4,Udinese,2, Sunday 17th March 2019.
AC Milan,2,Inter Milan,3, Sunday 17th March 2019.
Sassuolo,3,Sampdoria,5, Saturday 16th March 2019.
Spal,2,Roma,1, Saturday 16th March 2019.
Torino,2,Bologna,3, Saturday 16th March 2019.
Cagliari,2,Fiorentina,1, Friday 15th March 2019.
Roma,2,Empoli,1, Monday 11th March 2019.
Bologna,2,Cagliari,0, Sunday 10th March 2019.
Frosinone,1,Torino,2, Sunday 10th March 2019.
Inter Milan,2,Spal,0, Sunday 10th March 2019.
Sampdoria,1,Atalanta,2, Sunday 10th March 2019.
Sassuolo,1,Napoli,1, Sunday 10th March 2019.
Fiorentina,1,Lazio,1, Sunday 10th March 2019.
Parma,1,Genoa,0, Saturday 9th March 2019.
Chievo,1,AC Milan,2, Saturday 9th March 2019.
Juventus,4,Udinese,1, Friday 8th March 2019.
Torino,3,Chievo,0, Sunday 3rd March 2019.
Genoa,0,Frosinone,0, Sunday 3rd March 2019.
Spal,1,Sampdoria,2, Sunday 3rd March 2019.
Udinese,2,Bologna,1, Sunday 3rd March 2019.
Atalanta,3,Fiorentina,1, Sunday 3rd March 2019.
Napoli,1,Juventus,2, Sunday 3rd March 2019.
Empoli,3,Parma,3, Saturday 2nd March 2019.
AC Milan,1,Sassuolo,0, Saturday 2nd March 2019.
Lazio,3,Roma,0, Saturday 2nd March 2019.
Cagliari,2,Inter Milan,1, Friday 1st March 2019.
Sampdoria,1,Cagliari,0, Sunday 24th February 2019.
Bologna,0,Juventus,1, Sunday 24th February 2019.
Chievo,0,Genoa,0, Sunday 24th February 2019.
Sassuolo,1,Spal,1, Sunday 24th February 2019.
Parma,0,Napoli,4, Sunday 24th February 2019.
Fiorentina,3,Inter Milan,3, Sunday 24th February 2019.
Torino,2,Atalanta,0, Saturday 23rd February 2019.
Frosinone,2,Roma,3, Saturday 23rd February 2019.
AC Milan,3,Empoli,0, Friday 22nd February 2019.
Roma,2,Bologna,1, Monday 18th February 2019.
Spal,1,Fiorentina,4, Sunday 17th February 2019.
Empoli,3,Sassuolo,0, Sunday 17th February 2019.
Genoa,2,Lazio,1, Sunday 17th February 2019.
Udinese,1,Chievo,0, Sunday 17th February 2019.
Inter Milan,2,Sampdoria,1, Sunday 17th February 2019.
Napoli,0,Torino,0, Sunday 17th February 2019.
Cagliari,2,Parma,1, Saturday 16th February 2019.
Atalanta,1,AC Milan,3, Saturday 16th February 2019.
Juventus,3,Frosinone,0, Friday 15th February 2019.
Bologna,1,Genoa,1, Sunday 10th February 2019.
Atalanta,2,Spal,1, Sunday 10th February 2019.
Sampdoria,0,Frosinone,1, Sunday 10th February 2019.
Torino,1,Udinese,0, Sunday 10th February 2019.
Sassuolo,0,Juventus,3, Sunday 10th February 2019.
AC Milan,3,Cagliari,0, Sunday 10th February 2019.
Fiorentina,0,Napoli,0, Saturday 9th February 2019.
Parma,0,Inter Milan,1, Saturday 9th February 2019.
Chievo,0,Roma,3, Friday 8th February 2019.
Lazio,1,Empoli,0, Thursday 7th February 2019.
Frosinone,0,Lazio,1, Monday 4th February 2019.
Cagliari,0,Atalanta,1, Monday 4th February 2019.
Spal,0,Torino,0, Sunday 3rd February 2019.
Genoa,1,Sassuolo,1, Sunday 3rd February 2019.
Udinese,1,Fiorentina,1, Sunday 3rd February 2019.
Inter Milan,0,Bologna,1, Sunday 3rd February 2019.
Roma,1,AC Milan,1, Sunday 3rd February 2019.
Empoli,2,Chievo,2, Saturday 2nd February 2019.
Napoli,3,Sampdoria,0, Saturday 2nd February 2019.
Juventus,3,Parma,3, Saturday 2nd February 2019.
Empoli,1,Genoa,3, Monday 28th January 2019.
Chievo,3,Fiorentina,4, Sunday 27th January 2019.
Atalanta,3,Roma,3, Sunday 27th January 2019.
Bologna,0,Frosinone,4, Sunday 27th January 2019.
Parma,2,Spal,3, Sunday 27th January 2019.
Torino,1,Inter Milan,0, Sunday 27th January 2019.
Lazio,1,Juventus,2, Sunday 27th January 2019.
Sassuolo,3,Cagliari,0, Saturday 26th January 2019.
Sampdoria,4,Udinese,0, Saturday 26th January 2019.
AC Milan,0,Napoli,0, Saturday 26th January 2019.
Genoa,0,AC Milan,2, Monday 21st January 2019.
Juventus,3,Chievo,0, Monday 21st January 2019.
Frosinone,0,Atalanta,5, Sunday 20th January 2019.
Fiorentina,3,Sampdoria,3, Sunday 20th January 2019.
Spal,1,Bologna,1, Sunday 20th January 2019.
Cagliari,2,Empoli,2, Sunday 20th January 2019.
Napoli,2,Lazio,1, Sunday 20th January 2019.
Roma,3,Torino,2, Saturday 19th January 2019.
Udinese,1,Parma,2, Saturday 19th January 2019.
Inter Milan,0,Sassuolo,0, Saturday 19th January 2019.
Juventus,2,Sampdoria,1, Saturday 29th December 2018.
Chievo,1,Frosinone,0, Saturday 29th December 2018.
Empoli,0,Inter Milan,1, Saturday 29th December 2018.
Genoa,0,Fiorentina,0, Saturday 29th December 2018.
Lazio,1,Torino,1, Saturday 29th December 2018.
Parma,0,Roma,2, Saturday 29th December 2018.
Sassuolo,2,Atalanta,6, Saturday 29th December 2018.
Udinese,2,Cagliari,0, Saturday 29th December 2018.
Napoli,3,Bologna,2, Saturday 29th December 2018.
AC Milan,2,Spal,1, Saturday 29th December 2018.
Frosinone,0,AC Milan,0, Wednesday 26th December 2018.
Atalanta,2,Juventus,2, Wednesday 26th December 2018.
Bologna,0,Lazio,2, Wednesday 26th December 2018.
Cagliari,1,Genoa,0, Wednesday 26th December 2018.
Fiorentina,0,Parma,1, Wednesday 26th December 2018.
Sampdoria,2,Chievo,0, Wednesday 26th December 2018.
Roma,3,Sassuolo,1, Wednesday 26th December 2018.
Spal,0,Udinese,0, Wednesday 26th December 2018.
Torino,3,Empoli,0, Wednesday 26th December 2018.
Inter Milan,1,Napoli,0, Wednesday 26th December 2018.
Lazio,3,Cagliari,1, Saturday 22nd December 2018.
AC Milan,0,Fiorentina,1, Saturday 22nd December 2018.
Empoli,2,Sampdoria,4, Saturday 22nd December 2018.
Genoa,3,Atalanta,1, Saturday 22nd December 2018.
Napoli,1,Spal,0, Saturday 22nd December 2018.
Sassuolo,1,Torino,1, Saturday 22nd December 2018.
Udinese,1,Frosinone,1, Saturday 22nd December 2018.
Chievo,1,Inter Milan,1, Saturday 22nd December 2018.
Parma,0,Bologna,0, Saturday 22nd December 2018.
Juventus,1,Roma,0, Saturday 22nd December 2018.
Bologna,0,AC Milan,0, Tuesday 18th December 2018.
Atalanta,1,Lazio,0, Monday 17th December 2018.
Spal,0,Chievo,0, Sunday 16th December 2018.
Fiorentina,3,Empoli,1, Sunday 16th December 2018.
Frosinone,0,Sassuolo,2, Sunday 16th December 2018.
Sampdoria,2,Parma,0, Sunday 16th December 2018.
Cagliari,0,Napoli,1, Sunday 16th December 2018.
Roma,3,Genoa,2, Sunday 16th December 2018.
Inter Milan,1,Udinese,0, Saturday 15th December 2018.
Torino,0,Juventus,1, Saturday 15th December 2018.
Sassuolo,3,Fiorentina,3, Sunday 9th December 2018.
Empoli,2,Bologna,1, Sunday 9th December 2018.
Parma,1,Chievo,1, Sunday 9th December 2018.
Udinese,1,Atalanta,3, Sunday 9th December 2018.
Genoa,1,Spal,1, Sunday 9th December 2018.
AC Milan,0,Torino,0, Sunday 9th December 2018.
Napoli,4,Frosinone,0, Saturday 8th December 2018.
Cagliari,2,Roma,2, Saturday 8th December 2018.
Lazio,2,Sampdoria,2, Saturday 8th December 2018.
Juventus,1,Inter Milan,0, Friday 7th December 2018.
Atalanta,1,Napoli,2, Monday 3rd December 2018.
AC Milan,2,Parma,1, Sunday 2nd December 2018.
Frosinone,1,Cagliari,1, Sunday 2nd December 2018.
Sassuolo,0,Udinese,0, Sunday 2nd December 2018.
Torino,2,Genoa,1, Sunday 2nd December 2018.
Chievo,1,Lazio,1, Sunday 2nd December 2018.
Roma,2,Inter Milan,2, Sunday 2nd December 2018.
Spal,2,Empoli,2, Saturday 1st December 2018.
Fiorentina,0,Juventus,3, Saturday 1st December 2018.
Sampdoria,4,Bologna,1, Saturday 1st December 2018.
Cagliari,0,Torino,0, Monday 26th November 2018.
Parma,2,Sassuolo,1, Sunday 25th November 2018.
Bologna,0,Fiorentina,0, Sunday 25th November 2018.
Empoli,3,Atalanta,2, Sunday 25th November 2018.
Napoli,0,Chievo,0, Sunday 25th November 2018.
Lazio,1,AC Milan,1, Sunday 25th November 2018.
Genoa,1,Sampdoria,1, Sunday 25th November 2018.
Udinese,1,Roma,0, Saturday 24th November 2018.
Juventus,2,Spal,0, Saturday 24th November 2018.
Inter Milan,3,Frosinone,0, Saturday 24th November 2018.
Atalanta,4,Inter Milan,1, Sunday 11th November 2018.
Chievo,2,Bologna,2, Sunday 11th November 2018.
Empoli,2,Udinese,1, Sunday 11th November 2018.
Roma,4,Sampdoria,1, Sunday 11th November 2018.
Sassuolo,1,Lazio,1, Sunday 11th November 2018.
AC Milan,0,Juventus,2, Sunday 11th November 2018.
Torino,1,Parma,2, Saturday 10th November 2018.
Spal,2,Cagliari,2, Saturday 10th November 2018.
Genoa,1,Napoli,2, Saturday 10th November 2018.
Frosinone,1,Fiorentina,1, Friday 9th November 2018.
Lazio,4,Spal,1, Sunday 4th November 2018.
Chievo,0,Sassuolo,2, Sunday 4th November 2018.
Parma,0,Frosinone,0, Sunday 4th November 2018.
Sampdoria,1,Torino,4, Sunday 4th November 2018.
Bologna,1,Atalanta,2, Sunday 4th November 2018.
Udinese,0,AC Milan,1, Sunday 4th November 2018.
Inter Milan,5,Genoa,0, Saturday 3rd November 2018.
Fiorentina,1,Roma,1, Saturday 3rd November 2018.
Juventus,3,Cagliari,1, Saturday 3rd November 2018.
Napoli,5,Empoli,1, Friday 2nd November 2018.
AC Milan,2,Genoa,1, Wednesday 31st October 2018.
Lazio,0,Inter Milan,3, Monday 29th October 2018.
Sassuolo,2,Bologna,2, Sunday 28th October 2018.
Cagliari,2,Chievo,1, Sunday 28th October 2018.
Genoa,2,Udinese,2, Sunday 28th October 2018.
Spal,0,Frosinone,3, Sunday 28th October 2018.
AC Milan,3,Sampdoria,2, Sunday 28th October 2018.
Napoli,1,Roma,1, Sunday 28th October 2018.
Atalanta,3,Parma,0, Saturday 27th October 2018.
Empoli,1,Juventus,2, Saturday 27th October 2018.
Torino,1,Fiorentina,1, Saturday 27th October 2018.
Sampdoria,0,Sassuolo,0, Monday 22nd October 2018.
Frosinone,3,Empoli,3, Sunday 21st October 2018.
Bologna,2,Torino,2, Sunday 21st October 2018.
Chievo,1,Atalanta,5, Sunday 21st October 2018.
Parma,0,Lazio,2, Sunday 21st October 2018.
Fiorentina,1,Cagliari,1, Sunday 21st October 2018.
Inter Milan,1,AC Milan,0, Sunday 21st October 2018.
Roma,0,Spal,2, Saturday 20th October 2018.
Juventus,1,Genoa,1, Saturday 20th October 2018.
Udinese,0,Napoli,3, Saturday 20th October 2018.
Genoa,1,Parma,3, Sunday 7th October 2018.
AC Milan,3,Chievo,1, Sunday 7th October 2018.
Atalanta,0,Sampdoria,1, Sunday 7th October 2018.
Lazio,1,Fiorentina,0, Sunday 7th October 2018.
Napoli,2,Sassuolo,0, Sunday 7th October 2018.
Spal,1,Inter Milan,2, Sunday 7th October 2018.
Cagliari,2,Bologna,0, Saturday 6th October 2018.
Udinese,0,Juventus,2,https://www.skysports.com/football/udinese-vs-juventus/399910
Empoli,0,Roma,2,https://www.skysports.com/football/empoli-vs-roma/399903
Torino,3,Frosinone,2, Friday 5th October 2018.
Sampdoria,2,Spal,1, Monday 1st October 2018.
Bologna,2,Udinese,1, Sunday 30th September 2018.
Chievo,0,Torino,1, Sunday 30th September 2018.
Fiorentina,2,Atalanta,0, Sunday 30th September 2018.
Frosinone,1,Genoa,2, Sunday 30th September 2018.
Parma,1,Empoli,0, Sunday 30th September 2018.
Sassuolo,1,AC Milan,4, Sunday 30th September 2018.
Roma,3,Lazio,1, Saturday 29th September 2018.
Juventus,3,Napoli,1, Saturday 29th September 2018.
Inter Milan,2,Cagliari,0, Saturday 29th September 2018.
Spal,0,Sassuolo,2, Thursday 27th September 2018.
Empoli,1,AC Milan,1, Thursday 27th September 2018.
Udinese,1,Lazio,2, Wednesday 26th September 2018.
Atalanta,0,Torino,0, Wednesday 26th September 2018.
Cagliari,0,Sampdoria,0, Wednesday 26th September 2018.
Genoa,2,Chievo,0, Wednesday 26th September 2018.
Juventus,2,Bologna,0, Wednesday 26th September 2018.
Napoli,3,Parma,0, Wednesday 26th September 2018.
Roma,4,Frosinone,0, Wednesday 26th September 2018.
Inter Milan,2,Fiorentina,1, Tuesday 25th September 2018.
Torino,1,Napoli,3, Sunday 23rd September 2018.
Bologna,2,Roma,0, Sunday 23rd September 2018.
Chievo,0,Udinese,2, Sunday 23rd September 2018.
Lazio,4,Genoa,1, Sunday 23rd September 2018.
AC Milan,2,Atalanta,2, Sunday 23rd September 2018.
Frosinone,0,Juventus,2, Sunday 23rd September 2018.
Parma,2,Cagliari,0, Saturday 22nd September 2018.
Fiorentina,3,Spal,0, Saturday 22nd September 2018.
Sampdoria,0,Inter Milan,1, Saturday 22nd September 2018.
Sassuolo,3,Empoli,1, Friday 21st September 2018.
Sampdoria,1,Fiorentina,1, Wednesday 19th September 2018.
Spal,2,Atalanta,0, Monday 17th September 2018.
Roma,2,Chievo,2, Sunday 16th September 2018.
Genoa,1,Bologna,0, Sunday 16th September 2018.
Juventus,2,Sassuolo,1, Sunday 16th September 2018.
Udinese,1,Torino,1, Sunday 16th September 2018.
Empoli,0,Lazio,1, Sunday 16th September 2018.
Cagliari,1,AC Milan,1, Sunday 16th September 2018.
Inter Milan,0,Parma,1, Saturday 15th September 2018.
Napoli,1,Fiorentina,0, Saturday 15th September 2018.
Frosinone,0,Sampdoria,5, Saturday 15th September 2018.
Fiorentina,1,Udinese,0, Sunday 2nd September 2018.
Atalanta,0,Cagliari,1, Sunday 2nd September 2018.
Chievo,0,Empoli,0, Sunday 2nd September 2018.
Lazio,1,Frosinone,0, Sunday 2nd September 2018.
Sampdoria,3,Napoli,0, Sunday 2nd September 2018.
Sassuolo,5,Genoa,3, Sunday 2nd September 2018.
Torino,1,Spal,0, Sunday 2nd September 2018.
Bologna,0,Inter Milan,3, Saturday 1st September 2018.
Parma,1,Juventus,2, Saturday 1st September 2018.
AC Milan,2,Roma,1, Friday 31st August 2018.
Roma,3,Atalanta,3, Monday 27th August 2018.
Spal,1,Parma,0, Sunday 26th August 2018.
Cagliari,2,Sassuolo,2, Sunday 26th August 2018.
Fiorentina,6,Chievo,1, Sunday 26th August 2018.
Frosinone,0,Bologna,0, Sunday 26th August 2018.
Genoa,2,Empoli,1, Sunday 26th August 2018.
Inter Milan,2,Torino,2, Sunday 26th August 2018.
Udinese,1,Sampdoria,0, Sunday 26th August 2018.
Juventus,2,Lazio,0, Saturday 25th August 2018.
Napoli,3,AC Milan,2, Saturday 25th August 2018.
Atalanta,4,Frosinone,0, Monday 20th August 2018.
Torino,0,Roma,1, Sunday 19th August 2018.
Bologna,0,Spal,1, Sunday 19th August 2018.
Empoli,2,Cagliari,0, Sunday 19th August 2018.
Parma,2,Udinese,2, Sunday 19th August 2018.
Sassuolo,1,Inter Milan,0, Sunday 19th August 2018.
Chievo,2,Juventus,3, Saturday 18th August 2018.
Lazio,1,Napoli,2, Saturday 18th August 2018.
