Home Team,Home Score,Away Team,Away Score,Match Date
Newport County AFC,2,Swindon Town,1, Saturday 14th April 2018.
Port Vale,1,Lincoln City,0, Saturday 14th April 2018.
Stevenage,0,Cambridge United,2, Saturday 14th April 2018.
Yeovil Town,0,Wycombe Wanderers,1, Saturday 14th April 2018.
Morecambe,2,Chesterfield,2, Tuesday 10th April 2018.
Stevenage,1,Mansfield Town,1, Tuesday 10th April 2018.
Swindon Town,2,Yeovil Town,2, Tuesday 10th April 2018.
Barnet,1,Forest Green Rovers,0, Saturday 7th April 2018.
Cambridge United,2,Exeter City,3, Saturday 7th April 2018.
Cheltenham Town,3,Morecambe,0, Saturday 7th April 2018.
Colchester United,0,Accrington Stanley,1, Saturday 7th April 2018.
Grimsby Town,1,Chesterfield,0, Saturday 7th April 2018.
Mansfield Town,3,Crewe Alexandra,4, Saturday 7th April 2018.
Newport County AFC,0,Stevenage,1, Saturday 7th April 2018.
Notts County,2,Coventry City,1, Saturday 7th April 2018.
Port Vale,1,Crawley Town,2, Saturday 7th April 2018.
Swindon Town,0,Carlisle United,0, Saturday 7th April 2018.
Yeovil Town,0,Luton Town,3, Saturday 7th April 2018.
Accrington Stanley,1,Notts County,0, Monday 2nd April 2018.
Carlisle United,0,Lincoln City,1, Monday 2nd April 2018.
Coventry City,2,Yeovil Town,6, Monday 2nd April 2018.
Crawley Town,1,Swindon Town,1, Monday 2nd April 2018.
Crewe Alexandra,2,Port Vale,2, Monday 2nd April 2018.
Exeter City,2,Cheltenham Town,1, Monday 2nd April 2018.
Forest Green Rovers,1,Colchester United,2, Monday 2nd April 2018.
Luton Town,2,Mansfield Town,1, Monday 2nd April 2018.
Stevenage,4,Barnet,1, Monday 2nd April 2018.
Wycombe Wanderers,2,Grimsby Town,1, Monday 2nd April 2018.
Barnet,2,Crewe Alexandra,1, Friday 30th March 2018.
Cambridge United,3,Crawley Town,1, Friday 30th March 2018.
Cheltenham Town,0,Carlisle United,1, Friday 30th March 2018.
Colchester United,2,Luton Town,1, Friday 30th March 2018.
Grimsby Town,0,Stevenage,0, Friday 30th March 2018.
Lincoln City,3,Exeter City,2, Friday 30th March 2018.
Mansfield Town,0,Accrington Stanley,1, Friday 30th March 2018.
Newport County AFC,1,Coventry City,1, Friday 30th March 2018.
Notts County,0,Wycombe Wanderers,0, Friday 30th March 2018.
Port Vale,2,Chesterfield,1, Friday 30th March 2018.
Swindon Town,1,Morecambe,1, Friday 30th March 2018.
Chesterfield,3,Notts County,1, Sunday 25th March 2018.
Carlisle United,1,Cambridge United,1, Saturday 24th March 2018.
Coventry City,4,Grimsby Town,0, Saturday 24th March 2018.
Crawley Town,3,Cheltenham Town,5, Saturday 24th March 2018.
Exeter City,3,Swindon Town,1, Saturday 24th March 2018.
Forest Green Rovers,2,Mansfield Town,0, Saturday 24th March 2018.
Morecambe,0,Lincoln City,0, Saturday 24th March 2018.
Newport County AFC,1,Crewe Alexandra,2, Saturday 24th March 2018.
Stevenage,0,Colchester United,1, Saturday 24th March 2018.
Wycombe Wanderers,0,Port Vale,0, Saturday 24th March 2018.
Luton Town,2,Barnet,0, Saturday 24th March 2018.
Crawley Town,2,Wycombe Wanderers,3, Wednesday 21st March 2018.
Crewe Alexandra,3,Forest Green Rovers,1, Tuesday 20th March 2018.
Morecambe,0,Colchester United,0, Tuesday 20th March 2018.
Port Vale,0,Exeter City,1, Tuesday 20th March 2018.
Lincoln City,3,Grimsby Town,1, Saturday 17th March 2018.
Notts County,1,Mansfield Town,1, Saturday 17th March 2018.
Accrington Stanley,3,Forest Green Rovers,1, Saturday 17th March 2018.
Barnet,0,Wycombe Wanderers,2, Saturday 17th March 2018.
Cambridge United,1,Swindon Town,3, Saturday 17th March 2018.
Carlisle United,2,Crawley Town,2, Saturday 17th March 2018.
Cheltenham Town,1,Chesterfield,1, Saturday 17th March 2018.
Colchester United,0,Yeovil Town,1, Saturday 17th March 2018.
Crewe Alexandra,1,Coventry City,2, Saturday 17th March 2018.
Morecambe,2,Exeter City,1, Saturday 17th March 2018.
Newport County AFC,1,Luton Town,1, Saturday 17th March 2018.
Port Vale,2,Stevenage,2, Saturday 17th March 2018.
Coventry City,2,Luton Town,2, Tuesday 13th March 2018.
Exeter City,0,Yeovil Town,0, Tuesday 13th March 2018.
Barnet,1,Port Vale,1, Tuesday 13th March 2018.
Chesterfield,1,Lincoln City,3, Saturday 10th March 2018.
Coventry City,1,Barnet,0, Saturday 10th March 2018.
Crawley Town,1,Morecambe,1, Saturday 10th March 2018.
Exeter City,1,Carlisle United,1, Saturday 10th March 2018.
Forest Green Rovers,1,Notts County,2, Saturday 10th March 2018.
Grimsby Town,1,Port Vale,1, Saturday 10th March 2018.
Luton Town,1,Accrington Stanley,2, Saturday 10th March 2018.
Mansfield Town,1,Colchester United,1, Saturday 10th March 2018.
Stevenage,2,Crewe Alexandra,2, Saturday 10th March 2018.
Swindon Town,0,Cheltenham Town,3, Saturday 10th March 2018.
Wycombe Wanderers,1,Cambridge United,1, Saturday 10th March 2018.
Yeovil Town,0,Newport County AFC,2, Saturday 10th March 2018.
Accrington Stanley,1,Morecambe,0, Tuesday 6th March 2018.
Cheltenham Town,1,Notts County,1, Tuesday 6th March 2018.
Mansfield Town,1,Lincoln City,1, Tuesday 6th March 2018.
Newport County AFC,3,Forest Green Rovers,3, Tuesday 6th March 2018.
Cambridge United,1,Luton Town,1, Saturday 3rd March 2018.
Carlisle United,2,Grimsby Town,0, Saturday 3rd March 2018.
Wycombe Wanderers,0,Coventry City,1, Tuesday 27th February 2018.
Accrington Stanley,1,Cambridge United,0, Saturday 24th February 2018.
Chesterfield,2,Swindon Town,1, Saturday 24th February 2018.
Colchester United,0,Barnet,1, Saturday 24th February 2018.
Forest Green Rovers,2,Crawley Town,0, Saturday 24th February 2018.
Grimsby Town,0,Exeter City,1, Saturday 24th February 2018.
Lincoln City,1,Crewe Alexandra,4, Saturday 24th February 2018.
Luton Town,2,Cheltenham Town,2, Saturday 24th February 2018.
Mansfield Town,1,Coventry City,1, Saturday 24th February 2018.
Notts County,2,Stevenage,0, Saturday 24th February 2018.
Port Vale,0,Newport County AFC,0, Saturday 24th February 2018.
Wycombe Wanderers,2,Morecambe,4, Saturday 24th February 2018.
Yeovil Town,0,Carlisle United,1, Saturday 24th February 2018.
Cambridge United,1,Notts County,0, Tuesday 20th February 2018.
Crewe Alexandra,1,Exeter City,2, Tuesday 20th February 2018.
Barnet,1,Carlisle United,3, Tuesday 20th February 2018.
Barnet,1,Accrington Stanley,1, Saturday 17th February 2018.
Cambridge United,3,Grimsby Town,1, Saturday 17th February 2018.
Carlisle United,2,Chesterfield,0, Saturday 17th February 2018.
Cheltenham Town,0,Wycombe Wanderers,2, Saturday 17th February 2018.
Crawley Town,3,Lincoln City,1, Saturday 17th February 2018.
Crewe Alexandra,1,Colchester United,0, Saturday 17th February 2018.
Exeter City,0,Mansfield Town,1, Saturday 17th February 2018.
Morecambe,1,Forest Green Rovers,1, Saturday 17th February 2018.
Newport County AFC,0,Notts County,0, Saturday 17th February 2018.
Stevenage,4,Yeovil Town,1, Saturday 17th February 2018.
Swindon Town,3,Port Vale,2, Saturday 17th February 2018.
Accrington Stanley,1,Crewe Alexandra,0, Tuesday 13th February 2018.
Chesterfield,2,Cambridge United,3, Tuesday 13th February 2018.
Colchester United,2,Coventry City,1, Tuesday 13th February 2018.
Forest Green Rovers,3,Stevenage,1, Tuesday 13th February 2018.
Lincoln City,1,Cheltenham Town,0, Tuesday 13th February 2018.
Luton Town,4,Crawley Town,1, Tuesday 13th February 2018.
Mansfield Town,5,Newport County AFC,0, Tuesday 13th February 2018.
Notts County,2,Carlisle United,1, Tuesday 13th February 2018.
Wycombe Wanderers,3,Swindon Town,2, Tuesday 13th February 2018.
Yeovil Town,2,Barnet,0, Tuesday 13th February 2018.
Barnet,1,Notts County,0, Saturday 10th February 2018.
Carlisle United,1,Colchester United,1, Saturday 10th February 2018.
Cheltenham Town,5,Port Vale,1, Saturday 10th February 2018.
Coventry City,0,Accrington Stanley,2, Saturday 10th February 2018.
Crawley Town,3,Grimsby Town,0, Saturday 10th February 2018.
Crewe Alexandra,0,Yeovil Town,0, Saturday 10th February 2018.
Exeter City,1,Wycombe Wanderers,1, Saturday 10th February 2018.
Stevenage,1,Luton Town,1, Saturday 10th February 2018.
Swindon Town,1,Mansfield Town,0, Saturday 10th February 2018.
Cambridge United,0,Lincoln City,0, Friday 9th February 2018.
Accrington Stanley,2,Swindon Town,1, Tuesday 6th February 2018.
Accrington Stanley,3,Stevenage,2, Saturday 3rd February 2018.
Chesterfield,1,Crawley Town,2, Saturday 3rd February 2018.
Colchester United,2,Newport County AFC,0, Saturday 3rd February 2018.
Forest Green Rovers,2,Coventry City,1, Saturday 3rd February 2018.
Grimsby Town,1,Cheltenham Town,1, Saturday 3rd February 2018.
Lincoln City,2,Swindon Town,2, Saturday 3rd February 2018.
Luton Town,1,Exeter City,0, Saturday 3rd February 2018.
Mansfield Town,3,Barnet,1, Saturday 3rd February 2018.
Notts County,4,Crewe Alexandra,1, Saturday 3rd February 2018.
Port Vale,0,Morecambe,0, Saturday 3rd February 2018.
Wycombe Wanderers,4,Carlisle United,3, Saturday 3rd February 2018.
Yeovil Town,2,Cambridge United,0, Saturday 3rd February 2018.
Exeter City,2,Forest Green Rovers,0, Wednesday 31st January 2018.
Coventry City,3,Cambridge United,1, Tuesday 30th January 2018.
Lincoln City,3,Newport County AFC,1, Tuesday 30th January 2018.
Luton Town,2,Wycombe Wanderers,3, Tuesday 30th January 2018.
Stevenage,0,Swindon Town,1, Tuesday 30th January 2018.
Yeovil Town,3,Grimsby Town,0, Tuesday 30th January 2018.
Carlisle United,1,Forest Green Rovers,0, Saturday 27th January 2018.
Cheltenham Town,1,Barnet,1, Saturday 27th January 2018.
Chesterfield,0,Stevenage,1, Saturday 27th January 2018.
Crawley Town,2,Accrington Stanley,1, Saturday 27th January 2018.
Grimsby Town,0,Luton Town,1, Saturday 27th January 2018.
Morecambe,1,Mansfield Town,2, Saturday 27th January 2018.
Port Vale,2,Colchester United,2, Saturday 27th January 2018.
Swindon Town,4,Crewe Alexandra,3, Saturday 27th January 2018.
Newport County AFC,1,Morecambe,1, Tuesday 23rd January 2018.
Notts County,1,Crawley Town,2, Tuesday 23rd January 2018.
Accrington Stanley,3,Port Vale,2, Saturday 20th January 2018.
Barnet,1,Lincoln City,1, Saturday 20th January 2018.
Colchester United,1,Grimsby Town,1, Saturday 20th January 2018.
Coventry City,3,Swindon Town,1, Saturday 20th January 2018.
Crewe Alexandra,2,Wycombe Wanderers,3, Saturday 20th January 2018.
Forest Green Rovers,5,Cambridge United,2, Saturday 20th January 2018.
Luton Town,1,Morecambe,0, Saturday 20th January 2018.
Mansfield Town,3,Cheltenham Town,2, Saturday 20th January 2018.
Notts County,1,Exeter City,2, Saturday 20th January 2018.
Stevenage,0,Carlisle United,0, Saturday 20th January 2018.
Yeovil Town,1,Chesterfield,2, Saturday 20th January 2018.
Newport County AFC,2,Crawley Town,1, Friday 19th January 2018.
Cambridge United,0,Mansfield Town,0, Saturday 13th January 2018.
Carlisle United,1,Crewe Alexandra,0, Saturday 13th January 2018.
Cheltenham Town,0,Accrington Stanley,2, Saturday 13th January 2018.
Chesterfield,2,Luton Town,0, Saturday 13th January 2018.
Crawley Town,2,Barnet,0, Saturday 13th January 2018.
Exeter City,1,Coventry City,0, Saturday 13th January 2018.
Grimsby Town,1,Newport County AFC,2, Saturday 13th January 2018.
Lincoln City,2,Notts County,2, Saturday 13th January 2018.
Morecambe,1,Stevenage,1, Saturday 13th January 2018.
Port Vale,1,Yeovil Town,1, Saturday 13th January 2018.
Swindon Town,1,Forest Green Rovers,0, Saturday 13th January 2018.
Wycombe Wanderers,3,Colchester United,1, Saturday 13th January 2018.
Accrington Stanley,4,Chesterfield,0, Saturday 6th January 2018.
Colchester United,1,Cheltenham Town,4, Saturday 6th January 2018.
Forest Green Rovers,1,Port Vale,0, Saturday 6th January 2018.
Grimsby Town,0,Morecambe,2, Saturday 6th January 2018.
Barnet,1,Swindon Town,2,https://www.skysports.com/football/barnet-vs-swindon-town/374368
Colchester United,0,Cambridge United,0, Monday 1st January 2018.
Coventry City,1,Chesterfield,0,https://www.skysports.com/football/coventry-city-vs-chesterfield/374370
Crewe Alexandra,2,Grimsby Town,0,https://www.skysports.com/football/crewe-alexandra-vs-grimsby-town/374371
Forest Green Rovers,1,Wycombe Wanderers,2,https://www.skysports.com/football/forest-green-rovers-vs-wycombe-wanderers/374372
Luton Town,4,Lincoln City,2, Monday 1st January 2018.
Mansfield Town,3,Carlisle United,1, Monday 1st January 2018.
Newport County AFC,2,Exeter City,1, Monday 1st January 2018.
Notts County,1,Port Vale,0, Monday 1st January 2018.
Stevenage,4,Cheltenham Town,1, Monday 1st January 2018.
Yeovil Town,1,Crawley Town,2, Monday 1st January 2018.
Cambridge United,3,Crewe Alexandra,1, Saturday 30th December 2017.
Carlisle United,0,Coventry City,1, Saturday 30th December 2017.
Cheltenham Town,1,Newport County AFC,1, Saturday 30th December 2017.
Chesterfield,0,Colchester United,0, Saturday 30th December 2017.
Crawley Town,1,Stevenage,0, Saturday 30th December 2017.
Exeter City,2,Barnet,1, Saturday 30th December 2017.
Grimsby Town,0,Accrington Stanley,3, Saturday 30th December 2017.
Lincoln City,2,Forest Green Rovers,1, Saturday 30th December 2017.
Port Vale,4,Luton Town,0, Saturday 30th December 2017.
Swindon Town,1,Notts County,0, Saturday 30th December 2017.
Wycombe Wanderers,1,Mansfield Town,2, Saturday 30th December 2017.
Morecambe,4,Yeovil Town,3, Friday 29th December 2017.
Grimsby Town,1,Mansfield Town,1, Tuesday 26th December 2017.
Cambridge United,1,Barnet,0, Tuesday 26th December 2017.
Carlisle United,3,Accrington Stanley,1, Tuesday 26th December 2017.
Cheltenham Town,0,Yeovil Town,2, Tuesday 26th December 2017.
Chesterfield,0,Crewe Alexandra,2, Tuesday 26th December 2017.
Crawley Town,0,Colchester United,2, Tuesday 26th December 2017.
Lincoln City,3,Stevenage,0, Tuesday 26th December 2017.
Morecambe,1,Notts County,4, Tuesday 26th December 2017.
Port Vale,1,Coventry City,0, Tuesday 26th December 2017.
Swindon Town,0,Luton Town,5, Tuesday 26th December 2017.
Wycombe Wanderers,2,Newport County AFC,0, Tuesday 26th December 2017.
Accrington Stanley,2,Crawley Town,3, Saturday 23rd December 2017.
Barnet,0,Cheltenham Town,2, Saturday 23rd December 2017.
Colchester United,1,Port Vale,1, Saturday 23rd December 2017.
Crewe Alexandra,0,Swindon Town,3, Saturday 23rd December 2017.
Forest Green Rovers,0,Carlisle United,1, Saturday 23rd December 2017.
Luton Town,2,Grimsby Town,0, Saturday 23rd December 2017.
Mansfield Town,2,Morecambe,1, Saturday 23rd December 2017.
Newport County AFC,0,Lincoln City,0, Saturday 23rd December 2017.
Notts County,3,Cambridge United,3, Saturday 23rd December 2017.
Stevenage,5,Chesterfield,1, Saturday 23rd December 2017.
Yeovil Town,3,Exeter City,1, Saturday 23rd December 2017.
Coventry City,3,Wycombe Wanderers,2, Friday 22nd December 2017.
Barnet,2,Morecambe,1, Saturday 16th December 2017.
Cambridge United,1,Newport County AFC,2, Saturday 16th December 2017.
Carlisle United,1,Port Vale,2, Saturday 16th December 2017.
Coventry City,2,Cheltenham Town,1, Saturday 16th December 2017.
Crewe Alexandra,3,Crawley Town,0, Saturday 16th December 2017.
Exeter City,2,Stevenage,1, Saturday 16th December 2017.
Forest Green Rovers,0,Luton Town,2, Saturday 16th December 2017.
Lincoln City,2,Accrington Stanley,0, Saturday 16th December 2017.
Mansfield Town,0,Yeovil Town,0, Saturday 16th December 2017.
Notts County,0,Grimsby Town,0, Saturday 16th December 2017.
Wycombe Wanderers,1,Chesterfield,0, Saturday 16th December 2017.
Swindon Town,2,Colchester United,3, Friday 15th December 2017.
Cheltenham Town,1,Crewe Alexandra,0, Saturday 9th December 2017.
Chesterfield,2,Barnet,1, Saturday 9th December 2017.
Colchester United,3,Exeter City,1, Saturday 9th December 2017.
Crawley Town,2,Mansfield Town,0, Saturday 9th December 2017.
Grimsby Town,1,Forest Green Rovers,0, Saturday 9th December 2017.
Luton Town,1,Notts County,1,https://www.skysports.com/football/luton-town-vs-notts-county/374313
Morecambe,2,Coventry City,0, Saturday 9th December 2017.
Newport County AFC,3,Carlisle United,3, Saturday 9th December 2017.
Port Vale,2,Cambridge United,0, Saturday 9th December 2017.
Stevenage,0,Wycombe Wanderers,0, Saturday 9th December 2017.
Yeovil Town,0,Lincoln City,2, Saturday 9th December 2017.
Mansfield Town,2,Chesterfield,2, Saturday 25th November 2017.
Barnet,0,Grimsby Town,2, Saturday 25th November 2017.
Cambridge United,1,Stevenage,0, Saturday 25th November 2017.
Carlisle United,1,Morecambe,1, Saturday 25th November 2017.
Coventry City,1,Crawley Town,1, Saturday 25th November 2017.
Crewe Alexandra,1,Luton Town,2, Saturday 25th November 2017.
Exeter City,2,Accrington Stanley,0, Saturday 25th November 2017.
Forest Green Rovers,1,Cheltenham Town,1, Saturday 25th November 2017.
Lincoln City,3,Port Vale,1, Saturday 25th November 2017.
Notts County,2,Colchester United,1, Saturday 25th November 2017.
Swindon Town,0,Newport County AFC,1, Saturday 25th November 2017.
Wycombe Wanderers,2,Yeovil Town,1, Saturday 25th November 2017.
Accrington Stanley,1,Wycombe Wanderers,0, Tuesday 21st November 2017.
Cheltenham Town,0,Cambridge United,0, Tuesday 21st November 2017.
Chesterfield,3,Forest Green Rovers,2, Tuesday 21st November 2017.
Colchester United,1,Lincoln City,0, Tuesday 21st November 2017.
Crawley Town,3,Exeter City,1, Tuesday 21st November 2017.
Grimsby Town,3,Swindon Town,2, Tuesday 21st November 2017.
Luton Town,3,Carlisle United,0, Tuesday 21st November 2017.
Morecambe,0,Crewe Alexandra,1, Tuesday 21st November 2017.
Newport County AFC,1,Barnet,2, Tuesday 21st November 2017.
Port Vale,0,Mansfield Town,4, Tuesday 21st November 2017.
Stevenage,1,Coventry City,1, Tuesday 21st November 2017.
Yeovil Town,1,Notts County,1, Tuesday 21st November 2017.
Accrington Stanley,1,Newport County AFC,1, Saturday 18th November 2017.
Chesterfield,1,Exeter City,0, Saturday 18th November 2017.
Colchester United,0,Morecambe,0, Saturday 18th November 2017.
Forest Green Rovers,3,Crewe Alexandra,2, Saturday 18th November 2017.
Grimsby Town,0,Carlisle United,1, Saturday 18th November 2017.
Lincoln City,1,Coventry City,2,https://www.skysports.com/football/lincoln-city-vs-coventry-city/374276
Luton Town,7,Cambridge United,0, Saturday 18th November 2017.
Mansfield Town,1,Stevenage,0, Saturday 18th November 2017.
Notts County,3,Cheltenham Town,1, Saturday 18th November 2017.
Port Vale,1,Barnet,0, Saturday 18th November 2017.
Wycombe Wanderers,4,Crawley Town,0, Saturday 18th November 2017.
Yeovil Town,1,Swindon Town,2, Saturday 18th November 2017.
Barnet,0,Colchester United,1, Saturday 11th November 2017.
Cambridge United,0,Accrington Stanley,0, Saturday 11th November 2017.
Carlisle United,4,Yeovil Town,0, Saturday 11th November 2017.
Cheltenham Town,2,Luton Town,2, Saturday 11th November 2017.
Coventry City,0,Mansfield Town,1, Saturday 11th November 2017.
Crawley Town,1,Forest Green Rovers,1, Saturday 11th November 2017.
Crewe Alexandra,1,Lincoln City,4, Saturday 11th November 2017.
Exeter City,2,Grimsby Town,0, Saturday 11th November 2017.
Morecambe,2,Wycombe Wanderers,1, Saturday 11th November 2017.
Stevenage,1,Notts County,1, Saturday 11th November 2017.
Swindon Town,2,Chesterfield,2, Saturday 11th November 2017.
Newport County AFC,1,Port Vale,1, Friday 10th November 2017.
Accrington Stanley,4,Barnet,1, Saturday 28th October 2017.
Chesterfield,2,Carlisle United,2, Saturday 28th October 2017.
Colchester United,3,Crewe Alexandra,1, Saturday 28th October 2017.
Forest Green Rovers,2,Morecambe,0, Saturday 28th October 2017.
Grimsby Town,0,Cambridge United,0, Saturday 28th October 2017.
Lincoln City,0,Crawley Town,0, Saturday 28th October 2017.
Luton Town,0,Coventry City,3, Saturday 28th October 2017.
Mansfield Town,1,Exeter City,1, Saturday 28th October 2017.
Notts County,3,Newport County AFC,0,https://www.skysports.com/football/notts-county-vs-newport-county-afc/374255
Port Vale,0,Swindon Town,3, Saturday 28th October 2017.
Wycombe Wanderers,3,Cheltenham Town,3, Saturday 28th October 2017.
Yeovil Town,3,Stevenage,0, Saturday 28th October 2017.
Barnet,1,Yeovil Town,1, Saturday 21st October 2017.
Cambridge United,2,Chesterfield,1, Saturday 21st October 2017.
Carlisle United,1,Notts County,1, Saturday 21st October 2017.
Cheltenham Town,1,Lincoln City,0, Saturday 21st October 2017.
Coventry City,0,Colchester United,0, Saturday 21st October 2017.
Crawley Town,0,Luton Town,0, Saturday 21st October 2017.
Crewe Alexandra,0,Accrington Stanley,2, Saturday 21st October 2017.
Exeter City,0,Port Vale,1, Saturday 21st October 2017.
Morecambe,0,Grimsby Town,0, Saturday 21st October 2017.
Newport County AFC,1,Mansfield Town,1, Saturday 21st October 2017.
Stevenage,1,Forest Green Rovers,2, Saturday 21st October 2017.
Swindon Town,1,Wycombe Wanderers,0, Saturday 21st October 2017.
Cambridge United,2,Yeovil Town,1, Tuesday 17th October 2017.
Carlisle United,3,Wycombe Wanderers,3, Tuesday 17th October 2017.
Cheltenham Town,2,Grimsby Town,3, Tuesday 17th October 2017.
Coventry City,0,Forest Green Rovers,1, Tuesday 17th October 2017.
Crawley Town,0,Chesterfield,2, Tuesday 17th October 2017.
Crewe Alexandra,2,Notts County,0, Tuesday 17th October 2017.
Exeter City,1,Luton Town,4, Tuesday 17th October 2017.
Morecambe,0,Port Vale,3, Tuesday 17th October 2017.
Newport County AFC,1,Colchester United,2, Tuesday 17th October 2017.
Stevenage,3,Accrington Stanley,2, Tuesday 17th October 2017.
Swindon Town,0,Lincoln City,1, Tuesday 17th October 2017.
Barnet,1,Mansfield Town,1, Tuesday 17th October 2017.
Accrington Stanley,1,Coventry City,0, Saturday 14th October 2017.
Chesterfield,0,Morecambe,2, Saturday 14th October 2017.
Colchester United,0,Carlisle United,1, Saturday 14th October 2017.
Forest Green Rovers,0,Newport County AFC,4, Saturday 14th October 2017.
Grimsby Town,0,Crawley Town,0, Saturday 14th October 2017.
Lincoln City,0,Cambridge United,0, Saturday 14th October 2017.
Luton Town,7,Stevenage,1, Saturday 14th October 2017.
Mansfield Town,1,Swindon Town,3, Saturday 14th October 2017.
Notts County,2,Barnet,1, Saturday 14th October 2017.
Port Vale,3,Cheltenham Town,1, Saturday 14th October 2017.
Wycombe Wanderers,0,Exeter City,0, Saturday 14th October 2017.
Yeovil Town,2,Crewe Alexandra,0, Saturday 14th October 2017.
Barnet,0,Coventry City,0, Saturday 7th October 2017.
Accrington Stanley,0,Luton Town,2, Saturday 7th October 2017.
Cambridge United,1,Wycombe Wanderers,3, Saturday 7th October 2017.
Carlisle United,0,Exeter City,1, Saturday 7th October 2017.
Cheltenham Town,2,Swindon Town,1, Saturday 7th October 2017.
Colchester United,2,Mansfield Town,0, Saturday 7th October 2017.
Crewe Alexandra,1,Stevenage,0, Saturday 7th October 2017.
Lincoln City,2,Chesterfield,1, Saturday 7th October 2017.
Morecambe,0,Crawley Town,1, Saturday 7th October 2017.
Newport County AFC,2,Yeovil Town,0, Saturday 7th October 2017.
Notts County,1,Forest Green Rovers,1, Saturday 7th October 2017.
Port Vale,1,Grimsby Town,2, Saturday 7th October 2017.
Grimsby Town,0,Lincoln City,0, Saturday 30th September 2017.
Mansfield Town,3,Notts County,1, Saturday 30th September 2017.
Chesterfield,0,Cheltenham Town,2, Saturday 30th September 2017.
Coventry City,1,Crewe Alexandra,0, Saturday 30th September 2017.
Crawley Town,0,Carlisle United,1, Saturday 30th September 2017.
Exeter City,4,Morecambe,1, Saturday 30th September 2017.
Forest Green Rovers,0,Accrington Stanley,1, Saturday 30th September 2017.
Luton Town,3,Newport County AFC,1, Saturday 30th September 2017.
Stevenage,2,Port Vale,0, Saturday 30th September 2017.
Swindon Town,2,Cambridge United,0, Saturday 30th September 2017.
