Home Team,Home Score,Away Team,Away Score,Match Date
Swindon Town,1,Bradford City,0, Monday 21st April 2014.
Tranmere Rovers,0,Sheffield United,0, Monday 21st April 2014.
Walsall,1,Gillingham,1, Monday 21st April 2014.
Brentford,1,Preston North End,0, Friday 18th April 2014.
Bristol City,2,Notts County,1, Friday 18th April 2014.
Carlisle United,1,Walsall,1, Friday 18th April 2014.
Colchester United,0,Oldham Athletic,1, Friday 18th April 2014.
Coventry City,1,Swindon Town,2, Friday 18th April 2014.
Crawley Town,2,Leyton Orient,1, Friday 18th April 2014.
Gillingham,2,Tranmere Rovers,0, Friday 18th April 2014.
Port Vale,1,Milton Keynes Dons,0, Friday 18th April 2014.
Shrewsbury Town,1,Crewe Alexandra,3, Friday 18th April 2014.
Wolverhampton Wanderers,6,Rotherham United,4, Friday 18th April 2014.
Bradford City,1,Peterborough United,0, Friday 18th April 2014.
Sheffield United,1,Stevenage,0, Friday 18th April 2014.
Crawley Town,2,Tranmere Rovers,0, Tuesday 15th April 2014.
Crewe Alexandra,0,Wolverhampton Wanderers,2, Saturday 12th April 2014.
Leyton Orient,5,Gillingham,1, Saturday 12th April 2014.
Milton Keynes Dons,0,Crawley Town,2, Saturday 12th April 2014.
Notts County,4,Port Vale,2, Saturday 12th April 2014.
Peterborough United,1,Coventry City,0, Saturday 12th April 2014.
Preston North End,6,Carlisle United,1, Saturday 12th April 2014.
Stevenage,2,Colchester United,3, Saturday 12th April 2014.
Swindon Town,1,Brentford,0, Saturday 12th April 2014.
Tranmere Rovers,2,Shrewsbury Town,1, Saturday 12th April 2014.
Walsall,0,Bristol City,1, Saturday 12th April 2014.
Rotherham United,0,Bradford City,0, Friday 11th April 2014.
Brentford,1,Crawley Town,0, Tuesday 8th April 2014.
Peterborough United,2,Gillingham,0, Tuesday 8th April 2014.
Sheffield United,1,Rotherham United,0, Tuesday 8th April 2014.
Bradford City,2,Oldham Athletic,3, Saturday 5th April 2014.
Brentford,3,Notts County,1, Saturday 5th April 2014.
Bristol City,1,Preston North End,1, Saturday 5th April 2014.
Carlisle United,1,Swindon Town,0, Saturday 5th April 2014.
Colchester United,1,Tranmere Rovers,2, Saturday 5th April 2014.
Coventry City,1,Milton Keynes Dons,2, Saturday 5th April 2014.
Crawley Town,1,Crewe Alexandra,2, Saturday 5th April 2014.
Gillingham,3,Rotherham United,4, Saturday 5th April 2014.
Port Vale,1,Walsall,0, Saturday 5th April 2014.
Sheffield United,1,Leyton Orient,1, Saturday 5th April 2014.
Shrewsbury Town,1,Stevenage,0, Saturday 5th April 2014.
Wolverhampton Wanderers,2,Peterborough United,0, Saturday 5th April 2014.
Peterborough United,2,Colchester United,0, Wednesday 2nd April 2014.
Coventry City,0,Bradford City,0, Tuesday 1st April 2014.
Port Vale,2,Crawley Town,1, Tuesday 1st April 2014.
Sheffield United,0,Brentford,0, Tuesday 1st April 2014.
Stevenage,0,Wolverhampton Wanderers,0, Tuesday 1st April 2014.
Crewe Alexandra,1,Coventry City,2, Saturday 29th March 2014.
Leyton Orient,0,Bradford City,1, Saturday 29th March 2014.
Milton Keynes Dons,0,Wolverhampton Wanderers,1, Saturday 29th March 2014.
Notts County,2,Colchester United,0, Saturday 29th March 2014.
Oldham Athletic,0,Brentford,0, Saturday 29th March 2014.
Preston North End,1,Crawley Town,0, Saturday 29th March 2014.
Rotherham United,2,Bristol City,1, Saturday 29th March 2014.
Stevenage,1,Port Vale,1, Saturday 29th March 2014.
Swindon Town,2,Sheffield United,1, Saturday 29th March 2014.
Tranmere Rovers,0,Carlisle United,0, Saturday 29th March 2014.
Walsall,1,Shrewsbury Town,0, Saturday 29th March 2014.
Coventry City,1,Stevenage,0, Wednesday 26th March 2014.
Bradford City,0,Walsall,2, Tuesday 25th March 2014.
Bristol City,5,Port Vale,0, Tuesday 25th March 2014.
Carlisle United,0,Shrewsbury Town,0, Tuesday 25th March 2014.
Crawley Town,0,Sheffield United,2, Tuesday 25th March 2014.
Crewe Alexandra,1,Notts County,3, Tuesday 25th March 2014.
Leyton Orient,1,Oldham Athletic,1, Tuesday 25th March 2014.
Milton Keynes Dons,0,Gillingham,1, Tuesday 25th March 2014.
Preston North End,3,Peterborough United,1, Tuesday 25th March 2014.
Rotherham United,3,Brentford,0, Tuesday 25th March 2014.
Tranmere Rovers,1,Swindon Town,2, Tuesday 25th March 2014.
Wolverhampton Wanderers,4,Colchester United,2, Tuesday 25th March 2014.
Sheffield United,0,Wolverhampton Wanderers,2, Saturday 22nd March 2014.
Brentford,3,Coventry City,1, Saturday 22nd March 2014.
Colchester United,2,Bristol City,2, Saturday 22nd March 2014.
Gillingham,1,Crewe Alexandra,3, Saturday 22nd March 2014.
Notts County,4,Carlisle United,1, Saturday 22nd March 2014.
Oldham Athletic,1,Crawley Town,0, Saturday 22nd March 2014.
Peterborough United,0,Rotherham United,1, Saturday 22nd March 2014.
Port Vale,3,Tranmere Rovers,2, Saturday 22nd March 2014.
Shrewsbury Town,2,Bradford City,1, Saturday 22nd March 2014.
Stevenage,2,Milton Keynes Dons,3, Saturday 22nd March 2014.
Swindon Town,1,Preston North End,0, Saturday 22nd March 2014.
Walsall,1,Leyton Orient,1, Saturday 22nd March 2014.
Colchester United,1,Shrewsbury Town,0, Tuesday 18th March 2014.
Crawley Town,2,Wolverhampton Wanderers,1, Tuesday 18th March 2014.
Preston North End,0,Sheffield United,0, Monday 17th March 2014.
Coventry City,2,Port Vale,2, Sunday 16th March 2014.
Leyton Orient,0,Brentford,1, Saturday 15th March 2014.
Bradford City,1,Gillingham,1, Saturday 15th March 2014.
Bristol City,0,Swindon Town,0, Saturday 15th March 2014.
Carlisle United,0,Stevenage,0, Saturday 15th March 2014.
Crawley Town,1,Colchester United,0, Saturday 15th March 2014.
Crewe Alexandra,1,Oldham Athletic,1, Saturday 15th March 2014.
Milton Keynes Dons,0,Peterborough United,2, Saturday 15th March 2014.
Rotherham United,1,Walsall,1, Saturday 15th March 2014.
Tranmere Rovers,3,Notts County,2, Saturday 15th March 2014.
Wolverhampton Wanderers,0,Shrewsbury Town,0, Saturday 15th March 2014.
Sheffield United,1,Carlisle United,0, Wednesday 12th March 2014.
Brentford,2,Tranmere Rovers,0, Tuesday 11th March 2014.
Colchester United,0,Bradford City,2, Tuesday 11th March 2014.
Gillingham,4,Coventry City,2, Tuesday 11th March 2014.
Notts County,1,Milton Keynes Dons,3, Tuesday 11th March 2014.
Oldham Athletic,0,Rotherham United,2, Tuesday 11th March 2014.
Peterborough United,1,Bristol City,2, Tuesday 11th March 2014.
Port Vale,0,Leyton Orient,2, Tuesday 11th March 2014.
Shrewsbury Town,1,Crawley Town,1, Tuesday 11th March 2014.
Stevenage,1,Preston North End,1, Tuesday 11th March 2014.
Swindon Town,1,Wolverhampton Wanderers,4, Tuesday 11th March 2014.
Walsall,1,Crewe Alexandra,1, Tuesday 11th March 2014.
Brentford,2,Bradford City,0, Saturday 8th March 2014.
Colchester United,2,Coventry City,1, Saturday 8th March 2014.
Gillingham,1,Crawley Town,0, Saturday 8th March 2014.
Notts County,0,Leyton Orient,0, Saturday 8th March 2014.
Oldham Athletic,1,Preston North End,3, Saturday 8th March 2014.
Peterborough United,4,Crewe Alexandra,2, Saturday 8th March 2014.
Port Vale,2,Carlisle United,1, Saturday 8th March 2014.
Shrewsbury Town,2,Bristol City,3, Saturday 8th March 2014.
Stevenage,3,Tranmere Rovers,1, Saturday 8th March 2014.
Swindon Town,1,Milton Keynes Dons,2, Saturday 8th March 2014.
Walsall,0,Wolverhampton Wanderers,3, Saturday 8th March 2014.
Coventry City,2,Walsall,1, Wednesday 5th March 2014.
Sheffield United,2,Peterborough United,0, Tuesday 4th March 2014.
Colchester United,0,Rotherham United,0, Tuesday 4th March 2014.
Crawley Town,1,Stevenage,1, Tuesday 4th March 2014.
Coventry City,0,Shrewsbury Town,0, Sunday 2nd March 2014.
Bradford City,2,Stevenage,3, Saturday 1st March 2014.
Bristol City,2,Gillingham,1, Saturday 1st March 2014.
Carlisle United,0,Brentford,0, Saturday 1st March 2014.
Crawley Town,1,Peterborough United,0, Saturday 1st March 2014.
Crewe Alexandra,1,Swindon Town,1, Saturday 1st March 2014.
Leyton Orient,2,Colchester United,1, Saturday 1st March 2014.
Milton Keynes Dons,0,Sheffield United,1, Saturday 1st March 2014.
Preston North End,2,Walsall,1, Saturday 1st March 2014.
Rotherham United,6,Notts County,0, Saturday 1st March 2014.
Tranmere Rovers,2,Oldham Athletic,2, Saturday 1st March 2014.
Wolverhampton Wanderers,3,Port Vale,0, Saturday 1st March 2014.
Colchester United,0,Sheffield United,1, Tuesday 25th February 2014.
Oldham Athletic,1,Milton Keynes Dons,2, Tuesday 25th February 2014.
Preston North End,3,Rotherham United,3, Tuesday 25th February 2014.
Stevenage,1,Crewe Alexandra,0, Tuesday 25th February 2014.
Swindon Town,1,Crawley Town,1, Tuesday 25th February 2014.
Bradford City,1,Milton Keynes Dons,0, Saturday 22nd February 2014.
Brentford,0,Wolverhampton Wanderers,3, Saturday 22nd February 2014.
Carlisle United,1,Rotherham United,2, Saturday 22nd February 2014.
Colchester United,1,Preston North End,2, Saturday 22nd February 2014.
Leyton Orient,2,Swindon Town,0, Saturday 22nd February 2014.
Notts County,2,Shrewsbury Town,3, Saturday 22nd February 2014.
Oldham Athletic,1,Gillingham,0, Saturday 22nd February 2014.
Port Vale,1,Crewe Alexandra,3, Saturday 22nd February 2014.
Sheffield United,3,Bristol City,0, Saturday 22nd February 2014.
Stevenage,0,Peterborough United,1, Saturday 22nd February 2014.
Tranmere Rovers,3,Coventry City,1, Saturday 22nd February 2014.
Walsall,1,Crawley Town,2, Saturday 22nd February 2014.
Gillingham,0,Sheffield United,1, Wednesday 19th February 2014.
Bradford City,1,Port Vale,0, Tuesday 18th February 2014.
Coventry City,1,Carlisle United,2, Tuesday 18th February 2014.
Leyton Orient,2,Stevenage,0, Tuesday 18th February 2014.
Milton Keynes Dons,0,Preston North End,0, Tuesday 18th February 2014.
Shrewsbury Town,0,Port Vale,0, Saturday 15th February 2014.
Bristol City,2,Tranmere Rovers,2, Saturday 15th February 2014.
Crewe Alexandra,1,Brentford,3, Saturday 15th February 2014.
Milton Keynes Dons,2,Oldham Athletic,1, Saturday 15th February 2014.
Preston North End,1,Leyton Orient,1, Saturday 15th February 2014.
Rotherham United,2,Stevenage,1, Saturday 15th February 2014.
Wolverhampton Wanderers,2,Notts County,0, Saturday 15th February 2014.
Peterborough United,0,Walsall,0, Friday 14th February 2014.
Swindon Town,0,Colchester United,0, Friday 14th February 2014.
Carlisle United,1,Bradford City,0, Tuesday 11th February 2014.
Leyton Orient,1,Bristol City,3, Tuesday 11th February 2014.
Port Vale,2,Colchester United,0, Tuesday 11th February 2014.
Bradford City,3,Crewe Alexandra,3, Saturday 8th February 2014.
Carlisle United,1,Gillingham,2, Saturday 8th February 2014.
Leyton Orient,1,Peterborough United,2, Saturday 8th February 2014.
Notts County,3,Coventry City,0, Saturday 8th February 2014.
Oldham Athletic,1,Bristol City,1, Saturday 8th February 2014.
Port Vale,2,Swindon Town,3, Saturday 8th February 2014.
Sheffield United,2,Shrewsbury Town,0, Saturday 8th February 2014.
Tranmere Rovers,1,Preston North End,2, Saturday 8th February 2014.
Walsall,0,Milton Keynes Dons,3, Saturday 8th February 2014.
Bristol City,1,Coventry City,2, Tuesday 4th February 2014.
Stevenage,3,Gillingham,1, Tuesday 4th February 2014.
Bristol City,2,Carlisle United,1, Saturday 1st February 2014.
Crewe Alexandra,3,Sheffield United,0, Saturday 1st February 2014.
Gillingham,3,Port Vale,2, Saturday 1st February 2014.
Milton Keynes Dons,0,Tranmere Rovers,1, Saturday 1st February 2014.
Preston North End,2,Notts County,0, Saturday 1st February 2014.
Rotherham United,2,Leyton Orient,1, Saturday 1st February 2014.
Shrewsbury Town,1,Brentford,1, Saturday 1st February 2014.
Swindon Town,0,Oldham Athletic,1, Saturday 1st February 2014.
Wolverhampton Wanderers,2,Bradford City,0, Saturday 1st February 2014.
Bradford City,0,Preston North End,0, Tuesday 28th January 2014.
Brentford,3,Bristol City,1, Tuesday 28th January 2014.
Carlisle United,3,Milton Keynes Dons,0, Tuesday 28th January 2014.
Leyton Orient,2,Coventry City,0, Tuesday 28th January 2014.
Oldham Athletic,0,Wolverhampton Wanderers,3, Tuesday 28th January 2014.
Tranmere Rovers,1,Rotherham United,2, Tuesday 28th January 2014.
Walsall,1,Swindon Town,1, Tuesday 28th January 2014.
Notts County,1,Walsall,5, Saturday 25th January 2014.
Oldham Athletic,5,Peterborough United,4, Saturday 25th January 2014.
Rotherham United,2,Crawley Town,2, Saturday 25th January 2014.
Swindon Town,3,Shrewsbury Town,1, Saturday 25th January 2014.
Tranmere Rovers,1,Crewe Alexandra,0, Saturday 25th January 2014.
Wolverhampton Wanderers,3,Bristol City,1, Saturday 25th January 2014.
Brentford,2,Gillingham,1, Friday 24th January 2014.
Crewe Alexandra,2,Milton Keynes Dons,0, Tuesday 21st January 2014.
Peterborough United,4,Notts County,3, Tuesday 21st January 2014.
Bristol City,2,Milton Keynes Dons,2, Saturday 18th January 2014.
Carlisle United,2,Colchester United,4, Saturday 18th January 2014.
Crewe Alexandra,1,Leyton Orient,2, Saturday 18th January 2014.
Gillingham,2,Swindon Town,0, Saturday 18th January 2014.
Peterborough United,3,Tranmere Rovers,0, Saturday 18th January 2014.
Port Vale,1,Oldham Athletic,0, Saturday 18th January 2014.
Preston North End,1,Coventry City,1, Saturday 18th January 2014.
Sheffield United,2,Bradford City,2, Saturday 18th January 2014.
Shrewsbury Town,0,Rotherham United,3, Saturday 18th January 2014.
Stevenage,0,Notts County,1, Saturday 18th January 2014.
Walsall,1,Brentford,1, Saturday 18th January 2014.
Stevenage,2,Swindon Town,0, Tuesday 14th January 2014.
Walsall,1,Oldham Athletic,0, Tuesday 14th January 2014.
Coventry City,2,Crawley Town,2, Sunday 12th January 2014.
Bradford City,1,Bristol City,1, Saturday 11th January 2014.
Brentford,2,Port Vale,0, Saturday 11th January 2014.
Colchester United,3,Gillingham,0, Saturday 11th January 2014.
Leyton Orient,4,Carlisle United,0, Saturday 11th January 2014.
Milton Keynes Dons,3,Shrewsbury Town,2, Saturday 11th January 2014.
Notts County,2,Sheffield United,1, Saturday 11th January 2014.
Oldham Athletic,1,Stevenage,0, Saturday 11th January 2014.
Rotherham United,4,Crewe Alexandra,2, Saturday 11th January 2014.
Swindon Town,2,Peterborough United,1, Saturday 11th January 2014.
Tranmere Rovers,1,Walsall,1, Saturday 11th January 2014.
Wolverhampton Wanderers,2,Preston North End,0, Saturday 11th January 2014.
Shrewsbury Town,0,Leyton Orient,2, Tuesday 7th January 2014.
Gillingham,1,Wolverhampton Wanderers,0, Friday 3rd January 2014.
Crewe Alexandra,2,Carlisle United,1, Wednesday 1st January 2014.
Milton Keynes Dons,0,Colchester United,0, Wednesday 1st January 2014.
Notts County,3,Bradford City,0, Wednesday 1st January 2014.
Oldham Athletic,1,Shrewsbury Town,2, Wednesday 1st January 2014.
Peterborough United,1,Brentford,3, Wednesday 1st January 2014.
Preston North End,3,Port Vale,2, Wednesday 1st January 2014.
Rotherham United,1,Coventry City,3, Wednesday 1st January 2014.
Tranmere Rovers,1,Wolverhampton Wanderers,1, Wednesday 1st January 2014.
Walsall,2,Sheffield United,1, Wednesday 1st January 2014.
Bradford City,1,Swindon Town,1, Sunday 29th December 2013.
Brentford,3,Milton Keynes Dons,1, Sunday 29th December 2013.
Bristol City,4,Stevenage,1, Sunday 29th December 2013.
Carlisle United,2,Peterborough United,1, Sunday 29th December 2013.
Colchester United,1,Crewe Alexandra,2, Sunday 29th December 2013.
Coventry City,1,Oldham Athletic,1, Sunday 29th December 2013.
Crawley Town,1,Notts County,0, Sunday 29th December 2013.
Gillingham,2,Walsall,2, Sunday 29th December 2013.
Port Vale,2,Rotherham United,0, Sunday 29th December 2013.
Sheffield United,3,Tranmere Rovers,1, Sunday 29th December 2013.
Shrewsbury Town,0,Preston North End,1, Sunday 29th December 2013.
Wolverhampton Wanderers,1,Leyton Orient,1, Sunday 29th December 2013.
Coventry City,4,Peterborough United,2, Thursday 26th December 2013.
Brentford,3,Swindon Town,2, Thursday 26th December 2013.
Carlisle United,0,Preston North End,1, Thursday 26th December 2013.
Gillingham,1,Leyton Orient,2, Thursday 26th December 2013.
Bradford City,0,Rotherham United,1, Thursday 26th December 2013.
Bristol City,1,Walsall,0, Thursday 26th December 2013.
Colchester United,4,Stevenage,0, Thursday 26th December 2013.
Crawley Town,0,Milton Keynes Dons,2, Thursday 26th December 2013.
Port Vale,2,Notts County,1, Thursday 26th December 2013.
Sheffield United,1,Oldham Athletic,1, Thursday 26th December 2013.
Shrewsbury Town,0,Tranmere Rovers,1, Thursday 26th December 2013.
Wolverhampton Wanderers,2,Crewe Alexandra,0, Thursday 26th December 2013.
Crewe Alexandra,1,Shrewsbury Town,1, Saturday 21st December 2013.
Leyton Orient,2,Crawley Town,3, Saturday 21st December 2013.
Milton Keynes Dons,3,Port Vale,0, Saturday 21st December 2013.
Notts County,1,Bristol City,1, Saturday 21st December 2013.
Oldham Athletic,0,Colchester United,2, Saturday 21st December 2013.
Peterborough United,2,Bradford City,1, Saturday 21st December 2013.
Preston North End,0,Brentford,3, Saturday 21st December 2013.
Rotherham United,3,Wolverhampton Wanderers,3, Saturday 21st December 2013.
Stevenage,0,Sheffield United,0, Saturday 21st December 2013.
Swindon Town,2,Coventry City,1, Saturday 21st December 2013.
Walsall,2,Carlisle United,0, Saturday 21st December 2013.
Tranmere Rovers,1,Gillingham,2, Friday 20th December 2013.
Shrewsbury Town,0,Walsall,1, Saturday 14th December 2013.
Bradford City,1,Leyton Orient,1, Saturday 14th December 2013.
Brentford,1,Oldham Athletic,0, Saturday 14th December 2013.
Bristol City,1,Rotherham United,2, Saturday 14th December 2013.
Carlisle United,4,Tranmere Rovers,1, Saturday 14th December 2013.
Colchester United,0,Notts County,4, Saturday 14th December 2013.
Coventry City,2,Crewe Alexandra,2, Saturday 14th December 2013.
Crawley Town,2,Preston North End,2, Saturday 14th December 2013.
Gillingham,2,Peterborough United,2, Saturday 14th December 2013.
Port Vale,2,Stevenage,2, Saturday 14th December 2013.
Sheffield United,1,Swindon Town,0, Saturday 14th December 2013.
Wolverhampton Wanderers,0,Milton Keynes Dons,2, Saturday 14th December 2013.
Notts County,3,Gillingham,1, Saturday 7th December 2013.
Oldham Athletic,1,Bradford City,1, Sunday 1st December 2013.
Crewe Alexandra,1,Crawley Town,0, Saturday 30th November 2013.
Leyton Orient,1,Sheffield United,1, Saturday 30th November 2013.
Milton Keynes Dons,1,Coventry City,3, Saturday 30th November 2013.
Notts County,0,Brentford,1, Saturday 30th November 2013.
Peterborough United,1,Wolverhampton Wanderers,0, Saturday 30th November 2013.
Preston North End,1,Bristol City,0, Saturday 30th November 2013.
Rotherham United,4,Gillingham,1, Saturday 30th November 2013.
Stevenage,1,Shrewsbury Town,3, Saturday 30th November 2013.
Swindon Town,3,Carlisle United,1, Saturday 30th November 2013.
Tranmere Rovers,2,Colchester United,1, Saturday 30th November 2013.
Walsall,0,Port Vale,2, Saturday 30th November 2013.
Bradford City,1,Notts County,1, Tuesday 26th November 2013.
Brentford,3,Peterborough United,2, Tuesday 26th November 2013.
Bristol City,2,Leyton Orient,2, Tuesday 26th November 2013.
Carlisle United,2,Crewe Alexandra,1, Tuesday 26th November 2013.
Colchester United,3,Milton Keynes Dons,1, Tuesday 26th November 2013.
Coventry City,0,Rotherham United,3, Tuesday 26th November 2013.
Crawley Town,0,Swindon Town,0, Tuesday 26th November 2013.
Gillingham,3,Stevenage,2, Tuesday 26th November 2013.
Port Vale,0,Preston North End,2, Tuesday 26th November 2013.
Sheffield United,1,Walsall,1, Tuesday 26th November 2013.
Shrewsbury Town,1,Oldham Athletic,2, Tuesday 26th November 2013.
Wolverhampton Wanderers,2,Tranmere Rovers,0, Tuesday 26th November 2013.
Coventry City,1,Tranmere Rovers,5, Saturday 23rd November 2013.
Bristol City,0,Sheffield United,1, Saturday 23rd November 2013.
Crawley Town,0,Walsall,0, Saturday 23rd November 2013.
Crewe Alexandra,1,Port Vale,2, Saturday 23rd November 2013.
Gillingham,0,Oldham Athletic,1, Saturday 23rd November 2013.
Milton Keynes Dons,2,Bradford City,3, Saturday 23rd November 2013.
Peterborough United,0,Stevenage,1, Saturday 23rd November 2013.
Preston North End,1,Colchester United,1, Saturday 23rd November 2013.
Rotherham United,0,Carlisle United,0, Saturday 23rd November 2013.
Shrewsbury Town,1,Notts County,0, Saturday 23rd November 2013.
Swindon Town,1,Leyton Orient,3, Saturday 23rd November 2013.
Wolverhampton Wanderers,0,Brentford,0, Saturday 23rd November 2013.
Walsall,2,Peterborough United,0, Monday 18th November 2013.
Bradford City,3,Coventry City,3, Sunday 17th November 2013.
Brentford,5,Crewe Alexandra,0, Saturday 16th November 2013.
Carlisle United,1,Crawley Town,1, Saturday 16th November 2013.
Colchester United,1,Swindon Town,2, Saturday 16th November 2013.
Leyton Orient,0,Preston North End,1, Saturday 16th November 2013.
Notts County,0,Wolverhampton Wanderers,1, Saturday 16th November 2013.
Port Vale,3,Shrewsbury Town,1, Saturday 16th November 2013.
Sheffield United,1,Gillingham,2, Saturday 16th November 2013.
Stevenage,0,Rotherham United,3, Saturday 16th November 2013.
Tranmere Rovers,1,Bristol City,1, Saturday 16th November 2013.
Bristol City,2,Crawley Town,0, Tuesday 5th November 2013.
Carlisle United,2,Wolverhampton Wanderers,2, Tuesday 5th November 2013.
Bristol City,1,Oldham Athletic,1, Saturday 2nd November 2013.
Coventry City,3,Notts County,0, Saturday 2nd November 2013.
Crawley Town,0,Brentford,1, Saturday 2nd November 2013.
Crewe Alexandra,0,Bradford City,0, Saturday 2nd November 2013.
Gillingham,1,Carlisle United,0, Saturday 2nd November 2013.
Milton Keynes Dons,1,Walsall,0, Saturday 2nd November 2013.
Peterborough United,1,Leyton Orient,3, Saturday 2nd November 2013.
Preston North End,1,Tranmere Rovers,1, Saturday 2nd November 2013.
Rotherham United,2,Colchester United,2, Saturday 2nd November 2013.
Shrewsbury Town,2,Sheffield United,0, Saturday 2nd November 2013.
Swindon Town,5,Port Vale,2, Saturday 2nd November 2013.
Wolverhampton Wanderers,2,Stevenage,0, Saturday 2nd November 2013.
Notts County,3,Oldham Athletic,2, Tuesday 29th October 2013.
Bradford City,1,Wolverhampton Wanderers,2, Saturday 26th October 2013.
Brentford,1,Shrewsbury Town,0, Saturday 26th October 2013.
Carlisle United,2,Bristol City,4, Saturday 26th October 2013.
Colchester United,1,Peterborough United,0, Saturday 26th October 2013.
Leyton Orient,1,Rotherham United,0, Saturday 26th October 2013.
Notts County,0,Preston North End,1, Saturday 26th October 2013.
Oldham Athletic,2,Swindon Town,1, Saturday 26th October 2013.
Port Vale,2,Gillingham,1, Saturday 26th October 2013.
Sheffield United,3,Crewe Alexandra,1, Saturday 26th October 2013.
Stevenage,2,Crawley Town,0, Saturday 26th October 2013.
Tranmere Rovers,3,Milton Keynes Dons,2, Saturday 26th October 2013.
Walsall,0,Coventry City,1, Saturday 26th October 2013.
Peterborough United,0,Sheffield United,0, Tuesday 22nd October 2013.
Bristol City,1,Brentford,2, Tuesday 22nd October 2013.
Coventry City,3,Leyton Orient,1, Tuesday 22nd October 2013.
Crawley Town,0,Port Vale,3, Tuesday 22nd October 2013.
Crewe Alexandra,0,Stevenage,3, Tuesday 22nd October 2013.
Gillingham,2,Notts County,1, Tuesday 22nd October 2013.
Milton Keynes Dons,0,Carlisle United,1, Tuesday 22nd October 2013.
Preston North End,2,Bradford City,2, Tuesday 22nd October 2013.
Rotherham United,1,Tranmere Rovers,1, Tuesday 22nd October 2013.
Shrewsbury Town,1,Colchester United,1, Tuesday 22nd October 2013.
Swindon Town,1,Walsall,3, Tuesday 22nd October 2013.
Wolverhampton Wanderers,2,Oldham Athletic,0, Tuesday 22nd October 2013.
Brentford,3,Colchester United,1, Saturday 19th October 2013.
Crawley Town,1,Bradford City,0, Saturday 19th October 2013.
Crewe Alexandra,1,Bristol City,0, Saturday 19th October 2013.
Gillingham,1,Preston North End,2, Saturday 19th October 2013.
Milton Keynes Dons,3,Rotherham United,2, Saturday 19th October 2013.
Oldham Athletic,1,Carlisle United,0, Saturday 19th October 2013.
Peterborough United,1,Shrewsbury Town,0, Saturday 19th October 2013.
Sheffield United,2,Port Vale,1, Saturday 19th October 2013.
Tranmere Rovers,0,Leyton Orient,4, Saturday 19th October 2013.
Walsall,2,Stevenage,1, Saturday 19th October 2013.
Wolverhampton Wanderers,1,Coventry City,1, Saturday 19th October 2013.
Swindon Town,2,Notts County,0, Friday 18th October 2013.
Bradford City,0,Tranmere Rovers,1, Sunday 13th October 2013.
Coventry City,3,Sheffield United,2, Sunday 13th October 2013.
Colchester United,1,Walsall,1, Saturday 12th October 2013.
Leyton Orient,2,Milton Keynes Dons,1, Saturday 12th October 2013.
Port Vale,0,Peterborough United,1, Saturday 12th October 2013.
Preston North End,0,Crewe Alexandra,2, Saturday 12th October 2013.
Rotherham United,0,Swindon Town,4, Saturday 12th October 2013.
