Home Team,Home Score,Away Team,Away Score,Match Date
Bayer Leverkusen,1,Schalke,2, Saturday 15th February 2014.
Mainz,2,Hannover 96,0, Friday 14th February 2014.
Stuttgart,1,FC Augsburg,4, Sunday 9th February 2014.
Schalke,2,Hannover 96,0, Sunday 9th February 2014.
Eintracht Frankfurt,3,Eintracht Braunschweig,0, Saturday 8th February 2014.
FC Nurnberg,0,Bayern Munich,2, Saturday 8th February 2014.
SC Freiburg,1,Hoffenheim,1, Saturday 8th February 2014.
Werder Bremen,1,Borussia Dortmund,5, Saturday 8th February 2014.
Wolfsburg,3,Mainz,0, Saturday 8th February 2014.
Hamburg,0,Hertha Berlin,3, Saturday 8th February 2014.
M'gladbach,0,Bayer Leverkusen,1, Friday 7th February 2014.
Hertha Berlin,1,FC Nurnberg,3, Sunday 2nd February 2014.
Bayern Munich,5,Eintracht Frankfurt,0, Sunday 2nd February 2014.
Bayer Leverkusen,2,Stuttgart,1, Saturday 1st February 2014.
FC Augsburg,3,Werder Bremen,1, Saturday 1st February 2014.
Hoffenheim,3,Hamburg,0, Saturday 1st February 2014.
Mainz,2,SC Freiburg,0, Saturday 1st February 2014.
Schalke,2,Wolfsburg,1, Saturday 1st February 2014.
Hannover 96,3,M'gladbach,1, Saturday 1st February 2014.
Eintracht Braunschweig,1,Borussia Dortmund,2, Friday 31st January 2014.
Stuttgart,1,Bayern Munich,2, Wednesday 29th January 2014.
Werder Bremen,0,Eintracht Braunschweig,0, Sunday 26th January 2014.
Hamburg,0,Schalke,3, Sunday 26th January 2014.
Borussia Dortmund,2,FC Augsburg,2, Saturday 25th January 2014.
FC Nurnberg,4,Hoffenheim,0, Saturday 25th January 2014.
SC Freiburg,3,Bayer Leverkusen,2, Saturday 25th January 2014.
Stuttgart,1,Mainz,2, Saturday 25th January 2014.
Wolfsburg,1,Hannover 96,3, Saturday 25th January 2014.
Eintracht Frankfurt,1,Hertha Berlin,0, Saturday 25th January 2014.
M'gladbach,0,Bayern Munich,2, Friday 24th January 2014.
M'gladbach,2,Wolfsburg,2, Sunday 22nd December 2013.
Borussia Dortmund,1,Hertha Berlin,2, Saturday 21st December 2013.
Eintracht Braunschweig,1,Hoffenheim,0, Saturday 21st December 2013.
Hamburg,2,Mainz,3, Saturday 21st December 2013.
SC Freiburg,2,Hannover 96,1, Saturday 21st December 2013.
Werder Bremen,1,Bayer Leverkusen,0, Saturday 21st December 2013.
FC Nurnberg,0,Schalke,0, Saturday 21st December 2013.
Eintracht Frankfurt,1,FC Augsburg,1, Friday 20th December 2013.
Schalke,2,SC Freiburg,0, Sunday 15th December 2013.
Bayer Leverkusen,0,Eintracht Frankfurt,1, Sunday 15th December 2013.
Bayern Munich,3,Hamburg,1, Saturday 14th December 2013.
FC Augsburg,4,Eintracht Braunschweig,1, Saturday 14th December 2013.
Hannover 96,3,FC Nurnberg,3, Saturday 14th December 2013.
Hoffenheim,2,Borussia Dortmund,2, Saturday 14th December 2013.
Mainz,0,M'gladbach,0, Saturday 14th December 2013.
Wolfsburg,3,Stuttgart,1, Saturday 14th December 2013.
Hertha Berlin,3,Werder Bremen,2, Friday 13th December 2013.
SC Freiburg,0,Wolfsburg,3, Sunday 8th December 2013.
Eintracht Braunschweig,0,Hertha Berlin,2, Sunday 8th December 2013.
Eintracht Frankfurt,1,Hoffenheim,2, Saturday 7th December 2013.
Hamburg,0,FC Augsburg,1, Saturday 7th December 2013.
M'gladbach,2,Schalke,1, Saturday 7th December 2013.
Stuttgart,4,Hannover 96,2, Saturday 7th December 2013.
Werder Bremen,0,Bayern Munich,7, Saturday 7th December 2013.
Borussia Dortmund,0,Bayer Leverkusen,1, Saturday 7th December 2013.
FC Nurnberg,1,Mainz,1, Friday 6th December 2013.
Hannover 96,2,Eintracht Frankfurt,0, Sunday 1st December 2013.
M'gladbach,1,SC Freiburg,0, Sunday 1st December 2013.
Bayer Leverkusen,3,FC Nurnberg,0, Saturday 30th November 2013.
Bayern Munich,2,Eintracht Braunschweig,0, Saturday 30th November 2013.
Hertha Berlin,0,FC Augsburg,0, Saturday 30th November 2013.
Hoffenheim,4,Werder Bremen,4, Saturday 30th November 2013.
Mainz,1,Borussia Dortmund,3, Saturday 30th November 2013.
Schalke,3,Stuttgart,0, Saturday 30th November 2013.
Wolfsburg,1,Hamburg,1, Friday 29th November 2013.
Hamburg,3,Hannover 96,1, Sunday 24th November 2013.
Werder Bremen,2,Mainz,3, Sunday 24th November 2013.
Eintracht Braunschweig,0,SC Freiburg,1, Saturday 23rd November 2013.
Eintracht Frankfurt,3,Schalke,3, Saturday 23rd November 2013.
FC Augsburg,2,Hoffenheim,0, Saturday 23rd November 2013.
FC Nurnberg,1,Wolfsburg,1, Saturday 23rd November 2013.
Hertha Berlin,0,Bayer Leverkusen,1, Saturday 23rd November 2013.
Borussia Dortmund,0,Bayern Munich,3, Saturday 23rd November 2013.
Stuttgart,0,M'gladbach,2, Friday 22nd November 2013.
Mainz,1,Eintracht Frankfurt,0, Sunday 10th November 2013.
SC Freiburg,1,Stuttgart,3, Sunday 10th November 2013.
Bayer Leverkusen,5,Hamburg,3, Saturday 9th November 2013.
Bayern Munich,3,FC Augsburg,0, Saturday 9th November 2013.
Hoffenheim,2,Hertha Berlin,3, Saturday 9th November 2013.
Schalke,3,Werder Bremen,1, Saturday 9th November 2013.
Wolfsburg,2,Borussia Dortmund,1, Saturday 9th November 2013.
M'gladbach,3,FC Nurnberg,1, Saturday 9th November 2013.
Hannover 96,0,Eintracht Braunschweig,0, Friday 8th November 2013.
FC Augsburg,2,Mainz,1, Sunday 3rd November 2013.
Werder Bremen,3,Hannover 96,2, Sunday 3rd November 2013.
Eintracht Braunschweig,1,Bayer Leverkusen,0, Saturday 2nd November 2013.
FC Nurnberg,0,SC Freiburg,3, Saturday 2nd November 2013.
Hamburg,0,M'gladbach,2, Saturday 2nd November 2013.
Hertha Berlin,0,Schalke,2, Saturday 2nd November 2013.
Hoffenheim,1,Bayern Munich,2, Saturday 2nd November 2013.
Eintracht Frankfurt,1,Wolfsburg,2, Saturday 2nd November 2013.
Borussia Dortmund,6,Stuttgart,1, Friday 1st November 2013.
SC Freiburg,0,Hamburg,3, Sunday 27th October 2013.
M'gladbach,4,Eintracht Frankfurt,1, Sunday 27th October 2013.
Bayer Leverkusen,2,FC Augsburg,1, Saturday 26th October 2013.
Bayern Munich,3,Hertha Berlin,2, Saturday 26th October 2013.
Hannover 96,1,Hoffenheim,4, Saturday 26th October 2013.
Mainz,2,Eintracht Braunschweig,0, Saturday 26th October 2013.
Schalke,1,Borussia Dortmund,3, Saturday 26th October 2013.
Wolfsburg,3,Werder Bremen,0, Saturday 26th October 2013.
Stuttgart,1,FC Nurnberg,1, Friday 25th October 2013.
Hamburg,3,Stuttgart,3, Sunday 20th October 2013.
FC Augsburg,1,Wolfsburg,2, Sunday 20th October 2013.
Bayern Munich,4,Mainz,1, Saturday 19th October 2013.
Borussia Dortmund,1,Hannover 96,0, Saturday 19th October 2013.
Eintracht Braunschweig,2,Schalke,3, Saturday 19th October 2013.
Eintracht Frankfurt,1,FC Nurnberg,1, Saturday 19th October 2013.
Werder Bremen,0,SC Freiburg,0, Saturday 19th October 2013.
Hertha Berlin,1,M'gladbach,0, Saturday 19th October 2013.
Hoffenheim,1,Bayer Leverkusen,2, Friday 18th October 2013.
FC Nurnberg,0,Hamburg,5, Sunday 6th October 2013.
SC Freiburg,1,Eintracht Frankfurt,1, Sunday 6th October 2013.
M'gladbach,2,Borussia Dortmund,0, Saturday 5th October 2013.
Mainz,2,Hoffenheim,2, Saturday 5th October 2013.
Schalke,4,FC Augsburg,1, Saturday 5th October 2013.
Stuttgart,1,Werder Bremen,1, Saturday 5th October 2013.
Wolfsburg,0,Eintracht Braunschweig,2, Saturday 5th October 2013.
Bayer Leverkusen,1,Bayern Munich,1, Saturday 5th October 2013.
Hannover 96,1,Hertha Berlin,1, Friday 4th October 2013.
Werder Bremen,3,FC Nurnberg,3, Sunday 29th September 2013.
Eintracht Braunschweig,0,Stuttgart,4, Sunday 29th September 2013.
Bayer Leverkusen,2,Hannover 96,0, Saturday 28th September 2013.
Bayern Munich,1,Wolfsburg,0, Saturday 28th September 2013.
Borussia Dortmund,5,SC Freiburg,0, Saturday 28th September 2013.
Hertha Berlin,3,Mainz,1, Saturday 28th September 2013.
Hoffenheim,3,Schalke,3, Saturday 28th September 2013.
Eintracht Frankfurt,2,Hamburg,2,https://www.skysports.com/football/frankfurt-vs-hamburg/290960
FC Augsburg,2,M'gladbach,2, Friday 27th September 2013.
SC Freiburg,1,Hertha Berlin,1, Sunday 22nd September 2013.
Stuttgart,1,Eintracht Frankfurt,1, Sunday 22nd September 2013.
FC Nurnberg,1,Borussia Dortmund,1, Saturday 21st September 2013.
Hamburg,0,Werder Bremen,2,https://www.skysports.com/football/hamburg-vs-w-bremen/290947
Hannover 96,2,FC Augsburg,1, Saturday 21st September 2013.
Mainz,1,Bayer Leverkusen,4, Saturday 21st September 2013.
Wolfsburg,2,Hoffenheim,1, Saturday 21st September 2013.
Schalke,0,Bayern Munich,4, Saturday 21st September 2013.
M'gladbach,4,Eintracht Braunschweig,1, Friday 20th September 2013.
Hoffenheim,2,M'gladbach,1, Sunday 15th September 2013.
Eintracht Braunschweig,1,FC Nurnberg,1, Sunday 15th September 2013.
Bayer Leverkusen,3,Wolfsburg,1, Saturday 14th September 2013.
Bayern Munich,2,Hannover 96,0, Saturday 14th September 2013.
FC Augsburg,2,SC Freiburg,1, Saturday 14th September 2013.
Mainz,0,Schalke,1, Saturday 14th September 2013.
Werder Bremen,0,Eintracht Frankfurt,3, Saturday 14th September 2013.
Borussia Dortmund,6,Hamburg,2, Saturday 14th September 2013.
Hertha Berlin,0,Stuttgart,1, Friday 13th September 2013.
Stuttgart,6,Hoffenheim,2, Sunday 1st September 2013.
Eintracht Frankfurt,1,Borussia Dortmund,2, Sunday 1st September 2013.
FC Nurnberg,0,FC Augsburg,1, Saturday 31st August 2013.
Hamburg,4,Eintracht Braunschweig,0, Saturday 31st August 2013.
Hannover 96,4,Mainz,1, Saturday 31st August 2013.
M'gladbach,4,Werder Bremen,1, Saturday 31st August 2013.
Wolfsburg,2,Hertha Berlin,0, Saturday 31st August 2013.
Schalke,2,Bayer Leverkusen,0, Saturday 31st August 2013.
SC Freiburg,1,Bayern Munich,1, Tuesday 27th August 2013.
Eintracht Braunschweig,0,Eintracht Frankfurt,2, Sunday 25th August 2013.
FC Augsburg,2,Stuttgart,1, Sunday 25th August 2013.
Bayer Leverkusen,4,M'gladbach,2, Saturday 24th August 2013.
Bayern Munich,2,FC Nurnberg,0, Saturday 24th August 2013.
Hannover 96,2,Schalke,1, Saturday 24th August 2013.
Hoffenheim,3,SC Freiburg,3, Saturday 24th August 2013.
Mainz,2,Wolfsburg,0, Saturday 24th August 2013.
Hertha Berlin,1,Hamburg,0, Saturday 24th August 2013.
Borussia Dortmund,1,Werder Bremen,0, Friday 23rd August 2013.
FC Nurnberg,2,Hertha Berlin,2, Sunday 18th August 2013.
Borussia Dortmund,2,Eintracht Braunschweig,1, Sunday 18th August 2013.
Eintracht Frankfurt,0,Bayern Munich,1, Saturday 17th August 2013.
Hamburg,1,Hoffenheim,5, Saturday 17th August 2013.
SC Freiburg,1,Mainz,2, Saturday 17th August 2013.
Stuttgart,0,Bayer Leverkusen,1, Saturday 17th August 2013.
Werder Bremen,1,FC Augsburg,0, Saturday 17th August 2013.
Wolfsburg,4,Schalke,0, Saturday 17th August 2013.
M'gladbach,3,Hannover 96,0, Saturday 17th August 2013.
Mainz,3,Stuttgart,2, Sunday 11th August 2013.
Schalke,3,Hamburg,3, Sunday 11th August 2013.
Bayer Leverkusen,3,SC Freiburg,1, Saturday 10th August 2013.
FC Augsburg,0,Borussia Dortmund,4, Saturday 10th August 2013.
Hannover 96,2,Wolfsburg,0, Saturday 10th August 2013.
Hertha Berlin,6,Eintracht Frankfurt,1, Saturday 10th August 2013.
Hoffenheim,2,FC Nurnberg,2, Saturday 10th August 2013.
Eintracht Braunschweig,0,Werder Bremen,1, Saturday 10th August 2013.
Bayern Munich,3,M'gladbach,1, Friday 9th August 2013.
