Home Team,Home Score,Away Team,Away Score,Match Date
West Bromwich Albion,0,Crystal Palace,2, Saturday 4th March 2017.
Liverpool,3,Arsenal,1, Saturday 4th March 2017.
Leicester City,3,Liverpool,1, Monday 27th February 2017.
Tottenham Hotspur,4,Stoke City,0, Sunday 26th February 2017.
Chelsea,3,Swansea City,1, Saturday 25th February 2017.
Crystal Palace,1,Middlesbrough,0, Saturday 25th February 2017.
Everton,2,Sunderland,0, Saturday 25th February 2017.
Hull City,1,Burnley,1, Saturday 25th February 2017.
West Bromwich Albion,2,Bournemouth,1, Saturday 25th February 2017.
Watford,1,West Ham United,1, Saturday 25th February 2017.
Bournemouth,0,Manchester City,2, Monday 13th February 2017.
Burnley,1,Chelsea,1, Sunday 12th February 2017.
Swansea City,2,Leicester City,0, Sunday 12th February 2017.
Arsenal,2,Hull City,0, Saturday 11th February 2017.
Manchester United,2,Watford,0, Saturday 11th February 2017.
Middlesbrough,0,Everton,0, Saturday 11th February 2017.
Stoke City,1,Crystal Palace,0, Saturday 11th February 2017.
Sunderland,0,Southampton,4, Saturday 11th February 2017.
West Ham United,2,West Bromwich Albion,2, Saturday 11th February 2017.
Liverpool,2,Tottenham Hotspur,0, Saturday 11th February 2017.
Manchester City,2,Swansea City,1, Sunday 5th February 2017.
Leicester City,0,Manchester United,3, Sunday 5th February 2017.
Chelsea,3,Arsenal,1, Saturday 4th February 2017.
Crystal Palace,0,Sunderland,4, Saturday 4th February 2017.
Everton,6,Bournemouth,3, Saturday 4th February 2017.
Hull City,2,Liverpool,0, Saturday 4th February 2017.
Southampton,1,West Ham United,3, Saturday 4th February 2017.
Watford,2,Burnley,1, Saturday 4th February 2017.
West Bromwich Albion,1,Stoke City,0, Saturday 4th February 2017.
Tottenham Hotspur,1,Middlesbrough,0, Saturday 4th February 2017.
West Ham United,0,Manchester City,4, Wednesday 1st February 2017.
Manchester United,0,Hull City,0, Wednesday 1st February 2017.
Stoke City,1,Everton,1, Wednesday 1st February 2017.
Arsenal,1,Watford,2, Tuesday 31st January 2017.
Bournemouth,0,Crystal Palace,2, Tuesday 31st January 2017.
Burnley,1,Leicester City,0, Tuesday 31st January 2017.
Middlesbrough,1,West Bromwich Albion,1, Tuesday 31st January 2017.
Sunderland,0,Tottenham Hotspur,0, Tuesday 31st January 2017.
Swansea City,2,Southampton,1, Tuesday 31st January 2017.
Liverpool,1,Chelsea,1, Tuesday 31st January 2017.
Southampton,3,Leicester City,0, Sunday 22nd January 2017.
Arsenal,2,Burnley,1, Sunday 22nd January 2017.
Chelsea,2,Hull City,0, Sunday 22nd January 2017.
Liverpool,2,Swansea City,3, Saturday 21st January 2017.
Bournemouth,2,Watford,2, Saturday 21st January 2017.
Crystal Palace,0,Everton,1, Saturday 21st January 2017.
Middlesbrough,1,West Ham United,3, Saturday 21st January 2017.
Stoke City,1,Manchester United,1, Saturday 21st January 2017.
West Bromwich Albion,2,Sunderland,0, Saturday 21st January 2017.
Manchester City,2,Tottenham Hotspur,2, Saturday 21st January 2017.
Everton,4,Manchester City,0, Sunday 15th January 2017.
Manchester United,1,Liverpool,1, Sunday 15th January 2017.
Tottenham Hotspur,4,West Bromwich Albion,0, Saturday 14th January 2017.
Burnley,1,Southampton,0, Saturday 14th January 2017.
Hull City,3,Bournemouth,1, Saturday 14th January 2017.
Sunderland,1,Stoke City,3, Saturday 14th January 2017.
Swansea City,0,Arsenal,4, Saturday 14th January 2017.
Watford,0,Middlesbrough,0, Saturday 14th January 2017.
West Ham United,3,Crystal Palace,0, Saturday 14th January 2017.
Leicester City,0,Chelsea,3, Saturday 14th January 2017.
Tottenham Hotspur,2,Chelsea,0, Wednesday 4th January 2017.
Bournemouth,3,Arsenal,3, Tuesday 3rd January 2017.
Crystal Palace,1,Swansea City,2, Tuesday 3rd January 2017.
Stoke City,2,Watford,0, Tuesday 3rd January 2017.
Middlesbrough,0,Leicester City,0, Monday 2nd January 2017.
Everton,3,Southampton,0, Monday 2nd January 2017.
Manchester City,2,Burnley,1, Monday 2nd January 2017.
Sunderland,2,Liverpool,2, Monday 2nd January 2017.
West Bromwich Albion,3,Hull City,1, Monday 2nd January 2017.
West Ham United,0,Manchester United,2, Monday 2nd January 2017.
Watford,1,Tottenham Hotspur,4, Sunday 1st January 2017.
Arsenal,2,Crystal Palace,0, Sunday 1st January 2017.
Burnley,4,Sunderland,1, Saturday 31st December 2016.
Chelsea,4,Stoke City,2, Saturday 31st December 2016.
Leicester City,1,West Ham United,0, Saturday 31st December 2016.
Manchester United,2,Middlesbrough,1, Saturday 31st December 2016.
Southampton,1,West Bromwich Albion,2, Saturday 31st December 2016.
Swansea City,0,Bournemouth,3, Saturday 31st December 2016.
Liverpool,1,Manchester City,0, Saturday 31st December 2016.
Hull City,2,Everton,2, Friday 30th December 2016.
Southampton,1,Tottenham Hotspur,4, Wednesday 28th December 2016.
Liverpool,4,Stoke City,1, Tuesday 27th December 2016.
Watford,1,Crystal Palace,1, Monday 26th December 2016.
Arsenal,1,West Bromwich Albion,0, Monday 26th December 2016.
Burnley,1,Middlesbrough,0, Monday 26th December 2016.
Chelsea,3,Bournemouth,0, Monday 26th December 2016.
Leicester City,0,Everton,2, Monday 26th December 2016.
Manchester United,3,Sunderland,1, Monday 26th December 2016.
Swansea City,1,West Ham United,4, Monday 26th December 2016.
Hull City,0,Manchester City,3, Monday 26th December 2016.
Everton,0,Liverpool,1, Monday 19th December 2016.
Bournemouth,1,Southampton,3, Sunday 18th December 2016.
Manchester City,2,Arsenal,1, Sunday 18th December 2016.
Tottenham Hotspur,2,Burnley,1, Sunday 18th December 2016.
Crystal Palace,0,Chelsea,1, Saturday 17th December 2016.
Middlesbrough,3,Swansea City,0, Saturday 17th December 2016.
Stoke City,2,Leicester City,2, Saturday 17th December 2016.
Sunderland,1,Watford,0, Saturday 17th December 2016.
West Ham United,1,Hull City,0, Saturday 17th December 2016.
West Bromwich Albion,0,Manchester United,2, Saturday 17th December 2016.
Middlesbrough,0,Liverpool,3, Wednesday 14th December 2016.
Sunderland,0,Chelsea,1, Wednesday 14th December 2016.
West Ham United,1,Burnley,0, Wednesday 14th December 2016.
Crystal Palace,1,Manchester United,2, Wednesday 14th December 2016.
Manchester City,2,Watford,0, Wednesday 14th December 2016.
Stoke City,0,Southampton,0, Wednesday 14th December 2016.
Tottenham Hotspur,3,Hull City,0, Wednesday 14th December 2016.
West Bromwich Albion,3,Swansea City,1, Wednesday 14th December 2016.
Bournemouth,1,Leicester City,0, Tuesday 13th December 2016.
Everton,2,Arsenal,1, Tuesday 13th December 2016.
Chelsea,1,West Bromwich Albion,0, Sunday 11th December 2016.
Manchester United,1,Tottenham Hotspur,0, Sunday 11th December 2016.
Southampton,1,Middlesbrough,0, Sunday 11th December 2016.
Liverpool,2,West Ham United,2, Sunday 11th December 2016.
Watford,3,Everton,2, Saturday 10th December 2016.
Arsenal,3,Stoke City,1, Saturday 10th December 2016.
Burnley,3,Bournemouth,2, Saturday 10th December 2016.
Hull City,3,Crystal Palace,3, Saturday 10th December 2016.
Swansea City,3,Sunderland,0, Saturday 10th December 2016.
Leicester City,4,Manchester City,2, Saturday 10th December 2016.
Middlesbrough,1,Hull City,0, Monday 5th December 2016.
Bournemouth,4,Liverpool,3, Sunday 4th December 2016.
Everton,1,Manchester United,1, Sunday 4th December 2016.
Manchester City,1,Chelsea,3, Saturday 3rd December 2016.
Crystal Palace,3,Southampton,0, Saturday 3rd December 2016.
Stoke City,2,Burnley,0, Saturday 3rd December 2016.
Sunderland,2,Leicester City,1, Saturday 3rd December 2016.
Tottenham Hotspur,5,Swansea City,0, Saturday 3rd December 2016.
West Bromwich Albion,3,Watford,1, Saturday 3rd December 2016.
West Ham United,1,Arsenal,5, Saturday 3rd December 2016.
Watford,0,Stoke City,1, Sunday 27th November 2016.
Arsenal,3,Bournemouth,1, Sunday 27th November 2016.
Manchester United,1,West Ham United,1, Sunday 27th November 2016.
Southampton,1,Everton,0, Sunday 27th November 2016.
Burnley,1,Manchester City,2, Saturday 26th November 2016.
Hull City,1,West Bromwich Albion,1, Saturday 26th November 2016.
Leicester City,2,Middlesbrough,2, Saturday 26th November 2016.
Liverpool,2,Sunderland,0, Saturday 26th November 2016.
Swansea City,5,Crystal Palace,4, Saturday 26th November 2016.
Chelsea,2,Tottenham Hotspur,1, Saturday 26th November 2016.
West Bromwich Albion,4,Burnley,0, Monday 21st November 2016.
Middlesbrough,0,Chelsea,1, Sunday 20th November 2016.
Manchester United,1,Arsenal,1, Saturday 19th November 2016.
Crystal Palace,1,Manchester City,2, Saturday 19th November 2016.
Everton,1,Swansea City,1, Saturday 19th November 2016.
Southampton,0,Liverpool,0, Saturday 19th November 2016.
Stoke City,0,Bournemouth,1, Saturday 19th November 2016.
Sunderland,3,Hull City,0, Saturday 19th November 2016.
Watford,2,Leicester City,1, Saturday 19th November 2016.
Tottenham Hotspur,3,West Ham United,2, Saturday 19th November 2016.
Arsenal,1,Tottenham Hotspur,1, Sunday 6th November 2016.
Hull City,2,Southampton,1, Sunday 6th November 2016.
Liverpool,6,Watford,1, Sunday 6th November 2016.
Swansea City,1,Manchester United,3, Sunday 6th November 2016.
Leicester City,1,West Bromwich Albion,2, Sunday 6th November 2016.
Bournemouth,1,Sunderland,2, Saturday 5th November 2016.
Burnley,3,Crystal Palace,2, Saturday 5th November 2016.
Manchester City,1,Middlesbrough,1, Saturday 5th November 2016.
West Ham United,1,Stoke City,1, Saturday 5th November 2016.
Chelsea,5,Everton,0, Saturday 5th November 2016.
Stoke City,3,Swansea City,1, Monday 31st October 2016.
Everton,2,West Ham United,0, Sunday 30th October 2016.
Southampton,0,Chelsea,2, Sunday 30th October 2016.
Sunderland,1,Arsenal,4, Saturday 29th October 2016.
Manchester United,0,Burnley,0, Saturday 29th October 2016.
Middlesbrough,2,Bournemouth,0, Saturday 29th October 2016.
Tottenham Hotspur,1,Leicester City,1, Saturday 29th October 2016.
Watford,1,Hull City,0, Saturday 29th October 2016.
West Bromwich Albion,0,Manchester City,4, Saturday 29th October 2016.
Crystal Palace,2,Liverpool,4, Saturday 29th October 2016.
Manchester City,1,Southampton,1, Sunday 23rd October 2016.
Chelsea,4,Manchester United,0, Sunday 23rd October 2016.
Bournemouth,0,Tottenham Hotspur,0, Saturday 22nd October 2016.
Arsenal,0,Middlesbrough,0, Saturday 22nd October 2016.
Burnley,2,Everton,1, Saturday 22nd October 2016.
Hull City,0,Stoke City,2, Saturday 22nd October 2016.
Leicester City,3,Crystal Palace,1, Saturday 22nd October 2016.
Swansea City,0,Watford,0, Saturday 22nd October 2016.
West Ham United,1,Sunderland,0, Saturday 22nd October 2016.
Liverpool,2,West Bromwich Albion,1, Saturday 22nd October 2016.
Liverpool,0,Manchester United,0, Monday 17th October 2016.
Middlesbrough,0,Watford,1, Sunday 16th October 2016.
Southampton,3,Burnley,1, Sunday 16th October 2016.
Chelsea,3,Leicester City,0, Saturday 15th October 2016.
Arsenal,3,Swansea City,2, Saturday 15th October 2016.
Bournemouth,6,Hull City,1, Saturday 15th October 2016.
Manchester City,1,Everton,1, Saturday 15th October 2016.
Stoke City,2,Sunderland,0, Saturday 15th October 2016.
West Bromwich Albion,1,Tottenham Hotspur,1, Saturday 15th October 2016.
Crystal Palace,0,West Ham United,1, Saturday 15th October 2016.
Manchester United,1,Stoke City,1, Sunday 2nd October 2016.
Leicester City,0,Southampton,0, Sunday 2nd October 2016.
Tottenham Hotspur,2,Manchester City,0, Sunday 2nd October 2016.
Burnley,0,Arsenal,1, Sunday 2nd October 2016.
Swansea City,1,Liverpool,2, Saturday 1st October 2016.
Hull City,0,Chelsea,2, Saturday 1st October 2016.
Sunderland,1,West Bromwich Albion,1, Saturday 1st October 2016.
Watford,2,Bournemouth,2, Saturday 1st October 2016.
West Ham United,1,Middlesbrough,1, Saturday 1st October 2016.
Everton,1,Crystal Palace,1, Friday 30th September 2016.
Burnley,2,Watford,0, Monday 26th September 2016.
West Ham United,0,Southampton,3, Sunday 25th September 2016.
Manchester United,4,Leicester City,1, Saturday 24th September 2016.
Bournemouth,1,Everton,0, Saturday 24th September 2016.
Liverpool,5,Hull City,1, Saturday 24th September 2016.
Middlesbrough,1,Tottenham Hotspur,2, Saturday 24th September 2016.
Stoke City,1,West Bromwich Albion,1, Saturday 24th September 2016.
Sunderland,2,Crystal Palace,3, Saturday 24th September 2016.
Swansea City,1,Manchester City,3, Saturday 24th September 2016.
Arsenal,3,Chelsea,0, Saturday 24th September 2016.
Watford,3,Manchester United,1, Sunday 18th September 2016.
Crystal Palace,4,Stoke City,1, Sunday 18th September 2016.
Southampton,1,Swansea City,0, Sunday 18th September 2016.
Tottenham Hotspur,1,Sunderland,0, Sunday 18th September 2016.
Hull City,1,Arsenal,4, Saturday 17th September 2016.
Leicester City,3,Burnley,0, Saturday 17th September 2016.
Manchester City,4,Bournemouth,0, Saturday 17th September 2016.
West Bromwich Albion,4,West Ham United,2, Saturday 17th September 2016.
Everton,3,Middlesbrough,1, Saturday 17th September 2016.
Chelsea,1,Liverpool,2, Friday 16th September 2016.
Sunderland,0,Everton,3, Monday 12th September 2016.
Swansea City,2,Chelsea,2, Sunday 11th September 2016.
Manchester United,1,Manchester City,2, Saturday 10th September 2016.
Arsenal,2,Southampton,1, Saturday 10th September 2016.
Bournemouth,1,West Bromwich Albion,0, Saturday 10th September 2016.
Burnley,1,Hull City,1, Saturday 10th September 2016.
Middlesbrough,1,Crystal Palace,2, Saturday 10th September 2016.
Stoke City,0,Tottenham Hotspur,4, Saturday 10th September 2016.
West Ham United,2,Watford,4, Saturday 10th September 2016.
Liverpool,4,Leicester City,1, Saturday 10th September 2016.
West Bromwich Albion,0,Middlesbrough,0, Sunday 28th August 2016.
Manchester City,3,West Ham United,1, Sunday 28th August 2016.
Tottenham Hotspur,1,Liverpool,1, Saturday 27th August 2016.
Chelsea,3,Burnley,0, Saturday 27th August 2016.
Crystal Palace,1,Bournemouth,1, Saturday 27th August 2016.
Everton,1,Stoke City,0, Saturday 27th August 2016.
Leicester City,2,Swansea City,1, Saturday 27th August 2016.
Southampton,1,Sunderland,1, Saturday 27th August 2016.
Watford,1,Arsenal,3, Saturday 27th August 2016.
Hull City,0,Manchester United,1, Saturday 27th August 2016.
Sunderland,1,Middlesbrough,2, Sunday 21st August 2016.
West Ham United,1,Bournemouth,0, Sunday 21st August 2016.
Stoke City,1,Manchester City,4, Saturday 20th August 2016.
Burnley,2,Liverpool,0, Saturday 20th August 2016.
Swansea City,0,Hull City,2, Saturday 20th August 2016.
Tottenham Hotspur,1,Crystal Palace,0, Saturday 20th August 2016.
Watford,1,Chelsea,2, Saturday 20th August 2016.
West Bromwich Albion,1,Everton,2, Saturday 20th August 2016.
Leicester City,0,Arsenal,0, Saturday 20th August 2016.
Manchester United,2,Southampton,0, Friday 19th August 2016.
Chelsea,2,West Ham United,1, Monday 15th August 2016.
Bournemouth,1,Manchester United,3, Sunday 14th August 2016.
Arsenal,3,Liverpool,4, Sunday 14th August 2016.
Hull City,2,Leicester City,1, Saturday 13th August 2016.
Burnley,0,Swansea City,1, Saturday 13th August 2016.
Crystal Palace,0,West Bromwich Albion,1, Saturday 13th August 2016.
Everton,1,Tottenham Hotspur,1, Saturday 13th August 2016.
Middlesbrough,1,Stoke City,1, Saturday 13th August 2016.
Southampton,1,Watford,1, Saturday 13th August 2016.
Manchester City,2,Sunderland,1, Saturday 13th August 2016.
