Home Team,Home Score,Away Team,Away Score,Match Date
Arsenal,3,West Ham United,1, Tuesday 15th April 2014.
Liverpool,3,Manchester City,2, Sunday 13th April 2014.
Swansea City,0,Chelsea,1, Sunday 13th April 2014.
Crystal Palace,1,Aston Villa,0,https://www.skysports.com/football/c-palace-vs-a-villa/287617
Fulham,1,Norwich City,0,https://www.skysports.com/football/fulham-vs-norwich/287618
Southampton,0,Cardiff City,1,https://www.skysports.com/football/soton-vs-cardiff/287621
Stoke City,1,Newcastle United,0, Saturday 12th April 2014.
Sunderland,0,Everton,1, Saturday 12th April 2014.
West Bromwich Albion,3,Tottenham Hotspur,3, Saturday 12th April 2014.
Tottenham Hotspur,5,Sunderland,1, Monday 7th April 2014.
Everton,3,Arsenal,0, Sunday 6th April 2014.
West Ham United,1,Liverpool,2, Sunday 6th April 2014.
Manchester City,4,Southampton,1, Saturday 5th April 2014.
Aston Villa,1,Fulham,2, Saturday 5th April 2014.
Cardiff City,0,Crystal Palace,3, Saturday 5th April 2014.
Hull City,1,Swansea City,0, Saturday 5th April 2014.
Newcastle United,0,Manchester United,4, Saturday 5th April 2014.
Norwich City,0,West Bromwich Albion,1, Saturday 5th April 2014.
Chelsea,3,Stoke City,0, Saturday 5th April 2014.
Sunderland,1,West Ham United,2, Monday 31st March 2014.
Fulham,1,Everton,3, Sunday 30th March 2014.
Liverpool,4,Tottenham Hotspur,0, Sunday 30th March 2014.
Manchester United,4,Aston Villa,1, Saturday 29th March 2014.
Crystal Palace,1,Chelsea,0, Saturday 29th March 2014.
Southampton,4,Newcastle United,0, Saturday 29th March 2014.
Stoke City,1,Hull City,0, Saturday 29th March 2014.
Swansea City,3,Norwich City,0, Saturday 29th March 2014.
West Bromwich Albion,3,Cardiff City,3, Saturday 29th March 2014.
Arsenal,1,Manchester City,1, Saturday 29th March 2014.
West Ham United,2,Hull City,1, Wednesday 26th March 2014.
Liverpool,2,Sunderland,1, Wednesday 26th March 2014.
Arsenal,2,Swansea City,2, Tuesday 25th March 2014.
Manchester United,0,Manchester City,3, Tuesday 25th March 2014.
Newcastle United,0,Everton,3, Tuesday 25th March 2014.
Tottenham Hotspur,3,Southampton,2, Sunday 23rd March 2014.
Aston Villa,1,Stoke City,4, Sunday 23rd March 2014.
Chelsea,6,Arsenal,0, Saturday 22nd March 2014.
Cardiff City,3,Liverpool,6, Saturday 22nd March 2014.
Everton,3,Swansea City,2, Saturday 22nd March 2014.
Hull City,2,West Bromwich Albion,0, Saturday 22nd March 2014.
Manchester City,5,Fulham,0,https://www.skysports.com/football/man-city-vs-fulham/287591
Newcastle United,1,Crystal Palace,0,https://www.skysports.com/football/newcastle-vs-c-palace/287592
Norwich City,2,Sunderland,0, Saturday 22nd March 2014.
West Ham United,0,Manchester United,2, Saturday 22nd March 2014.
Manchester United,0,Liverpool,3, Sunday 16th March 2014.
Tottenham Hotspur,0,Arsenal,1, Sunday 16th March 2014.
Hull City,0,Manchester City,2, Saturday 15th March 2014.
Everton,2,Cardiff City,1, Saturday 15th March 2014.
Fulham,1,Newcastle United,0, Saturday 15th March 2014.
Southampton,4,Norwich City,2, Saturday 15th March 2014.
Stoke City,3,West Ham United,1, Saturday 15th March 2014.
Sunderland,0,Crystal Palace,0, Saturday 15th March 2014.
Swansea City,1,West Bromwich Albion,2, Saturday 15th March 2014.
Aston Villa,1,Chelsea,0, Saturday 15th March 2014.
West Bromwich Albion,0,Manchester United,3, Saturday 8th March 2014.
Cardiff City,3,Fulham,1, Saturday 8th March 2014.
Crystal Palace,0,Southampton,1, Saturday 8th March 2014.
Norwich City,1,Stoke City,1, Saturday 8th March 2014.
Chelsea,4,Tottenham Hotspur,0, Saturday 8th March 2014.
Aston Villa,4,Norwich City,1, Sunday 2nd March 2014.
Swansea City,1,Crystal Palace,1, Sunday 2nd March 2014.
Tottenham Hotspur,1,Cardiff City,0, Sunday 2nd March 2014.
Everton,1,West Ham United,0, Saturday 1st March 2014.
Fulham,1,Chelsea,3, Saturday 1st March 2014.
Hull City,1,Newcastle United,4, Saturday 1st March 2014.
Stoke City,1,Arsenal,0, Saturday 1st March 2014.
Southampton,0,Liverpool,3, Saturday 1st March 2014.
Liverpool,4,Swansea City,3, Sunday 23rd February 2014.
Newcastle United,1,Aston Villa,0, Sunday 23rd February 2014.
Norwich City,1,Tottenham Hotspur,0, Sunday 23rd February 2014.
Chelsea,1,Everton,0, Saturday 22nd February 2014.
Arsenal,4,Sunderland,1, Saturday 22nd February 2014.
Cardiff City,0,Hull City,4, Saturday 22nd February 2014.
Manchester City,1,Stoke City,0, Saturday 22nd February 2014.
West Bromwich Albion,1,Fulham,1, Saturday 22nd February 2014.
West Ham United,3,Southampton,1, Saturday 22nd February 2014.
Crystal Palace,0,Manchester United,2, Saturday 22nd February 2014.
Arsenal,0,Manchester United,0, Wednesday 12th February 2014.
Newcastle United,0,Tottenham Hotspur,4, Wednesday 12th February 2014.
Stoke City,1,Swansea City,1, Wednesday 12th February 2014.
Fulham,2,Liverpool,3, Wednesday 12th February 2014.
Cardiff City,0,Aston Villa,0, Tuesday 11th February 2014.
Hull City,0,Southampton,1, Tuesday 11th February 2014.
West Ham United,2,Norwich City,0, Tuesday 11th February 2014.
West Bromwich Albion,1,Chelsea,1, Tuesday 11th February 2014.
Tottenham Hotspur,1,Everton,0, Sunday 9th February 2014.
Manchester United,2,Fulham,2, Sunday 9th February 2014.
Liverpool,5,Arsenal,1, Saturday 8th February 2014.
Aston Villa,0,West Ham United,2, Saturday 8th February 2014.
Chelsea,3,Newcastle United,0, Saturday 8th February 2014.
Crystal Palace,3,West Bromwich Albion,1, Saturday 8th February 2014.
Norwich City,0,Manchester City,0, Saturday 8th February 2014.
Southampton,2,Stoke City,2, Saturday 8th February 2014.
Sunderland,0,Hull City,2, Saturday 8th February 2014.
Swansea City,3,Cardiff City,0, Saturday 8th February 2014.
Manchester City,0,Chelsea,1, Monday 3rd February 2014.
West Bromwich Albion,1,Liverpool,1, Sunday 2nd February 2014.
Arsenal,2,Crystal Palace,0, Sunday 2nd February 2014.
Newcastle United,0,Sunderland,3, Saturday 1st February 2014.
West Ham United,2,Swansea City,0, Saturday 1st February 2014.
Cardiff City,2,Norwich City,1, Saturday 1st February 2014.
Everton,2,Aston Villa,1, Saturday 1st February 2014.
Fulham,0,Southampton,3, Saturday 1st February 2014.
Hull City,1,Tottenham Hotspur,1, Saturday 1st February 2014.
Stoke City,2,Manchester United,1, Saturday 1st February 2014.
Aston Villa,4,West Bromwich Albion,3, Wednesday 29th January 2014.
Chelsea,0,West Ham United,0, Wednesday 29th January 2014.
Sunderland,1,Stoke City,0,https://www.skysports.com/football/sland-vs-stoke/287512
Tottenham Hotspur,1,Manchester City,5, Wednesday 29th January 2014.
Manchester United,2,Cardiff City,0, Tuesday 28th January 2014.
Norwich City,0,Newcastle United,0, Tuesday 28th January 2014.
Southampton,2,Arsenal,2, Tuesday 28th January 2014.
Swansea City,2,Fulham,0, Tuesday 28th January 2014.
Crystal Palace,1,Hull City,0, Tuesday 28th January 2014.
Liverpool,4,Everton,0,https://www.skysports.com/football/liverpool-vs-everton/287508
West Bromwich Albion,1,Everton,1, Monday 20th January 2014.
Swansea City,1,Tottenham Hotspur,3, Sunday 19th January 2014.
Chelsea,3,Manchester United,1, Sunday 19th January 2014.
Sunderland,2,Southampton,2, Saturday 18th January 2014.
Arsenal,2,Fulham,0, Saturday 18th January 2014.
Crystal Palace,1,Stoke City,0, Saturday 18th January 2014.
Manchester City,4,Cardiff City,2, Saturday 18th January 2014.
Norwich City,1,Hull City,0, Saturday 18th January 2014.
West Ham United,1,Newcastle United,3, Saturday 18th January 2014.
Liverpool,2,Aston Villa,2, Saturday 18th January 2014.
Aston Villa,1,Arsenal,2, Monday 13th January 2014.
Newcastle United,0,Manchester City,2, Sunday 12th January 2014.
Stoke City,3,Liverpool,5, Sunday 12th January 2014.
Hull City,0,Chelsea,2, Saturday 11th January 2014.
Cardiff City,0,West Ham United,2, Saturday 11th January 2014.
Everton,2,Norwich City,0, Saturday 11th January 2014.
Fulham,1,Sunderland,4, Saturday 11th January 2014.
Southampton,1,West Bromwich Albion,0, Saturday 11th January 2014.
Tottenham Hotspur,2,Crystal Palace,0, Saturday 11th January 2014.
Manchester United,2,Swansea City,0, Saturday 11th January 2014.
Swansea City,2,Manchester City,3, Wednesday 1st January 2014.
Arsenal,2,Cardiff City,0, Wednesday 1st January 2014.
Crystal Palace,1,Norwich City,1, Wednesday 1st January 2014.
Fulham,2,West Ham United,1, Wednesday 1st January 2014.
Liverpool,2,Hull City,0, Wednesday 1st January 2014.
Southampton,0,Chelsea,3, Wednesday 1st January 2014.
Stoke City,1,Everton,1, Wednesday 1st January 2014.
Sunderland,0,Aston Villa,1, Wednesday 1st January 2014.
West Bromwich Albion,1,Newcastle United,0, Wednesday 1st January 2014.
Manchester United,1,Tottenham Hotspur,2, Wednesday 1st January 2014.
Everton,2,Southampton,1, Sunday 29th December 2013.
Newcastle United,0,Arsenal,1, Sunday 29th December 2013.
Chelsea,2,Liverpool,1, Sunday 29th December 2013.
Tottenham Hotspur,3,Stoke City,0, Sunday 29th December 2013.
West Ham United,3,West Bromwich Albion,3, Saturday 28th December 2013.
Aston Villa,1,Swansea City,1, Saturday 28th December 2013.
Hull City,6,Fulham,0, Saturday 28th December 2013.
Manchester City,1,Crystal Palace,0, Saturday 28th December 2013.
Norwich City,0,Manchester United,1, Saturday 28th December 2013.
Cardiff City,2,Sunderland,2, Saturday 28th December 2013.
Hull City,2,Manchester United,3, Thursday 26th December 2013.
Aston Villa,0,Crystal Palace,1, Thursday 26th December 2013.
Cardiff City,0,Southampton,3, Thursday 26th December 2013.
Chelsea,1,Swansea City,0, Thursday 26th December 2013.
Everton,0,Sunderland,1, Thursday 26th December 2013.
Newcastle United,5,Stoke City,1, Thursday 26th December 2013.
Norwich City,1,Fulham,2, Thursday 26th December 2013.
Tottenham Hotspur,1,West Bromwich Albion,1, Thursday 26th December 2013.
West Ham United,1,Arsenal,3, Thursday 26th December 2013.
Manchester City,2,Liverpool,1, Thursday 26th December 2013.
Arsenal,0,Chelsea,0, Monday 23rd December 2013.
Southampton,2,Tottenham Hotspur,3, Sunday 22nd December 2013.
Swansea City,1,Everton,2, Sunday 22nd December 2013.
Liverpool,3,Cardiff City,1, Saturday 21st December 2013.
Crystal Palace,0,Newcastle United,3, Saturday 21st December 2013.
Fulham,2,Manchester City,4, Saturday 21st December 2013.
Manchester United,3,West Ham United,1, Saturday 21st December 2013.
Stoke City,2,Aston Villa,1, Saturday 21st December 2013.
Sunderland,0,Norwich City,0, Saturday 21st December 2013.
West Bromwich Albion,1,Hull City,1, Saturday 21st December 2013.
Aston Villa,0,Manchester United,3, Sunday 15th December 2013.
Norwich City,1,Swansea City,1,https://www.skysports.com/football/norwich-vs-swansea/301337
Tottenham Hotspur,0,Liverpool,5, Sunday 15th December 2013.
Manchester City,6,Arsenal,3, Saturday 14th December 2013.
Cardiff City,1,West Bromwich Albion,0, Saturday 14th December 2013.
Chelsea,2,Crystal Palace,1, Saturday 14th December 2013.
Everton,4,Fulham,1, Saturday 14th December 2013.
Newcastle United,1,Southampton,1, Saturday 14th December 2013.
West Ham United,0,Sunderland,0, Saturday 14th December 2013.
Hull City,0,Stoke City,0, Saturday 14th December 2013.
Swansea City,1,Hull City,1, Monday 9th December 2013.
Fulham,2,Aston Villa,0, Sunday 8th December 2013.
Arsenal,1,Everton,1, Sunday 8th December 2013.
Manchester United,0,Newcastle United,1, Saturday 7th December 2013.
Crystal Palace,2,Cardiff City,0, Saturday 7th December 2013.
Liverpool,4,West Ham United,1, Saturday 7th December 2013.
Southampton,1,Manchester City,1, Saturday 7th December 2013.
Stoke City,3,Chelsea,2, Saturday 7th December 2013.
West Bromwich Albion,0,Norwich City,2, Saturday 7th December 2013.
Sunderland,1,Tottenham Hotspur,2, Saturday 7th December 2013.
Arsenal,2,Hull City,0, Wednesday 4th December 2013.
Liverpool,5,Norwich City,1, Wednesday 4th December 2013.
Manchester United,0,Everton,1, Wednesday 4th December 2013.
Southampton,2,Aston Villa,3, Wednesday 4th December 2013.
Stoke City,0,Cardiff City,0, Wednesday 4th December 2013.
Sunderland,3,Chelsea,4, Wednesday 4th December 2013.
Swansea City,3,Newcastle United,0, Wednesday 4th December 2013.
Fulham,1,Tottenham Hotspur,2, Wednesday 4th December 2013.
West Bromwich Albion,2,Manchester City,3, Wednesday 4th December 2013.
Crystal Palace,1,West Ham United,0, Tuesday 3rd December 2013.
Tottenham Hotspur,2,Manchester United,2, Sunday 1st December 2013.
Hull City,3,Liverpool,1, Sunday 1st December 2013.
Chelsea,3,Southampton,1, Sunday 1st December 2013.
Manchester City,3,Swansea City,0, Sunday 1st December 2013.
Aston Villa,0,Sunderland,0, Saturday 30th November 2013.
Cardiff City,0,Arsenal,3, Saturday 30th November 2013.
Everton,4,Stoke City,0, Saturday 30th November 2013.
Norwich City,1,Crystal Palace,0, Saturday 30th November 2013.
West Ham United,3,Fulham,0, Saturday 30th November 2013.
Newcastle United,2,West Bromwich Albion,1, Saturday 30th November 2013.
West Bromwich Albion,2,Aston Villa,2, Monday 25th November 2013.
Manchester City,6,Tottenham Hotspur,0, Sunday 24th November 2013.
Cardiff City,2,Manchester United,2, Sunday 24th November 2013.
Everton,3,Liverpool,3, Saturday 23rd November 2013.
Arsenal,2,Southampton,0, Saturday 23rd November 2013.
Fulham,1,Swansea City,2, Saturday 23rd November 2013.
Hull City,0,Crystal Palace,1, Saturday 23rd November 2013.
Newcastle United,2,Norwich City,1, Saturday 23rd November 2013.
Stoke City,2,Sunderland,0, Saturday 23rd November 2013.
West Ham United,0,Chelsea,3, Saturday 23rd November 2013.
Tottenham Hotspur,0,Newcastle United,1, Sunday 10th November 2013.
Sunderland,1,Manchester City,0, Sunday 10th November 2013.
Manchester United,1,Arsenal,0, Sunday 10th November 2013.
Swansea City,3,Stoke City,3, Sunday 10th November 2013.
Aston Villa,2,Cardiff City,0, Saturday 9th November 2013.
Chelsea,2,West Bromwich Albion,2, Saturday 9th November 2013.
Crystal Palace,0,Everton,0, Saturday 9th November 2013.
Liverpool,4,Fulham,0, Saturday 9th November 2013.
Southampton,4,Hull City,1, Saturday 9th November 2013.
Norwich City,3,West Ham United,1, Saturday 9th November 2013.
Everton,0,Tottenham Hotspur,0, Sunday 3rd November 2013.
Cardiff City,1,Swansea City,0, Sunday 3rd November 2013.
Newcastle United,2,Chelsea,0, Saturday 2nd November 2013.
Fulham,1,Manchester United,3, Saturday 2nd November 2013.
Hull City,1,Sunderland,0, Saturday 2nd November 2013.
Manchester City,6,Norwich City,0, Saturday 2nd November 2013.
Stoke City,1,Southampton,1, Saturday 2nd November 2013.
West Bromwich Albion,2,Crystal Palace,0, Saturday 2nd November 2013.
West Ham United,0,Aston Villa,0, Saturday 2nd November 2013.
Arsenal,2,Liverpool,0, Saturday 2nd November 2013.
Sunderland,2,Newcastle United,1, Sunday 27th October 2013.
Chelsea,2,Manchester City,1, Sunday 27th October 2013.
Swansea City,0,West Ham United,0, Sunday 27th October 2013.
Tottenham Hotspur,1,Hull City,0, Sunday 27th October 2013.
Crystal Palace,0,Arsenal,2, Saturday 26th October 2013.
Aston Villa,0,Everton,2, Saturday 26th October 2013.
Liverpool,4,West Bromwich Albion,1, Saturday 26th October 2013.
Manchester United,3,Stoke City,2, Saturday 26th October 2013.
Norwich City,0,Cardiff City,0, Saturday 26th October 2013.
Southampton,2,Fulham,0, Saturday 26th October 2013.
Crystal Palace,1,Fulham,4, Monday 21st October 2013.
Aston Villa,0,Tottenham Hotspur,2, Sunday 20th October 2013.
Newcastle United,2,Liverpool,2, Saturday 19th October 2013.
Arsenal,4,Norwich City,1, Saturday 19th October 2013.
Chelsea,4,Cardiff City,1, Saturday 19th October 2013.
Everton,2,Hull City,1, Saturday 19th October 2013.
Manchester United,1,Southampton,1, Saturday 19th October 2013.
Stoke City,0,West Bromwich Albion,0, Saturday 19th October 2013.
Swansea City,4,Sunderland,0, Saturday 19th October 2013.
West Ham United,1,Manchester City,3, Saturday 19th October 2013.
Norwich City,1,Chelsea,3, Sunday 6th October 2013.
Southampton,2,Swansea City,0, Sunday 6th October 2013.
Tottenham Hotspur,0,West Ham United,3, Sunday 6th October 2013.
West Bromwich Albion,1,Arsenal,1, Sunday 6th October 2013.
Manchester City,3,Everton,1, Saturday 5th October 2013.
Cardiff City,1,Newcastle United,2, Saturday 5th October 2013.
Fulham,1,Stoke City,0, Saturday 5th October 2013.
Hull City,0,Aston Villa,0, Saturday 5th October 2013.
Liverpool,3,Crystal Palace,1, Saturday 5th October 2013.
Sunderland,1,Manchester United,2, Saturday 5th October 2013.
Everton,3,Newcastle United,2, Monday 30th September 2013.
Stoke City,0,Norwich City,1, Sunday 29th September 2013.
Sunderland,1,Liverpool,3, Sunday 29th September 2013.
Tottenham Hotspur,1,Chelsea,1, Saturday 28th September 2013.
Aston Villa,3,Manchester City,2, Saturday 28th September 2013.
Fulham,1,Cardiff City,2, Saturday 28th September 2013.
Hull City,1,West Ham United,0, Saturday 28th September 2013.
Manchester United,1,West Bromwich Albion,2, Saturday 28th September 2013.
Southampton,2,Crystal Palace,0, Saturday 28th September 2013.
Swansea City,1,Arsenal,2, Saturday 28th September 2013.
Arsenal,3,Stoke City,1, Sunday 22nd September 2013.
Crystal Palace,0,Swansea City,2, Sunday 22nd September 2013.
Cardiff City,0,Tottenham Hotspur,1, Sunday 22nd September 2013.
Manchester City,4,Manchester United,1, Sunday 22nd September 2013.
Norwich City,0,Aston Villa,1, Saturday 21st September 2013.
Liverpool,0,Southampton,1, Saturday 21st September 2013.
Newcastle United,2,Hull City,3, Saturday 21st September 2013.
West Bromwich Albion,3,Sunderland,0, Saturday 21st September 2013.
West Ham United,2,Everton,3, Saturday 21st September 2013.
Chelsea,2,Fulham,0, Saturday 21st September 2013.
Swansea City,2,Liverpool,2, Monday 16th September 2013.
Southampton,0,West Ham United,0, Sunday 15th September 2013.
Manchester United,2,Crystal Palace,0, Saturday 14th September 2013.
Aston Villa,1,Newcastle United,2, Saturday 14th September 2013.
Fulham,1,West Bromwich Albion,1, Saturday 14th September 2013.
Hull City,1,Cardiff City,1, Saturday 14th September 2013.
Stoke City,0,Manchester City,0, Saturday 14th September 2013.
Sunderland,1,Arsenal,3, Saturday 14th September 2013.
Tottenham Hotspur,2,Norwich City,0, Saturday 14th September 2013.
Everton,1,Chelsea,0, Saturday 14th September 2013.
Liverpool,1,Manchester United,0, Sunday 1st September 2013.
West Bromwich Albion,0,Swansea City,2, Sunday 1st September 2013.
Arsenal,1,Tottenham Hotspur,0, Sunday 1st September 2013.
Manchester City,2,Hull City,0, Saturday 31st August 2013.
Cardiff City,0,Everton,0, Saturday 31st August 2013.
Newcastle United,1,Fulham,0, Saturday 31st August 2013.
Norwich City,1,Southampton,0, Saturday 31st August 2013.
West Ham United,0,Stoke City,1, Saturday 31st August 2013.
Crystal Palace,3,Sunderland,1, Saturday 31st August 2013.
Manchester United,0,Chelsea,0, Monday 26th August 2013.
Cardiff City,3,Manchester City,2, Sunday 25th August 2013.
Tottenham Hotspur,1,Swansea City,0, Sunday 25th August 2013.
Fulham,1,Arsenal,3, Saturday 24th August 2013.
Everton,0,West Bromwich Albion,0, Saturday 24th August 2013.
Hull City,1,Norwich City,0, Saturday 24th August 2013.
Newcastle United,0,West Ham United,0, Saturday 24th August 2013.
Southampton,1,Sunderland,1, Saturday 24th August 2013.
Stoke City,2,Crystal Palace,1, Saturday 24th August 2013.
Aston Villa,0,Liverpool,1, Saturday 24th August 2013.
Chelsea,2,Aston Villa,1, Wednesday 21st August 2013.
Manchester City,4,Newcastle United,0, Monday 19th August 2013.
Crystal Palace,0,Tottenham Hotspur,1, Sunday 18th August 2013.
Chelsea,2,Hull City,0, Sunday 18th August 2013.
Liverpool,1,Stoke City,0, Saturday 17th August 2013.
Arsenal,1,Aston Villa,3, Saturday 17th August 2013.
Norwich City,2,Everton,2, Saturday 17th August 2013.
Sunderland,0,Fulham,1, Saturday 17th August 2013.
West Bromwich Albion,0,Southampton,1, Saturday 17th August 2013.
West Ham United,2,Cardiff City,0, Saturday 17th August 2013.
Swansea City,1,Manchester United,4, Saturday 17th August 2013.
