Home Team,Home Score,Away Team,Away Score,Match Date
Bastia,0,Nantes,0, Saturday 17th May 2014.
Lorient,1,Lille,4, Saturday 17th May 2014.
Marseille,1,Guingamp,0, Saturday 17th May 2014.
Monaco,1,Bordeaux,1, Saturday 17th May 2014.
Nice,0,Lyon,1, Saturday 17th May 2014.
Paris Saint-Germain,4,Montpellier,0, Saturday 17th May 2014.
Reims,1,Rennes,3, Saturday 17th May 2014.
Sochaux,0,Evian Thonon Gaillar,3, Saturday 17th May 2014.
St Etienne,3,AC Ajaccio,1, Saturday 17th May 2014.
Toulouse,3,Valenciennes,1, Saturday 17th May 2014.
Angers,1,Istres,0, Friday 16th May 2014.
Auxerre,0,Nancy,0, Friday 16th May 2014.
Brest,3,Chateauroux,0, Friday 16th May 2014.
CA Bastia,0,RC Lens,2, Friday 16th May 2014.
Creteil,1,Nimes,1,https://www.skysports.com/football/creteil-vs-nimes/290637
Dijon,2,Caen,2, Friday 16th May 2014.
Laval,0,Metz,0, Friday 16th May 2014.
Le Havre,2,Arles,1, Friday 16th May 2014.
Tours,3,Clermont Foot,0, Friday 16th May 2014.
Troyes,4,Niort,1, Friday 16th May 2014.
Caen,1,Nimes,1, Tuesday 13th May 2014.
AC Ajaccio,2,Reims,1, Saturday 10th May 2014.
Bordeaux,1,Marseille,1, Saturday 10th May 2014.
Evian Thonon Gaillar,2,Nice,0, Saturday 10th May 2014.
Guingamp,2,Toulouse,0, Saturday 10th May 2014.
Lille,1,Paris Saint-Germain,3, Saturday 10th May 2014.
Lyon,0,Lorient,1, Saturday 10th May 2014.
Montpellier,0,Bastia,2, Saturday 10th May 2014.
Nantes,1,St Etienne,3, Saturday 10th May 2014.
Rennes,1,Sochaux,2, Saturday 10th May 2014.
Valenciennes,1,Monaco,2, Saturday 10th May 2014.
Arles,0,Auxerre,2, Friday 9th May 2014.
Caen,1,Tours,3, Friday 9th May 2014.
Chateauroux,0,Creteil,2, Friday 9th May 2014.
Clermont Foot,0,Troyes,3, Friday 9th May 2014.
Istres,2,Dijon,4, Friday 9th May 2014.
Metz,3,Le Havre,0, Friday 9th May 2014.
Nancy,3,Angers,1, Friday 9th May 2014.
Nimes,2,Laval,1, Friday 9th May 2014.
Niort,1,CA Bastia,1, Friday 9th May 2014.
