Home Team,Home Score,Away Team,Away Score,Match Date
Bastia,1,Nice,1, Friday 20th January 2017.
Nantes,1,Caen,0,https://www.skysports.com/football/nantes-vs-caen/355340
Nice,0,Metz,0, Sunday 15th January 2017.
Caen,3,Lyon,2, Sunday 15th January 2017.
Marseille,1,Monaco,4, Sunday 15th January 2017.
Rennes,0,Paris Saint-Germain,1, Saturday 14th January 2017.
Angers,1,Bordeaux,1, Saturday 14th January 2017.
Lorient,3,Guingamp,1, Saturday 14th January 2017.
Montpellier,1,Dijon,1, Saturday 14th January 2017.
Nancy,1,Bastia,0, Saturday 14th January 2017.
Toulouse,0,Nantes,1, Saturday 14th January 2017.
Lille,1,St Etienne,1, Friday 13th January 2017.
Bastia,1,Marseille,2, Wednesday 21st December 2016.
Bordeaux,0,Nice,0, Wednesday 21st December 2016.
Dijon,2,Toulouse,0, Wednesday 21st December 2016.
Lille,1,Rennes,1, Wednesday 21st December 2016.
Lyon,2,Angers,0, Wednesday 21st December 2016.
Metz,2,Guingamp,2, Wednesday 21st December 2016.
Monaco,2,Caen,1, Wednesday 21st December 2016.
Nantes,1,Montpellier,0, Wednesday 21st December 2016.
Paris Saint-Germain,5,Lorient,0, Wednesday 21st December 2016.
St Etienne,0,Nancy,0, Wednesday 21st December 2016.
Caen,3,Metz,0, Sunday 18th December 2016.
Nice,2,Dijon,1, Sunday 18th December 2016.
Marseille,2,Lille,0, Sunday 18th December 2016.
Monaco,1,Lyon,3, Sunday 18th December 2016.
Guingamp,2,Paris Saint-Germain,1, Saturday 17th December 2016.
Lorient,2,St Etienne,1, Saturday 17th December 2016.
Montpellier,4,Bordeaux,0, Saturday 17th December 2016.
Rennes,1,Bastia,2, Saturday 17th December 2016.
Toulouse,1,Nancy,1, Saturday 17th December 2016.
Angers,0,Nantes,2, Friday 16th December 2016.
Lyon,1,Rennes,0, Sunday 11th December 2016.
St Etienne,1,Guingamp,0, Sunday 11th December 2016.
Paris Saint-Germain,2,Nice,2, Sunday 11th December 2016.
Dijon,1,Marseille,2, Saturday 10th December 2016.
Bordeaux,0,Monaco,4, Saturday 10th December 2016.
Bastia,2,Metz,0, Saturday 10th December 2016.
Lille,2,Montpellier,1, Saturday 10th December 2016.
Nancy,2,Angers,0, Saturday 10th December 2016.
Toulouse,3,Lorient,2, Saturday 10th December 2016.
Rennes,2,St Etienne,0, Sunday 4th December 2016.
Marseille,3,Nancy,0, Sunday 4th December 2016.
Nice,3,Toulouse,0, Sunday 4th December 2016.
Montpellier,3,Paris Saint-Germain,0, Saturday 3rd December 2016.
Angers,2,Lorient,2, Saturday 3rd December 2016.
Bordeaux,0,Lille,1, Saturday 3rd December 2016.
Guingamp,2,Nantes,0, Saturday 3rd December 2016.
Monaco,5,Bastia,0, Saturday 3rd December 2016.
Caen,3,Dijon,3, Friday 2nd December 2016.
Bastia,1,Bordeaux,1, Wednesday 30th November 2016.
Guingamp,0,Nice,1, Wednesday 30th November 2016.
Nancy,4,Metz,0, Wednesday 30th November 2016.
Nantes,0,Lyon,6, Wednesday 30th November 2016.
St Etienne,0,Marseille,0, Wednesday 30th November 2016.
Toulouse,1,Montpellier,0, Wednesday 30th November 2016.
Paris Saint-Germain,2,Angers,0, Wednesday 30th November 2016.
Lille,4,Caen,2, Tuesday 29th November 2016.
Lorient,2,Rennes,1, Tuesday 29th November 2016.
Dijon,1,Monaco,1, Tuesday 29th November 2016.
Angers,1,St Etienne,2, Sunday 27th November 2016.
Nice,1,Bastia,1, Sunday 27th November 2016.
Lyon,1,Paris Saint-Germain,2, Sunday 27th November 2016.
Monaco,4,Marseille,0, Saturday 26th November 2016.
Bordeaux,3,Dijon,2, Saturday 26th November 2016.
Caen,1,Guingamp,1, Saturday 26th November 2016.
Metz,3,Lorient,3, Saturday 26th November 2016.
Montpellier,0,Nancy,0, Saturday 26th November 2016.
Nantes,0,Lille,0, Saturday 26th November 2016.
Rennes,1,Toulouse,0, Friday 25th November 2016.
Guingamp,1,Bordeaux,1, Sunday 20th November 2016.
Marseille,1,Caen,0, Sunday 20th November 2016.
St Etienne,0,Nice,1, Sunday 20th November 2016.
Paris Saint-Germain,2,Nantes,0, Saturday 19th November 2016.
Bastia,1,Montpellier,1, Saturday 19th November 2016.
Nancy,1,Dijon,0, Saturday 19th November 2016.
Rennes,1,Angers,1, Saturday 19th November 2016.
Toulouse,1,Metz,2, Saturday 19th November 2016.
Lorient,0,Monaco,3, Friday 18th November 2016.
Lille,0,Lyon,1, Friday 18th November 2016.
Caen,1,Nice,0, Sunday 6th November 2016.
Metz,0,St Etienne,0, Sunday 6th November 2016.
Paris Saint-Germain,4,Rennes,0, Sunday 6th November 2016.
Monaco,6,Nancy,0, Saturday 5th November 2016.
Angers,1,Lille,0, Saturday 5th November 2016.
Bordeaux,2,Lorient,1, Saturday 5th November 2016.
Dijon,3,Guingamp,3, Saturday 5th November 2016.
Lyon,2,Bastia,1, Saturday 5th November 2016.
Nantes,1,Toulouse,1, Saturday 5th November 2016.
Montpellier,3,Marseille,0, Friday 4th November 2016.
Nice,4,Nantes,1, Sunday 30th October 2016.
Rennes,1,Metz,0, Sunday 30th October 2016.
Marseille,0,Bordeaux,0, Sunday 30th October 2016.
Toulouse,1,Lyon,2, Saturday 29th October 2016.
Bastia,0,Dijon,0, Saturday 29th October 2016.
Guingamp,1,Angers,0, Saturday 29th October 2016.
Lorient,2,Montpellier,2, Saturday 29th October 2016.
Nancy,2,Caen,0, Saturday 29th October 2016.
St Etienne,1,Monaco,1, Saturday 29th October 2016.
Lille,0,Paris Saint-Germain,1, Friday 28th October 2016.
Caen,0,St Etienne,2, Sunday 23rd October 2016.
Metz,2,Nice,4, Sunday 23rd October 2016.
Paris Saint-Germain,0,Marseille,0, Sunday 23rd October 2016.
Lyon,1,Guingamp,3, Saturday 22nd October 2016.
Angers,0,Toulouse,0, Saturday 22nd October 2016.
Bordeaux,1,Nancy,1, Saturday 22nd October 2016.
Dijon,1,Lorient,0, Saturday 22nd October 2016.
Lille,2,Bastia,1, Saturday 22nd October 2016.
Nantes,1,Rennes,2, Saturday 22nd October 2016.
Monaco,6,Montpellier,2, Friday 21st October 2016.
Rennes,1,Bordeaux,1, Sunday 16th October 2016.
St Etienne,1,Dijon,1, Sunday 16th October 2016.
Marseille,1,Metz,0, Sunday 16th October 2016.
Nancy,1,Paris Saint-Germain,2, Saturday 15th October 2016.
