Home Team,Home Score,Away Team,Away Score,Match Date
Portsmouth,1,Plymouth Argyle,1, Friday 14th April 2017.
Blackpool,0,Accrington Stanley,0, Friday 14th April 2017.
Colchester United,1,Doncaster Rovers,1, Friday 14th April 2017.
Crawley Town,0,Cheltenham Town,0, Friday 14th April 2017.
Crewe Alexandra,2,Notts County,2, Friday 14th April 2017.
Exeter City,2,Barnet,1, Friday 14th April 2017.
Grimsby Town,2,Cambridge United,1, Friday 14th April 2017.
Hartlepool United,1,Carlisle United,1, Friday 14th April 2017.
Luton Town,2,Leyton Orient,2, Friday 14th April 2017.
Newport County AFC,1,Yeovil Town,0, Friday 14th April 2017.
Stevenage,0,Morecambe,1, Friday 14th April 2017.
Wycombe Wanderers,0,Mansfield Town,1, Friday 14th April 2017.
Accrington Stanley,3,Crewe Alexandra,2, Saturday 8th April 2017.
Barnet,0,Luton Town,1, Saturday 8th April 2017.
Blackpool,1,Grimsby Town,3, Saturday 8th April 2017.
Cambridge United,3,Leyton Orient,0, Saturday 8th April 2017.
Carlisle United,1,Notts County,2, Saturday 8th April 2017.
Colchester United,4,Stevenage,0, Saturday 8th April 2017.
Crawley Town,1,Plymouth Argyle,2, Saturday 8th April 2017.
Doncaster Rovers,1,Mansfield Town,0, Saturday 8th April 2017.
Morecambe,1,Hartlepool United,1, Saturday 8th April 2017.
Portsmouth,3,Yeovil Town,1, Saturday 8th April 2017.
Wycombe Wanderers,3,Cheltenham Town,3, Saturday 8th April 2017.
Exeter City,0,Newport County AFC,1, Saturday 8th April 2017.
Grimsby Town,1,Doncaster Rovers,5, Saturday 1st April 2017.
Cheltenham Town,3,Morecambe,1, Saturday 1st April 2017.
Crewe Alexandra,1,Cambridge United,2, Saturday 1st April 2017.
Hartlepool United,0,Portsmouth,2, Saturday 1st April 2017.
Leyton Orient,0,Wycombe Wanderers,2, Saturday 1st April 2017.
Luton Town,1,Blackpool,0, Saturday 1st April 2017.
Mansfield Town,1,Exeter City,2, Saturday 1st April 2017.
Newport County AFC,1,Crawley Town,0, Saturday 1st April 2017.
Notts County,3,Colchester United,1, Saturday 1st April 2017.
Plymouth Argyle,0,Accrington Stanley,1, Saturday 1st April 2017.
Stevenage,1,Barnet,0, Saturday 1st April 2017.
Yeovil Town,0,Carlisle United,2, Saturday 1st April 2017.
Accrington Stanley,2,Cambridge United,0, Tuesday 28th March 2017.
Doncaster Rovers,0,Plymouth Argyle,1, Sunday 26th March 2017.
Accrington Stanley,1,Grimsby Town,1, Saturday 25th March 2017.
Barnet,3,Cheltenham Town,1, Saturday 25th March 2017.
Blackpool,2,Hartlepool United,1, Saturday 25th March 2017.
Cambridge United,0,Stevenage,0, Saturday 25th March 2017.
Carlisle United,0,Crewe Alexandra,2, Saturday 25th March 2017.
Colchester United,2,Luton Town,1, Saturday 25th March 2017.
Crawley Town,3,Leyton Orient,0, Saturday 25th March 2017.
Exeter City,3,Yeovil Town,3, Saturday 25th March 2017.
Morecambe,1,Mansfield Town,3, Saturday 25th March 2017.
Portsmouth,2,Newport County AFC,1, Saturday 25th March 2017.
Wycombe Wanderers,0,Notts County,1, Saturday 25th March 2017.
Morecambe,1,Accrington Stanley,2, Tuesday 21st March 2017.
Newport County AFC,1,Luton Town,1, Tuesday 21st March 2017.
Notts County,1,Barnet,0, Sunday 19th March 2017.
Cheltenham Town,0,Cambridge United,1, Saturday 18th March 2017.
Crewe Alexandra,2,Colchester United,0, Saturday 18th March 2017.
Grimsby Town,1,Crawley Town,1, Saturday 18th March 2017.
Hartlepool United,0,Wycombe Wanderers,2, Saturday 18th March 2017.
Leyton Orient,1,Doncaster Rovers,4, Saturday 18th March 2017.
Luton Town,1,Exeter City,1, Saturday 18th March 2017.
Mansfield Town,2,Carlisle United,0, Saturday 18th March 2017.
Newport County AFC,1,Blackpool,3, Saturday 18th March 2017.
Plymouth Argyle,1,Morecambe,0, Saturday 18th March 2017.
Stevenage,3,Portsmouth,0, Saturday 18th March 2017.
Yeovil Town,1,Accrington Stanley,1, Saturday 18th March 2017.
Barnet,2,Yeovil Town,2, Wednesday 15th March 2017.
Accrington Stanley,5,Leyton Orient,0, Tuesday 14th March 2017.
Blackpool,1,Stevenage,0, Tuesday 14th March 2017.
Cambridge United,0,Hartlepool United,1, Tuesday 14th March 2017.
Carlisle United,0,Luton Town,0, Tuesday 14th March 2017.
Colchester United,2,Mansfield Town,0, Tuesday 14th March 2017.
Crawley Town,0,Crewe Alexandra,3, Tuesday 14th March 2017.
Doncaster Rovers,3,Notts County,1, Tuesday 14th March 2017.
Exeter City,3,Cheltenham Town,0, Tuesday 14th March 2017.
Morecambe,0,Newport County AFC,1, Tuesday 14th March 2017.
Portsmouth,4,Grimsby Town,0, Tuesday 14th March 2017.
Wycombe Wanderers,1,Plymouth Argyle,1, Tuesday 14th March 2017.
Barnet,2,Crawley Town,2, Saturday 11th March 2017.
Carlisle United,0,Cambridge United,3, Saturday 11th March 2017.
Colchester United,0,Portsmouth,4, Saturday 11th March 2017.
Crewe Alexandra,1,Newport County AFC,2, Saturday 11th March 2017.
Doncaster Rovers,2,Cheltenham Town,0, Saturday 11th March 2017.
Exeter City,0,Accrington Stanley,2, Saturday 11th March 2017.
Leyton Orient,0,Grimsby Town,3, Saturday 11th March 2017.
Luton Town,0,Stevenage,2, Saturday 11th March 2017.
Mansfield Town,0,Plymouth Argyle,2, Saturday 11th March 2017.
Morecambe,1,Yeovil Town,3, Saturday 11th March 2017.
Notts County,2,Hartlepool United,1, Saturday 11th March 2017.
Wycombe Wanderers,0,Blackpool,0, Saturday 11th March 2017.
Plymouth Argyle,0,Blackpool,3, Tuesday 7th March 2017.
Crawley Town,0,Portsmouth,2, Tuesday 7th March 2017.
Accrington Stanley,1,Barnet,0, Saturday 4th March 2017.
Blackpool,3,Morecambe,1, Saturday 4th March 2017.
Cambridge United,1,Colchester United,1, Saturday 4th March 2017.
Cheltenham Town,0,Mansfield Town,0, Saturday 4th March 2017.
Crawley Town,0,Doncaster Rovers,0, Saturday 4th March 2017.
Grimsby Town,1,Wycombe Wanderers,2, Saturday 4th March 2017.
Hartlepool United,3,Exeter City,1, Saturday 4th March 2017.
Newport County AFC,0,Leyton Orient,4, Saturday 4th March 2017.
Plymouth Argyle,2,Carlisle United,0, Saturday 4th March 2017.
Portsmouth,0,Crewe Alexandra,1, Saturday 4th March 2017.
Stevenage,3,Notts County,0, Saturday 4th March 2017.
Yeovil Town,0,Luton Town,4, Saturday 4th March 2017.
Accrington Stanley,2,Wycombe Wanderers,2, Tuesday 28th February 2017.
Blackpool,2,Barnet,2, Tuesday 28th February 2017.
Cambridge United,2,Doncaster Rovers,3, Tuesday 28th February 2017.
Cheltenham Town,1,Carlisle United,0, Tuesday 28th February 2017.
Crawley Town,1,Exeter City,2, Tuesday 28th February 2017.
Grimsby Town,1,Colchester United,0, Tuesday 28th February 2017.
Hartlepool United,4,Crewe Alexandra,0, Tuesday 28th February 2017.
Plymouth Argyle,0,Notts County,1, Tuesday 28th February 2017.
Portsmouth,1,Morecambe,1, Tuesday 28th February 2017.
Stevenage,4,Leyton Orient,1, Tuesday 28th February 2017.
Yeovil Town,0,Mansfield Town,0, Tuesday 28th February 2017.
Barnet,0,Cambridge United,1, Saturday 25th February 2017.
Carlisle United,0,Portsmouth,3, Saturday 25th February 2017.
Colchester United,2,Hartlepool United,1, Saturday 25th February 2017.
Crewe Alexandra,1,Stevenage,2, Saturday 25th February 2017.
Doncaster Rovers,2,Accrington Stanley,2, Saturday 25th February 2017.
Exeter City,2,Blackpool,2, Saturday 25th February 2017.
Leyton Orient,0,Cheltenham Town,1, Saturday 25th February 2017.
Luton Town,1,Plymouth Argyle,1, Saturday 25th February 2017.
Mansfield Town,2,Newport County AFC,1, Saturday 25th February 2017.
Morecambe,1,Grimsby Town,0, Saturday 25th February 2017.
Notts County,0,Yeovil Town,0, Saturday 25th February 2017.
Wycombe Wanderers,1,Crawley Town,2, Saturday 25th February 2017.
Colchester United,1,Wycombe Wanderers,0, Tuesday 21st February 2017.
Newport County AFC,1,Morecambe,1, Tuesday 21st February 2017.
Accrington Stanley,2,Colchester United,1, Saturday 18th February 2017.
Barnet,1,Portsmouth,1, Saturday 18th February 2017.
Blackpool,2,Crewe Alexandra,2, Saturday 18th February 2017.
Cambridge United,3,Newport County AFC,2, Saturday 18th February 2017.
Cheltenham Town,2,Yeovil Town,0, Saturday 18th February 2017.
Crawley Town,1,Morecambe,3, Saturday 18th February 2017.
Doncaster Rovers,1,Luton Town,1, Saturday 18th February 2017.
Exeter City,1,Stevenage,1, Saturday 18th February 2017.
Grimsby Town,3,Mansfield Town,0, Saturday 18th February 2017.
Hartlepool United,1,Plymouth Argyle,1, Saturday 18th February 2017.
Leyton Orient,2,Notts County,3, Saturday 18th February 2017.
Wycombe Wanderers,1,Carlisle United,2, Saturday 18th February 2017.
Carlisle United,2,Doncaster Rovers,1, Tuesday 14th February 2017.
Colchester United,2,Crawley Town,3, Tuesday 14th February 2017.
Crewe Alexandra,2,Wycombe Wanderers,1, Tuesday 14th February 2017.
Luton Town,3,Hartlepool United,0, Tuesday 14th February 2017.
Mansfield Town,4,Accrington Stanley,4, Tuesday 14th February 2017.
Morecambe,0,Barnet,1, Tuesday 14th February 2017.
Newport County AFC,0,Grimsby Town,0, Tuesday 14th February 2017.
Notts County,2,Exeter City,2, Tuesday 14th February 2017.
Plymouth Argyle,2,Leyton Orient,3, Tuesday 14th February 2017.
Portsmouth,2,Blackpool,0, Tuesday 14th February 2017.
Stevenage,2,Cheltenham Town,1, Tuesday 14th February 2017.
Yeovil Town,1,Cambridge United,1, Tuesday 14th February 2017.
Carlisle United,1,Blackpool,4, Saturday 11th February 2017.
Colchester United,2,Barnet,1, Saturday 11th February 2017.
Crewe Alexandra,5,Grimsby Town,0, Saturday 11th February 2017.
Luton Town,2,Crawley Town,1, Saturday 11th February 2017.
Mansfield Town,4,Hartlepool United,0, Saturday 11th February 2017.
Morecambe,2,Cambridge United,0, Saturday 11th February 2017.
Notts County,2,Cheltenham Town,1, Saturday 11th February 2017.
Plymouth Argyle,3,Exeter City,0, Saturday 11th February 2017.
Portsmouth,2,Accrington Stanley,0, Saturday 11th February 2017.
Stevenage,3,Wycombe Wanderers,0, Saturday 11th February 2017.
Yeovil Town,1,Leyton Orient,1, Saturday 11th February 2017.
Newport County AFC,0,Doncaster Rovers,0, Friday 10th February 2017.
Blackpool,0,Crawley Town,0, Tuesday 7th February 2017.
Leyton Orient,0,Morecambe,1, Tuesday 7th February 2017.
Accrington Stanley,2,Notts County,0, Saturday 4th February 2017.
Barnet,0,Mansfield Town,2, Saturday 4th February 2017.
Blackpool,1,Colchester United,1, Saturday 4th February 2017.
Cambridge United,0,Plymouth Argyle,1, Saturday 4th February 2017.
Cheltenham Town,1,Newport County AFC,1, Saturday 4th February 2017.
Crawley Town,1,Stevenage,2, Saturday 4th February 2017.
Doncaster Rovers,1,Morecambe,1, Saturday 4th February 2017.
Exeter City,4,Crewe Alexandra,0, Saturday 4th February 2017.
Grimsby Town,1,Luton Town,1, Saturday 4th February 2017.
Hartlepool United,1,Yeovil Town,1, Saturday 4th February 2017.
Leyton Orient,1,Carlisle United,2, Saturday 4th February 2017.
Wycombe Wanderers,1,Portsmouth,0, Saturday 4th February 2017.
Exeter City,4,Wycombe Wanderers,2, Tuesday 31st January 2017.
Luton Town,2,Cheltenham Town,3, Tuesday 31st January 2017.
Yeovil Town,2,Plymouth Argyle,1, Tuesday 31st January 2017.
Carlisle United,1,Barnet,1, Saturday 28th January 2017.
Crewe Alexandra,0,Cheltenham Town,0, Saturday 28th January 2017.
Luton Town,2,Cambridge United,0, Saturday 28th January 2017.
Mansfield Town,2,Leyton Orient,0, Saturday 28th January 2017.
Newport County AFC,3,Hartlepool United,1, Saturday 28th January 2017.
Notts County,2,Crawley Town,1, Saturday 28th January 2017.
Portsmouth,0,Exeter City,1, Saturday 28th January 2017.
Stevenage,2,Grimsby Town,0, Saturday 28th January 2017.
Yeovil Town,0,Doncaster Rovers,3, Saturday 28th January 2017.
Accrington Stanley,1,Carlisle United,1, Saturday 21st January 2017.
Barnet,0,Newport County AFC,0, Saturday 21st January 2017.
Blackpool,2,Yeovil Town,2, Saturday 21st January 2017.
Cambridge United,1,Mansfield Town,3, Saturday 21st January 2017.
Cheltenham Town,1,Plymouth Argyle,2, Saturday 21st January 2017.
Doncaster Rovers,3,Crewe Alexandra,1, Saturday 21st January 2017.
Exeter City,3,Colchester United,0, Saturday 21st January 2017.
Grimsby Town,2,Notts County,0, Saturday 21st January 2017.
Hartlepool United,2,Stevenage,0, Saturday 21st January 2017.
Wycombe Wanderers,1,Luton Town,1, Saturday 21st January 2017.
Notts County,0,Mansfield Town,0, Saturday 14th January 2017.
Barnet,1,Doncaster Rovers,3, Saturday 14th January 2017.
Cambridge United,0,Blackpool,0, Saturday 14th January 2017.
Carlisle United,1,Morecambe,1, Saturday 14th January 2017.
Cheltenham Town,3,Accrington Stanley,0, Saturday 14th January 2017.
Crawley Town,1,Hartlepool United,0, Saturday 14th January 2017.
Crewe Alexandra,1,Luton Town,2, Saturday 14th January 2017.
Grimsby Town,0,Exeter City,3, Saturday 14th January 2017.
Newport County AFC,1,Colchester United,1, Saturday 14th January 2017.
Plymouth Argyle,4,Stevenage,2, Saturday 14th January 2017.
Portsmouth,2,Leyton Orient,1, Saturday 14th January 2017.
Wycombe Wanderers,1,Yeovil Town,1, Saturday 14th January 2017.
Colchester United,4,Carlisle United,1, Saturday 7th January 2017.
Hartlepool United,0,Grimsby Town,1, Saturday 7th January 2017.
Leyton Orient,1,Barnet,3, Saturday 7th January 2017.
Mansfield Town,3,Crewe Alexandra,0, Saturday 7th January 2017.
Morecambe,4,Notts County,1, Saturday 7th January 2017.
Stevenage,3,Newport County AFC,1, Saturday 7th January 2017.
Doncaster Rovers,3,Portsmouth,1, Thursday 5th January 2017.
Accrington Stanley,2,Hartlepool United,2, Monday 2nd January 2017.
Barnet,1,Plymouth Argyle,0, Monday 2nd January 2017.
Blackpool,0,Mansfield Town,1, Monday 2nd January 2017.
Cambridge United,4,Notts County,0, Monday 2nd January 2017.
Carlisle United,1,Grimsby Town,3, Monday 2nd January 2017.
Colchester United,2,Cheltenham Town,0, Monday 2nd January 2017.
Crawley Town,2,Yeovil Town,0, Monday 2nd January 2017.
Doncaster Rovers,1,Stevenage,0, Monday 2nd January 2017.
Exeter City,4,Leyton Orient,0, Monday 2nd January 2017.
Morecambe,0,Crewe Alexandra,0, Monday 2nd January 2017.
Portsmouth,1,Luton Town,0, Monday 2nd January 2017.
Wycombe Wanderers,2,Newport County AFC,1, Monday 2nd January 2017.
Mansfield Town,1,Doncaster Rovers,1, Saturday 31st December 2016.
Leyton Orient,1,Cambridge United,1, Saturday 31st December 2016.
Crewe Alexandra,0,Accrington Stanley,1, Saturday 31st December 2016.
Grimsby Town,0,Blackpool,0, Saturday 31st December 2016.
Luton Town,3,Barnet,1, Saturday 31st December 2016.
Newport County AFC,1,Exeter City,4, Saturday 31st December 2016.
Notts County,2,Carlisle United,3, Saturday 31st December 2016.
Plymouth Argyle,2,Crawley Town,0, Saturday 31st December 2016.
Stevenage,2,Colchester United,4, Saturday 31st December 2016.
Cheltenham Town,0,Wycombe Wanderers,1, Friday 30th December 2016.
Hartlepool United,3,Morecambe,2, Friday 30th December 2016.
Yeovil Town,0,Portsmouth,0, Friday 30th December 2016.
Leyton Orient,3,Crawley Town,2, Monday 26th December 2016.
Cheltenham Town,1,Barnet,2, Monday 26th December 2016.
Crewe Alexandra,1,Carlisle United,1, Monday 26th December 2016.
Grimsby Town,2,Accrington Stanley,0, Monday 26th December 2016.
Hartlepool United,0,Blackpool,1, Monday 26th December 2016.
Luton Town,0,Colchester United,1, Monday 26th December 2016.
Mansfield Town,0,Morecambe,1, Monday 26th December 2016.
Newport County AFC,2,Portsmouth,3, Monday 26th December 2016.
Notts County,0,Doncaster Rovers,1, Monday 26th December 2016.
Plymouth Argyle,3,Wycombe Wanderers,3, Monday 26th December 2016.
Stevenage,1,Cambridge United,2, Monday 26th December 2016.
Yeovil Town,0,Exeter City,0, Monday 26th December 2016.
Doncaster Rovers,1,Grimsby Town,0, Saturday 17th December 2016.
Accrington Stanley,0,Plymouth Argyle,1, Saturday 17th December 2016.
Barnet,1,Stevenage,2, Saturday 17th December 2016.
Blackpool,0,Luton Town,2, Saturday 17th December 2016.
Cambridge United,2,Crewe Alexandra,1, Saturday 17th December 2016.
Carlisle United,2,Yeovil Town,1, Saturday 17th December 2016.
Colchester United,2,Notts County,1, Saturday 17th December 2016.
Crawley Town,3,Newport County AFC,1, Saturday 17th December 2016.
Exeter City,2,Mansfield Town,0, Saturday 17th December 2016.
Morecambe,1,Cheltenham Town,2, Saturday 17th December 2016.
Portsmouth,0,Hartlepool United,0, Saturday 17th December 2016.
Wycombe Wanderers,1,Leyton Orient,0, Saturday 17th December 2016.
Cheltenham Town,1,Exeter City,3, Saturday 10th December 2016.
Crewe Alexandra,0,Crawley Town,2, Saturday 10th December 2016.
Grimsby Town,0,Portsmouth,1, Saturday 10th December 2016.
Hartlepool United,0,Cambridge United,5, Saturday 10th December 2016.
Leyton Orient,1,Accrington Stanley,0, Saturday 10th December 2016.
Luton Town,1,Carlisle United,1, Saturday 10th December 2016.
Mansfield Town,0,Colchester United,0, Saturday 10th December 2016.
Notts County,0,Wycombe Wanderers,2, Saturday 10th December 2016.
Plymouth Argyle,2,Doncaster Rovers,0, Saturday 10th December 2016.
Stevenage,0,Blackpool,2, Saturday 10th December 2016.
Yeovil Town,0,Barnet,1, Saturday 10th December 2016.
Newport County AFC,0,Stevenage,2, Tuesday 6th December 2016.
Stevenage,3,Doncaster Rovers,4, Saturday 3rd December 2016.
Yeovil Town,5,Crawley Town,0, Saturday 3rd December 2016.
Accrington Stanley,1,Yeovil Town,1, Saturday 26th November 2016.
Barnet,3,Notts County,2, Saturday 26th November 2016.
Blackpool,4,Newport County AFC,1, Saturday 26th November 2016.
Cambridge United,3,Cheltenham Town,1, Saturday 26th November 2016.
Carlisle United,5,Mansfield Town,2, Saturday 26th November 2016.
Colchester United,4,Crewe Alexandra,0, Saturday 26th November 2016.
Crawley Town,3,Grimsby Town,2, Saturday 26th November 2016.
Doncaster Rovers,3,Leyton Orient,1, Saturday 26th November 2016.
Exeter City,0,Luton Town,0, Saturday 26th November 2016.
Morecambe,2,Plymouth Argyle,1, Saturday 26th November 2016.
Portsmouth,1,Stevenage,2, Saturday 26th November 2016.
Wycombe Wanderers,2,Hartlepool United,0, Saturday 26th November 2016.
Cheltenham Town,0,Colchester United,3, Tuesday 22nd November 2016.
Crewe Alexandra,2,Morecambe,1, Tuesday 22nd November 2016.
Grimsby Town,2,Carlisle United,2, Tuesday 22nd November 2016.
Hartlepool United,2,Accrington Stanley,0, Tuesday 22nd November 2016.
Leyton Orient,0,Exeter City,1, Tuesday 22nd November 2016.
Luton Town,1,Portsmouth,3, Tuesday 22nd November 2016.
Mansfield Town,1,Blackpool,0, Tuesday 22nd November 2016.
Newport County AFC,0,Wycombe Wanderers,1, Tuesday 22nd November 2016.
Notts County,0,Cambridge United,1, Tuesday 22nd November 2016.
Plymouth Argyle,0,Barnet,2, Tuesday 22nd November 2016.
Accrington Stanley,0,Stevenage,1, Saturday 19th November 2016.
Barnet,0,Crewe Alexandra,0, Saturday 19th November 2016.
Cambridge United,1,Wycombe Wanderers,2, Saturday 19th November 2016.
Carlisle United,3,Exeter City,2, Saturday 19th November 2016.
Cheltenham Town,1,Portsmouth,1, Saturday 19th November 2016.
Doncaster Rovers,2,Hartlepool United,1, Saturday 19th November 2016.
Leyton Orient,1,Blackpool,2, Saturday 19th November 2016.
Mansfield Town,3,Crawley Town,1, Saturday 19th November 2016.
Morecambe,0,Luton Town,2, Saturday 19th November 2016.
Notts County,0,Newport County AFC,3, Saturday 19th November 2016.
Plymouth Argyle,0,Grimsby Town,3, Saturday 19th November 2016.
Yeovil Town,2,Colchester United,1, Saturday 19th November 2016.
Newport County AFC,2,Carlisle United,0, Saturday 12th November 2016.
Blackpool,4,Notts County,0, Saturday 12th November 2016.
Colchester United,0,Leyton Orient,3, Saturday 12th November 2016.
Crawley Town,1,Cambridge United,3, Saturday 12th November 2016.
Crewe Alexandra,1,Plymouth Argyle,2, Saturday 12th November 2016.
Exeter City,1,Doncaster Rovers,3, Saturday 12th November 2016.
Grimsby Town,2,Barnet,2, Saturday 12th November 2016.
Hartlepool United,2,Cheltenham Town,0, Saturday 12th November 2016.
Luton Town,1,Accrington Stanley,0, Saturday 12th November 2016.
Portsmouth,4,Mansfield Town,0, Saturday 12th November 2016.
Stevenage,2,Yeovil Town,2, Saturday 12th November 2016.
Wycombe Wanderers,2,Morecambe,0, Saturday 12th November 2016.
Accrington Stanley,1,Newport County AFC,3, Saturday 29th October 2016.
Barnet,3,Hartlepool United,2, Saturday 29th October 2016.
Cambridge United,0,Portsmouth,1, Saturday 29th October 2016.
Carlisle United,3,Crawley Town,1, Saturday 29th October 2016.
Cheltenham Town,2,Blackpool,2, Saturday 29th October 2016.
Doncaster Rovers,2,Wycombe Wanderers,2, Saturday 29th October 2016.
Leyton Orient,0,Crewe Alexandra,2, Saturday 29th October 2016.
Mansfield Town,1,Stevenage,2, Saturday 29th October 2016.
Morecambe,0,Exeter City,3, Saturday 29th October 2016.
Notts County,0,Luton Town,0, Saturday 29th October 2016.
Plymouth Argyle,2,Colchester United,1, Saturday 29th October 2016.
Yeovil Town,0,Grimsby Town,0, Saturday 29th October 2016.
Newport County AFC,2,Barnet,2, Tuesday 25th October 2016.
Blackpool,4,Doncaster Rovers,2, Saturday 22nd October 2016.
Colchester United,2,Morecambe,2, Saturday 22nd October 2016.
Crawley Town,0,Accrington Stanley,0, Saturday 22nd October 2016.
Crewe Alexandra,0,Yeovil Town,1, Saturday 22nd October 2016.
Exeter City,1,Cambridge United,2, Saturday 22nd October 2016.
Grimsby Town,0,Cheltenham Town,1, Saturday 22nd October 2016.
Hartlepool United,1,Leyton Orient,3, Saturday 22nd October 2016.
Luton Town,1,Mansfield Town,1, Saturday 22nd October 2016.
Newport County AFC,1,Plymouth Argyle,3, Saturday 22nd October 2016.
Portsmouth,1,Notts County,2, Saturday 22nd October 2016.
Stevenage,1,Carlisle United,2, Saturday 22nd October 2016.
Wycombe Wanderers,0,Barnet,2, Saturday 22nd October 2016.
Accrington Stanley,2,Blackpool,1, Saturday 15th October 2016.
Barnet,1,Exeter City,4, Saturday 15th October 2016.
Cambridge United,0,Grimsby Town,1, Saturday 15th October 2016.
Carlisle United,3,Hartlepool United,2, Saturday 15th October 2016.
Cheltenham Town,2,Crawley Town,1, Saturday 15th October 2016.
Doncaster Rovers,1,Colchester United,0, Saturday 15th October 2016.
Leyton Orient,1,Luton Town,2, Saturday 15th October 2016.
Mansfield Town,1,Wycombe Wanderers,1, Saturday 15th October 2016.
Morecambe,0,Stevenage,2, Saturday 15th October 2016.
Notts County,1,Crewe Alexandra,1, Saturday 15th October 2016.
Plymouth Argyle,2,Portsmouth,2, Saturday 15th October 2016.
Yeovil Town,1,Newport County AFC,0, Saturday 15th October 2016.
Notts County,1,Morecambe,2, Tuesday 11th October 2016.
Mansfield Town,3,Notts County,1, Saturday 8th October 2016.
Accrington Stanley,1,Cheltenham Town,1, Saturday 8th October 2016.
Blackpool,1,Cambridge United,1, Saturday 8th October 2016.
Colchester United,0,Newport County AFC,0, Saturday 8th October 2016.
Doncaster Rovers,3,Barnet,2, Saturday 8th October 2016.
Exeter City,0,Grimsby Town,0, Saturday 8th October 2016.
Hartlepool United,1,Crawley Town,1, Saturday 8th October 2016.
Leyton Orient,0,Portsmouth,1, Saturday 8th October 2016.
Luton Town,1,Crewe Alexandra,1, Saturday 8th October 2016.
Morecambe,0,Carlisle United,3, Saturday 8th October 2016.
Stevenage,1,Plymouth Argyle,2, Saturday 8th October 2016.
Yeovil Town,1,Wycombe Wanderers,0, Saturday 8th October 2016.
Barnet,0,Leyton Orient,0, Saturday 1st October 2016.
Cambridge United,2,Accrington Stanley,1, Saturday 1st October 2016.
Carlisle United,2,Colchester United,0, Saturday 1st October 2016.
Cheltenham Town,1,Luton Town,1, Saturday 1st October 2016.
Crawley Town,1,Blackpool,0, Saturday 1st October 2016.
