Home Team,Home Score,Away Team,Away Score,Match Date
Las Palmas,0,Real Madrid,3, Saturday 31st March 2018.
Sevilla,2,Barcelona,2, Saturday 31st March 2018.
Leganes,2,Sevilla,1, Sunday 18th March 2018.
Barcelona,2,Athletic Bilbao,0, Sunday 18th March 2018.
Celta Vigo,0,Malaga,0, Sunday 18th March 2018.
Villarreal,2,Atletico Madrid,1, Sunday 18th March 2018.
Real Madrid,6,Girona,3, Sunday 18th March 2018.
Deportivo La Coruna,1,Las Palmas,1, Saturday 17th March 2018.
Valencia,3,Alaves,1, Saturday 17th March 2018.
Real Sociedad,1,Getafe,2, Saturday 17th March 2018.
Levante,2,Eibar,1, Friday 16th March 2018.
Alaves,1,Real Betis,3, Monday 12th March 2018.
Espanyol,2,Real Sociedad,1, Sunday 11th March 2018.
Atletico Madrid,3,Celta Vigo,0, Sunday 11th March 2018.
Las Palmas,0,Villarreal,2, Sunday 11th March 2018.
Athletic Bilbao,2,Leganes,0, Sunday 11th March 2018.
Eibar,1,Real Madrid,2, Saturday 10th March 2018.
Sevilla,0,Valencia,2, Saturday 10th March 2018.
Getafe,0,Levante,1, Saturday 10th March 2018.
Malaga,0,Barcelona,2, Saturday 10th March 2018.
Girona,2,Deportivo La Coruna,0, Friday 9th March 2018.
Celta Vigo,2,Las Palmas,1, Monday 5th March 2018.
Levante,1,Espanyol,1, Sunday 4th March 2018.
Barcelona,1,Atletico Madrid,0, Sunday 4th March 2018.
Real Sociedad,2,Alaves,1, Sunday 4th March 2018.
Valencia,2,Real Betis,0, Sunday 4th March 2018.
Villarreal,0,Girona,2, Saturday 3rd March 2018.
Sevilla,2,Athletic Bilbao,0, Saturday 3rd March 2018.
Deportivo La Coruna,1,Eibar,1, Saturday 3rd March 2018.
Leganes,2,Malaga,0, Saturday 3rd March 2018.
Real Madrid,3,Getafe,1, Saturday 3rd March 2018.
Real Betis,0,Real Sociedad,0, Thursday 1st March 2018.
Las Palmas,1,Barcelona,1, Thursday 1st March 2018.
Alaves,1,Levante,0, Thursday 1st March 2018.
Athletic Bilbao,1,Valencia,1, Wednesday 28th February 2018.
Getafe,3,Deportivo La Coruna,0, Wednesday 28th February 2018.
Malaga,0,Sevilla,1, Wednesday 28th February 2018.
Atletico Madrid,4,Leganes,0, Wednesday 28th February 2018.
Eibar,1,Villarreal,0, Wednesday 28th February 2018.
Espanyol,1,Real Madrid,0, Tuesday 27th February 2018.
Girona,1,Celta Vigo,0, Tuesday 27th February 2018.
Levante,0,Real Betis,2, Monday 26th February 2018.
Villarreal,1,Getafe,0, Sunday 25th February 2018.
Athletic Bilbao,2,Malaga,1, Sunday 25th February 2018.
Valencia,2,Real Sociedad,1, Sunday 25th February 2018.
Sevilla,2,Atletico Madrid,5, Sunday 25th February 2018.
Celta Vigo,2,Eibar,0, Saturday 24th February 2018.
Real Madrid,4,Alaves,0, Saturday 24th February 2018.
Leganes,0,Las Palmas,0, Saturday 24th February 2018.
Barcelona,6,Girona,1, Saturday 24th February 2018.
Deportivo La Coruna,0,Espanyol,0, Friday 23rd February 2018.
Leganes,1,Real Madrid,3, Wednesday 21st February 2018.
Getafe,3,Celta Vigo,0, Monday 19th February 2018.
Real Sociedad,3,Levante,0, Sunday 18th February 2018.
Atletico Madrid,2,Athletic Bilbao,0, Sunday 18th February 2018.
Espanyol,1,Villarreal,1, Sunday 18th February 2018.
Real Betis,3,Real Madrid,5, Sunday 18th February 2018.
Las Palmas,1,Sevilla,2, Saturday 17th February 2018.
Eibar,0,Barcelona,2, Saturday 17th February 2018.
Alaves,1,Deportivo La Coruna,0, Saturday 17th February 2018.
Malaga,1,Valencia,2, Saturday 17th February 2018.
Deportivo La Coruna,0,Real Betis,1, Monday 12th February 2018.
Sevilla,1,Girona,0, Sunday 11th February 2018.
Barcelona,0,Getafe,0, Sunday 11th February 2018.
Celta Vigo,2,Espanyol,2, Sunday 11th February 2018.
Valencia,3,Levante,1, Sunday 11th February 2018.
Villarreal,1,Alaves,2, Saturday 10th February 2018.
Malaga,0,Atletico Madrid,1, Saturday 10th February 2018.
Leganes,0,Eibar,1, Saturday 10th February 2018.
Real Madrid,5,Real Sociedad,2, Saturday 10th February 2018.
Athletic Bilbao,0,Las Palmas,0, Friday 9th February 2018.
Las Palmas,1,Malaga,0, Monday 5th February 2018.
Getafe,0,Leganes,0, Sunday 4th February 2018.
Espanyol,1,Barcelona,1, Sunday 4th February 2018.
Girona,2,Athletic Bilbao,0, Sunday 4th February 2018.
Atletico Madrid,1,Valencia,0, Sunday 4th February 2018.
Eibar,5,Sevilla,1, Saturday 3rd February 2018.
Real Betis,2,Villarreal,1, Saturday 3rd February 2018.
Alaves,2,Celta Vigo,1, Saturday 3rd February 2018.
Levante,2,Real Madrid,2, Saturday 3rd February 2018.
Real Sociedad,5,Deportivo La Coruna,0, Friday 2nd February 2018.
Leganes,3,Espanyol,2, Sunday 28th January 2018.
Atletico Madrid,3,Las Palmas,0, Sunday 28th January 2018.
Sevilla,1,Getafe,1, Sunday 28th January 2018.
Barcelona,2,Alaves,1, Sunday 28th January 2018.
Deportivo La Coruna,2,Levante,2, Saturday 27th January 2018.
Valencia,1,Real Madrid,4, Saturday 27th January 2018.
Malaga,0,Girona,0, Saturday 27th January 2018.
Villarreal,4,Real Sociedad,2, Saturday 27th January 2018.
Athletic Bilbao,1,Eibar,1, Friday 26th January 2018.
Eibar,1,Malaga,1, Monday 22nd January 2018.
Alaves,2,Leganes,2, Sunday 21st January 2018.
Real Madrid,7,Deportivo La Coruna,1, Sunday 21st January 2018.
Real Sociedad,1,Celta Vigo,2, Sunday 21st January 2018.
Real Betis,0,Barcelona,5, Sunday 21st January 2018.
Espanyol,0,Sevilla,3, Saturday 20th January 2018.
Atletico Madrid,1,Girona,1, Saturday 20th January 2018.
Villarreal,2,Levante,1, Saturday 20th January 2018.
Las Palmas,2,Valencia,1, Saturday 20th January 2018.
Getafe,2,Athletic Bilbao,2, Friday 19th January 2018.
Real Betis,3,Leganes,2, Monday 15th January 2018.
Levante,0,Celta Vigo,1, Sunday 14th January 2018.
Alaves,1,Sevilla,0, Sunday 14th January 2018.
Espanyol,1,Athletic Bilbao,1, Sunday 14th January 2018.
Real Sociedad,2,Barcelona,4, Sunday 14th January 2018.
Girona,6,Las Palmas,0, Saturday 13th January 2018.
Real Madrid,0,Villarreal,1, Saturday 13th January 2018.
Eibar,0,Atletico Madrid,1, Saturday 13th January 2018.
Deportivo La Coruna,1,Valencia,2, Saturday 13th January 2018.
Getafe,1,Malaga,0, Friday 12th January 2018.
Malaga,0,Espanyol,1, Monday 8th January 2018.
Leganes,1,Real Sociedad,0, Sunday 7th January 2018.
Barcelona,3,Levante,0, Sunday 7th January 2018.
Athletic Bilbao,2,Alaves,0, Sunday 7th January 2018.
Villarreal,1,Deportivo La Coruna,1, Sunday 7th January 2018.
Celta Vigo,2,Real Madrid,2, Sunday 7th January 2018.
Atletico Madrid,2,Getafe,0, Saturday 6th January 2018.
Valencia,2,Girona,1, Saturday 6th January 2018.
Las Palmas,1,Eibar,2, Saturday 6th January 2018.
Sevilla,3,Real Betis,5, Saturday 6th January 2018.
Real Madrid,0,Barcelona,3, Saturday 23rd December 2017.
Valencia,0,Villarreal,1, Saturday 23rd December 2017.
Deportivo La Coruna,1,Celta Vigo,3, Saturday 23rd December 2017.
Real Betis,0,Athletic Bilbao,2, Friday 22nd December 2017.
Espanyol,1,Atletico Madrid,0, Friday 22nd December 2017.
Eibar,4,Girona,1, Thursday 21st December 2017.
Alaves,1,Malaga,0, Thursday 21st December 2017.
Getafe,2,Las Palmas,0, Wednesday 20th December 2017.
Real Sociedad,3,Sevilla,1, Wednesday 20th December 2017.
Levante,0,Leganes,0, Tuesday 19th December 2017.
Malaga,0,Real Betis,2, Monday 18th December 2017.
Girona,1,Getafe,0, Sunday 17th December 2017.
Celta Vigo,0,Villarreal,1, Sunday 17th December 2017.
Las Palmas,2,Espanyol,2, Sunday 17th December 2017.
Barcelona,4,Deportivo La Coruna,0, Sunday 17th December 2017.
Athletic Bilbao,0,Real Sociedad,0, Saturday 16th December 2017.
Eibar,2,Valencia,1, Saturday 16th December 2017.
Atletico Madrid,1,Alaves,0, Saturday 16th December 2017.
Sevilla,0,Levante,0, Friday 15th December 2017.
Espanyol,0,Girona,1, Monday 11th December 2017.
Real Sociedad,0,Malaga,2, Sunday 10th December 2017.
Real Betis,0,Atletico Madrid,1, Sunday 10th December 2017.
Levante,1,Athletic Bilbao,2, Sunday 10th December 2017.
Villarreal,0,Barcelona,2, Sunday 10th December 2017.
Getafe,0,Eibar,0, Saturday 9th December 2017.
Real Madrid,5,Sevilla,0, Saturday 9th December 2017.
Deportivo La Coruna,1,Leganes,0, Saturday 9th December 2017.
Valencia,2,Celta Vigo,1, Saturday 9th December 2017.
Alaves,2,Las Palmas,0, Friday 8th December 2017.
Girona,2,Alaves,3, Monday 4th December 2017.
Leganes,3,Villarreal,1, Sunday 3rd December 2017.
Getafe,1,Valencia,0, Sunday 3rd December 2017.
Eibar,3,Espanyol,1, Sunday 3rd December 2017.
Las Palmas,1,Real Betis,0, Sunday 3rd December 2017.
Barcelona,2,Celta Vigo,2, Saturday 2nd December 2017.
Atletico Madrid,2,Real Sociedad,1, Saturday 2nd December 2017.
Sevilla,2,Deportivo La Coruna,0, Saturday 2nd December 2017.
Athletic Bilbao,0,Real Madrid,0, Saturday 2nd December 2017.
Malaga,0,Levante,0, Friday 1st December 2017.
Espanyol,1,Getafe,0, Monday 27th November 2017.
Deportivo La Coruna,2,Athletic Bilbao,2, Sunday 26th November 2017.
Real Sociedad,2,Las Palmas,2, Sunday 26th November 2017.
Villarreal,2,Sevilla,3, Sunday 26th November 2017.
Valencia,1,Barcelona,1, Sunday 26th November 2017.
Alaves,1,Eibar,2, Saturday 25th November 2017.
Real Madrid,3,Malaga,2, Saturday 25th November 2017.
Real Betis,2,Girona,2, Saturday 25th November 2017.
Levante,0,Atletico Madrid,5, Saturday 25th November 2017.
Celta Vigo,1,Leganes,0, Friday 24th November 2017.
Eibar,5,Real Betis,0, Monday 20th November 2017.
Malaga,3,Deportivo La Coruna,2, Sunday 19th November 2017.
Espanyol,0,Valencia,1, Sunday 19th November 2017.
Las Palmas,0,Levante,2, Sunday 19th November 2017.
Athletic Bilbao,1,Villarreal,1, Sunday 19th November 2017.
Getafe,4,Alaves,1, Saturday 18th November 2017.
Leganes,0,Barcelona,3, Saturday 18th November 2017.
Sevilla,2,Celta Vigo,1, Saturday 18th November 2017.
Atletico Madrid,0,Real Madrid,0, Saturday 18th November 2017.
Girona,1,Real Sociedad,1, Friday 17th November 2017.
Levante,1,Girona,2, Sunday 5th November 2017.
Celta Vigo,3,Athletic Bilbao,1, Sunday 5th November 2017.
Real Sociedad,3,Eibar,1, Sunday 5th November 2017.
Villarreal,2,Malaga,0, Sunday 5th November 2017.
Real Madrid,3,Las Palmas,0, Sunday 5th November 2017.
Valencia,3,Leganes,0, Saturday 4th November 2017.
Deportivo La Coruna,0,Atletico Madrid,1, Saturday 4th November 2017.
Alaves,1,Espanyol,0, Saturday 4th November 2017.
Barcelona,2,Sevilla,1, Saturday 4th November 2017.
Real Betis,2,Getafe,2, Friday 3rd November 2017.
Espanyol,1,Real Betis,0, Monday 30th October 2017.
Las Palmas,1,Deportivo La Coruna,3, Monday 30th October 2017.
Getafe,2,Real Sociedad,1, Sunday 29th October 2017.
Girona,2,Real Madrid,1, Sunday 29th October 2017.
Eibar,2,Levante,2, Sunday 29th October 2017.
Malaga,2,Celta Vigo,1, Sunday 29th October 2017.
Alaves,1,Valencia,2, Saturday 28th October 2017.
Atletico Madrid,1,Villarreal,1, Saturday 28th October 2017.
Athletic Bilbao,0,Barcelona,2, Saturday 28th October 2017.
Sevilla,2,Leganes,1, Saturday 28th October 2017.
Real Sociedad,1,Espanyol,1, Monday 23rd October 2017.
Deportivo La Coruna,1,Girona,2, Monday 23rd October 2017.
Villarreal,4,Las Palmas,0, Sunday 22nd October 2017.
Celta Vigo,0,Atletico Madrid,1, Sunday 22nd October 2017.
Leganes,1,Athletic Bilbao,0, Sunday 22nd October 2017.
Real Madrid,3,Eibar,0, Sunday 22nd October 2017.
Levante,1,Getafe,1, Saturday 21st October 2017.
Real Betis,2,Alaves,0, Saturday 21st October 2017.
Valencia,4,Sevilla,0, Saturday 21st October 2017.
Barcelona,2,Malaga,0, Saturday 21st October 2017.
Las Palmas,2,Celta Vigo,5, Monday 16th October 2017.
Eibar,0,Deportivo La Coruna,0, Sunday 15th October 2017.
Girona,1,Villarreal,2, Sunday 15th October 2017.
Malaga,0,Leganes,2, Sunday 15th October 2017.
Real Betis,3,Valencia,6, Sunday 15th October 2017.
Athletic Bilbao,1,Sevilla,0, Saturday 14th October 2017.
Getafe,1,Real Madrid,2, Saturday 14th October 2017.
Alaves,0,Real Sociedad,2, Saturday 14th October 2017.
Atletico Madrid,1,Barcelona,1, Saturday 14th October 2017.
Espanyol,0,Levante,0, Friday 13th October 2017.
Real Sociedad,4,Real Betis,4, Sunday 1st October 2017.
Barcelona,3,Las Palmas,0, Sunday 1st October 2017.
Valencia,3,Athletic Bilbao,2, Sunday 1st October 2017.
Villarreal,3,Eibar,0, Sunday 1st October 2017.
Real Madrid,2,Espanyol,0, Sunday 1st October 2017.
Deportivo La Coruna,2,Getafe,1, Saturday 30th September 2017.
Sevilla,2,Malaga,0, Saturday 30th September 2017.
Levante,0,Alaves,2, Saturday 30th September 2017.
Leganes,0,Atletico Madrid,0, Saturday 30th September 2017.
Celta Vigo,3,Girona,3, Friday 29th September 2017.
Real Betis,4,Levante,0, Monday 25th September 2017.
Espanyol,4,Deportivo La Coruna,1, Sunday 24th September 2017.
Getafe,4,Villarreal,0, Sunday 24th September 2017.
Eibar,0,Celta Vigo,4, Sunday 24th September 2017.
Las Palmas,0,Leganes,2, Sunday 24th September 2017.
Real Sociedad,2,Valencia,3, Sunday 24th September 2017.
Atletico Madrid,2,Sevilla,0, Saturday 23rd September 2017.
Alaves,1,Real Madrid,2, Saturday 23rd September 2017.
Malaga,3,Athletic Bilbao,3, Saturday 23rd September 2017.
Girona,0,Barcelona,3, Saturday 23rd September 2017.
Villarreal,0,Espanyol,0, Thursday 21st September 2017.
Celta Vigo,1,Getafe,1, Thursday 21st September 2017.
Levante,3,Real Sociedad,0, Thursday 21st September 2017.
Athletic Bilbao,1,Atletico Madrid,2, Wednesday 20th September 2017.
Leganes,0,Girona,0, Wednesday 20th September 2017.
Deportivo La Coruna,1,Alaves,0, Wednesday 20th September 2017.
Real Madrid,0,Real Betis,1,https://www.skysports.com/football/r-madrid-vs-real-betis/382598
Sevilla,1,Las Palmas,0,https://www.skysports.com/football/sevilla-vs-las-palmas/382599
Valencia,5,Malaga,0, Tuesday 19th September 2017.
Barcelona,6,Eibar,1, Tuesday 19th September 2017.
Espanyol,2,Celta Vigo,1, Monday 18th September 2017.
Alaves,0,Villarreal,3, Sunday 17th September 2017.
Girona,0,Sevilla,1, Sunday 17th September 2017.
Las Palmas,1,Athletic Bilbao,0, Sunday 17th September 2017.
Real Sociedad,1,Real Madrid,3, Sunday 17th September 2017.
Levante,1,Valencia,1, Saturday 16th September 2017.
Getafe,1,Barcelona,2, Saturday 16th September 2017.
Real Betis,2,Deportivo La Coruna,1, Saturday 16th September 2017.
Atletico Madrid,1,Malaga,0, Saturday 16th September 2017.
Eibar,1,Leganes,0, Friday 15th September 2017.
Malaga,1,Las Palmas,3, Monday 11th September 2017.
Deportivo La Coruna,2,Real Sociedad,4, Sunday 10th September 2017.
Athletic Bilbao,2,Girona,0, Sunday 10th September 2017.
Celta Vigo,1,Alaves,0, Sunday 10th September 2017.
Villarreal,3,Real Betis,1, Sunday 10th September 2017.
Real Madrid,1,Levante,1, Saturday 9th September 2017.
Valencia,0,Atletico Madrid,0, Saturday 9th September 2017.
Sevilla,3,Eibar,0, Saturday 9th September 2017.
Barcelona,5,Espanyol,0, Saturday 9th September 2017.
Leganes,1,Getafe,2, Friday 8th September 2017.
Eibar,0,Athletic Bilbao,1, Sunday 27th August 2017.
Espanyol,0,Leganes,1, Sunday 27th August 2017.
Getafe,0,Sevilla,1, Sunday 27th August 2017.
Real Madrid,2,Valencia,2, Sunday 27th August 2017.
Alaves,0,Barcelona,2, Saturday 26th August 2017.
Girona,1,Malaga,0, Saturday 26th August 2017.
Levante,2,Deportivo La Coruna,2, Saturday 26th August 2017.
Las Palmas,1,Atletico Madrid,5, Saturday 26th August 2017.
Real Sociedad,3,Villarreal,0, Friday 25th August 2017.
Real Betis,2,Celta Vigo,1, Friday 25th August 2017.
Levante,1,Villarreal,0, Monday 21st August 2017.
Malaga,0,Eibar,1, Monday 21st August 2017.
Athletic Bilbao,0,Getafe,0, Sunday 20th August 2017.
Barcelona,2,Real Betis,0, Sunday 20th August 2017.
Deportivo La Coruna,0,Real Madrid,3, Sunday 20th August 2017.
Celta Vigo,2,Real Sociedad,3, Saturday 19th August 2017.
Girona,2,Atletico Madrid,2, Saturday 19th August 2017.
Sevilla,1,Espanyol,1, Saturday 19th August 2017.
Leganes,1,Alaves,0, Friday 18th August 2017.
Valencia,1,Las Palmas,0, Friday 18th August 2017.
