Home Team,Home Score,Away Team,Away Score,Match Date
Burnley,1,Crystal Palace,3, Saturday 2nd March 2019.
Manchester United,3,Southampton,2, Saturday 2nd March 2019.
Wolverhampton Wanderers,2,Cardiff City,0, Saturday 2nd March 2019.
West Ham United,2,Newcastle United,0, Saturday 2nd March 2019.
Arsenal,5,Bournemouth,1, Wednesday 27th February 2019.
Southampton,2,Fulham,0, Wednesday 27th February 2019.
Chelsea,2,Tottenham Hotspur,0, Wednesday 27th February 2019.
Crystal Palace,1,Manchester United,3, Wednesday 27th February 2019.
Liverpool,5,Watford,0, Wednesday 27th February 2019.
Manchester City,1,West Ham United,0, Wednesday 27th February 2019.
Cardiff City,0,Everton,3, Tuesday 26th February 2019.
Huddersfield Town,1,Wolverhampton Wanderers,0, Tuesday 26th February 2019.
Leicester City,2,Brighton and Hove Albion,1, Tuesday 26th February 2019.
Newcastle United,2,Burnley,0, Tuesday 26th February 2019.
Arsenal,2,Southampton,0, Sunday 24th February 2019.
Manchester United,0,Liverpool,0, Sunday 24th February 2019.
Burnley,2,Tottenham Hotspur,1, Saturday 23rd February 2019.
Bournemouth,1,Wolverhampton Wanderers,1, Saturday 23rd February 2019.
Newcastle United,2,Huddersfield Town,0, Saturday 23rd February 2019.
Leicester City,1,Crystal Palace,4, Saturday 23rd February 2019.
Cardiff City,1,Watford,5, Friday 22nd February 2019.
West Ham United,3,Fulham,1, Friday 22nd February 2019.
Wolverhampton Wanderers,1,Newcastle United,1, Monday 11th February 2019.
Tottenham Hotspur,3,Leicester City,1, Sunday 10th February 2019.
Manchester City,6,Chelsea,0, Sunday 10th February 2019.
Fulham,0,Manchester United,3, Saturday 9th February 2019.
Crystal Palace,1,West Ham United,1, Saturday 9th February 2019.
Huddersfield Town,1,Arsenal,2, Saturday 9th February 2019.
Liverpool,3,Bournemouth,0, Saturday 9th February 2019.
Southampton,1,Cardiff City,2, Saturday 9th February 2019.
Watford,1,Everton,0, Saturday 9th February 2019.
Brighton and Hove Albion,1,Burnley,3, Saturday 9th February 2019.
Everton,0,Manchester City,2, Wednesday 6th February 2019.
West Ham United,1,Liverpool,1, Monday 4th February 2019.
Leicester City,0,Manchester United,1, Sunday 3rd February 2019.
Manchester City,3,Arsenal,1, Sunday 3rd February 2019.
Tottenham Hotspur,1,Newcastle United,0, Saturday 2nd February 2019.
Brighton and Hove Albion,0,Watford,0, Saturday 2nd February 2019.
Burnley,1,Southampton,1, Saturday 2nd February 2019.
Chelsea,5,Huddersfield Town,0, Saturday 2nd February 2019.
Crystal Palace,2,Fulham,0, Saturday 2nd February 2019.
Everton,1,Wolverhampton Wanderers,3, Saturday 2nd February 2019.
Cardiff City,2,Bournemouth,0, Saturday 2nd February 2019.
Bournemouth,4,Chelsea,0, Wednesday 30th January 2019.
Southampton,1,Crystal Palace,1, Wednesday 30th January 2019.
Liverpool,1,Leicester City,1, Wednesday 30th January 2019.
Tottenham Hotspur,2,Watford,1, Wednesday 30th January 2019.
Arsenal,2,Cardiff City,1, Tuesday 29th January 2019.
Fulham,4,Brighton and Hove Albion,2, Tuesday 29th January 2019.
Huddersfield Town,0,Everton,1, Tuesday 29th January 2019.
Wolverhampton Wanderers,3,West Ham United,0, Tuesday 29th January 2019.
Manchester United,2,Burnley,2, Tuesday 29th January 2019.
Newcastle United,2,Manchester City,1, Tuesday 29th January 2019.
Huddersfield Town,0,Manchester City,3, Sunday 20th January 2019.
Fulham,1,Tottenham Hotspur,2, Sunday 20th January 2019.
Wolverhampton Wanderers,4,Leicester City,3, Saturday 19th January 2019.
Bournemouth,2,West Ham United,0, Saturday 19th January 2019.
Liverpool,4,Crystal Palace,3, Saturday 19th January 2019.
Manchester United,2,Brighton and Hove Albion,1, Saturday 19th January 2019.
Newcastle United,3,Cardiff City,0, Saturday 19th January 2019.
Southampton,2,Everton,1, Saturday 19th January 2019.
Watford,0,Burnley,0, Saturday 19th January 2019.
Arsenal,2,Chelsea,0, Saturday 19th January 2019.
Manchester City,3,Wolverhampton Wanderers,0, Monday 14th January 2019.
Everton,2,Bournemouth,0, Sunday 13th January 2019.
Tottenham Hotspur,0,Manchester United,1, Sunday 13th January 2019.
West Ham United,1,Arsenal,0, Saturday 12th January 2019.
Brighton and Hove Albion,0,Liverpool,1, Saturday 12th January 2019.
Burnley,2,Fulham,1, Saturday 12th January 2019.
Cardiff City,0,Huddersfield Town,0, Saturday 12th January 2019.
Crystal Palace,1,Watford,2, Saturday 12th January 2019.
Leicester City,1,Southampton,2, Saturday 12th January 2019.
Chelsea,2,Newcastle United,1, Saturday 12th January 2019.
Manchester City,2,Liverpool,1, Thursday 3rd January 2019.
Bournemouth,3,Watford,3, Wednesday 2nd January 2019.
Chelsea,0,Southampton,0, Wednesday 2nd January 2019.
Huddersfield Town,1,Burnley,2, Wednesday 2nd January 2019.
West Ham United,2,Brighton and Hove Albion,2, Wednesday 2nd January 2019.
Wolverhampton Wanderers,0,Crystal Palace,2, Wednesday 2nd January 2019.
Newcastle United,0,Manchester United,2, Wednesday 2nd January 2019.
Everton,0,Leicester City,1, Tuesday 1st January 2019.
Arsenal,4,Fulham,1, Tuesday 1st January 2019.
Cardiff City,0,Tottenham Hotspur,3, Tuesday 1st January 2019.
Crystal Palace,0,Chelsea,1, Sunday 30th December 2018.
Burnley,2,West Ham United,0, Sunday 30th December 2018.
Southampton,1,Manchester City,3, Sunday 30th December 2018.
Manchester United,4,Bournemouth,1, Sunday 30th December 2018.
Brighton and Hove Albion,1,Everton,0, Saturday 29th December 2018.
Fulham,1,Huddersfield Town,0, Saturday 29th December 2018.
Leicester City,0,Cardiff City,1, Saturday 29th December 2018.
Tottenham Hotspur,1,Wolverhampton Wanderers,3, Saturday 29th December 2018.
Watford,1,Newcastle United,1, Saturday 29th December 2018.
Liverpool,5,Arsenal,1, Saturday 29th December 2018.
Southampton,1,West Ham United,2, Thursday 27th December 2018.
Fulham,1,Wolverhampton Wanderers,1, Wednesday 26th December 2018.
Burnley,1,Everton,5, Wednesday 26th December 2018.
Crystal Palace,0,Cardiff City,0, Wednesday 26th December 2018.
Leicester City,2,Manchester City,1, Wednesday 26th December 2018.
Liverpool,4,Newcastle United,0, Wednesday 26th December 2018.
Manchester United,3,Huddersfield Town,1, Wednesday 26th December 2018.
Tottenham Hotspur,5,Bournemouth,0, Wednesday 26th December 2018.
Brighton and Hove Albion,1,Arsenal,1, Wednesday 26th December 2018.
Watford,1,Chelsea,2, Wednesday 26th December 2018.
Everton,2,Tottenham Hotspur,6, Sunday 23rd December 2018.
Arsenal,3,Burnley,1, Saturday 22nd December 2018.
Bournemouth,2,Brighton and Hove Albion,0, Saturday 22nd December 2018.
Chelsea,0,Leicester City,1, Saturday 22nd December 2018.
Huddersfield Town,1,Southampton,3, Saturday 22nd December 2018.
Manchester City,2,Crystal Palace,3, Saturday 22nd December 2018.
Newcastle United,0,Fulham,0, Saturday 22nd December 2018.
West Ham United,0,Watford,2, Saturday 22nd December 2018.
Cardiff City,1,Manchester United,5, Saturday 22nd December 2018.
Wolverhampton Wanderers,0,Liverpool,2, Friday 21st December 2018.
Brighton and Hove Albion,1,Chelsea,2, Sunday 16th December 2018.
Southampton,3,Arsenal,2, Sunday 16th December 2018.
Liverpool,3,Manchester United,1, Sunday 16th December 2018.
Manchester City,3,Everton,1, Saturday 15th December 2018.
Crystal Palace,1,Leicester City,0, Saturday 15th December 2018.
Huddersfield Town,0,Newcastle United,1, Saturday 15th December 2018.
Tottenham Hotspur,1,Burnley,0, Saturday 15th December 2018.
Watford,3,Cardiff City,2, Saturday 15th December 2018.
Wolverhampton Wanderers,2,Bournemouth,0, Saturday 15th December 2018.
Fulham,0,West Ham United,2, Saturday 15th December 2018.
Everton,2,Watford,2, Monday 10th December 2018.
Newcastle United,1,Wolverhampton Wanderers,2, Sunday 9th December 2018.
Bournemouth,0,Liverpool,4, Saturday 8th December 2018.
Arsenal,1,Huddersfield Town,0, Saturday 8th December 2018.
Burnley,1,Brighton and Hove Albion,0, Saturday 8th December 2018.
Cardiff City,1,Southampton,0, Saturday 8th December 2018.
Manchester United,4,Fulham,1, Saturday 8th December 2018.
West Ham United,3,Crystal Palace,2, Saturday 8th December 2018.
Chelsea,2,Manchester City,0, Saturday 8th December 2018.
Leicester City,0,Tottenham Hotspur,2, Saturday 8th December 2018.
Burnley,1,Liverpool,3, Wednesday 5th December 2018.
Everton,1,Newcastle United,1, Wednesday 5th December 2018.
Fulham,1,Leicester City,1, Wednesday 5th December 2018.
Wolverhampton Wanderers,2,Chelsea,1, Wednesday 5th December 2018.
Manchester United,2,Arsenal,2, Wednesday 5th December 2018.
Tottenham Hotspur,3,Southampton,1, Wednesday 5th December 2018.
Bournemouth,2,Huddersfield Town,1, Tuesday 4th December 2018.
Brighton and Hove Albion,3,Crystal Palace,1, Tuesday 4th December 2018.
West Ham United,3,Cardiff City,1, Tuesday 4th December 2018.
Watford,1,Manchester City,2, Tuesday 4th December 2018.
Chelsea,2,Fulham,0, Sunday 2nd December 2018.
Arsenal,4,Tottenham Hotspur,2, Sunday 2nd December 2018.
Liverpool,1,Everton,0, Sunday 2nd December 2018.
Crystal Palace,2,Burnley,0, Saturday 1st December 2018.
Huddersfield Town,1,Brighton and Hove Albion,2, Saturday 1st December 2018.
Leicester City,2,Watford,0, Saturday 1st December 2018.
Manchester City,3,Bournemouth,1, Saturday 1st December 2018.
Newcastle United,0,West Ham United,3, Saturday 1st December 2018.
Southampton,2,Manchester United,2, Saturday 1st December 2018.
Cardiff City,2,Wolverhampton Wanderers,1, Friday 30th November 2018.
Burnley,1,Newcastle United,2, Monday 26th November 2018.
Bournemouth,1,Arsenal,2, Sunday 25th November 2018.
Wolverhampton Wanderers,0,Huddersfield Town,2, Sunday 25th November 2018.
Brighton and Hove Albion,1,Leicester City,1, Saturday 24th November 2018.
Everton,1,Cardiff City,0, Saturday 24th November 2018.
Fulham,3,Southampton,2, Saturday 24th November 2018.
Manchester United,0,Crystal Palace,0, Saturday 24th November 2018.
Watford,0,Liverpool,3, Saturday 24th November 2018.
West Ham United,0,Manchester City,4, Saturday 24th November 2018.
Tottenham Hotspur,3,Chelsea,1, Saturday 24th November 2018.
Liverpool,2,Fulham,0, Sunday 11th November 2018.
Chelsea,0,Everton,0, Sunday 11th November 2018.
Arsenal,1,Wolverhampton Wanderers,1, Sunday 11th November 2018.
Manchester City,3,Manchester United,1, Sunday 11th November 2018.
Cardiff City,2,Brighton and Hove Albion,1, Saturday 10th November 2018.
Huddersfield Town,1,West Ham United,1, Saturday 10th November 2018.
Leicester City,0,Burnley,0, Saturday 10th November 2018.
Newcastle United,2,Bournemouth,1, Saturday 10th November 2018.
Southampton,1,Watford,1, Saturday 10th November 2018.
Crystal Palace,0,Tottenham Hotspur,1, Saturday 10th November 2018.
Huddersfield Town,1,Fulham,0, Monday 5th November 2018.
Manchester City,6,Southampton,1, Sunday 4th November 2018.
Chelsea,3,Crystal Palace,1, Sunday 4th November 2018.
Bournemouth,1,Manchester United,2, Saturday 3rd November 2018.
Cardiff City,0,Leicester City,1, Saturday 3rd November 2018.
Everton,3,Brighton and Hove Albion,1, Saturday 3rd November 2018.
Newcastle United,1,Watford,0, Saturday 3rd November 2018.
West Ham United,4,Burnley,2, Saturday 3rd November 2018.
Arsenal,1,Liverpool,1, Saturday 3rd November 2018.
Wolverhampton Wanderers,2,Tottenham Hotspur,3, Saturday 3rd November 2018.
Tottenham Hotspur,0,Manchester City,1, Monday 29th October 2018.
Burnley,0,Chelsea,4, Sunday 28th October 2018.
Crystal Palace,2,Arsenal,2, Sunday 28th October 2018.
Manchester United,2,Everton,1, Sunday 28th October 2018.
Brighton and Hove Albion,1,Wolverhampton Wanderers,0, Saturday 27th October 2018.
Fulham,0,Bournemouth,3, Saturday 27th October 2018.
Liverpool,4,Cardiff City,1, Saturday 27th October 2018.
Southampton,0,Newcastle United,0, Saturday 27th October 2018.
Watford,3,Huddersfield Town,0, Saturday 27th October 2018.
Leicester City,1,West Ham United,1, Saturday 27th October 2018.
Arsenal,3,Leicester City,1, Monday 22nd October 2018.
Everton,2,Crystal Palace,0, Sunday 21st October 2018.
Chelsea,2,Manchester United,2, Saturday 20th October 2018.
Bournemouth,0,Southampton,0, Saturday 20th October 2018.
Cardiff City,4,Fulham,2, Saturday 20th October 2018.
Manchester City,5,Burnley,0, Saturday 20th October 2018.
Newcastle United,0,Brighton and Hove Albion,1, Saturday 20th October 2018.
West Ham United,0,Tottenham Hotspur,1, Saturday 20th October 2018.
Wolverhampton Wanderers,0,Watford,2, Saturday 20th October 2018.
Huddersfield Town,0,Liverpool,1, Saturday 20th October 2018.
Fulham,1,Arsenal,5, Sunday 7th October 2018.
Southampton,0,Chelsea,3, Sunday 7th October 2018.
Liverpool,0,Manchester City,0, Sunday 7th October 2018.
Burnley,1,Huddersfield Town,1, Saturday 6th October 2018.
Crystal Palace,0,Wolverhampton Wanderers,1, Saturday 6th October 2018.
Leicester City,1,Everton,2, Saturday 6th October 2018.
Tottenham Hotspur,1,Cardiff City,0, Saturday 6th October 2018.
Watford,0,Bournemouth,4, Saturday 6th October 2018.
Manchester United,3,Newcastle United,2, Saturday 6th October 2018.
Brighton and Hove Albion,1,West Ham United,0, Friday 5th October 2018.
Bournemouth,2,Crystal Palace,1, Monday 1st October 2018.
Cardiff City,1,Burnley,2, Sunday 30th September 2018.
West Ham United,3,Manchester United,1, Saturday 29th September 2018.
Arsenal,2,Watford,0, Saturday 29th September 2018.
Everton,3,Fulham,0, Saturday 29th September 2018.
Huddersfield Town,0,Tottenham Hotspur,2, Saturday 29th September 2018.
Manchester City,2,Brighton and Hove Albion,0, Saturday 29th September 2018.
Newcastle United,0,Leicester City,2, Saturday 29th September 2018.
Wolverhampton Wanderers,2,Southampton,0, Saturday 29th September 2018.
Chelsea,1,Liverpool,1, Saturday 29th September 2018.
West Ham United,0,Chelsea,0, Sunday 23rd September 2018.
Arsenal,2,Everton,0, Sunday 23rd September 2018.
Fulham,1,Watford,1, Saturday 22nd September 2018.
Burnley,4,Bournemouth,0, Saturday 22nd September 2018.
Cardiff City,0,Manchester City,5, Saturday 22nd September 2018.
Crystal Palace,0,Newcastle United,0, Saturday 22nd September 2018.
Leicester City,3,Huddersfield Town,1, Saturday 22nd September 2018.
Liverpool,3,Southampton,0, Saturday 22nd September 2018.
Manchester United,1,Wolverhampton Wanderers,1, Saturday 22nd September 2018.
Brighton and Hove Albion,1,Tottenham Hotspur,2, Saturday 22nd September 2018.
Southampton,2,Brighton and Hove Albion,2, Monday 17th September 2018.
Wolverhampton Wanderers,1,Burnley,0, Sunday 16th September 2018.
Everton,1,West Ham United,3, Sunday 16th September 2018.
Tottenham Hotspur,1,Liverpool,2, Saturday 15th September 2018.
Bournemouth,4,Leicester City,2, Saturday 15th September 2018.
Chelsea,4,Cardiff City,1, Saturday 15th September 2018.
Huddersfield Town,0,Crystal Palace,1, Saturday 15th September 2018.
Manchester City,3,Fulham,0, Saturday 15th September 2018.
Newcastle United,1,Arsenal,2, Saturday 15th September 2018.
Watford,1,Manchester United,2, Saturday 15th September 2018.
Cardiff City,2,Arsenal,3, Sunday 2nd September 2018.
Burnley,0,Manchester United,2, Sunday 2nd September 2018.
Watford,2,Tottenham Hotspur,1, Sunday 2nd September 2018.
Leicester City,1,Liverpool,2, Saturday 1st September 2018.
Brighton and Hove Albion,2,Fulham,2, Saturday 1st September 2018.
Chelsea,2,Bournemouth,0, Saturday 1st September 2018.
Crystal Palace,0,Southampton,2, Saturday 1st September 2018.
Everton,1,Huddersfield Town,1, Saturday 1st September 2018.
West Ham United,0,Wolverhampton Wanderers,1, Saturday 1st September 2018.
Manchester City,2,Newcastle United,1, Saturday 1st September 2018.
Manchester United,0,Tottenham Hotspur,3, Monday 27th August 2018.
Watford,2,Crystal Palace,1, Sunday 26th August 2018.
Fulham,4,Burnley,2, Sunday 26th August 2018.
Newcastle United,1,Chelsea,2, Sunday 26th August 2018.
Wolverhampton Wanderers,1,Manchester City,1, Saturday 25th August 2018.
Arsenal,3,West Ham United,1, Saturday 25th August 2018.
Bournemouth,2,Everton,2, Saturday 25th August 2018.
Huddersfield Town,0,Cardiff City,0, Saturday 25th August 2018.
Southampton,1,Leicester City,2, Saturday 25th August 2018.
Liverpool,1,Brighton and Hove Albion,0, Saturday 25th August 2018.
Crystal Palace,0,Liverpool,2, Monday 20th August 2018.
Burnley,1,Watford,3, Sunday 19th August 2018.
Manchester City,6,Huddersfield Town,1, Sunday 19th August 2018.
Brighton and Hove Albion,3,Manchester United,2, Sunday 19th August 2018.
Cardiff City,0,Newcastle United,0, Saturday 18th August 2018.
Everton,2,Southampton,1, Saturday 18th August 2018.
Leicester City,2,Wolverhampton Wanderers,0, Saturday 18th August 2018.
Tottenham Hotspur,3,Fulham,1, Saturday 18th August 2018.
West Ham United,1,Bournemouth,2, Saturday 18th August 2018.
Chelsea,3,Arsenal,2, Saturday 18th August 2018.
Liverpool,4,West Ham United,0, Sunday 12th August 2018.
Southampton,0,Burnley,0, Sunday 12th August 2018.
Arsenal,0,Manchester City,2, Sunday 12th August 2018.
Newcastle United,1,Tottenham Hotspur,2, Saturday 11th August 2018.
Bournemouth,2,Cardiff City,0, Saturday 11th August 2018.
Fulham,0,Crystal Palace,2, Saturday 11th August 2018.
Huddersfield Town,0,Chelsea,3, Saturday 11th August 2018.
Watford,2,Brighton and Hove Albion,0, Saturday 11th August 2018.
Wolverhampton Wanderers,2,Everton,2, Saturday 11th August 2018.
Manchester United,2,Leicester City,1, Friday 10th August 2018.
