Home Team,Home Score,Away Team,Away Score,Match Date
Real Madrid,2,Atletico Madrid,0, Sunday 7th November 2010.
Real Sociedad,1,Racing Santander,0, Saturday 6th November 2010.
Espanyol,1,Malaga,0, Saturday 6th November 2010.
Real Mallorca,2,Levante,1, Monday 1st November 2010.
Deportivo La Coruna,3,Espanyol,0, Sunday 31st October 2010.
Malaga,1,Real Sociedad,2, Sunday 31st October 2010.
Racing Santander,4,Osasuna,1, Sunday 31st October 2010.
Sporting Gijon,1,Villarreal,1, Sunday 31st October 2010.
Atletico Madrid,1,Almeria,1, Sunday 31st October 2010.
Athletic Bilbao,3,Getafe,0, Sunday 31st October 2010.
Valencia,1,Real Zaragoza,1, Saturday 30th October 2010.
Hercules,1,Real Madrid,3, Saturday 30th October 2010.
Barcelona,5,Sevilla,0, Saturday 30th October 2010.
Real Sociedad,3,Deportivo La Coruna,0, Monday 25th October 2010.
Almeria,1,Hercules,1, Sunday 24th October 2010.
Espanyol,2,Levante,1, Sunday 24th October 2010.
Getafe,3,Sporting Gijon,0, Sunday 24th October 2010.
Osasuna,3,Malaga,0, Sunday 24th October 2010.
Sevilla,4,Athletic Bilbao,3, Sunday 24th October 2010.
Villarreal,2,Atletico Madrid,0, Sunday 24th October 2010.
Real Zaragoza,0,Barcelona,2, Saturday 23rd October 2010.
Real Madrid,6,Racing Santander,1, Saturday 23rd October 2010.
Valencia,1,Real Mallorca,2, Saturday 23rd October 2010.
Hercules,2,Villarreal,2, Monday 18th October 2010.
Deportivo La Coruna,0,Osasuna,0, Sunday 17th October 2010.
Levante,2,Real Sociedad,1, Sunday 17th October 2010.
Racing Santander,1,Almeria,0, Sunday 17th October 2010.
Real Mallorca,0,Espanyol,1, Sunday 17th October 2010.
Athletic Bilbao,2,Real Zaragoza,1, Sunday 17th October 2010.
Sporting Gijon,2,Sevilla,0, Sunday 17th October 2010.
Atletico Madrid,2,Getafe,0, Saturday 16th October 2010.
Barcelona,2,Valencia,1, Saturday 16th October 2010.
Malaga,1,Real Madrid,4, Saturday 16th October 2010.
Almeria,1,Malaga,1, Sunday 3rd October 2010.
Getafe,3,Hercules,0, Sunday 3rd October 2010.
Osasuna,1,Levante,1, Sunday 3rd October 2010.
Sevilla,3,Atletico Madrid,1, Sunday 3rd October 2010.
Villarreal,2,Racing Santander,0, Sunday 3rd October 2010.
Barcelona,1,Real Mallorca,1, Sunday 3rd October 2010.
Real Madrid,6,Deportivo La Coruna,1, Sunday 3rd October 2010.
Real Zaragoza,2,Sporting Gijon,2, Saturday 2nd October 2010.
Real Sociedad,1,Espanyol,0, Saturday 2nd October 2010.
Valencia,2,Athletic Bilbao,1, Saturday 2nd October 2010.
Malaga,2,Villarreal,3, Monday 27th September 2010.
Deportivo La Coruna,0,Almeria,2, Sunday 26th September 2010.
Espanyol,1,Osasuna,0, Sunday 26th September 2010.
Racing Santander,0,Getafe,1, Sunday 26th September 2010.
Real Mallorca,2,Real Sociedad,0, Sunday 26th September 2010.
Hercules,2,Sevilla,0, Sunday 26th September 2010.
Atletico Madrid,1,Real Zaragoza,0, Sunday 26th September 2010.
Sporting Gijon,0,Valencia,2, Saturday 25th September 2010.
Levante,0,Real Madrid,0, Saturday 25th September 2010.
Athletic Bilbao,1,Barcelona,3, Saturday 25th September 2010.
Getafe,0,Malaga,2, Thursday 23rd September 2010.
Villarreal,1,Deportivo La Coruna,0, Thursday 23rd September 2010.
Sevilla,1,Racing Santander,1, Thursday 23rd September 2010.
Almeria,0,Levante,1, Wednesday 22nd September 2010.
Barcelona,1,Sporting Gijon,0, Wednesday 22nd September 2010.
Real Zaragoza,0,Hercules,0, Wednesday 22nd September 2010.
Valencia,1,Atletico Madrid,1, Wednesday 22nd September 2010.
Athletic Bilbao,3,Real Mallorca,0, Tuesday 21st September 2010.
Osasuna,3,Real Sociedad,1, Tuesday 21st September 2010.
Real Madrid,3,Espanyol,0, Tuesday 21st September 2010.
Deportivo La Coruna,2,Getafe,2, Monday 20th September 2010.
Hercules,1,Valencia,2, Sunday 19th September 2010.
Levante,1,Villarreal,2, Sunday 19th September 2010.
Racing Santander,2,Real Zaragoza,0, Sunday 19th September 2010.
Atletico Madrid,1,Barcelona,2, Sunday 19th September 2010.
Malaga,1,Sevilla,2, Sunday 19th September 2010.
Espanyol,1,Almeria,0, Saturday 18th September 2010.
Real Mallorca,2,Osasuna,0, Saturday 18th September 2010.
Sporting Gijon,2,Athletic Bilbao,2, Saturday 18th September 2010.
Real Sociedad,1,Real Madrid,2, Saturday 18th September 2010.
Almeria,2,Real Sociedad,2, Monday 13th September 2010.
Getafe,4,Levante,1, Sunday 12th September 2010.
Real Zaragoza,3,Malaga,5, Sunday 12th September 2010.
Sporting Gijon,2,Real Mallorca,0, Sunday 12th September 2010.
Villarreal,4,Espanyol,0, Sunday 12th September 2010.
Sevilla,0,Deportivo La Coruna,0, Sunday 12th September 2010.
Barcelona,0,Hercules,2, Saturday 11th September 2010.
Valencia,1,Racing Santander,0, Saturday 11th September 2010.
Real Madrid,1,Osasuna,0, Saturday 11th September 2010.
Athletic Bilbao,1,Atletico Madrid,2, Saturday 11th September 2010.
Atletico Madrid,4,Sporting Gijon,0, Monday 30th August 2010.
Deportivo La Coruna,0,Real Zaragoza,0, Sunday 29th August 2010.
Espanyol,3,Getafe,1, Sunday 29th August 2010.
Osasuna,0,Almeria,0, Sunday 29th August 2010.
Real Sociedad,1,Villarreal,0, Sunday 29th August 2010.
Racing Santander,0,Barcelona,3, Sunday 29th August 2010.
Real Mallorca,0,Real Madrid,0, Sunday 29th August 2010.
Hercules,0,Athletic Bilbao,1, Saturday 28th August 2010.
Malaga,1,Valencia,3, Saturday 28th August 2010.
Levante,1,Sevilla,4, Saturday 28th August 2010.
