Home Team,Home Score,Away Team,Away Score,Match Date
Crewe Alexandra,2,Oldham Athletic,1, Saturday 8th February 2020.
Exeter City,2,Stevenage,1, Saturday 8th February 2020.
Forest Green Rovers,1,Walsall,2, Saturday 8th February 2020.
Leyton Orient,1,Macclesfield Town,1, Saturday 8th February 2020.
Morecambe,1,Mansfield Town,1, Saturday 8th February 2020.
Newport County AFC,0,Cambridge United,1, Saturday 8th February 2020.
Northampton Town,0,Port Vale,1, Saturday 8th February 2020.
Salford City,0,Crawley Town,0, Saturday 8th February 2020.
Scunthorpe United,1,Cheltenham Town,0, Saturday 8th February 2020.
Cambridge United,2,Colchester United,1, Saturday 1st February 2020.
Cheltenham Town,2,Morecambe,1, Saturday 1st February 2020.
Crawley Town,3,Scunthorpe United,1, Saturday 1st February 2020.
Grimsby Town,2,Forest Green Rovers,2, Saturday 1st February 2020.
Macclesfield Town,0,Northampton Town,1, Saturday 1st February 2020.
Mansfield Town,2,Carlisle United,2, Saturday 1st February 2020.
Oldham Athletic,3,Bradford City,0, Saturday 1st February 2020.
Plymouth Argyle,1,Newport County AFC,0, Saturday 1st February 2020.
Port Vale,1,Salford City,1, Saturday 1st February 2020.
Stevenage,0,Leyton Orient,3, Saturday 1st February 2020.
Swindon Town,2,Exeter City,1, Saturday 1st February 2020.
Walsall,1,Crewe Alexandra,2, Saturday 1st February 2020.
Bradford City,1,Cheltenham Town,1, Tuesday 28th January 2020.
Cambridge United,0,Salford City,4, Tuesday 28th January 2020.
Colchester United,3,Swindon Town,1, Tuesday 28th January 2020.
Crewe Alexandra,2,Leyton Orient,0, Tuesday 28th January 2020.
Forest Green Rovers,1,Carlisle United,4, Tuesday 28th January 2020.
Grimsby Town,3,Stevenage,1, Tuesday 28th January 2020.
Newport County AFC,1,Macclesfield Town,0, Tuesday 28th January 2020.
Northampton Town,3,Scunthorpe United,0, Tuesday 28th January 2020.
Oldham Athletic,3,Mansfield Town,1, Tuesday 28th January 2020.
Plymouth Argyle,2,Crawley Town,2, Tuesday 28th January 2020.
Port Vale,3,Exeter City,1, Tuesday 28th January 2020.
Walsall,0,Morecambe,2, Tuesday 28th January 2020.
Carlisle United,2,Walsall,1, Saturday 25th January 2020.
Crawley Town,3,Grimsby Town,2, Saturday 25th January 2020.
Exeter City,0,Colchester United,0, Saturday 25th January 2020.
Leyton Orient,2,Newport County AFC,1, Saturday 25th January 2020.
Macclesfield Town,2,Forest Green Rovers,1, Saturday 25th January 2020.
Mansfield Town,3,Bradford City,0, Saturday 25th January 2020.
Morecambe,1,Cambridge United,1, Saturday 25th January 2020.
Salford City,1,Oldham Athletic,1, Saturday 25th January 2020.
Scunthorpe United,2,Crewe Alexandra,2, Saturday 25th January 2020.
Stevenage,1,Plymouth Argyle,2, Saturday 25th January 2020.
Swindon Town,3,Port Vale,0, Saturday 25th January 2020.
Colchester United,0,Bradford City,0, Tuesday 21st January 2020.
Leyton Orient,1,Northampton Town,1, Tuesday 21st January 2020.
Macclesfield Town,1,Crewe Alexandra,1, Tuesday 21st January 2020.
Bradford City,2,Scunthorpe United,2, Saturday 18th January 2020.
Cambridge United,0,Stevenage,4, Saturday 18th January 2020.
Colchester United,2,Macclesfield Town,1, Saturday 18th January 2020.
Crewe Alexandra,1,Cheltenham Town,0, Saturday 18th January 2020.
Forest Green Rovers,1,Salford City,2, Saturday 18th January 2020.
Grimsby Town,0,Exeter City,1, Saturday 18th January 2020.
Newport County AFC,2,Swindon Town,0, Saturday 18th January 2020.
Northampton Town,4,Morecambe,1, Saturday 18th January 2020.
Oldham Athletic,1,Carlisle United,1, Saturday 18th January 2020.
Plymouth Argyle,3,Mansfield Town,1, Saturday 18th January 2020.
Port Vale,1,Leyton Orient,0, Saturday 18th January 2020.
Walsall,2,Crawley Town,1, Saturday 18th January 2020.
Morecambe,2,Port Vale,1, Tuesday 14th January 2020.
Stevenage,0,Oldham Athletic,0, Tuesday 14th January 2020.
Carlisle United,0,Plymouth Argyle,3, Saturday 11th January 2020.
Cheltenham Town,3,Walsall,1, Saturday 11th January 2020.
Crawley Town,2,Bradford City,1, Saturday 11th January 2020.
Exeter City,2,Cambridge United,0, Saturday 11th January 2020.
Leyton Orient,1,Grimsby Town,1, Saturday 11th January 2020.
Macclesfield Town,1,Oldham Athletic,1, Saturday 11th January 2020.
Mansfield Town,3,Forest Green Rovers,4, Saturday 11th January 2020.
Morecambe,1,Colchester United,1, Saturday 11th January 2020.
Salford City,1,Northampton Town,2, Saturday 11th January 2020.
Scunthorpe United,1,Newport County AFC,2, Saturday 11th January 2020.
Stevenage,0,Port Vale,1, Saturday 11th January 2020.
Swindon Town,3,Crewe Alexandra,1, Saturday 11th January 2020.
Cheltenham Town,3,Oldham Athletic,0, Saturday 4th January 2020.
Crawley Town,1,Forest Green Rovers,1, Saturday 4th January 2020.
Macclesfield Town,1,Cambridge United,0, Saturday 4th January 2020.
Mansfield Town,0,Grimsby Town,1, Saturday 4th January 2020.
Salford City,1,Walsall,2, Saturday 4th January 2020.
Scunthorpe United,1,Plymouth Argyle,3, Saturday 4th January 2020.
Stevenage,0,Colchester United,0, Saturday 4th January 2020.
Swindon Town,1,Bradford City,1, Saturday 4th January 2020.
Bradford City,1,Morecambe,0, Wednesday 1st January 2020.
Cambridge United,2,Mansfield Town,3, Wednesday 1st January 2020.
Colchester United,1,Crawley Town,1, Wednesday 1st January 2020.
Crewe Alexandra,4,Carlisle United,1, Wednesday 1st January 2020.
Forest Green Rovers,0,Exeter City,1, Wednesday 1st January 2020.
Grimsby Town,1,Salford City,0, Wednesday 1st January 2020.
Newport County AFC,1,Cheltenham Town,1, Wednesday 1st January 2020.
Northampton Town,1,Stevenage,0, Wednesday 1st January 2020.
Oldham Athletic,0,Scunthorpe United,2, Wednesday 1st January 2020.
Plymouth Argyle,1,Swindon Town,2, Wednesday 1st January 2020.
Port Vale,2,Macclesfield Town,2, Wednesday 1st January 2020.
Walsall,1,Leyton Orient,0, Wednesday 1st January 2020.
Bradford City,2,Mansfield Town,0, Sunday 29th December 2019.
Cambridge United,1,Morecambe,0, Sunday 29th December 2019.
Colchester United,2,Exeter City,2, Sunday 29th December 2019.
Crewe Alexandra,3,Scunthorpe United,1, Sunday 29th December 2019.
Forest Green Rovers,1,Macclesfield Town,0, Sunday 29th December 2019.
Grimsby Town,1,Crawley Town,1, Sunday 29th December 2019.
Newport County AFC,1,Leyton Orient,1, Sunday 29th December 2019.
Northampton Town,1,Cheltenham Town,1, Sunday 29th December 2019.
Oldham Athletic,1,Salford City,4, Sunday 29th December 2019.
Plymouth Argyle,2,Stevenage,1, Sunday 29th December 2019.
Port Vale,2,Swindon Town,0, Sunday 29th December 2019.
Walsall,1,Carlisle United,2, Sunday 29th December 2019.
Leyton Orient,1,Colchester United,3, Thursday 26th December 2019.
Carlisle United,0,Bradford City,0, Thursday 26th December 2019.
Cheltenham Town,0,Plymouth Argyle,1, Thursday 26th December 2019.
Crawley Town,4,Northampton Town,0, Thursday 26th December 2019.
Exeter City,1,Newport County AFC,0, Thursday 26th December 2019.
Macclesfield Town,1,Grimsby Town,1, Thursday 26th December 2019.
Mansfield Town,2,Port Vale,2, Thursday 26th December 2019.
Morecambe,1,Oldham Athletic,2, Thursday 26th December 2019.
Salford City,3,Crewe Alexandra,1, Thursday 26th December 2019.
Scunthorpe United,0,Walsall,2, Thursday 26th December 2019.
Stevenage,0,Forest Green Rovers,0, Thursday 26th December 2019.
Swindon Town,4,Cambridge United,0, Thursday 26th December 2019.
Grimsby Town,0,Scunthorpe United,1, Saturday 21st December 2019.
Bradford City,1,Salford City,1, Saturday 21st December 2019.
Cambridge United,2,Leyton Orient,3, Saturday 21st December 2019.
Colchester United,3,Carlisle United,0, Saturday 21st December 2019.
Exeter City,3,Walsall,3, Saturday 21st December 2019.
Forest Green Rovers,2,Swindon Town,2, Saturday 21st December 2019.
Mansfield Town,1,Northampton Town,1, Saturday 21st December 2019.
Morecambe,2,Newport County AFC,1, Saturday 21st December 2019.
Oldham Athletic,2,Crawley Town,1, Saturday 21st December 2019.
Port Vale,1,Cheltenham Town,1, Saturday 21st December 2019.
Stevenage,1,Crewe Alexandra,5, Saturday 21st December 2019.
Carlisle United,0,Grimsby Town,0, Saturday 14th December 2019.
Cheltenham Town,1,Cambridge United,1, Saturday 14th December 2019.
Crawley Town,0,Port Vale,0, Saturday 14th December 2019.
Crewe Alexandra,1,Mansfield Town,1, Saturday 14th December 2019.
Leyton Orient,0,Bradford City,0, Saturday 14th December 2019.
Newport County AFC,1,Stevenage,1, Saturday 14th December 2019.
Northampton Town,1,Forest Green Rovers,0, Saturday 14th December 2019.
Plymouth Argyle,3,Morecambe,0, Saturday 14th December 2019.
Salford City,0,Exeter City,1, Saturday 14th December 2019.
Scunthorpe United,2,Colchester United,2, Saturday 14th December 2019.
Swindon Town,2,Oldham Athletic,0, Saturday 14th December 2019.
Walsall,1,Macclesfield Town,1, Saturday 14th December 2019.
Bradford City,1,Newport County AFC,0, Saturday 7th December 2019.
Cambridge United,1,Plymouth Argyle,0, Saturday 7th December 2019.
Colchester United,1,Salford City,0, Saturday 7th December 2019.
Exeter City,3,Northampton Town,2, Saturday 7th December 2019.
Forest Green Rovers,0,Scunthorpe United,2, Saturday 7th December 2019.
Grimsby Town,0,Swindon Town,3, Saturday 7th December 2019.
Mansfield Town,0,Cheltenham Town,3, Saturday 7th December 2019.
Morecambe,1,Carlisle United,1, Saturday 7th December 2019.
Oldham Athletic,1,Leyton Orient,1, Saturday 7th December 2019.
Port Vale,0,Walsall,1, Saturday 7th December 2019.
Stevenage,0,Crawley Town,0, Saturday 7th December 2019.
Macclesfield Town,1,Bradford City,1, Saturday 30th November 2019.
Forest Green Rovers,0,Crewe Alexandra,0, Tuesday 26th November 2019.
Grimsby Town,0,Cheltenham Town,0, Tuesday 26th November 2019.
Carlisle United,0,Cambridge United,0, Saturday 23rd November 2019.
Cheltenham Town,1,Colchester United,1, Saturday 23rd November 2019.
Crawley Town,0,Exeter City,1, Saturday 23rd November 2019.
Crewe Alexandra,5,Morecambe,0, Saturday 23rd November 2019.
Leyton Orient,2,Forest Green Rovers,4, Saturday 23rd November 2019.
Newport County AFC,0,Oldham Athletic,1, Saturday 23rd November 2019.
Northampton Town,2,Grimsby Town,0, Saturday 23rd November 2019.
Plymouth Argyle,2,Bradford City,1, Saturday 23rd November 2019.
Salford City,0,Macclesfield Town,0, Saturday 23rd November 2019.
Scunthorpe United,2,Port Vale,1, Saturday 23rd November 2019.
Swindon Town,1,Mansfield Town,0, Saturday 23rd November 2019.
Walsall,0,Stevenage,0, Saturday 23rd November 2019.
Crawley Town,1,Morecambe,1, Saturday 16th November 2019.
Exeter City,0,Cheltenham Town,0, Saturday 16th November 2019.
Forest Green Rovers,0,Plymouth Argyle,1, Saturday 16th November 2019.
Leyton Orient,0,Scunthorpe United,2, Saturday 16th November 2019.
Macclesfield Town,0,Mansfield Town,0, Saturday 16th November 2019.
Northampton Town,4,Crewe Alexandra,1, Saturday 16th November 2019.
Port Vale,2,Carlisle United,1, Saturday 16th November 2019.
Salford City,2,Swindon Town,3, Saturday 16th November 2019.
Walsall,2,Cambridge United,1, Saturday 16th November 2019.
Bradford City,2,Exeter City,0, Saturday 2nd November 2019.
Cambridge United,2,Crawley Town,1, Saturday 2nd November 2019.
Carlisle United,2,Macclesfield Town,1, Saturday 2nd November 2019.
Cheltenham Town,1,Forest Green Rovers,2, Saturday 2nd November 2019.
Crewe Alexandra,0,Port Vale,1, Saturday 2nd November 2019.
Mansfield Town,2,Colchester United,3, Saturday 2nd November 2019.
Morecambe,1,Leyton Orient,0, Saturday 2nd November 2019.
Newport County AFC,1,Salford City,2, Saturday 2nd November 2019.
Oldham Athletic,2,Northampton Town,2, Saturday 2nd November 2019.
Scunthorpe United,0,Stevenage,0, Saturday 2nd November 2019.
Swindon Town,2,Walsall,1, Saturday 2nd November 2019.
Exeter City,4,Plymouth Argyle,0, Saturday 26th October 2019.
Colchester United,3,Newport County AFC,1, Saturday 26th October 2019.
Crawley Town,0,Swindon Town,4, Saturday 26th October 2019.
Leyton Orient,1,Carlisle United,1, Saturday 26th October 2019.
Northampton Town,2,Cambridge United,0, Saturday 26th October 2019.
Port Vale,0,Oldham Athletic,0, Saturday 26th October 2019.
Salford City,1,Scunthorpe United,1, Saturday 26th October 2019.
Stevenage,1,Morecambe,0, Saturday 26th October 2019.
Walsall,1,Mansfield Town,2, Saturday 26th October 2019.
Bradford City,1,Port Vale,2, Tuesday 22nd October 2019.
Cambridge United,0,Grimsby Town,0, Tuesday 22nd October 2019.
Carlisle United,0,Northampton Town,2, Tuesday 22nd October 2019.
Cheltenham Town,3,Macclesfield Town,0, Tuesday 22nd October 2019.
Crewe Alexandra,0,Colchester United,0, Tuesday 22nd October 2019.
Mansfield Town,1,Salford City,2, Tuesday 22nd October 2019.
Morecambe,0,Forest Green Rovers,2, Tuesday 22nd October 2019.
Newport County AFC,1,Crawley Town,1, Tuesday 22nd October 2019.
Oldham Athletic,2,Walsall,0, Tuesday 22nd October 2019.
Plymouth Argyle,4,Leyton Orient,0, Tuesday 22nd October 2019.
Scunthorpe United,3,Exeter City,1, Tuesday 22nd October 2019.
Swindon Town,1,Stevenage,0, Tuesday 22nd October 2019.
Bradford City,2,Crawley Town,1, Saturday 19th October 2019.
Cambridge United,4,Exeter City,0, Saturday 19th October 2019.
Colchester United,0,Morecambe,1, Saturday 19th October 2019.
Crewe Alexandra,3,Swindon Town,1, Saturday 19th October 2019.
Forest Green Rovers,2,Mansfield Town,2, Saturday 19th October 2019.
Grimsby Town,0,Leyton Orient,4, Saturday 19th October 2019.
Newport County AFC,2,Scunthorpe United,1, Saturday 19th October 2019.
Northampton Town,2,Salford City,0, Saturday 19th October 2019.
Oldham Athletic,0,Macclesfield Town,1, Saturday 19th October 2019.
Plymouth Argyle,2,Carlisle United,0, Saturday 19th October 2019.
Port Vale,1,Stevenage,1, Saturday 19th October 2019.
Walsall,1,Cheltenham Town,2, Saturday 19th October 2019.
Carlisle United,2,Crewe Alexandra,4, Saturday 12th October 2019.
Crawley Town,2,Colchester United,1, Saturday 12th October 2019.
Exeter City,1,Forest Green Rovers,0, Saturday 12th October 2019.
Leyton Orient,3,Walsall,1, Saturday 12th October 2019.
Macclesfield Town,2,Port Vale,1, Saturday 12th October 2019.
Mansfield Town,6,Oldham Athletic,1, Saturday 12th October 2019.
Morecambe,1,Bradford City,2, Saturday 12th October 2019.
Salford City,1,Cambridge United,0, Saturday 12th October 2019.
Scunthorpe United,3,Northampton Town,0, Saturday 12th October 2019.
Stevenage,2,Grimsby Town,1, Saturday 12th October 2019.
Swindon Town,1,Plymouth Argyle,1, Saturday 12th October 2019.
Bradford City,2,Swindon Town,1, Saturday 5th October 2019.
Cambridge United,2,Macclesfield Town,2, Saturday 5th October 2019.
Colchester United,3,Stevenage,1, Saturday 5th October 2019.
Crewe Alexandra,1,Exeter City,1, Saturday 5th October 2019.
Forest Green Rovers,3,Crawley Town,1, Saturday 5th October 2019.
Grimsby Town,0,Mansfield Town,1, Saturday 5th October 2019.
Newport County AFC,1,Carlisle United,0, Saturday 5th October 2019.
Northampton Town,0,Leyton Orient,1, Saturday 5th October 2019.
Oldham Athletic,1,Cheltenham Town,1, Saturday 5th October 2019.
Plymouth Argyle,2,Scunthorpe United,2, Saturday 5th October 2019.
Port Vale,3,Morecambe,1, Saturday 5th October 2019.
Walsall,0,Salford City,3, Saturday 5th October 2019.
Carlisle United,1,Oldham Athletic,0, Saturday 28th September 2019.
Cheltenham Town,1,Crewe Alexandra,1, Saturday 28th September 2019.
Crawley Town,2,Walsall,3, Saturday 28th September 2019.
Exeter City,1,Grimsby Town,3, Saturday 28th September 2019.
Leyton Orient,3,Port Vale,3, Saturday 28th September 2019.
Macclesfield Town,1,Colchester United,1, Saturday 28th September 2019.
Mansfield Town,0,Plymouth Argyle,1, Saturday 28th September 2019.
Morecambe,2,Northampton Town,2, Saturday 28th September 2019.
Salford City,0,Forest Green Rovers,4, Saturday 28th September 2019.
Scunthorpe United,1,Bradford City,1, Saturday 28th September 2019.
Stevenage,1,Cambridge United,1, Saturday 28th September 2019.
Swindon Town,0,Newport County AFC,2, Saturday 28th September 2019.
Bradford City,3,Carlisle United,1, Saturday 21st September 2019.
Cambridge United,0,Swindon Town,1, Saturday 21st September 2019.
Colchester United,2,Leyton Orient,1, Saturday 21st September 2019.
Crewe Alexandra,4,Salford City,1, Saturday 21st September 2019.
Forest Green Rovers,0,Stevenage,0, Saturday 21st September 2019.
Grimsby Town,1,Macclesfield Town,0, Saturday 21st September 2019.
Newport County AFC,1,Exeter City,1, Saturday 21st September 2019.
Northampton Town,2,Crawley Town,2, Saturday 21st September 2019.
Oldham Athletic,3,Morecambe,1, Saturday 21st September 2019.
Plymouth Argyle,0,Cheltenham Town,2, Saturday 21st September 2019.
Port Vale,2,Mansfield Town,2, Saturday 21st September 2019.
Walsall,1,Scunthorpe United,0, Saturday 21st September 2019.
Carlisle United,0,Forest Green Rovers,0, Tuesday 17th September 2019.
Cheltenham Town,3,Bradford City,2, Tuesday 17th September 2019.
Crawley Town,2,Plymouth Argyle,2, Tuesday 17th September 2019.
Exeter City,2,Port Vale,0, Tuesday 17th September 2019.
Leyton Orient,1,Crewe Alexandra,2, Tuesday 17th September 2019.
Macclesfield Town,1,Newport County AFC,1, Tuesday 17th September 2019.
Mansfield Town,0,Cambridge United,4, Tuesday 17th September 2019.
Morecambe,0,Walsall,1, Tuesday 17th September 2019.
Salford City,1,Grimsby Town,0, Tuesday 17th September 2019.
Scunthorpe United,2,Oldham Athletic,2, Tuesday 17th September 2019.
Stevenage,0,Northampton Town,1, Tuesday 17th September 2019.
Swindon Town,0,Colchester United,3, Tuesday 17th September 2019.
Crawley Town,1,Mansfield Town,0, Saturday 14th September 2019.
Crewe Alexandra,2,Cambridge United,3, Saturday 14th September 2019.
Exeter City,2,Leyton Orient,2, Saturday 14th September 2019.
Forest Green Rovers,1,Colchester United,0, Saturday 14th September 2019.
Northampton Town,2,Newport County AFC,0, Saturday 14th September 2019.
Oldham Athletic,2,Grimsby Town,2, Saturday 14th September 2019.
Port Vale,1,Plymouth Argyle,0, Saturday 14th September 2019.
Salford City,0,Cheltenham Town,2, Saturday 14th September 2019.
Scunthorpe United,3,Morecambe,0, Saturday 14th September 2019.
Stevenage,2,Carlisle United,3, Saturday 14th September 2019.
Swindon Town,3,Macclesfield Town,0, Saturday 14th September 2019.
Walsall,0,Bradford City,1, Saturday 14th September 2019.
Bradford City,2,Northampton Town,1, Saturday 7th September 2019.
Cambridge United,0,Forest Green Rovers,1, Saturday 7th September 2019.
Carlisle United,1,Exeter City,3, Saturday 7th September 2019.
Cheltenham Town,4,Stevenage,2, Saturday 7th September 2019.
Colchester United,0,Walsall,0, Saturday 7th September 2019.
Grimsby Town,0,Crewe Alexandra,2, Saturday 7th September 2019.
Leyton Orient,1,Swindon Town,3, Saturday 7th September 2019.
Macclesfield Town,1,Crawley Town,1, Saturday 7th September 2019.
Mansfield Town,2,Scunthorpe United,0, Saturday 7th September 2019.
Morecambe,2,Salford City,2, Saturday 7th September 2019.
Newport County AFC,1,Port Vale,0, Saturday 7th September 2019.
Plymouth Argyle,2,Oldham Athletic,2, Saturday 7th September 2019.
Crawley Town,1,Cheltenham Town,0, Saturday 31st August 2019.
Crewe Alexandra,2,Bradford City,1, Saturday 31st August 2019.
Exeter City,1,Mansfield Town,0, Saturday 31st August 2019.
Forest Green Rovers,0,Newport County AFC,2, Saturday 31st August 2019.
Northampton Town,3,Plymouth Argyle,1, Saturday 31st August 2019.
Oldham Athletic,0,Colchester United,1, Saturday 31st August 2019.
Port Vale,1,Cambridge United,0, Saturday 31st August 2019.
Salford City,1,Leyton Orient,1, Saturday 31st August 2019.
Scunthorpe United,0,Carlisle United,1, Saturday 31st August 2019.
Stevenage,2,Macclesfield Town,2, Saturday 31st August 2019.
Swindon Town,3,Morecambe,1, Saturday 31st August 2019.
Walsall,1,Grimsby Town,3, Saturday 31st August 2019.
Bradford City,0,Forest Green Rovers,1, Saturday 24th August 2019.
Cambridge United,1,Oldham Athletic,2, Saturday 24th August 2019.
Carlisle United,2,Salford City,2, Saturday 24th August 2019.
Cheltenham Town,2,Swindon Town,2, Saturday 24th August 2019.
Colchester United,1,Northampton Town,0, Saturday 24th August 2019.
Grimsby Town,5,Port Vale,2, Saturday 24th August 2019.
Leyton Orient,2,Crawley Town,3, Saturday 24th August 2019.
Macclesfield Town,1,Scunthorpe United,0, Saturday 24th August 2019.
Mansfield Town,0,Stevenage,0, Saturday 24th August 2019.
Morecambe,2,Exeter City,3, Saturday 24th August 2019.
Newport County AFC,1,Crewe Alexandra,0, Saturday 24th August 2019.
Plymouth Argyle,3,Walsall,0, Saturday 24th August 2019.
Cambridge United,3,Scunthorpe United,2, Tuesday 20th August 2019.
Cheltenham Town,2,Carlisle United,0, Tuesday 20th August 2019.
Crawley Town,1,Crewe Alexandra,2, Tuesday 20th August 2019.
Grimsby Town,2,Colchester United,2, Tuesday 20th August 2019.
Macclesfield Town,0,Morecambe,1, Tuesday 20th August 2019.
Mansfield Town,2,Leyton Orient,3, Tuesday 20th August 2019.
Oldham Athletic,0,Exeter City,0, Tuesday 20th August 2019.
Plymouth Argyle,2,Salford City,2, Tuesday 20th August 2019.
Port Vale,2,Forest Green Rovers,1, Tuesday 20th August 2019.
Stevenage,0,Bradford City,1, Tuesday 20th August 2019.
Swindon Town,0,Northampton Town,1, Tuesday 20th August 2019.
Walsall,0,Newport County AFC,0, Tuesday 20th August 2019.
Bradford City,3,Oldham Athletic,0, Saturday 17th August 2019.
Carlisle United,0,Mansfield Town,2, Saturday 17th August 2019.
Colchester United,1,Cambridge United,2, Saturday 17th August 2019.
Crewe Alexandra,1,Walsall,0, Saturday 17th August 2019.
Exeter City,1,Swindon Town,1, Saturday 17th August 2019.
Forest Green Rovers,1,Grimsby Town,0, Saturday 17th August 2019.
Leyton Orient,0,Stevenage,0, Saturday 17th August 2019.
Morecambe,0,Cheltenham Town,0, Saturday 17th August 2019.
Newport County AFC,1,Plymouth Argyle,0, Saturday 17th August 2019.
Northampton Town,1,Macclesfield Town,2, Saturday 17th August 2019.
Salford City,1,Port Vale,1, Saturday 17th August 2019.
Scunthorpe United,2,Crawley Town,2, Saturday 17th August 2019.
Grimsby Town,1,Bradford City,1, Saturday 10th August 2019.
Cambridge United,0,Newport County AFC,0, Saturday 10th August 2019.
Cheltenham Town,4,Scunthorpe United,1, Saturday 10th August 2019.
Crawley Town,2,Salford City,0, Saturday 10th August 2019.
Macclesfield Town,3,Leyton Orient,0, Saturday 10th August 2019.
Mansfield Town,2,Morecambe,2, Saturday 10th August 2019.
Oldham Athletic,1,Crewe Alexandra,2, Saturday 10th August 2019.
Plymouth Argyle,1,Colchester United,0, Saturday 10th August 2019.
Port Vale,1,Northampton Town,1, Saturday 10th August 2019.
Stevenage,0,Exeter City,1, Saturday 10th August 2019.
Swindon Town,3,Carlisle United,2, Saturday 10th August 2019.
Walsall,1,Forest Green Rovers,1, Saturday 10th August 2019.
