Home Team,Home Score,Away Team,Away Score,Match Date
Borussia Dortmund,4,Schalke,0, Saturday 16th May 2020.
FC Augsburg,1,Wolfsburg,2, Saturday 16th May 2020.
Fortuna Dusseldorf,0,SC Paderborn 07,0, Saturday 16th May 2020.
Hoffenheim,0,Hertha Berlin,3, Saturday 16th May 2020.
RB Leipzig,1,SC Freiburg,1, Saturday 16th May 2020.
Eintracht Frankfurt,1,M'gladbach,3, Saturday 16th May 2020.
M'gladbach,2,Cologne,1, Wednesday 11th March 2020.
Bayern Munich,2,FC Augsburg,0, Sunday 8th March 2020.
Mainz,1,Fortuna Dusseldorf,1, Sunday 8th March 2020.
Bayer Leverkusen,4,Eintracht Frankfurt,0, Saturday 7th March 2020.
Hertha Berlin,2,Werder Bremen,2, Saturday 7th March 2020.
SC Freiburg,3,1. FC Union Berlin,1, Saturday 7th March 2020.
Schalke,1,Hoffenheim,1, Saturday 7th March 2020.
Wolfsburg,0,RB Leipzig,0, Saturday 7th March 2020.
M'gladbach,1,Borussia Dortmund,2, Saturday 7th March 2020.
SC Paderborn 07,1,Cologne,2, Friday 6th March 2020.
1. FC Union Berlin,2,Wolfsburg,2, Sunday 1st March 2020.
RB Leipzig,1,Bayer Leverkusen,1, Sunday 1st March 2020.
Borussia Dortmund,1,SC Freiburg,0, Saturday 29th February 2020.
FC Augsburg,2,M'gladbach,3, Saturday 29th February 2020.
Hoffenheim,0,Bayern Munich,6, Saturday 29th February 2020.
Mainz,2,SC Paderborn 07,0, Saturday 29th February 2020.
Cologne,3,Schalke,0, Saturday 29th February 2020.
Fortuna Dusseldorf,3,Hertha Berlin,3, Friday 28th February 2020.
Eintracht Frankfurt,1,1. FC Union Berlin,2, Monday 24th February 2020.
Bayer Leverkusen,2,FC Augsburg,0, Sunday 23rd February 2020.
Wolfsburg,4,Mainz,0, Sunday 23rd February 2020.
Hertha Berlin,0,Cologne,5, Saturday 22nd February 2020.
M'gladbach,1,Hoffenheim,1, Saturday 22nd February 2020.
SC Freiburg,0,Fortuna Dusseldorf,2, Saturday 22nd February 2020.
Werder Bremen,0,Borussia Dortmund,2, Saturday 22nd February 2020.
Schalke,0,RB Leipzig,5, Saturday 22nd February 2020.
Bayern Munich,3,SC Paderborn 07,2, Friday 21st February 2020.
Cologne,1,Bayern Munich,4, Sunday 16th February 2020.
Mainz,0,Schalke,0, Sunday 16th February 2020.
1. FC Union Berlin,2,Bayer Leverkusen,3, Saturday 15th February 2020.
FC Augsburg,1,SC Freiburg,1, Saturday 15th February 2020.
Hoffenheim,2,Wolfsburg,3, Saturday 15th February 2020.
RB Leipzig,3,Werder Bremen,0, Saturday 15th February 2020.
SC Paderborn 07,1,Hertha Berlin,2, Saturday 15th February 2020.
Fortuna Dusseldorf,1,M'gladbach,4, Saturday 15th February 2020.
Borussia Dortmund,4,Eintracht Frankfurt,0, Friday 14th February 2020.
Bayern Munich,0,RB Leipzig,0, Sunday 9th February 2020.
Hertha Berlin,1,Mainz,3, Saturday 8th February 2020.
SC Freiburg,1,Hoffenheim,0, Saturday 8th February 2020.
Schalke,1,SC Paderborn 07,1, Saturday 8th February 2020.
Werder Bremen,0,1. FC Union Berlin,2, Saturday 8th February 2020.
Wolfsburg,1,Fortuna Dusseldorf,1, Saturday 8th February 2020.
Bayer Leverkusen,4,Borussia Dortmund,3, Saturday 8th February 2020.
Eintracht Frankfurt,5,FC Augsburg,0, Friday 7th February 2020.
Cologne,4,SC Freiburg,0, Sunday 2nd February 2020.
SC Paderborn 07,2,Wolfsburg,4, Sunday 2nd February 2020.
Borussia Dortmund,5,1. FC Union Berlin,0, Saturday 1st February 2020.
FC Augsburg,2,Werder Bremen,1, Saturday 1st February 2020.
Fortuna Dusseldorf,1,Eintracht Frankfurt,1, Saturday 1st February 2020.
Hoffenheim,2,Bayer Leverkusen,1, Saturday 1st February 2020.
Mainz,1,Bayern Munich,3, Saturday 1st February 2020.
RB Leipzig,2,M'gladbach,2, Saturday 1st February 2020.
Hertha Berlin,0,Schalke,0, Friday 31st January 2020.
Werder Bremen,0,Hoffenheim,3, Sunday 26th January 2020.
Bayer Leverkusen,3,Fortuna Dusseldorf,0, Sunday 26th January 2020.
1. FC Union Berlin,2,FC Augsburg,0, Saturday 25th January 2020.
Eintracht Frankfurt,2,RB Leipzig,0, Saturday 25th January 2020.
M'gladbach,3,Mainz,1, Saturday 25th January 2020.
SC Freiburg,0,SC Paderborn 07,2, Saturday 25th January 2020.
Wolfsburg,1,Hertha Berlin,2, Saturday 25th January 2020.
Bayern Munich,5,Schalke,0, Saturday 25th January 2020.
Borussia Dortmund,5,Cologne,1, Friday 24th January 2020.
Hertha Berlin,0,Bayern Munich,4, Sunday 19th January 2020.
SC Paderborn 07,1,Bayer Leverkusen,4, Sunday 19th January 2020.
Cologne,3,Wolfsburg,1, Saturday 18th January 2020.
FC Augsburg,3,Borussia Dortmund,5, Saturday 18th January 2020.
Fortuna Dusseldorf,0,Werder Bremen,1, Saturday 18th January 2020.
Hoffenheim,1,Eintracht Frankfurt,2, Saturday 18th January 2020.
Mainz,1,SC Freiburg,2, Saturday 18th January 2020.
RB Leipzig,3,1. FC Union Berlin,1, Saturday 18th January 2020.
Schalke,2,M'gladbach,0, Friday 17th January 2020.
Fortuna Dusseldorf,2,1. FC Union Berlin,1, Sunday 22nd December 2019.
SC Paderborn 07,2,Eintracht Frankfurt,1, Sunday 22nd December 2019.
Bayern Munich,2,Wolfsburg,0, Saturday 21st December 2019.
Cologne,1,Werder Bremen,0, Saturday 21st December 2019.
Mainz,0,Bayer Leverkusen,1, Saturday 21st December 2019.
RB Leipzig,3,FC Augsburg,1, Saturday 21st December 2019.
Schalke,2,SC Freiburg,2, Saturday 21st December 2019.
Hertha Berlin,0,M'gladbach,0, Saturday 21st December 2019.
Hoffenheim,2,Borussia Dortmund,1, Friday 20th December 2019.
Bayer Leverkusen,0,Hertha Berlin,1, Wednesday 18th December 2019.
Eintracht Frankfurt,2,Cologne,4, Wednesday 18th December 2019.
M'gladbach,2,SC Paderborn 07,0, Wednesday 18th December 2019.
SC Freiburg,1,Bayern Munich,3, Wednesday 18th December 2019.
Wolfsburg,1,Schalke,1, Wednesday 18th December 2019.
Werder Bremen,0,Mainz,5, Tuesday 17th December 2019.
1. FC Union Berlin,0,Hoffenheim,2, Tuesday 17th December 2019.
Borussia Dortmund,3,RB Leipzig,3, Tuesday 17th December 2019.
FC Augsburg,3,Fortuna Dusseldorf,0, Tuesday 17th December 2019.
Wolfsburg,2,M'gladbach,1, Sunday 15th December 2019.
Schalke,1,Eintracht Frankfurt,0, Sunday 15th December 2019.
Bayern Munich,6,Werder Bremen,1, Saturday 14th December 2019.
Cologne,2,Bayer Leverkusen,0, Saturday 14th December 2019.
Hertha Berlin,1,SC Freiburg,0, Saturday 14th December 2019.
Mainz,0,Borussia Dortmund,4, Saturday 14th December 2019.
SC Paderborn 07,1,1. FC Union Berlin,1, Saturday 14th December 2019.
Fortuna Dusseldorf,0,RB Leipzig,3, Saturday 14th December 2019.
Hoffenheim,2,FC Augsburg,4, Friday 13th December 2019.
1. FC Union Berlin,2,Cologne,0, Sunday 8th December 2019.
Werder Bremen,0,SC Paderborn 07,1, Sunday 8th December 2019.
Borussia Dortmund,5,Fortuna Dusseldorf,0, Saturday 7th December 2019.
FC Augsburg,2,Mainz,1, Saturday 7th December 2019.
M'gladbach,2,Bayern Munich,1, Saturday 7th December 2019.
RB Leipzig,3,Hoffenheim,1, Saturday 7th December 2019.
SC Freiburg,1,Wolfsburg,0, Saturday 7th December 2019.
Bayer Leverkusen,2,Schalke,1, Saturday 7th December 2019.
Eintracht Frankfurt,2,Hertha Berlin,2, Friday 6th December 2019.
Mainz,2,Eintracht Frankfurt,1, Monday 2nd December 2019.
M'gladbach,4,SC Freiburg,2, Sunday 1st December 2019.
Wolfsburg,2,Werder Bremen,3, Sunday 1st December 2019.
Cologne,1,FC Augsburg,1, Saturday 30th November 2019.
Hertha Berlin,1,Borussia Dortmund,2, Saturday 30th November 2019.
Hoffenheim,1,Fortuna Dusseldorf,1, Saturday 30th November 2019.
SC Paderborn 07,2,RB Leipzig,3, Saturday 30th November 2019.
Bayern Munich,1,Bayer Leverkusen,2, Saturday 30th November 2019.
Schalke,2,1. FC Union Berlin,1, Friday 29th November 2019.
FC Augsburg,4,Hertha Berlin,0, Sunday 24th November 2019.
Hoffenheim,1,Mainz,5, Sunday 24th November 2019.
1. FC Union Berlin,2,M'gladbach,0, Saturday 23rd November 2019.
Bayer Leverkusen,1,SC Freiburg,1, Saturday 23rd November 2019.
Eintracht Frankfurt,0,Wolfsburg,2, Saturday 23rd November 2019.
Fortuna Dusseldorf,0,Bayern Munich,4, Saturday 23rd November 2019.
Werder Bremen,1,Schalke,2, Saturday 23rd November 2019.
RB Leipzig,4,Cologne,1, Saturday 23rd November 2019.
Borussia Dortmund,3,SC Paderborn 07,3, Friday 22nd November 2019.
M'gladbach,3,Werder Bremen,1, Sunday 10th November 2019.
Wolfsburg,0,Bayer Leverkusen,2, Sunday 10th November 2019.
SC Freiburg,1,Eintracht Frankfurt,0, Sunday 10th November 2019.
Hertha Berlin,2,RB Leipzig,4, Saturday 9th November 2019.
Mainz,2,1. FC Union Berlin,3, Saturday 9th November 2019.
SC Paderborn 07,0,FC Augsburg,1, Saturday 9th November 2019.
Schalke,3,Fortuna Dusseldorf,3, Saturday 9th November 2019.
Bayern Munich,4,Borussia Dortmund,0, Saturday 9th November 2019.
Cologne,1,Hoffenheim,2, Friday 8th November 2019.
Fortuna Dusseldorf,2,Cologne,0, Sunday 3rd November 2019.
FC Augsburg,2,Schalke,3, Sunday 3rd November 2019.
Bayer Leverkusen,1,M'gladbach,2, Saturday 2nd November 2019.
Borussia Dortmund,3,Wolfsburg,0, Saturday 2nd November 2019.
Eintracht Frankfurt,5,Bayern Munich,1, Saturday 2nd November 2019.
RB Leipzig,8,Mainz,0, Saturday 2nd November 2019.
Werder Bremen,2,SC Freiburg,2, Saturday 2nd November 2019.
1. FC Union Berlin,1,Hertha Berlin,0, Saturday 2nd November 2019.
Hoffenheim,3,SC Paderborn 07,0, Friday 1st November 2019.
Wolfsburg,0,FC Augsburg,0, Sunday 27th October 2019.
M'gladbach,4,Eintracht Frankfurt,2, Sunday 27th October 2019.
Bayern Munich,2,1. FC Union Berlin,1, Saturday 26th October 2019.
Hertha Berlin,2,Hoffenheim,3, Saturday 26th October 2019.
SC Freiburg,2,RB Leipzig,1, Saturday 26th October 2019.
SC Paderborn 07,2,Fortuna Dusseldorf,0, Saturday 26th October 2019.
Schalke,0,Borussia Dortmund,0, Saturday 26th October 2019.
Bayer Leverkusen,2,Werder Bremen,2, Saturday 26th October 2019.
Mainz,3,Cologne,1, Friday 25th October 2019.
Cologne,3,SC Paderborn 07,0, Sunday 20th October 2019.
Hoffenheim,2,Schalke,0, Sunday 20th October 2019.
1. FC Union Berlin,2,SC Freiburg,0, Saturday 19th October 2019.
FC Augsburg,2,Bayern Munich,2, Saturday 19th October 2019.
Fortuna Dusseldorf,1,Mainz,0, Saturday 19th October 2019.
RB Leipzig,1,Wolfsburg,1, Saturday 19th October 2019.
Werder Bremen,1,Hertha Berlin,1, Saturday 19th October 2019.
Borussia Dortmund,1,M'gladbach,0, Saturday 19th October 2019.
Eintracht Frankfurt,3,Bayer Leverkusen,0, Friday 18th October 2019.
M'gladbach,5,FC Augsburg,1, Sunday 6th October 2019.
Wolfsburg,1,1. FC Union Berlin,0, Sunday 6th October 2019.
Eintracht Frankfurt,2,Werder Bremen,2, Sunday 6th October 2019.
Bayer Leverkusen,1,RB Leipzig,1, Saturday 5th October 2019.
Bayern Munich,1,Hoffenheim,2, Saturday 5th October 2019.
SC Freiburg,2,Borussia Dortmund,2, Saturday 5th October 2019.
SC Paderborn 07,1,Mainz,2, Saturday 5th October 2019.
Schalke,1,Cologne,1, Saturday 5th October 2019.
Hertha Berlin,3,Fortuna Dusseldorf,1, Friday 4th October 2019.
Fortuna Dusseldorf,1,SC Freiburg,2, Sunday 29th September 2019.
Cologne,0,Hertha Berlin,4, Sunday 29th September 2019.
FC Augsburg,0,Bayer Leverkusen,3, Saturday 28th September 2019.
Hoffenheim,0,M'gladbach,3, Saturday 28th September 2019.
Mainz,0,Wolfsburg,1, Saturday 28th September 2019.
RB Leipzig,1,Schalke,3, Saturday 28th September 2019.
SC Paderborn 07,2,Bayern Munich,3, Saturday 28th September 2019.
Borussia Dortmund,2,Werder Bremen,2, Saturday 28th September 2019.
1. FC Union Berlin,1,Eintracht Frankfurt,2, Friday 27th September 2019.
Wolfsburg,1,Hoffenheim,1, Monday 23rd September 2019.
M'gladbach,2,Fortuna Dusseldorf,1, Sunday 22nd September 2019.
Eintracht Frankfurt,2,Borussia Dortmund,2, Sunday 22nd September 2019.
Bayer Leverkusen,2,1. FC Union Berlin,0, Saturday 21st September 2019.
Bayern Munich,4,Cologne,0, Saturday 21st September 2019.
Hertha Berlin,2,SC Paderborn 07,1, Saturday 21st September 2019.
SC Freiburg,1,FC Augsburg,1, Saturday 21st September 2019.
Werder Bremen,0,RB Leipzig,3, Saturday 21st September 2019.
Schalke,2,Mainz,1, Friday 20th September 2019.
Hoffenheim,0,SC Freiburg,3, Sunday 15th September 2019.
SC Paderborn 07,1,Schalke,5, Sunday 15th September 2019.
1. FC Union Berlin,1,Werder Bremen,2, Saturday 14th September 2019.
Borussia Dortmund,4,Bayer Leverkusen,0, Saturday 14th September 2019.
Cologne,0,M'gladbach,1, Saturday 14th September 2019.
FC Augsburg,2,Eintracht Frankfurt,1, Saturday 14th September 2019.
Mainz,2,Hertha Berlin,1, Saturday 14th September 2019.
RB Leipzig,1,Bayern Munich,1, Saturday 14th September 2019.
Fortuna Dusseldorf,1,Wolfsburg,1, Friday 13th September 2019.
Werder Bremen,3,FC Augsburg,2, Sunday 1st September 2019.
Eintracht Frankfurt,2,Fortuna Dusseldorf,1, Sunday 1st September 2019.
Bayer Leverkusen,0,Hoffenheim,0, Saturday 31st August 2019.
Bayern Munich,6,Mainz,1, Saturday 31st August 2019.
SC Freiburg,1,Cologne,2, Saturday 31st August 2019.
Schalke,3,Hertha Berlin,0, Saturday 31st August 2019.
Wolfsburg,1,SC Paderborn 07,1, Saturday 31st August 2019.
1. FC Union Berlin,3,Borussia Dortmund,1, Saturday 31st August 2019.
M'gladbach,1,RB Leipzig,3, Friday 30th August 2019.
RB Leipzig,2,Eintracht Frankfurt,1, Sunday 25th August 2019.
Hertha Berlin,0,Wolfsburg,3, Sunday 25th August 2019.
FC Augsburg,1,1. FC Union Berlin,1, Saturday 24th August 2019.
Fortuna Dusseldorf,1,Bayer Leverkusen,3, Saturday 24th August 2019.
Hoffenheim,3,Werder Bremen,2, Saturday 24th August 2019.
Mainz,1,M'gladbach,3, Saturday 24th August 2019.
SC Paderborn 07,1,SC Freiburg,3, Saturday 24th August 2019.
Schalke,0,Bayern Munich,3, Saturday 24th August 2019.
Cologne,1,Borussia Dortmund,3, Friday 23rd August 2019.
Eintracht Frankfurt,1,Hoffenheim,0, Sunday 18th August 2019.
1. FC Union Berlin,0,RB Leipzig,4, Sunday 18th August 2019.
Bayer Leverkusen,3,SC Paderborn 07,2, Saturday 17th August 2019.
Borussia Dortmund,5,FC Augsburg,1, Saturday 17th August 2019.
SC Freiburg,3,Mainz,0, Saturday 17th August 2019.
Werder Bremen,1,Fortuna Dusseldorf,3, Saturday 17th August 2019.
Wolfsburg,2,Cologne,1, Saturday 17th August 2019.
M'gladbach,0,Schalke,0, Saturday 17th August 2019.
Bayern Munich,2,Hertha Berlin,2, Friday 16th August 2019.
