Home Team,Home Score,Away Team,Away Score,Match Date
Manchester United,0,West Bromwich Albion,1, Sunday 15th April 2018.
Southampton,2,Chelsea,3, Saturday 14th April 2018.
Burnley,2,Leicester City,1, Saturday 14th April 2018.
Crystal Palace,3,Brighton and Hove Albion,2, Saturday 14th April 2018.
Huddersfield Town,1,Watford,0, Saturday 14th April 2018.
Swansea City,1,Everton,1, Saturday 14th April 2018.
Liverpool,3,Bournemouth,0, Saturday 14th April 2018.
Tottenham Hotspur,1,Manchester City,3, Saturday 14th April 2018.
Arsenal,3,Southampton,2, Sunday 8th April 2018.
Chelsea,1,West Ham United,1, Sunday 8th April 2018.
Everton,0,Liverpool,0, Saturday 7th April 2018.
Bournemouth,2,Crystal Palace,2, Saturday 7th April 2018.
Brighton and Hove Albion,1,Huddersfield Town,1, Saturday 7th April 2018.
Leicester City,1,Newcastle United,2, Saturday 7th April 2018.
Stoke City,1,Tottenham Hotspur,2, Saturday 7th April 2018.
Watford,1,Burnley,2, Saturday 7th April 2018.
West Bromwich Albion,1,Swansea City,1, Saturday 7th April 2018.
Manchester City,2,Manchester United,3, Saturday 7th April 2018.
Arsenal,3,Stoke City,0, Sunday 1st April 2018.
Chelsea,1,Tottenham Hotspur,3, Sunday 1st April 2018.
Crystal Palace,1,Liverpool,2, Saturday 31st March 2018.
Brighton and Hove Albion,0,Leicester City,2, Saturday 31st March 2018.
Manchester United,2,Swansea City,0, Saturday 31st March 2018.
Newcastle United,1,Huddersfield Town,0, Saturday 31st March 2018.
Watford,2,Bournemouth,2, Saturday 31st March 2018.
West Bromwich Albion,1,Burnley,2, Saturday 31st March 2018.
West Ham United,3,Southampton,0, Saturday 31st March 2018.
Everton,1,Manchester City,3, Saturday 31st March 2018.
Bournemouth,2,West Bromwich Albion,1, Saturday 17th March 2018.
Huddersfield Town,0,Crystal Palace,2, Saturday 17th March 2018.
Stoke City,1,Everton,2, Saturday 17th March 2018.
Liverpool,5,Watford,0, Saturday 17th March 2018.
Stoke City,0,Manchester City,2, Monday 12th March 2018.
Arsenal,3,Watford,0, Sunday 11th March 2018.
Bournemouth,1,Tottenham Hotspur,4, Sunday 11th March 2018.
Manchester United,2,Liverpool,1, Saturday 10th March 2018.
Everton,2,Brighton and Hove Albion,0, Saturday 10th March 2018.
Huddersfield Town,0,Swansea City,0, Saturday 10th March 2018.
Newcastle United,3,Southampton,0, Saturday 10th March 2018.
West Bromwich Albion,1,Leicester City,4, Saturday 10th March 2018.
West Ham United,0,Burnley,3, Saturday 10th March 2018.
Chelsea,2,Crystal Palace,1, Saturday 10th March 2018.
Crystal Palace,2,Manchester United,3, Monday 5th March 2018.
Brighton and Hove Albion,2,Arsenal,1, Sunday 4th March 2018.
Manchester City,1,Chelsea,0, Sunday 4th March 2018.
Burnley,2,Everton,1, Saturday 3rd March 2018.
Leicester City,1,Bournemouth,1, Saturday 3rd March 2018.
Southampton,0,Stoke City,0, Saturday 3rd March 2018.
Swansea City,4,West Ham United,1, Saturday 3rd March 2018.
Tottenham Hotspur,2,Huddersfield Town,0, Saturday 3rd March 2018.
Watford,1,West Bromwich Albion,0, Saturday 3rd March 2018.
Liverpool,2,Newcastle United,0, Saturday 3rd March 2018.
Arsenal,0,Manchester City,3, Thursday 1st March 2018.
Crystal Palace,0,Tottenham Hotspur,1, Sunday 25th February 2018.
Manchester United,2,Chelsea,1, Sunday 25th February 2018.
Leicester City,1,Stoke City,1, Saturday 24th February 2018.
Bournemouth,2,Newcastle United,2, Saturday 24th February 2018.
Brighton and Hove Albion,4,Swansea City,1, Saturday 24th February 2018.
Burnley,1,Southampton,1, Saturday 24th February 2018.
Liverpool,4,West Ham United,1, Saturday 24th February 2018.
West Bromwich Albion,1,Huddersfield Town,2, Saturday 24th February 2018.
Watford,1,Everton,0, Saturday 24th February 2018.
Chelsea,3,West Bromwich Albion,0, Monday 12th February 2018.
Huddersfield Town,4,Bournemouth,1, Sunday 11th February 2018.
Newcastle United,1,Manchester United,0, Sunday 11th February 2018.
Southampton,0,Liverpool,2, Sunday 11th February 2018.
Tottenham Hotspur,1,Arsenal,0, Saturday 10th February 2018.
Everton,3,Crystal Palace,1, Saturday 10th February 2018.
Stoke City,1,Brighton and Hove Albion,1, Saturday 10th February 2018.
Swansea City,1,Burnley,0, Saturday 10th February 2018.
West Ham United,2,Watford,0, Saturday 10th February 2018.
Manchester City,5,Leicester City,1, Saturday 10th February 2018.
Watford,4,Chelsea,1, Monday 5th February 2018.
Crystal Palace,1,Newcastle United,1, Sunday 4th February 2018.
Liverpool,2,Tottenham Hotspur,2, Sunday 4th February 2018.
Burnley,1,Manchester City,1, Saturday 3rd February 2018.
Bournemouth,2,Stoke City,1, Saturday 3rd February 2018.
Brighton and Hove Albion,3,West Ham United,1, Saturday 3rd February 2018.
Leicester City,1,Swansea City,1, Saturday 3rd February 2018.
Manchester United,2,Huddersfield Town,0, Saturday 3rd February 2018.
West Bromwich Albion,2,Southampton,3, Saturday 3rd February 2018.
Arsenal,5,Everton,1, Saturday 3rd February 2018.
Chelsea,0,Bournemouth,3, Wednesday 31st January 2018.
Everton,2,Leicester City,1, Wednesday 31st January 2018.
Newcastle United,1,Burnley,1, Wednesday 31st January 2018.
Southampton,1,Brighton and Hove Albion,1, Wednesday 31st January 2018.
Manchester City,3,West Bromwich Albion,0, Wednesday 31st January 2018.
Stoke City,0,Watford,0, Wednesday 31st January 2018.
Tottenham Hotspur,2,Manchester United,0, Wednesday 31st January 2018.
Swansea City,3,Arsenal,1, Tuesday 30th January 2018.
West Ham United,1,Crystal Palace,1, Tuesday 30th January 2018.
Huddersfield Town,0,Liverpool,3, Tuesday 30th January 2018.
Swansea City,1,Liverpool,0, Monday 22nd January 2018.
Southampton,1,Tottenham Hotspur,1, Sunday 21st January 2018.
Brighton and Hove Albion,0,Chelsea,4, Saturday 20th January 2018.
Arsenal,4,Crystal Palace,1, Saturday 20th January 2018.
Burnley,0,Manchester United,1, Saturday 20th January 2018.
Everton,1,West Bromwich Albion,1, Saturday 20th January 2018.
Leicester City,2,Watford,0, Saturday 20th January 2018.
Stoke City,2,Huddersfield Town,0, Saturday 20th January 2018.
West Ham United,1,Bournemouth,1, Saturday 20th January 2018.
Manchester City,3,Newcastle United,1, Saturday 20th January 2018.
Manchester United,3,Stoke City,0, Monday 15th January 2018.
Bournemouth,2,Arsenal,1, Sunday 14th January 2018.
Liverpool,4,Manchester City,3, Sunday 14th January 2018.
Chelsea,0,Leicester City,0, Saturday 13th January 2018.
Crystal Palace,1,Burnley,0, Saturday 13th January 2018.
Huddersfield Town,1,West Ham United,4, Saturday 13th January 2018.
Newcastle United,1,Swansea City,1, Saturday 13th January 2018.
Watford,2,Southampton,2, Saturday 13th January 2018.
West Bromwich Albion,2,Brighton and Hove Albion,0, Saturday 13th January 2018.
Tottenham Hotspur,4,Everton,0, Saturday 13th January 2018.
Tottenham Hotspur,1,West Ham United,1, Thursday 4th January 2018.
Arsenal,2,Chelsea,2, Wednesday 3rd January 2018.
Southampton,1,Crystal Palace,2, Tuesday 2nd January 2018.
Swansea City,0,Tottenham Hotspur,2, Tuesday 2nd January 2018.
West Ham United,2,West Bromwich Albion,1, Tuesday 2nd January 2018.
Manchester City,3,Watford,1, Tuesday 2nd January 2018.
Brighton and Hove Albion,2,Bournemouth,2, Monday 1st January 2018.
Burnley,1,Liverpool,2, Monday 1st January 2018.
Leicester City,3,Huddersfield Town,0, Monday 1st January 2018.
Stoke City,0,Newcastle United,1, Monday 1st January 2018.
Everton,0,Manchester United,2, Monday 1st January 2018.
Crystal Palace,0,Manchester City,0, Sunday 31st December 2017.
West Bromwich Albion,1,Arsenal,1, Sunday 31st December 2017.
Bournemouth,2,Everton,1, Saturday 30th December 2017.
Chelsea,5,Stoke City,0, Saturday 30th December 2017.
Huddersfield Town,0,Burnley,0, Saturday 30th December 2017.
Liverpool,2,Leicester City,1, Saturday 30th December 2017.
Newcastle United,0,Brighton and Hove Albion,0, Saturday 30th December 2017.
Watford,1,Swansea City,2, Saturday 30th December 2017.
Manchester United,0,Southampton,0, Saturday 30th December 2017.
Crystal Palace,2,Arsenal,3, Thursday 28th December 2017.
Newcastle United,0,Manchester City,1, Wednesday 27th December 2017.
Tottenham Hotspur,5,Southampton,2, Tuesday 26th December 2017.
Bournemouth,3,West Ham United,3, Tuesday 26th December 2017.
Chelsea,2,Brighton and Hove Albion,0, Tuesday 26th December 2017.
Huddersfield Town,1,Stoke City,1, Tuesday 26th December 2017.
Manchester United,2,Burnley,2, Tuesday 26th December 2017.
Watford,2,Leicester City,1, Tuesday 26th December 2017.
West Bromwich Albion,0,Everton,0, Tuesday 26th December 2017.
Liverpool,5,Swansea City,0, Tuesday 26th December 2017.
Everton,0,Chelsea,0, Saturday 23rd December 2017.
Brighton and Hove Albion,1,Watford,0, Saturday 23rd December 2017.
Manchester City,4,Bournemouth,0, Saturday 23rd December 2017.
Southampton,1,Huddersfield Town,1, Saturday 23rd December 2017.
Stoke City,3,West Bromwich Albion,1, Saturday 23rd December 2017.
Swansea City,1,Crystal Palace,1, Saturday 23rd December 2017.
West Ham United,2,Newcastle United,3, Saturday 23rd December 2017.
Burnley,0,Tottenham Hotspur,3, Saturday 23rd December 2017.
Leicester City,2,Manchester United,2, Saturday 23rd December 2017.
Arsenal,3,Liverpool,3, Friday 22nd December 2017.
Everton,3,Swansea City,1, Monday 18th December 2017.
West Bromwich Albion,1,Manchester United,2, Sunday 17th December 2017.
Bournemouth,0,Liverpool,4, Sunday 17th December 2017.
Leicester City,0,Crystal Palace,3, Saturday 16th December 2017.
Arsenal,1,Newcastle United,0, Saturday 16th December 2017.
Brighton and Hove Albion,0,Burnley,0, Saturday 16th December 2017.
Chelsea,1,Southampton,0, Saturday 16th December 2017.
Stoke City,0,West Ham United,3, Saturday 16th December 2017.
Watford,1,Huddersfield Town,4, Saturday 16th December 2017.
Manchester City,4,Tottenham Hotspur,1, Saturday 16th December 2017.
Newcastle United,0,Everton,1, Wednesday 13th December 2017.
Southampton,1,Leicester City,4, Wednesday 13th December 2017.
Swansea City,0,Manchester City,4, Wednesday 13th December 2017.
Liverpool,0,West Bromwich Albion,0, Wednesday 13th December 2017.
Manchester United,1,Bournemouth,0, Wednesday 13th December 2017.
Tottenham Hotspur,2,Brighton and Hove Albion,0, Wednesday 13th December 2017.
West Ham United,0,Arsenal,0, Wednesday 13th December 2017.
Burnley,1,Stoke City,0, Tuesday 12th December 2017.
Crystal Palace,2,Watford,1, Tuesday 12th December 2017.
Huddersfield Town,1,Chelsea,3, Tuesday 12th December 2017.
Southampton,1,Arsenal,1, Sunday 10th December 2017.
Liverpool,1,Everton,1, Sunday 10th December 2017.
Manchester United,1,Manchester City,2, Sunday 10th December 2017.
West Ham United,1,Chelsea,0, Saturday 9th December 2017.
Burnley,1,Watford,0, Saturday 9th December 2017.
Crystal Palace,2,Bournemouth,2, Saturday 9th December 2017.
Huddersfield Town,2,Brighton and Hove Albion,0, Saturday 9th December 2017.
Swansea City,1,West Bromwich Albion,0, Saturday 9th December 2017.
Tottenham Hotspur,5,Stoke City,1, Saturday 9th December 2017.
Newcastle United,2,Leicester City,3, Saturday 9th December 2017.
Bournemouth,1,Southampton,1, Sunday 3rd December 2017.
Manchester City,2,West Ham United,1, Sunday 3rd December 2017.
Chelsea,3,Newcastle United,1, Saturday 2nd December 2017.
Brighton and Hove Albion,1,Liverpool,5, Saturday 2nd December 2017.
Everton,2,Huddersfield Town,0, Saturday 2nd December 2017.
Leicester City,1,Burnley,0, Saturday 2nd December 2017.
Stoke City,2,Swansea City,1, Saturday 2nd December 2017.
Watford,1,Tottenham Hotspur,1, Saturday 2nd December 2017.
West Bromwich Albion,0,Crystal Palace,0, Saturday 2nd December 2017.
Arsenal,1,Manchester United,3, Saturday 2nd December 2017.
Arsenal,5,Huddersfield Town,0, Wednesday 29th November 2017.
Bournemouth,1,Burnley,2, Wednesday 29th November 2017.
Chelsea,1,Swansea City,0, Wednesday 29th November 2017.
Everton,4,West Ham United,0, Wednesday 29th November 2017.
Manchester City,2,Southampton,1, Wednesday 29th November 2017.
Stoke City,0,Liverpool,3, Wednesday 29th November 2017.
Brighton and Hove Albion,0,Crystal Palace,0, Tuesday 28th November 2017.
Leicester City,2,Tottenham Hotspur,1, Tuesday 28th November 2017.
Watford,2,Manchester United,4, Tuesday 28th November 2017.
West Bromwich Albion,2,Newcastle United,2, Tuesday 28th November 2017.
Southampton,4,Everton,1, Sunday 26th November 2017.
Burnley,0,Arsenal,1, Sunday 26th November 2017.
Huddersfield Town,1,Manchester City,2, Sunday 26th November 2017.
Crystal Palace,2,Stoke City,1, Saturday 25th November 2017.
Manchester United,1,Brighton and Hove Albion,0, Saturday 25th November 2017.
Newcastle United,0,Watford,3, Saturday 25th November 2017.
Swansea City,0,Bournemouth,0, Saturday 25th November 2017.
Tottenham Hotspur,1,West Bromwich Albion,1, Saturday 25th November 2017.
Liverpool,1,Chelsea,1, Saturday 25th November 2017.
West Ham United,1,Leicester City,1, Friday 24th November 2017.
Brighton and Hove Albion,2,Stoke City,2, Monday 20th November 2017.
Watford,2,West Ham United,0, Sunday 19th November 2017.
Arsenal,2,Tottenham Hotspur,0, Saturday 18th November 2017.
Bournemouth,4,Huddersfield Town,0, Saturday 18th November 2017.
Burnley,2,Swansea City,0, Saturday 18th November 2017.
Crystal Palace,2,Everton,2, Saturday 18th November 2017.
Leicester City,0,Manchester City,2, Saturday 18th November 2017.
Liverpool,3,Southampton,0, Saturday 18th November 2017.
West Bromwich Albion,0,Chelsea,4, Saturday 18th November 2017.
Manchester United,4,Newcastle United,1, Saturday 18th November 2017.
Tottenham Hotspur,1,Crystal Palace,0, Sunday 5th November 2017.
Manchester City,3,Arsenal,1, Sunday 5th November 2017.
Chelsea,1,Manchester United,0, Sunday 5th November 2017.
Everton,3,Watford,2, Sunday 5th November 2017.
Stoke City,2,Leicester City,2, Saturday 4th November 2017.
Huddersfield Town,1,West Bromwich Albion,0, Saturday 4th November 2017.
Newcastle United,0,Bournemouth,1, Saturday 4th November 2017.
Southampton,0,Burnley,1, Saturday 4th November 2017.
Swansea City,0,Brighton and Hove Albion,1, Saturday 4th November 2017.
West Ham United,1,Liverpool,4, Saturday 4th November 2017.
Burnley,1,Newcastle United,0, Monday 30th October 2017.
Brighton and Hove Albion,1,Southampton,1, Sunday 29th October 2017.
Leicester City,2,Everton,0, Sunday 29th October 2017.
Manchester United,1,Tottenham Hotspur,0, Saturday 28th October 2017.
Arsenal,2,Swansea City,1, Saturday 28th October 2017.
Crystal Palace,2,West Ham United,2, Saturday 28th October 2017.
Liverpool,3,Huddersfield Town,0, Saturday 28th October 2017.
Watford,0,Stoke City,1, Saturday 28th October 2017.
West Bromwich Albion,2,Manchester City,3, Saturday 28th October 2017.
Bournemouth,0,Chelsea,1, Saturday 28th October 2017.
Everton,2,Arsenal,5, Sunday 22nd October 2017.
Tottenham Hotspur,4,Liverpool,1, Sunday 22nd October 2017.
Chelsea,4,Watford,2, Saturday 21st October 2017.
Huddersfield Town,2,Manchester United,1, Saturday 21st October 2017.
Manchester City,3,Burnley,0, Saturday 21st October 2017.
Newcastle United,1,Crystal Palace,0, Saturday 21st October 2017.
Stoke City,1,Bournemouth,2, Saturday 21st October 2017.
Swansea City,1,Leicester City,2, Saturday 21st October 2017.
Southampton,1,West Bromwich Albion,0, Saturday 21st October 2017.
West Ham United,0,Brighton and Hove Albion,3, Friday 20th October 2017.
Leicester City,1,West Bromwich Albion,1, Monday 16th October 2017.
Brighton and Hove Albion,1,Everton,1, Sunday 15th October 2017.
Southampton,2,Newcastle United,2, Sunday 15th October 2017.
Liverpool,0,Manchester United,0, Saturday 14th October 2017.
Burnley,1,West Ham United,1, Saturday 14th October 2017.
Crystal Palace,2,Chelsea,1, Saturday 14th October 2017.
Manchester City,7,Stoke City,2, Saturday 14th October 2017.
Swansea City,2,Huddersfield Town,0, Saturday 14th October 2017.
Tottenham Hotspur,1,Bournemouth,0, Saturday 14th October 2017.
Watford,2,Arsenal,1, Saturday 14th October 2017.
Arsenal,2,Brighton and Hove Albion,0, Sunday 1st October 2017.
Everton,0,Burnley,1, Sunday 1st October 2017.
Newcastle United,1,Liverpool,1, Sunday 1st October 2017.
Huddersfield Town,0,Tottenham Hotspur,4, Saturday 30th September 2017.
Bournemouth,0,Leicester City,0, Saturday 30th September 2017.
Manchester United,4,Crystal Palace,0, Saturday 30th September 2017.
Stoke City,2,Southampton,1, Saturday 30th September 2017.
West Bromwich Albion,2,Watford,2, Saturday 30th September 2017.
West Ham United,1,Swansea City,0, Saturday 30th September 2017.
Chelsea,0,Manchester City,1, Saturday 30th September 2017.
Arsenal,2,West Bromwich Albion,0, Monday 25th September 2017.
Brighton and Hove Albion,1,Newcastle United,0, Sunday 24th September 2017.
West Ham United,2,Tottenham Hotspur,3, Saturday 23rd September 2017.
Burnley,0,Huddersfield Town,0, Saturday 23rd September 2017.
Everton,2,Bournemouth,1, Saturday 23rd September 2017.
Manchester City,5,Crystal Palace,0, Saturday 23rd September 2017.
Southampton,0,Manchester United,1, Saturday 23rd September 2017.
Stoke City,0,Chelsea,4, Saturday 23rd September 2017.
Swansea City,1,Watford,2, Saturday 23rd September 2017.
Leicester City,2,Liverpool,3, Saturday 23rd September 2017.
Chelsea,0,Arsenal,0, Sunday 17th September 2017.
Manchester United,4,Everton,0, Sunday 17th September 2017.
Crystal Palace,0,Southampton,1, Saturday 16th September 2017.
Huddersfield Town,1,Leicester City,1, Saturday 16th September 2017.
Liverpool,1,Burnley,1, Saturday 16th September 2017.
Newcastle United,2,Stoke City,1, Saturday 16th September 2017.
Watford,0,Manchester City,6, Saturday 16th September 2017.
West Bromwich Albion,0,West Ham United,0, Saturday 16th September 2017.
Tottenham Hotspur,0,Swansea City,0, Saturday 16th September 2017.
Bournemouth,2,Brighton and Hove Albion,1, Friday 15th September 2017.
West Ham United,2,Huddersfield Town,0, Monday 11th September 2017.
Burnley,1,Crystal Palace,0, Sunday 10th September 2017.
Swansea City,0,Newcastle United,1, Sunday 10th September 2017.
Manchester City,5,Liverpool,0, Saturday 9th September 2017.
Arsenal,3,Bournemouth,0, Saturday 9th September 2017.
Brighton and Hove Albion,3,West Bromwich Albion,1, Saturday 9th September 2017.
Everton,0,Tottenham Hotspur,3, Saturday 9th September 2017.
Leicester City,1,Chelsea,2, Saturday 9th September 2017.
Southampton,0,Watford,2, Saturday 9th September 2017.
Stoke City,2,Manchester United,2, Saturday 9th September 2017.
Chelsea,2,Everton,0, Sunday 27th August 2017.
West Bromwich Albion,1,Stoke City,1, Sunday 27th August 2017.
Liverpool,4,Arsenal,0, Sunday 27th August 2017.
Tottenham Hotspur,1,Burnley,1, Sunday 27th August 2017.
Bournemouth,1,Manchester City,2, Saturday 26th August 2017.
Crystal Palace,0,Swansea City,2, Saturday 26th August 2017.
Huddersfield Town,0,Southampton,0, Saturday 26th August 2017.
Newcastle United,3,West Ham United,0, Saturday 26th August 2017.
Watford,0,Brighton and Hove Albion,0, Saturday 26th August 2017.
Manchester United,2,Leicester City,0, Saturday 26th August 2017.
Manchester City,1,Everton,1, Monday 21st August 2017.
Huddersfield Town,1,Newcastle United,0, Sunday 20th August 2017.
Tottenham Hotspur,1,Chelsea,2, Sunday 20th August 2017.
Swansea City,0,Manchester United,4, Saturday 19th August 2017.
Bournemouth,0,Watford,2, Saturday 19th August 2017.
Burnley,0,West Bromwich Albion,1, Saturday 19th August 2017.
Leicester City,2,Brighton and Hove Albion,0, Saturday 19th August 2017.
Liverpool,1,Crystal Palace,0, Saturday 19th August 2017.
Southampton,3,West Ham United,2, Saturday 19th August 2017.
Stoke City,1,Arsenal,0, Saturday 19th August 2017.
Newcastle United,0,Tottenham Hotspur,2, Sunday 13th August 2017.
Manchester United,4,West Ham United,0, Sunday 13th August 2017.
Watford,3,Liverpool,3, Saturday 12th August 2017.
Chelsea,2,Burnley,3, Saturday 12th August 2017.
Crystal Palace,0,Huddersfield Town,3, Saturday 12th August 2017.
Everton,1,Stoke City,0, Saturday 12th August 2017.
Southampton,0,Swansea City,0, Saturday 12th August 2017.
West Bromwich Albion,1,Bournemouth,0, Saturday 12th August 2017.
Brighton and Hove Albion,0,Manchester City,2, Saturday 12th August 2017.
Arsenal,4,Leicester City,3, Friday 11th August 2017.
