Home Team,Home Score,Away Team,Away Score,Match Date
Oldham Athletic,1,Walsall,0, Saturday 9th April 2016.
Peterborough United,1,Rochdale,2, Saturday 9th April 2016.
Port Vale,3,Crewe Alexandra,0, Saturday 9th April 2016.
Scunthorpe United,1,Burton Albion,0, Saturday 9th April 2016.
Sheffield United,0,Gillingham,0, Saturday 9th April 2016.
Southend United,2,Fleetwood Town,2, Saturday 9th April 2016.
Wigan Athletic,1,Coventry City,0, Saturday 9th April 2016.
Fleetwood Town,2,Peterborough United,0, Tuesday 5th April 2016.
Oldham Athletic,2,Swindon Town,0, Tuesday 5th April 2016.
Blackpool,2,Southend United,0, Saturday 2nd April 2016.
Bradford City,1,Scunthorpe United,0, Saturday 2nd April 2016.
Burton Albion,1,Bury,1, Saturday 2nd April 2016.
Chesterfield,4,Port Vale,2, Saturday 2nd April 2016.
Colchester United,0,Millwall,0, Saturday 2nd April 2016.
Gillingham,0,Coventry City,0, Saturday 2nd April 2016.
Peterborough United,3,Crewe Alexandra,0, Saturday 2nd April 2016.
Rochdale,2,Doncaster Rovers,2, Saturday 2nd April 2016.
Sheffield United,2,Walsall,0, Saturday 2nd April 2016.
Shrewsbury Town,1,Wigan Athletic,5, Saturday 2nd April 2016.
Swindon Town,1,Fleetwood Town,1, Saturday 2nd April 2016.
Southend United,3,Sheffield United,1, Wednesday 30th March 2016.
Coventry City,0,Colchester United,1, Tuesday 29th March 2016.
Wigan Athletic,1,Rochdale,0, Monday 28th March 2016.
Bury,0,Gillingham,1, Monday 28th March 2016.
Crewe Alexandra,0,Bradford City,1, Monday 28th March 2016.
Doncaster Rovers,0,Blackpool,1, Monday 28th March 2016.
Oldham Athletic,1,Chesterfield,0, Monday 28th March 2016.
Port Vale,0,Barnsley,1, Monday 28th March 2016.
Scunthorpe United,6,Swindon Town,0, Monday 28th March 2016.
Millwall,2,Burton Albion,0, Monday 28th March 2016.
Burton Albion,0,Oldham Athletic,0, Saturday 26th March 2016.
Bradford City,1,Millwall,0, Saturday 26th March 2016.
Chesterfield,0,Fleetwood Town,0, Saturday 26th March 2016.
Barnsley,0,Scunthorpe United,0, Friday 25th March 2016.
Blackpool,1,Bury,1, Friday 25th March 2016.
Colchester United,4,Doncaster Rovers,1, Friday 25th March 2016.
Rochdale,4,Southend United,1, Friday 25th March 2016.
Sheffield United,3,Crewe Alexandra,2, Friday 25th March 2016.
Shrewsbury Town,1,Port Vale,1, Friday 25th March 2016.
Swindon Town,1,Wigan Athletic,4, Friday 25th March 2016.
Peterborough United,3,Coventry City,1, Friday 25th March 2016.
Bury,2,Shrewsbury Town,2, Saturday 19th March 2016.
Coventry City,0,Swindon Town,0, Saturday 19th March 2016.
Crewe Alexandra,1,Blackpool,2, Saturday 19th March 2016.
Doncaster Rovers,1,Peterborough United,2, Saturday 19th March 2016.
Fleetwood Town,0,Barnsley,2, Saturday 19th March 2016.
Millwall,1,Sheffield United,0, Saturday 19th March 2016.
Oldham Athletic,2,Rochdale,3, Saturday 19th March 2016.
Port Vale,0,Burton Albion,4, Saturday 19th March 2016.
Scunthorpe United,1,Chesterfield,1, Saturday 19th March 2016.
Southend United,1,Gillingham,1, Saturday 19th March 2016.
Walsall,2,Colchester United,1, Saturday 19th March 2016.
Wigan Athletic,1,Bradford City,0, Saturday 19th March 2016.
Fleetwood Town,0,Walsall,1, Tuesday 15th March 2016.
Oldham Athletic,1,Blackpool,0, Tuesday 15th March 2016.
Barnsley,0,Southend United,2, Saturday 12th March 2016.
Blackpool,0,Coventry City,1, Saturday 12th March 2016.
Bradford City,2,Doncaster Rovers,1, Saturday 12th March 2016.
Burton Albion,2,Fleetwood Town,1, Saturday 12th March 2016.
Chesterfield,1,Walsall,4, Saturday 12th March 2016.
Colchester United,3,Wigan Athletic,3, Saturday 12th March 2016.
Gillingham,3,Crewe Alexandra,0, Saturday 12th March 2016.
Peterborough United,2,Port Vale,3, Saturday 12th March 2016.
Rochdale,3,Bury,0, Saturday 12th March 2016.
Sheffield United,3,Oldham Athletic,0, Saturday 12th March 2016.
Shrewsbury Town,2,Scunthorpe United,2, Saturday 12th March 2016.
Swindon Town,2,Millwall,2, Saturday 12th March 2016.
Bradford City,2,Burton Albion,0, Tuesday 8th March 2016.
Scunthorpe United,2,Doncaster Rovers,0, Tuesday 8th March 2016.
Shrewsbury Town,2,Coventry City,1, Tuesday 8th March 2016.
Bury,0,Bradford City,0, Saturday 5th March 2016.
Coventry City,0,Rochdale,1, Saturday 5th March 2016.
Crewe Alexandra,1,Burton Albion,1, Saturday 5th March 2016.
Doncaster Rovers,0,Shrewsbury Town,1, Saturday 5th March 2016.
Fleetwood Town,2,Sheffield United,2, Saturday 5th March 2016.
Millwall,3,Blackpool,0, Saturday 5th March 2016.
Port Vale,2,Colchester United,0, Saturday 5th March 2016.
Scunthorpe United,0,Gillingham,0, Saturday 5th March 2016.
Southend United,0,Chesterfield,1, Saturday 5th March 2016.
Walsall,1,Barnsley,3, Saturday 5th March 2016.
Wigan Athletic,1,Peterborough United,1, Saturday 5th March 2016.
Barnsley,2,Coventry City,0, Tuesday 1st March 2016.
Bradford City,1,Colchester United,2, Tuesday 1st March 2016.
Bury,3,Peterborough United,1, Tuesday 1st March 2016.
Chesterfield,1,Blackpool,1, Tuesday 1st March 2016.
Fleetwood Town,2,Gillingham,1, Tuesday 1st March 2016.
Millwall,0,Wigan Athletic,0, Tuesday 1st March 2016.
Oldham Athletic,1,Port Vale,1, Tuesday 1st March 2016.
Sheffield United,0,Burton Albion,1, Tuesday 1st March 2016.
Shrewsbury Town,2,Rochdale,0, Tuesday 1st March 2016.
Southend United,1,Crewe Alexandra,1, Tuesday 1st March 2016.
Swindon Town,2,Doncaster Rovers,0, Tuesday 1st March 2016.
Walsall,0,Scunthorpe United,0, Tuesday 1st March 2016.
Blackpool,0,Bradford City,1, Saturday 27th February 2016.
Burton Albion,0,Walsall,0, Saturday 27th February 2016.
Colchester United,0,Shrewsbury Town,0, Saturday 27th February 2016.
Coventry City,1,Fleetwood Town,2, Saturday 27th February 2016.
Crewe Alexandra,1,Barnsley,2, Saturday 27th February 2016.
Doncaster Rovers,1,Millwall,1, Saturday 27th February 2016.
Gillingham,1,Chesterfield,2, Saturday 27th February 2016.
Peterborough United,1,Swindon Town,2, Saturday 27th February 2016.
Rochdale,2,Sheffield United,0, Saturday 27th February 2016.
Scunthorpe United,1,Oldham Athletic,1, Saturday 27th February 2016.
Wigan Athletic,3,Bury,0, Saturday 27th February 2016.
Port Vale,3,Southend United,1, Friday 26th February 2016.
Bury,0,Barnsley,0, Tuesday 23rd February 2016.
Peterborough United,1,Oldham Athletic,2, Tuesday 23rd February 2016.
Rochdale,1,Fleetwood Town,0, Tuesday 23rd February 2016.
Southend United,3,Burton Albion,1, Monday 22nd February 2016.
Barnsley,1,Doncaster Rovers,0, Saturday 20th February 2016.
Bradford City,2,Rochdale,2, Saturday 20th February 2016.
Bury,5,Colchester United,2, Saturday 20th February 2016.
Chesterfield,3,Crewe Alexandra,1, Saturday 20th February 2016.
Fleetwood Town,2,Scunthorpe United,1, Saturday 20th February 2016.
Millwall,3,Peterborough United,0, Saturday 20th February 2016.
Oldham Athletic,2,Gillingham,1, Saturday 20th February 2016.
Sheffield United,1,Port Vale,0, Saturday 20th February 2016.
Swindon Town,3,Blackpool,2, Saturday 20th February 2016.
Walsall,1,Wigan Athletic,2, Saturday 20th February 2016.
Blackpool,0,Oldham Athletic,0, Tuesday 16th February 2016.
Bradford City,2,Southend United,0, Tuesday 16th February 2016.
Bury,1,Sheffield United,0, Tuesday 16th February 2016.
Colchester United,1,Chesterfield,1, Tuesday 16th February 2016.
Millwall,0,Scunthorpe United,2, Tuesday 16th February 2016.
Rochdale,2,Crewe Alexandra,2, Tuesday 16th February 2016.
Blackpool,2,Shrewsbury Town,3, Saturday 13th February 2016.
Colchester United,1,Swindon Town,4, Saturday 13th February 2016.
Coventry City,6,Bury,0, Saturday 13th February 2016.
Crewe Alexandra,1,Walsall,1, Saturday 13th February 2016.
Doncaster Rovers,0,Sheffield United,1, Saturday 13th February 2016.
Gillingham,2,Barnsley,1, Saturday 13th February 2016.
Peterborough United,0,Bradford City,4, Saturday 13th February 2016.
Port Vale,0,Fleetwood Town,0, Saturday 13th February 2016.
Rochdale,0,Millwall,1, Saturday 13th February 2016.
Scunthorpe United,1,Southend United,0, Saturday 13th February 2016.
Wigan Athletic,0,Oldham Athletic,0, Saturday 13th February 2016.
Burton Albion,1,Chesterfield,0, Friday 12th February 2016.
Port Vale,1,Coventry City,1, Sunday 7th February 2016.
Barnsley,3,Bury,0, Sunday 7th February 2016.
Fleetwood Town,0,Shrewsbury Town,0, Sunday 7th February 2016.
Burton Albion,3,Bradford City,1, Saturday 6th February 2016.
Chesterfield,0,Peterborough United,1, Saturday 6th February 2016.
Crewe Alexandra,2,Rochdale,0, Saturday 6th February 2016.
Gillingham,0,Swindon Town,0, Saturday 6th February 2016.
Sheffield United,0,Wigan Athletic,2, Saturday 6th February 2016.
Southend United,3,Colchester United,0, Saturday 6th February 2016.
Walsall,0,Millwall,3, Saturday 6th February 2016.
Doncaster Rovers,1,Walsall,2, Tuesday 2nd February 2016.
Port Vale,1,Swindon Town,0, Tuesday 2nd February 2016.
Shrewsbury Town,1,Southend United,2, Tuesday 2nd February 2016.
Blackpool,1,Gillingham,0, Saturday 30th January 2016.
Bradford City,2,Fleetwood Town,1, Saturday 30th January 2016.
Coventry City,1,Scunthorpe United,2, Saturday 30th January 2016.
Millwall,1,Crewe Alexandra,1, Saturday 30th January 2016.
Rochdale,2,Burton Albion,1, Saturday 30th January 2016.
Swindon Town,0,Barnsley,1, Saturday 30th January 2016.
Wigan Athletic,3,Port Vale,0, Saturday 30th January 2016.
Blackpool,0,Sheffield United,0, Tuesday 26th January 2016.
Bradford City,0,Barnsley,1, Tuesday 26th January 2016.
Bury,0,Crewe Alexandra,0, Tuesday 26th January 2016.
Doncaster Rovers,1,Port Vale,2, Tuesday 26th January 2016.
Peterborough United,0,Burton Albion,1, Tuesday 26th January 2016.
Shrewsbury Town,0,Oldham Athletic,1, Tuesday 26th January 2016.
Barnsley,6,Rochdale,1, Saturday 23rd January 2016.
Burton Albion,1,Shrewsbury Town,2, Saturday 23rd January 2016.
Chesterfield,1,Millwall,2, Saturday 23rd January 2016.
Crewe Alexandra,1,Wigan Athletic,1, Saturday 23rd January 2016.
Fleetwood Town,0,Doncaster Rovers,0, Saturday 23rd January 2016.
Gillingham,2,Peterborough United,1, Saturday 23rd January 2016.
Oldham Athletic,0,Bury,1, Saturday 23rd January 2016.
Port Vale,1,Bradford City,1, Saturday 23rd January 2016.
Scunthorpe United,3,Colchester United,0, Saturday 23rd January 2016.
Sheffield United,1,Swindon Town,1, Saturday 23rd January 2016.
Southend United,3,Coventry City,0, Saturday 23rd January 2016.
Walsall,1,Blackpool,1, Saturday 23rd January 2016.
Colchester United,1,Fleetwood Town,1, Tuesday 19th January 2016.
Millwall,3,Port Vale,1, Sunday 17th January 2016.
Blackpool,5,Scunthorpe United,0, Saturday 16th January 2016.
Bradford City,1,Oldham Athletic,0, Saturday 16th January 2016.
Bury,2,Walsall,3, Saturday 16th January 2016.
Colchester United,1,Sheffield United,2, Saturday 16th January 2016.
Coventry City,0,Burton Albion,2, Saturday 16th January 2016.
Doncaster Rovers,2,Gillingham,2, Saturday 16th January 2016.
Peterborough United,0,Southend United,0, Saturday 16th January 2016.
Shrewsbury Town,0,Barnsley,3, Saturday 16th January 2016.
Swindon Town,4,Crewe Alexandra,3, Saturday 16th January 2016.
Wigan Athletic,3,Chesterfield,1, Saturday 16th January 2016.
Coventry City,1,Walsall,1, Tuesday 12th January 2016.
Wigan Athletic,3,Sheffield United,3, Tuesday 12th January 2016.
Blackpool,0,Port Vale,1, Saturday 9th January 2016.
Oldham Athletic,1,Millwall,2, Saturday 9th January 2016.
Rochdale,2,Chesterfield,3, Saturday 9th January 2016.
Swindon Town,4,Southend United,2, Saturday 9th January 2016.
Wigan Athletic,3,Gillingham,2, Thursday 7th January 2016.
Barnsley,2,Millwall,1, Saturday 2nd January 2016.
Burton Albion,1,Blackpool,0, Saturday 2nd January 2016.
Chesterfield,7,Shrewsbury Town,1, Saturday 2nd January 2016.
Crewe Alexandra,0,Coventry City,5, Saturday 2nd January 2016.
Fleetwood Town,2,Bury,0, Saturday 2nd January 2016.
Gillingham,3,Bradford City,0, Saturday 2nd January 2016.
Oldham Athletic,1,Colchester United,1, Saturday 2nd January 2016.
Scunthorpe United,1,Wigan Athletic,1, Saturday 2nd January 2016.
Sheffield United,2,Peterborough United,3, Saturday 2nd January 2016.
Southend United,0,Doncaster Rovers,3, Saturday 2nd January 2016.
Walsall,0,Rochdale,3, Saturday 2nd January 2016.
Southend United,0,Millwall,4, Monday 28th December 2015.
Barnsley,4,Blackpool,2, Monday 28th December 2015.
Burton Albion,1,Swindon Town,0, Monday 28th December 2015.
Chesterfield,1,Coventry City,1, Monday 28th December 2015.
Crewe Alexandra,1,Shrewsbury Town,2, Monday 28th December 2015.
Fleetwood Town,1,Wigan Athletic,3, Monday 28th December 2015.
Gillingham,1,Colchester United,0, Monday 28th December 2015.
Oldham Athletic,1,Doncaster Rovers,2, Monday 28th December 2015.
Port Vale,1,Bury,0, Monday 28th December 2015.
Scunthorpe United,1,Rochdale,1, Monday 28th December 2015.
Sheffield United,3,Bradford City,1, Monday 28th December 2015.
Walsall,2,Peterborough United,0, Monday 28th December 2015.
Colchester United,0,Southend United,2, Saturday 26th December 2015.
Coventry City,1,Port Vale,0, Saturday 26th December 2015.
Doncaster Rovers,0,Scunthorpe United,1, Saturday 26th December 2015.
Millwall,0,Walsall,1, Saturday 26th December 2015.
Peterborough United,2,Chesterfield,0, Saturday 26th December 2015.
Shrewsbury Town,1,Fleetwood Town,1, Saturday 26th December 2015.
Swindon Town,1,Gillingham,3, Saturday 26th December 2015.
Walsall,2,Port Vale,0, Sunday 20th December 2015.
Barnsley,0,Wigan Athletic,2, Saturday 19th December 2015.
Blackpool,2,Peterborough United,0, Saturday 19th December 2015.
Burton Albion,3,Doncaster Rovers,3, Saturday 19th December 2015.
Chesterfield,0,Bradford City,1, Saturday 19th December 2015.
Coventry City,1,Oldham Athletic,1, Saturday 19th December 2015.
Crewe Alexandra,1,Fleetwood Town,1, Saturday 19th December 2015.
Millwall,0,Gillingham,3, Saturday 19th December 2015.
Rochdale,3,Colchester United,1, Saturday 19th December 2015.
Scunthorpe United,0,Sheffield United,1, Saturday 19th December 2015.
Shrewsbury Town,0,Swindon Town,1, Saturday 19th December 2015.
Southend United,4,Bury,1, Friday 18th December 2015.
Sheffield United,1,Coventry City,0, Sunday 13th December 2015.
Bury,1,Chesterfield,0, Saturday 12th December 2015.
Colchester United,2,Barnsley,3, Saturday 12th December 2015.
Doncaster Rovers,3,Crewe Alexandra,2,https://www.skysports.com/football/doncaster-rovers-vs-crewe-alexandra/340326
Gillingham,0,Burton Albion,3,https://www.skysports.com/football/gillingham-vs-burton-albion/340328
Peterborough United,1,Shrewsbury Town,1, Saturday 12th December 2015.
Port Vale,1,Scunthorpe United,1, Saturday 12th December 2015.
Swindon Town,2,Rochdale,1, Saturday 12th December 2015.
Wigan Athletic,0,Blackpool,1,https://www.skysports.com/football/wigan-athletic-vs-blackpool/340334
Burton Albion,2,Millwall,1, Tuesday 1st December 2015.
Shrewsbury Town,1,Walsall,3,https://www.skysports.com/football/shrewsbury-town-vs-walsall/340285
Barnsley,1,Sheffield United,1,https://www.skysports.com/football/barnsley-vs-sheffield-united/340311
Blackpool,1,Fleetwood Town,0,https://www.skysports.com/football/blackpool-vs-fleetwood-town/340312
Burton Albion,5,Colchester United,1,https://www.skysports.com/football/burton-albion-vs-colchester-united/340313
Chesterfield,0,Swindon Town,4,https://www.skysports.com/football/chesterfield-vs-swindon-town/340314
Coventry City,2,Doncaster Rovers,2, Saturday 28th November 2015.
Crewe Alexandra,1,Oldham Athletic,0, Saturday 28th November 2015.
Millwall,1,Bury,0, Saturday 28th November 2015.
Rochdale,2,Port Vale,1, Saturday 28th November 2015.
Scunthorpe United,0,Peterborough United,4, Saturday 28th November 2015.
Shrewsbury Town,2,Gillingham,2, Saturday 28th November 2015.
Southend United,0,Wigan Athletic,0, Saturday 28th November 2015.
Walsall,2,Bradford City,1, Saturday 28th November 2015.
Bradford City,0,Coventry City,0, Tuesday 24th November 2015.
Bury,1,Scunthorpe United,2, Tuesday 24th November 2015.
Colchester United,2,Crewe Alexandra,3, Tuesday 24th November 2015.
Doncaster Rovers,3,Chesterfield,0, Tuesday 24th November 2015.
Fleetwood Town,2,Millwall,1, Tuesday 24th November 2015.
Gillingham,2,Rochdale,0, Tuesday 24th November 2015.
Oldham Athletic,2,Southend United,5, Tuesday 24th November 2015.
Peterborough United,3,Barnsley,2, Tuesday 24th November 2015.
Port Vale,2,Blackpool,0, Tuesday 24th November 2015.
Sheffield United,2,Shrewsbury Town,4, Tuesday 24th November 2015.
Swindon Town,2,Walsall,1, Tuesday 24th November 2015.
Wigan Athletic,0,Burton Albion,1, Tuesday 24th November 2015.
Bury,1,Burton Albion,0, Saturday 21st November 2015.
Coventry City,4,Gillingham,1, Saturday 21st November 2015.
Crewe Alexandra,1,Peterborough United,5, Saturday 21st November 2015.
Doncaster Rovers,0,Rochdale,2, Saturday 21st November 2015.
Fleetwood Town,5,Swindon Town,1, Saturday 21st November 2015.
Millwall,4,Colchester United,1, Saturday 21st November 2015.
Oldham Athletic,1,Barnsley,2, Saturday 21st November 2015.
Port Vale,3,Chesterfield,2, Saturday 21st November 2015.
Scunthorpe United,0,Bradford City,2, Saturday 21st November 2015.
Southend United,1,Blackpool,0, Saturday 21st November 2015.
Walsall,1,Sheffield United,1, Saturday 21st November 2015.
Wigan Athletic,1,Shrewsbury Town,0, Saturday 21st November 2015.
Rochdale,0,Wigan Athletic,2, Saturday 14th November 2015.
Barnsley,1,Port Vale,2, Saturday 14th November 2015.
Blackpool,0,Doncaster Rovers,2, Saturday 14th November 2015.
Bradford City,2,Crewe Alexandra,0, Saturday 14th November 2015.
Chesterfield,1,Oldham Athletic,2, Saturday 14th November 2015.
Colchester United,1,Coventry City,3, Saturday 14th November 2015.
Gillingham,3,Bury,1, Saturday 14th November 2015.
Peterborough United,2,Fleetwood Town,1, Saturday 14th November 2015.
Sheffield United,2,Southend United,2, Saturday 14th November 2015.
Swindon Town,2,Scunthorpe United,1, Saturday 14th November 2015.
Bradford City,1,Blackpool,0, Tuesday 3rd November 2015.
Coventry City,4,Barnsley,3, Tuesday 3rd November 2015.
Bury,4,Blackpool,3, Saturday 31st October 2015.
Coventry City,3,Peterborough United,2, Saturday 31st October 2015.
Crewe Alexandra,1,Sheffield United,0, Saturday 31st October 2015.
Doncaster Rovers,2,Colchester United,0, Saturday 31st October 2015.
Fleetwood Town,0,Chesterfield,1, Saturday 31st October 2015.
Millwall,0,Bradford City,0, Saturday 31st October 2015.
Oldham Athletic,0,Burton Albion,1, Saturday 31st October 2015.
Port Vale,2,Shrewsbury Town,0, Saturday 31st October 2015.
Scunthorpe United,2,Barnsley,0, Saturday 31st October 2015.
Southend United,2,Rochdale,2, Saturday 31st October 2015.
Walsall,3,Gillingham,2, Saturday 31st October 2015.
Wigan Athletic,1,Swindon Town,0, Saturday 31st October 2015.
Millwall,2,Doncaster Rovers,0, Tuesday 27th October 2015.
Sheffield United,1,Millwall,2, Saturday 24th October 2015.
Barnsley,0,Fleetwood Town,1, Saturday 24th October 2015.
Blackpool,2,Crewe Alexandra,0, Saturday 24th October 2015.
Bradford City,1,Wigan Athletic,1, Saturday 24th October 2015.
Burton Albion,2,Port Vale,0, Saturday 24th October 2015.
Chesterfield,0,Scunthorpe United,3, Saturday 24th October 2015.
Colchester United,4,Walsall,4, Saturday 24th October 2015.
Gillingham,1,Southend United,1, Saturday 24th October 2015.
Peterborough United,4,Doncaster Rovers,0, Saturday 24th October 2015.
Rochdale,0,Oldham Athletic,0, Saturday 24th October 2015.
Shrewsbury Town,2,Bury,0, Saturday 24th October 2015.
Swindon Town,2,Coventry City,2, Saturday 24th October 2015.
Barnsley,0,Walsall,2, Tuesday 20th October 2015.
Blackpool,1,Millwall,1, Tuesday 20th October 2015.
Bradford City,2,Bury,1, Tuesday 20th October 2015.
Burton Albion,0,Crewe Alexandra,0, Tuesday 20th October 2015.
Chesterfield,3,Southend United,0, Tuesday 20th October 2015.
Colchester United,2,Port Vale,1, Tuesday 20th October 2015.
Gillingham,2,Scunthorpe United,1, Tuesday 20th October 2015.
Peterborough United,2,Wigan Athletic,3, Tuesday 20th October 2015.
Rochdale,0,Coventry City,0, Tuesday 20th October 2015.
Sheffield United,3,Fleetwood Town,0, Tuesday 20th October 2015.
Shrewsbury Town,1,Doncaster Rovers,2, Tuesday 20th October 2015.
Swindon Town,1,Oldham Athletic,2, Tuesday 20th October 2015.
Bury,0,Rochdale,0, Saturday 17th October 2015.
Coventry City,0,Blackpool,0, Saturday 17th October 2015.
Crewe Alexandra,0,Gillingham,1, Saturday 17th October 2015.
Doncaster Rovers,0,Bradford City,1, Saturday 17th October 2015.
Fleetwood Town,4,Burton Albion,0, Saturday 17th October 2015.
Millwall,2,Swindon Town,0, Saturday 17th October 2015.
Oldham Athletic,1,Sheffield United,1, Saturday 17th October 2015.
Port Vale,1,Peterborough United,1, Saturday 17th October 2015.
Scunthorpe United,2,Shrewsbury Town,1, Saturday 17th October 2015.
Southend United,2,Barnsley,1, Saturday 17th October 2015.
Walsall,1,Chesterfield,2, Saturday 17th October 2015.
Wigan Athletic,5,Colchester United,0, Saturday 17th October 2015.
Barnsley,1,Crewe Alexandra,2, Saturday 10th October 2015.
Bury,2,Wigan Athletic,2, Saturday 10th October 2015.
Chesterfield,1,Gillingham,3, Saturday 10th October 2015.
Fleetwood Town,0,Coventry City,1, Saturday 10th October 2015.
Oldham Athletic,2,Scunthorpe United,4, Saturday 10th October 2015.
Sheffield United,3,Rochdale,2, Saturday 10th October 2015.
Shrewsbury Town,4,Colchester United,2, Saturday 10th October 2015.
Southend United,1,Port Vale,0, Saturday 10th October 2015.
Swindon Town,1,Peterborough United,2, Saturday 10th October 2015.
Walsall,2,Burton Albion,0, Saturday 10th October 2015.
Blackpool,1,Swindon Town,0, Saturday 3rd October 2015.
Burton Albion,1,Southend United,0, Saturday 3rd October 2015.
Colchester United,0,Bury,1, Saturday 3rd October 2015.
Coventry City,3,Shrewsbury Town,0, Saturday 3rd October 2015.
Crewe Alexandra,1,Chesterfield,2, Saturday 3rd October 2015.
Doncaster Rovers,2,Barnsley,1, Saturday 3rd October 2015.
Gillingham,3,Oldham Athletic,3, Saturday 3rd October 2015.
Peterborough United,5,Millwall,3, Saturday 3rd October 2015.
Port Vale,2,Sheffield United,1, Saturday 3rd October 2015.
Rochdale,1,Bradford City,3, Saturday 3rd October 2015.
Scunthorpe United,1,Fleetwood Town,0, Saturday 3rd October 2015.
Wigan Athletic,0,Walsall,0, Saturday 3rd October 2015.
Blackpool,2,Chesterfield,0, Tuesday 29th September 2015.
Burton Albion,0,Sheffield United,0, Tuesday 29th September 2015.
