Home Team,Home Score,Away Team,Away Score,Match Date
St Etienne,1,Bordeaux,1, Sunday 8th March 2020.
Rennes,5,Montpellier,0, Sunday 8th March 2020.
Lille,1,Lyon,0, Sunday 8th March 2020.
Angers,2,Nantes,0, Saturday 7th March 2020.
Dijon,2,Toulouse,1, Saturday 7th March 2020.
Metz,2,Nimes,1, Saturday 7th March 2020.
Nice,2,Monaco,1, Saturday 7th March 2020.
Reims,1,Brest,0, Saturday 7th March 2020.
Marseille,2,Amiens,2, Friday 6th March 2020.
Nantes,0,Lille,1, Sunday 1st March 2020.
Bordeaux,1,Nice,1, Sunday 1st March 2020.
Lyon,2,St Etienne,0, Sunday 1st March 2020.
Paris Saint-Germain,4,Dijon,0, Saturday 29th February 2020.
Amiens,0,Metz,1, Saturday 29th February 2020.
Brest,0,Angers,1, Saturday 29th February 2020.
Monaco,1,Reims,1, Saturday 29th February 2020.
Montpellier,3,Strasbourg,0, Saturday 29th February 2020.
Toulouse,0,Rennes,2, Saturday 29th February 2020.
Nimes,2,Marseille,3, Friday 28th February 2020.
St Etienne,1,Reims,1, Sunday 23rd February 2020.
Rennes,2,Nimes,1, Sunday 23rd February 2020.
Paris Saint-Germain,4,Bordeaux,3, Sunday 23rd February 2020.
Marseille,1,Nantes,3, Saturday 22nd February 2020.
Angers,1,Montpellier,0, Saturday 22nd February 2020.
Dijon,1,Monaco,1, Saturday 22nd February 2020.
Lille,3,Toulouse,0, Saturday 22nd February 2020.
Strasbourg,0,Amiens,0, Saturday 22nd February 2020.
Nice,2,Brest,2, Friday 21st February 2020.
Metz,0,Lyon,2, Friday 21st February 2020.
Lyon,1,Strasbourg,1, Sunday 16th February 2020.
Brest,3,St Etienne,2, Sunday 16th February 2020.
Reims,1,Rennes,0, Sunday 16th February 2020.
Lille,1,Marseille,2, Sunday 16th February 2020.
Amiens,4,Paris Saint-Germain,4, Saturday 15th February 2020.
Bordeaux,2,Dijon,2, Saturday 15th February 2020.
Nantes,0,Metz,0, Saturday 15th February 2020.
Nimes,1,Angers,0, Saturday 15th February 2020.
Toulouse,0,Nice,2, Saturday 15th February 2020.
Monaco,1,Montpellier,0, Friday 14th February 2020.
Montpellier,1,St Etienne,0, Sunday 9th February 2020.
Strasbourg,3,Reims,0, Sunday 9th February 2020.
Paris Saint-Germain,4,Lyon,2, Sunday 9th February 2020.
Marseille,1,Toulouse,0,https://www.skysports.com/football/marseille-vs-toulouse/408596
Amiens,1,Monaco,2, Saturday 8th February 2020.
Dijon,3,Nantes,3, Saturday 8th February 2020.
Metz,1,Bordeaux,2, Saturday 8th February 2020.
Nice,1,Nimes,3, Saturday 8th February 2020.
Rennes,0,Brest,0, Saturday 8th February 2020.
Angers,0,Lille,2, Friday 7th February 2020.
Brest,1,Bordeaux,1, Wednesday 5th February 2020.
Lyon,0,Amiens,0, Wednesday 5th February 2020.
Montpellier,1,Metz,1, Wednesday 5th February 2020.
Nimes,2,Dijon,0, Wednesday 5th February 2020.
Reims,1,Nice,1, Wednesday 5th February 2020.
Toulouse,0,Strasbourg,1, Wednesday 5th February 2020.
St Etienne,0,Marseille,2, Wednesday 5th February 2020.
Lille,1,Rennes,0, Tuesday 4th February 2020.
Monaco,1,Angers,0, Tuesday 4th February 2020.
Nantes,1,Paris Saint-Germain,2, Tuesday 4th February 2020.
Nice,2,Lyon,1, Sunday 2nd February 2020.
Metz,3,St Etienne,1, Sunday 2nd February 2020.
Bordeaux,0,Marseille,0, Sunday 2nd February 2020.
Paris Saint-Germain,5,Montpellier,0, Saturday 1st February 2020.
Amiens,0,Toulouse,0, Saturday 1st February 2020.
Angers,1,Reims,4, Saturday 1st February 2020.
Dijon,3,Brest,0, Saturday 1st February 2020.
Nimes,3,Monaco,1, Saturday 1st February 2020.
Strasbourg,1,Lille,2, Saturday 1st February 2020.
Rennes,3,Nantes,2, Friday 31st January 2020.
Lyon,3,Toulouse,0, Sunday 26th January 2020.
Nantes,0,Bordeaux,1, Sunday 26th January 2020.
Lille,0,Paris Saint-Germain,2, Sunday 26th January 2020.
Marseille,0,Angers,0, Saturday 25th January 2020.
Brest,2,Amiens,1, Saturday 25th January 2020.
Monaco,1,Strasbourg,3, Saturday 25th January 2020.
Montpellier,2,Dijon,1, Saturday 25th January 2020.
Reims,0,Metz,1, Saturday 25th January 2020.
St Etienne,2,Nimes,1, Saturday 25th January 2020.
Nice,1,Rennes,1, Friday 24th January 2020.
Amiens,1,Reims,1, Wednesday 15th January 2020.
Nimes,0,Rennes,1, Wednesday 15th January 2020.
Monaco,1,Paris Saint-Germain,4, Wednesday 15th January 2020.
St Etienne,0,Nantes,2, Sunday 12th January 2020.
Dijon,1,Lille,0, Sunday 12th January 2020.
Paris Saint-Germain,3,Monaco,3, Sunday 12th January 2020.
Bordeaux,1,Lyon,2, Saturday 11th January 2020.
Amiens,1,Montpellier,2, Saturday 11th January 2020.
Angers,1,Nice,1, Saturday 11th January 2020.
Metz,1,Strasbourg,0, Saturday 11th January 2020.
Nimes,2,Reims,0, Saturday 11th January 2020.
Toulouse,2,Brest,5, Saturday 11th January 2020.
Rennes,0,Marseille,1, Friday 10th January 2020.
Dijon,2,Metz,2, Saturday 21st December 2019.
Marseille,3,Nimes,1, Saturday 21st December 2019.
Monaco,5,Lille,1, Saturday 21st December 2019.
Montpellier,4,Brest,0, Saturday 21st December 2019.
Nantes,1,Angers,2, Saturday 21st December 2019.
Nice,3,Toulouse,0, Saturday 21st December 2019.
Paris Saint-Germain,4,Amiens,1, Saturday 21st December 2019.
Reims,1,Lyon,1, Saturday 21st December 2019.
Rennes,1,Bordeaux,0, Saturday 21st December 2019.
Strasbourg,2,St Etienne,1, Saturday 21st December 2019.
Bordeaux,0,Strasbourg,1, Sunday 15th December 2019.
Lyon,0,Rennes,1, Sunday 15th December 2019.
St Etienne,0,Paris Saint-Germain,4, Sunday 15th December 2019.
Metz,1,Marseille,1, Saturday 14th December 2019.
Amiens,1,Dijon,1, Saturday 14th December 2019.
Angers,0,Monaco,0, Saturday 14th December 2019.
Brest,0,Nice,0, Saturday 14th December 2019.
Nimes,0,Nantes,1, Saturday 14th December 2019.
Toulouse,0,Reims,1, Saturday 14th December 2019.
Lille,2,Montpellier,1, Friday 13th December 2019.
Reims,3,St Etienne,1, Sunday 8th December 2019.
Nantes,1,Dijon,0, Sunday 8th December 2019.
Marseille,3,Bordeaux,1, Sunday 8th December 2019.
Montpellier,1,Paris Saint-Germain,3, Saturday 7th December 2019.
Monaco,3,Amiens,0, Saturday 7th December 2019.
Nice,4,Metz,1, Saturday 7th December 2019.
Rennes,2,Angers,1, Saturday 7th December 2019.
Strasbourg,4,Toulouse,2, Saturday 7th December 2019.
Lille,1,Brest,0, Friday 6th December 2019.
Nimes,0,Lyon,4, Friday 6th December 2019.
Dijon,2,Montpellier,2, Wednesday 4th December 2019.
Metz,0,Rennes,1, Wednesday 4th December 2019.
St Etienne,4,Nice,1, Wednesday 4th December 2019.
Toulouse,1,Monaco,2, Wednesday 4th December 2019.
Paris Saint-Germain,2,Nantes,0, Wednesday 4th December 2019.
Angers,0,Marseille,2, Tuesday 3rd December 2019.
Bordeaux,6,Nimes,0, Tuesday 3rd December 2019.
Brest,5,Strasbourg,0, Tuesday 3rd December 2019.
Lyon,0,Lille,1, Tuesday 3rd December 2019.
Nantes,2,Toulouse,1, Sunday 1st December 2019.
Rennes,2,St Etienne,1, Sunday 1st December 2019.
Strasbourg,1,Lyon,2, Saturday 30th November 2019.
Lille,1,Dijon,0, Saturday 30th November 2019.
Montpellier,4,Amiens,2, Saturday 30th November 2019.
Nice,3,Angers,1, Saturday 30th November 2019.
Nimes,1,Metz,1, Saturday 30th November 2019.
Reims,1,Bordeaux,1, Saturday 30th November 2019.
