Home Team,Home Score,Away Team,Away Score,Match Date
Chievo,0,Bologna,0, Sunday 15th May 2016.
Empoli,2,Torino,1, Sunday 15th May 2016.
Genoa,1,Atalanta,2, Sunday 15th May 2016.
Lazio,2,Fiorentina,4, Sunday 15th May 2016.
Palermo,3,Verona,2, Sunday 15th May 2016.
Udinese,1,Carpi,2, Sunday 15th May 2016.
Juventus,5,Sampdoria,0, Saturday 14th May 2016.
AC Milan,1,Roma,3, Saturday 14th May 2016.
Napoli,4,Frosinone,0, Saturday 14th May 2016.
Sassuolo,3,Inter Milan,1, Saturday 14th May 2016.
Roma,3,Chievo,0, Sunday 8th May 2016.
Atalanta,1,Udinese,1, Sunday 8th May 2016.
Carpi,1,Lazio,3, Sunday 8th May 2016.
Fiorentina,0,Palermo,0, Sunday 8th May 2016.
Frosinone,0,Sassuolo,1, Sunday 8th May 2016.
Sampdoria,0,Genoa,3, Sunday 8th May 2016.
Torino,1,Napoli,2, Sunday 8th May 2016.
Verona,2,Juventus,1, Sunday 8th May 2016.
Bologna,0,AC Milan,1, Saturday 7th May 2016.
Genoa,2,Roma,3, Monday 2nd May 2016.
Napoli,2,Atalanta,0, Monday 2nd May 2016.
Juventus,2,Carpi,0, Sunday 1st May 2016.
AC Milan,3,Frosinone,3, Sunday 1st May 2016.
Empoli,0,Bologna,0, Sunday 1st May 2016.
Palermo,2,Sampdoria,0, Sunday 1st May 2016.
Sassuolo,1,Verona,0, Sunday 1st May 2016.
Lazio,2,Inter Milan,0, Sunday 1st May 2016.
Udinese,1,Torino,5, Saturday 30th April 2016.
Chievo,0,Fiorentina,0, Saturday 30th April 2016.
Roma,1,Napoli,0, Monday 25th April 2016.
Verona,2,AC Milan,1, Monday 25th April 2016.
Carpi,1,Empoli,0, Monday 25th April 2016.
Frosinone,0,Palermo,2, Sunday 24th April 2016.
Atalanta,1,Chievo,0, Sunday 24th April 2016.
Bologna,2,Genoa,0, Sunday 24th April 2016.
Sampdoria,2,Lazio,1, Sunday 24th April 2016.
Torino,1,Sassuolo,3, Sunday 24th April 2016.
Fiorentina,1,Juventus,2, Sunday 24th April 2016.
Inter Milan,3,Udinese,1, Saturday 23rd April 2016.
AC Milan,0,Carpi,0, Thursday 21st April 2016.
Sassuolo,0,Sampdoria,0, Wednesday 20th April 2016.
Chievo,5,Frosinone,1, Wednesday 20th April 2016.
Empoli,1,Verona,0, Wednesday 20th April 2016.
Genoa,1,Inter Milan,0, Wednesday 20th April 2016.
Juventus,3,Lazio,0, Wednesday 20th April 2016.
Palermo,2,Atalanta,2, Wednesday 20th April 2016.
Roma,3,Torino,2, Wednesday 20th April 2016.
Udinese,2,Fiorentina,1, Wednesday 20th April 2016.
Napoli,6,Bologna,0, Tuesday 19th April 2016.
Atalanta,3,Roma,3, Sunday 17th April 2016.
Fiorentina,3,Sassuolo,1, Sunday 17th April 2016.
Juventus,4,Palermo,0, Sunday 17th April 2016.
Udinese,0,Chievo,0, Sunday 17th April 2016.
Verona,1,Frosinone,2, Sunday 17th April 2016.
Lazio,2,Empoli,0, Sunday 17th April 2016.
Sampdoria,0,AC Milan,1, Sunday 17th April 2016.
Bologna,0,Torino,1, Saturday 16th April 2016.
Carpi,4,Genoa,1, Saturday 16th April 2016.
Inter Milan,2,Napoli,0, Saturday 16th April 2016.
Roma,1,Bologna,1, Monday 11th April 2016.
Empoli,2,Fiorentina,0, Sunday 10th April 2016.
Napoli,3,Verona,0, Sunday 10th April 2016.
Sampdoria,2,Udinese,0, Sunday 10th April 2016.
Torino,2,Atalanta,1, Sunday 10th April 2016.
Palermo,0,Lazio,3, Sunday 10th April 2016.
Frosinone,0,Inter Milan,1, Saturday 9th April 2016.
Chievo,1,Carpi,0, Saturday 9th April 2016.
Sassuolo,0,Genoa,1, Saturday 9th April 2016.
AC Milan,1,Juventus,2, Saturday 9th April 2016.
Bologna,0,Verona,1, Monday 4th April 2016.
Udinese,3,Napoli,1, Sunday 3rd April 2016.
Atalanta,2,AC Milan,1, Sunday 3rd April 2016.
Chievo,3,Palermo,1, Sunday 3rd April 2016.
Fiorentina,1,Sampdoria,1, Sunday 3rd April 2016.
Genoa,4,Frosinone,0, Sunday 3rd April 2016.
Lazio,1,Roma,4, Sunday 3rd April 2016.
Inter Milan,1,Torino,2, Sunday 3rd April 2016.
Carpi,1,Sassuolo,3, Saturday 2nd April 2016.
Juventus,1,Empoli,0, Saturday 2nd April 2016.
Atalanta,2,Bologna,0, Sunday 20th March 2016.
Frosinone,0,Fiorentina,0, Sunday 20th March 2016.
Sampdoria,0,Chievo,1, Sunday 20th March 2016.
Sassuolo,1,Udinese,1, Sunday 20th March 2016.
Torino,1,Juventus,4, Sunday 20th March 2016.
Verona,1,Carpi,2, Sunday 20th March 2016.
Napoli,3,Genoa,1, Sunday 20th March 2016.
AC Milan,1,Lazio,1, Sunday 20th March 2016.
Empoli,0,Palermo,0, Saturday 19th March 2016.
Roma,1,Inter Milan,1, Saturday 19th March 2016.
Chievo,0,AC Milan,0, Sunday 13th March 2016.
Carpi,2,Frosinone,1, Sunday 13th March 2016.
Fiorentina,1,Verona,1, Sunday 13th March 2016.
Genoa,3,Torino,2, Sunday 13th March 2016.
Udinese,1,Roma,2, Sunday 13th March 2016.
Lazio,2,Atalanta,0, Sunday 13th March 2016.
Palermo,0,Napoli,1, Sunday 13th March 2016.
Empoli,1,Sampdoria,1, Saturday 12th March 2016.
Inter Milan,2,Bologna,1, Saturday 12th March 2016.
Juventus,1,Sassuolo,0, Friday 11th March 2016.
Torino,1,Lazio,1, Sunday 6th March 2016.
Atalanta,0,Juventus,2, Sunday 6th March 2016.
Bologna,0,Carpi,0, Sunday 6th March 2016.
Frosinone,2,Udinese,0, Sunday 6th March 2016.
Genoa,1,Empoli,0, Sunday 6th March 2016.
