Home Team,Home Score,Away Team,Away Score,Match Date
Eintracht Frankfurt,0,Hoffenheim,4, Saturday 20th November 2010.
FC Nurnberg,1,Kaiserslautern,3, Saturday 20th November 2010.
Hannover 96,3,Hamburg,2, Saturday 20th November 2010.
M'gladbach,2,Mainz,3, Saturday 20th November 2010.
SC Freiburg,1,Borussia Dortmund,2, Saturday 20th November 2010.
Schalke,4,Werder Bremen,0, Saturday 20th November 2010.
Bayer Leverkusen,1,Bayern Munich,1, Saturday 20th November 2010.
Hoffenheim,0,SC Freiburg,1, Sunday 14th November 2010.
Bayern Munich,3,FC Nurnberg,0, Sunday 14th November 2010.
Cologne,0,M'gladbach,4, Saturday 13th November 2010.
Kaiserslautern,3,Stuttgart,3, Saturday 13th November 2010.
St Pauli,0,Bayer Leverkusen,1, Saturday 13th November 2010.
Werder Bremen,0,Eintracht Frankfurt,0, Saturday 13th November 2010.
Wolfsburg,2,Schalke,2, Saturday 13th November 2010.
Mainz,0,Hannover 96,1, Saturday 13th November 2010.
Borussia Dortmund,2,Hamburg,0, Friday 12th November 2010.
Hannover 96,0,Borussia Dortmund,4, Sunday 7th November 2010.
Bayer Leverkusen,3,Kaiserslautern,1, Sunday 7th November 2010.
Stuttgart,6,Werder Bremen,0, Sunday 7th November 2010.
Eintracht Frankfurt,3,Wolfsburg,1, Saturday 6th November 2010.
FC Nurnberg,3,Cologne,1, Saturday 6th November 2010.
Hamburg,2,Hoffenheim,1, Saturday 6th November 2010.
M'gladbach,3,Bayern Munich,3, Saturday 6th November 2010.
SC Freiburg,1,Mainz,0, Saturday 6th November 2010.
Schalke,3,St Pauli,0, Friday 5th November 2010.
Mainz,0,Borussia Dortmund,2, Sunday 31st October 2010.
Hoffenheim,4,Hannover 96,0, Sunday 31st October 2010.
Cologne,3,Hamburg,2, Saturday 30th October 2010.
Kaiserslautern,3,M'gladbach,0, Saturday 30th October 2010.
St Pauli,1,Eintracht Frankfurt,3, Saturday 30th October 2010.
Werder Bremen,2,FC Nurnberg,3, Saturday 30th October 2010.
Wolfsburg,2,Stuttgart,0, Saturday 30th October 2010.
Schalke,0,Bayer Leverkusen,1, Saturday 30th October 2010.
Bayern Munich,4,SC Freiburg,2, Friday 29th October 2010.
Borussia Dortmund,1,Hoffenheim,1, Sunday 24th October 2010.
Bayer Leverkusen,0,Mainz,1, Sunday 24th October 2010.
Stuttgart,2,St Pauli,0, Sunday 24th October 2010.
Eintracht Frankfurt,0,Schalke,0, Saturday 23rd October 2010.
FC Nurnberg,2,Wolfsburg,1, Saturday 23rd October 2010.
Hannover 96,2,Cologne,1, Saturday 23rd October 2010.
M'gladbach,1,Werder Bremen,4, Saturday 23rd October 2010.
SC Freiburg,2,Kaiserslautern,1, Saturday 23rd October 2010.
Hamburg,0,Bayern Munich,0, Friday 22nd October 2010.
Kaiserslautern,0,Eintracht Frankfurt,3, Sunday 17th October 2010.
Hoffenheim,3,M'gladbach,2, Sunday 17th October 2010.
Bayern Munich,3,Hannover 96,0, Saturday 16th October 2010.
Mainz,0,Hamburg,1, Saturday 16th October 2010.
Schalke,2,Stuttgart,2, Saturday 16th October 2010.
St Pauli,3,FC Nurnberg,2, Saturday 16th October 2010.
Werder Bremen,2,SC Freiburg,1, Saturday 16th October 2010.
Wolfsburg,2,Bayer Leverkusen,3, Saturday 16th October 2010.
Cologne,1,Borussia Dortmund,2, Friday 15th October 2010.
Stuttgart,1,Eintracht Frankfurt,2, Sunday 3rd October 2010.
Bayer Leverkusen,2,Werder Bremen,2, Sunday 3rd October 2010.
Borussia Dortmund,2,Bayern Munich,0, Sunday 3rd October 2010.
FC Nurnberg,2,Schalke,1, Saturday 2nd October 2010.
Hamburg,2,Kaiserslautern,1, Saturday 2nd October 2010.
M'gladbach,1,Wolfsburg,1, Saturday 2nd October 2010.
Mainz,4,Hoffenheim,2, Saturday 2nd October 2010.
SC Freiburg,3,Cologne,2, Saturday 2nd October 2010.
Hannover 96,0,St Pauli,1, Friday 1st October 2010.
Wolfsburg,2,SC Freiburg,1, Sunday 26th September 2010.
Kaiserslautern,0,Hannover 96,1, Sunday 26th September 2010.
Bayern Munich,1,Mainz,2, Saturday 25th September 2010.
Eintracht Frankfurt,2,FC Nurnberg,0, Saturday 25th September 2010.
Schalke,2,M'gladbach,2, Saturday 25th September 2010.
St Pauli,1,Borussia Dortmund,3, Saturday 25th September 2010.
Stuttgart,1,Bayer Leverkusen,4, Saturday 25th September 2010.
Werder Bremen,3,Hamburg,2, Saturday 25th September 2010.
Cologne,1,Hoffenheim,1, Friday 24th September 2010.
Bayer Leverkusen,2,Eintracht Frankfurt,1, Wednesday 22nd September 2010.
Borussia Dortmund,5,Kaiserslautern,0, Wednesday 22nd September 2010.
FC Nurnberg,2,Stuttgart,1, Wednesday 22nd September 2010.
Hamburg,1,Wolfsburg,3, Wednesday 22nd September 2010.
M'gladbach,1,St Pauli,2, Wednesday 22nd September 2010.
SC Freiburg,1,Schalke,2, Wednesday 22nd September 2010.
Hannover 96,4,Werder Bremen,1, Tuesday 21st September 2010.
Hoffenheim,1,Bayern Munich,2, Tuesday 21st September 2010.
Mainz,2,Cologne,0, Tuesday 21st September 2010.
St Pauli,1,Hamburg,1, Sunday 19th September 2010.
Bayer Leverkusen,0,FC Nurnberg,0, Sunday 19th September 2010.
Schalke,1,Borussia Dortmund,3, Sunday 19th September 2010.
Bayern Munich,0,Cologne,0, Saturday 18th September 2010.
Kaiserslautern,2,Hoffenheim,2, Saturday 18th September 2010.
Stuttgart,7,M'gladbach,0, Saturday 18th September 2010.
Werder Bremen,0,Mainz,2, Saturday 18th September 2010.
Wolfsburg,2,Hannover 96,0, Saturday 18th September 2010.
Eintracht Frankfurt,0,SC Freiburg,1, Friday 17th September 2010.
Mainz,2,Kaiserslautern,1, Sunday 12th September 2010.
Cologne,1,St Pauli,0, Sunday 12th September 2010.
Borussia Dortmund,2,Wolfsburg,0, Saturday 11th September 2010.
Hamburg,1,FC Nurnberg,1, Saturday 11th September 2010.
Hannover 96,2,Bayer Leverkusen,2, Saturday 11th September 2010.
M'gladbach,0,Eintracht Frankfurt,4, Saturday 11th September 2010.
SC Freiburg,2,Stuttgart,1, Saturday 11th September 2010.
Bayern Munich,0,Werder Bremen,0, Saturday 11th September 2010.
Hoffenheim,2,Schalke,0, Friday 10th September 2010.
Bayer Leverkusen,3,M'gladbach,6, Sunday 29th August 2010.
Stuttgart,1,Borussia Dortmund,3, Sunday 29th August 2010.
Eintracht Frankfurt,1,Hamburg,3, Saturday 28th August 2010.
FC Nurnberg,1,SC Freiburg,2, Saturday 28th August 2010.
Schalke,1,Hannover 96,2, Saturday 28th August 2010.
Werder Bremen,4,Cologne,2, Saturday 28th August 2010.
Wolfsburg,3,Mainz,4, Saturday 28th August 2010.
St Pauli,0,Hoffenheim,1, Saturday 28th August 2010.
Kaiserslautern,2,Bayern Munich,0, Friday 27th August 2010.
Mainz,2,Stuttgart,0, Sunday 22nd August 2010.
Borussia Dortmund,0,Bayer Leverkusen,2, Sunday 22nd August 2010.
Cologne,1,Kaiserslautern,3, Saturday 21st August 2010.
Hannover 96,2,Eintracht Frankfurt,1, Saturday 21st August 2010.
Hoffenheim,4,Werder Bremen,1, Saturday 21st August 2010.
M'gladbach,1,FC Nurnberg,1, Saturday 21st August 2010.
SC Freiburg,1,St Pauli,3, Saturday 21st August 2010.
Hamburg,2,Schalke,1, Saturday 21st August 2010.
Bayern Munich,2,Wolfsburg,1, Friday 20th August 2010.
