Home Team,Home Score,Away Team,Away Score,Match Date
Hertha Berlin,0,SC Freiburg,0, Saturday 10th March 2018.
Hoffenheim,3,Wolfsburg,0, Saturday 10th March 2018.
Bayer Leverkusen,2,M'gladbach,0, Saturday 10th March 2018.
Mainz,0,Schalke,1, Friday 9th March 2018.
Cologne,2,Stuttgart,3, Sunday 4th March 2018.
SC Freiburg,0,Bayern Munich,4, Sunday 4th March 2018.
Eintracht Frankfurt,1,Hannover 96,0, Saturday 3rd March 2018.
FC Augsburg,0,Hoffenheim,2, Saturday 3rd March 2018.
Hamburg,0,Mainz,0, Saturday 3rd March 2018.
Schalke,1,Hertha Berlin,0, Saturday 3rd March 2018.
Wolfsburg,1,Bayer Leverkusen,2, Saturday 3rd March 2018.
RB Leipzig,1,Borussia Dortmund,1, Saturday 3rd March 2018.
M'gladbach,2,Werder Bremen,2, Friday 2nd March 2018.
Borussia Dortmund,1,FC Augsburg,1, Monday 26th February 2018.
Bayer Leverkusen,0,Schalke,2, Sunday 25th February 2018.
RB Leipzig,1,Cologne,2, Sunday 25th February 2018.
Bayern Munich,0,Hertha Berlin,0, Saturday 24th February 2018.
Hannover 96,0,M'gladbach,1, Saturday 24th February 2018.
Hoffenheim,1,SC Freiburg,1, Saturday 24th February 2018.
Stuttgart,1,Eintracht Frankfurt,0, Saturday 24th February 2018.
Werder Bremen,1,Hamburg,0, Saturday 24th February 2018.
Mainz,1,Wolfsburg,1, Friday 23rd February 2018.
Eintracht Frankfurt,2,RB Leipzig,1, Monday 19th February 2018.
FC Augsburg,0,Stuttgart,1, Sunday 18th February 2018.
M'gladbach,0,Borussia Dortmund,1, Sunday 18th February 2018.
Cologne,1,Hannover 96,1, Saturday 17th February 2018.
Hamburg,1,Bayer Leverkusen,2, Saturday 17th February 2018.
SC Freiburg,1,Werder Bremen,0, Saturday 17th February 2018.
Wolfsburg,1,Bayern Munich,2, Saturday 17th February 2018.
Schalke,2,Hoffenheim,1, Saturday 17th February 2018.
Hertha Berlin,0,Mainz,2, Friday 16th February 2018.
Stuttgart,1,M'gladbach,0, Sunday 11th February 2018.
Werder Bremen,3,Wolfsburg,1, Sunday 11th February 2018.
Bayer Leverkusen,0,Hertha Berlin,2, Saturday 10th February 2018.
Borussia Dortmund,2,Hamburg,0, Saturday 10th February 2018.
Eintracht Frankfurt,4,Cologne,2, Saturday 10th February 2018.
Hannover 96,2,SC Freiburg,1, Saturday 10th February 2018.
Hoffenheim,4,Mainz,2, Saturday 10th February 2018.
Bayern Munich,2,Schalke,1, Saturday 10th February 2018.
RB Leipzig,2,FC Augsburg,0, Friday 9th February 2018.
FC Augsburg,3,Eintracht Frankfurt,0, Sunday 4th February 2018.
Hamburg,1,Hannover 96,1, Sunday 4th February 2018.
Hertha Berlin,1,Hoffenheim,1, Saturday 3rd February 2018.
Mainz,0,Bayern Munich,2, Saturday 3rd February 2018.
SC Freiburg,0,Bayer Leverkusen,0, Saturday 3rd February 2018.
Schalke,1,Werder Bremen,2, Saturday 3rd February 2018.
Wolfsburg,1,Stuttgart,1, Saturday 3rd February 2018.
M'gladbach,0,RB Leipzig,1, Saturday 3rd February 2018.
Cologne,2,Borussia Dortmund,3, Friday 2nd February 2018.
Bayer Leverkusen,2,Mainz,0,https://www.skysports.com/football/leverkusen-vs-mainz/377685
Hannover 96,0,Wolfsburg,1, Sunday 28th January 2018.
Bayern Munich,5,Hoffenheim,2, Saturday 27th January 2018.
Borussia Dortmund,2,SC Freiburg,2,https://www.skysports.com/football/b-dortmund-vs-freiburg/377686
Cologne,1,FC Augsburg,1, Saturday 27th January 2018.
RB Leipzig,1,Hamburg,1, Saturday 27th January 2018.
Stuttgart,0,Schalke,2, Saturday 27th January 2018.
Werder Bremen,0,Hertha Berlin,0, Saturday 27th January 2018.
Eintracht Frankfurt,2,M'gladbach,0, Friday 26th January 2018.
Bayern Munich,4,Werder Bremen,2, Sunday 21st January 2018.
Schalke,1,Hannover 96,1, Sunday 21st January 2018.
Hoffenheim,1,Bayer Leverkusen,4, Saturday 20th January 2018.
M'gladbach,2,FC Augsburg,0, Saturday 20th January 2018.
Mainz,3,Stuttgart,2, Saturday 20th January 2018.
SC Freiburg,2,RB Leipzig,1, Saturday 20th January 2018.
Wolfsburg,1,Eintracht Frankfurt,3, Saturday 20th January 2018.
Hamburg,0,Cologne,2, Saturday 20th January 2018.
Hertha Berlin,1,Borussia Dortmund,1, Friday 19th January 2018.
Cologne,2,M'gladbach,1, Sunday 14th January 2018.
Borussia Dortmund,0,Wolfsburg,0, Sunday 14th January 2018.
Eintracht Frankfurt,1,SC Freiburg,1, Saturday 13th January 2018.
FC Augsburg,1,Hamburg,0, Saturday 13th January 2018.
Hannover 96,3,Mainz,2, Saturday 13th January 2018.
Stuttgart,1,Hertha Berlin,0, Saturday 13th January 2018.
Werder Bremen,1,Hoffenheim,1, Saturday 13th January 2018.
RB Leipzig,3,Schalke,1, Saturday 13th January 2018.
Bayer Leverkusen,1,Bayern Munich,3, Friday 12th January 2018.
Hannover 96,4,Bayer Leverkusen,4, Sunday 17th December 2017.
RB Leipzig,2,Hertha Berlin,3, Sunday 17th December 2017.
Cologne,1,Wolfsburg,0, Saturday 16th December 2017.
Eintracht Frankfurt,2,Schalke,2, Saturday 16th December 2017.
FC Augsburg,3,SC Freiburg,3, Saturday 16th December 2017.
Stuttgart,0,Bayern Munich,1, Saturday 16th December 2017.
Werder Bremen,2,Mainz,2, Saturday 16th December 2017.
Borussia Dortmund,2,Hoffenheim,1, Saturday 16th December 2017.
M'gladbach,3,Hamburg,1, Friday 15th December 2017.
Hoffenheim,1,Stuttgart,0, Wednesday 13th December 2017.
Bayer Leverkusen,1,Werder Bremen,0, Wednesday 13th December 2017.
Bayern Munich,1,Cologne,0, Wednesday 13th December 2017.
Hertha Berlin,3,Hannover 96,1, Wednesday 13th December 2017.
Schalke,3,FC Augsburg,2, Wednesday 13th December 2017.
Wolfsburg,1,RB Leipzig,1, Tuesday 12th December 2017.
Hamburg,1,Eintracht Frankfurt,2, Tuesday 12th December 2017.
Mainz,0,Borussia Dortmund,2, Tuesday 12th December 2017.
SC Freiburg,1,M'gladbach,0, Tuesday 12th December 2017.
Cologne,3,SC Freiburg,4, Sunday 10th December 2017.
Hannover 96,2,Hoffenheim,0, Sunday 10th December 2017.
FC Augsburg,1,Hertha Berlin,1, Sunday 10th December 2017.
Borussia Dortmund,1,Werder Bremen,2, Saturday 9th December 2017.
Eintracht Frankfurt,0,Bayern Munich,1, Saturday 9th December 2017.
Hamburg,0,Wolfsburg,0, Saturday 9th December 2017.
RB Leipzig,2,Mainz,2, Saturday 9th December 2017.
M'gladbach,1,Schalke,1, Saturday 9th December 2017.
Stuttgart,0,Bayer Leverkusen,2, Friday 8th December 2017.
Hertha Berlin,1,Eintracht Frankfurt,2, Sunday 3rd December 2017.
Wolfsburg,3,M'gladbach,0, Sunday 3rd December 2017.
Bayer Leverkusen,1,Borussia Dortmund,1, Saturday 2nd December 2017.
Bayern Munich,3,Hannover 96,1, Saturday 2nd December 2017.
Hoffenheim,4,RB Leipzig,0, Saturday 2nd December 2017.
Mainz,1,FC Augsburg,3, Saturday 2nd December 2017.
Werder Bremen,1,Stuttgart,0, Saturday 2nd December 2017.
Schalke,2,Cologne,2, Saturday 2nd December 2017.
SC Freiburg,0,Hamburg,0, Friday 1st December 2017.
Hamburg,3,Hoffenheim,0, Sunday 26th November 2017.
Cologne,0,Hertha Berlin,2, Sunday 26th November 2017.
Borussia Dortmund,4,Schalke,4, Saturday 25th November 2017.
Eintracht Frankfurt,0,Bayer Leverkusen,1, Saturday 25th November 2017.
FC Augsburg,2,Wolfsburg,1, Saturday 25th November 2017.
RB Leipzig,2,Werder Bremen,0, Saturday 25th November 2017.
SC Freiburg,2,Mainz,1, Saturday 25th November 2017.
M'gladbach,2,Bayern Munich,1, Saturday 25th November 2017.
Hannover 96,1,Stuttgart,1, Friday 24th November 2017.
Schalke,2,Hamburg,0, Sunday 19th November 2017.
Werder Bremen,4,Hannover 96,0, Sunday 19th November 2017.
Bayer Leverkusen,2,RB Leipzig,2, Saturday 18th November 2017.
Bayern Munich,3,FC Augsburg,0, Saturday 18th November 2017.
Hoffenheim,1,Eintracht Frankfurt,1, Saturday 18th November 2017.
Mainz,1,Cologne,0, Saturday 18th November 2017.
Wolfsburg,3,SC Freiburg,1, Saturday 18th November 2017.
Hertha Berlin,2,M'gladbach,4, Saturday 18th November 2017.
Stuttgart,2,Borussia Dortmund,1, Friday 17th November 2017.
Cologne,0,Hoffenheim,3, Sunday 5th November 2017.
Wolfsburg,3,Hertha Berlin,3, Sunday 5th November 2017.
FC Augsburg,1,Bayer Leverkusen,1, Saturday 4th November 2017.
Hamburg,3,Stuttgart,1, Saturday 4th November 2017.
M'gladbach,1,Mainz,1, Saturday 4th November 2017.
RB Leipzig,2,Hannover 96,1, Saturday 4th November 2017.
SC Freiburg,0,Schalke,1, Saturday 4th November 2017.
Borussia Dortmund,1,Bayern Munich,3, Saturday 4th November 2017.
Eintracht Frankfurt,2,Werder Bremen,1, Friday 3rd November 2017.
Werder Bremen,0,FC Augsburg,3, Sunday 29th October 2017.
Stuttgart,3,SC Freiburg,0, Sunday 29th October 2017.
Bayer Leverkusen,2,Cologne,1, Saturday 28th October 2017.
Hannover 96,4,Borussia Dortmund,2, Saturday 28th October 2017.
Hertha Berlin,2,Hamburg,1, Saturday 28th October 2017.
Hoffenheim,1,M'gladbach,3, Saturday 28th October 2017.
Schalke,1,Wolfsburg,1, Saturday 28th October 2017.
Bayern Munich,2,RB Leipzig,0, Saturday 28th October 2017.
Mainz,1,Eintracht Frankfurt,1, Friday 27th October 2017.
Cologne,0,Werder Bremen,0, Sunday 22nd October 2017.
SC Freiburg,1,Hertha Berlin,1, Sunday 22nd October 2017.
Wolfsburg,1,Hoffenheim,1, Sunday 22nd October 2017.
Eintracht Frankfurt,2,Borussia Dortmund,2, Saturday 21st October 2017.
FC Augsburg,1,Hannover 96,2, Saturday 21st October 2017.
M'gladbach,1,Bayer Leverkusen,5, Saturday 21st October 2017.
RB Leipzig,1,Stuttgart,0, Saturday 21st October 2017.
Hamburg,0,Bayern Munich,1, Saturday 21st October 2017.
Schalke,2,Mainz,0, Friday 20th October 2017.
Bayer Leverkusen,2,Wolfsburg,2, Sunday 15th October 2017.
Werder Bremen,0,M'gladbach,2, Sunday 15th October 2017.
Bayern Munich,5,SC Freiburg,0, Saturday 14th October 2017.
Hannover 96,1,Eintracht Frankfurt,2, Saturday 14th October 2017.
Hertha Berlin,0,Schalke,2, Saturday 14th October 2017.
Hoffenheim,2,FC Augsburg,2, Saturday 14th October 2017.
Mainz,3,Hamburg,2, Saturday 14th October 2017.
Borussia Dortmund,2,RB Leipzig,3, Saturday 14th October 2017.
Stuttgart,2,Cologne,1, Friday 13th October 2017.
SC Freiburg,3,Hoffenheim,2, Sunday 1st October 2017.
Hertha Berlin,2,Bayern Munich,2, Sunday 1st October 2017.
Cologne,1,RB Leipzig,2, Sunday 1st October 2017.
Eintracht Frankfurt,2,Stuttgart,1, Saturday 30th September 2017.
FC Augsburg,1,Borussia Dortmund,2, Saturday 30th September 2017.
M'gladbach,2,Hannover 96,1, Saturday 30th September 2017.
Wolfsburg,1,Mainz,1, Saturday 30th September 2017.
Hamburg,0,Werder Bremen,0, Saturday 30th September 2017.
Schalke,1,Bayer Leverkusen,1, Friday 29th September 2017.
Hannover 96,0,Cologne,0, Sunday 24th September 2017.
Bayer Leverkusen,3,Hamburg,0, Sunday 24th September 2017.
Hoffenheim,2,Schalke,0, Saturday 23rd September 2017.
Mainz,1,Hertha Berlin,0, Saturday 23rd September 2017.
RB Leipzig,2,Eintracht Frankfurt,1, Saturday 23rd September 2017.
Stuttgart,0,FC Augsburg,0,https://www.skysports.com/football/stuttgart-vs-fc-augsburg/377566
Werder Bremen,0,SC Freiburg,0, Saturday 23rd September 2017.
Borussia Dortmund,6,M'gladbach,1, Saturday 23rd September 2017.
Bayern Munich,2,Wolfsburg,2, Friday 22nd September 2017.
Cologne,0,Eintracht Frankfurt,1, Wednesday 20th September 2017.
Hamburg,0,Borussia Dortmund,3, Wednesday 20th September 2017.
Hertha Berlin,2,Bayer Leverkusen,1, Wednesday 20th September 2017.
Mainz,2,Hoffenheim,3, Wednesday 20th September 2017.
SC Freiburg,1,Hannover 96,1, Wednesday 20th September 2017.
M'gladbach,2,Stuttgart,0, Tuesday 19th September 2017.
FC Augsburg,1,RB Leipzig,0, Tuesday 19th September 2017.
Schalke,0,Bayern Munich,3, Tuesday 19th September 2017.
Wolfsburg,1,Werder Bremen,1, Tuesday 19th September 2017.
Hoffenheim,1,Hertha Berlin,1, Sunday 17th September 2017.
Bayer Leverkusen,4,SC Freiburg,0, Sunday 17th September 2017.
Borussia Dortmund,5,Cologne,0, Sunday 17th September 2017.
Bayern Munich,4,Mainz,0, Saturday 16th September 2017.
Eintracht Frankfurt,1,FC Augsburg,2, Saturday 16th September 2017.
Stuttgart,1,Wolfsburg,0, Saturday 16th September 2017.
Werder Bremen,1,Schalke,2, Saturday 16th September 2017.
RB Leipzig,2,M'gladbach,2, Saturday 16th September 2017.
Hannover 96,2,Hamburg,0, Friday 15th September 2017.
Hertha Berlin,1,Werder Bremen,1, Sunday 10th September 2017.
Schalke,3,Stuttgart,1, Sunday 10th September 2017.
FC Augsburg,3,Cologne,0, Saturday 9th September 2017.
M'gladbach,0,Eintracht Frankfurt,1, Saturday 9th September 2017.
Mainz,3,Bayer Leverkusen,1, Saturday 9th September 2017.
SC Freiburg,0,Borussia Dortmund,0, Saturday 9th September 2017.
Wolfsburg,1,Hannover 96,1, Saturday 9th September 2017.
Hoffenheim,2,Bayern Munich,0, Saturday 9th September 2017.
Hamburg,0,RB Leipzig,2, Friday 8th September 2017.
RB Leipzig,4,SC Freiburg,1, Sunday 27th August 2017.
Hannover 96,1,Schalke,0, Sunday 27th August 2017.
Bayer Leverkusen,2,Hoffenheim,2, Saturday 26th August 2017.
Eintracht Frankfurt,0,Wolfsburg,1, Saturday 26th August 2017.
FC Augsburg,2,M'gladbach,2, Saturday 26th August 2017.
Stuttgart,1,Mainz,0, Saturday 26th August 2017.
Werder Bremen,0,Bayern Munich,2, Saturday 26th August 2017.
Borussia Dortmund,2,Hertha Berlin,0, Saturday 26th August 2017.
Cologne,1,Hamburg,3, Friday 25th August 2017.
SC Freiburg,0,Eintracht Frankfurt,0, Sunday 20th August 2017.
M'gladbach,1,Cologne,0, Sunday 20th August 2017.
Hamburg,1,FC Augsburg,0, Saturday 19th August 2017.
Hertha Berlin,2,Stuttgart,0, Saturday 19th August 2017.
Hoffenheim,1,Werder Bremen,0, Saturday 19th August 2017.
Mainz,0,Hannover 96,1, Saturday 19th August 2017.
Wolfsburg,0,Borussia Dortmund,3, Saturday 19th August 2017.
Schalke,2,RB Leipzig,0, Saturday 19th August 2017.
Bayern Munich,3,Bayer Leverkusen,1, Friday 18th August 2017.
