Home Team,Home Score,Away Team,Away Score,Match Date
Blackpool,3,Northampton Town,0, Tuesday 10th April 2018.
Gillingham,0,Blackburn Rovers,0, Tuesday 10th April 2018.
Oxford United,0,Fleetwood Town,1, Tuesday 10th April 2018.
Rochdale,1,Wigan Athletic,4, Tuesday 10th April 2018.
AFC Wimbledon,1,Scunthorpe United,1, Saturday 7th April 2018.
Blackburn Rovers,1,Southend United,0, Saturday 7th April 2018.
Blackpool,5,Bradford City,0, Saturday 7th April 2018.
Bristol Rovers,1,Charlton Athletic,1, Saturday 7th April 2018.
Gillingham,0,Doncaster Rovers,0, Saturday 7th April 2018.
Oxford United,0,Oldham Athletic,0, Saturday 7th April 2018.
Plymouth Argyle,2,Peterborough United,1, Saturday 7th April 2018.
Rochdale,3,Portsmouth,3, Saturday 7th April 2018.
Rotherham United,3,Fleetwood Town,2, Saturday 7th April 2018.
Walsall,1,Bury,0, Saturday 7th April 2018.
Wigan Athletic,5,Milton Keynes Dons,1, Saturday 7th April 2018.
Bury,0,Rochdale,2, Tuesday 3rd April 2018.
Charlton Athletic,3,Rotherham United,1, Monday 2nd April 2018.
Fleetwood Town,2,Bristol Rovers,0, Monday 2nd April 2018.
Milton Keynes Dons,1,Blackburn Rovers,2, Monday 2nd April 2018.
Oldham Athletic,2,Blackpool,1, Monday 2nd April 2018.
Peterborough United,2,Northampton Town,0, Monday 2nd April 2018.
Shrewsbury Town,3,Oxford United,2, Monday 2nd April 2018.
Southend United,4,Gillingham,0, Monday 2nd April 2018.
Portsmouth,2,Wigan Athletic,1, Monday 2nd April 2018.
Walsall,0,Portsmouth,1, Saturday 31st March 2018.
Oxford United,1,Scunthorpe United,1, Friday 30th March 2018.
Wigan Athletic,3,Oldham Athletic,0, Friday 30th March 2018.
AFC Wimbledon,0,Fleetwood Town,1, Friday 30th March 2018.
Blackpool,1,Doncaster Rovers,2, Friday 30th March 2018.
Bristol Rovers,2,Bury,1, Friday 30th March 2018.
Northampton Town,0,Charlton Athletic,4, Friday 30th March 2018.
Plymouth Argyle,4,Southend United,0, Friday 30th March 2018.
Rochdale,3,Shrewsbury Town,1, Friday 30th March 2018.
Rotherham United,1,Peterborough United,1, Friday 30th March 2018.
Blackburn Rovers,2,Bradford City,0, Thursday 29th March 2018.
Gillingham,1,Milton Keynes Dons,2, Thursday 29th March 2018.
Portsmouth,3,Oxford United,0, Sunday 25th March 2018.
Bradford City,1,Gillingham,0, Saturday 24th March 2018.
Bury,0,Wigan Athletic,2, Saturday 24th March 2018.
Charlton Athletic,2,Plymouth Argyle,0, Saturday 24th March 2018.
Fleetwood Town,2,Northampton Town,0, Saturday 24th March 2018.
Milton Keynes Dons,0,Blackpool,0, Saturday 24th March 2018.
Peterborough United,1,Bristol Rovers,1, Saturday 24th March 2018.
Scunthorpe United,1,Rochdale,1, Saturday 24th March 2018.
Shrewsbury Town,1,AFC Wimbledon,0, Saturday 24th March 2018.
Southend United,2,Rotherham United,0, Saturday 24th March 2018.
Walsall,0,Wigan Athletic,3, Wednesday 21st March 2018.
Northampton Town,1,Shrewsbury Town,1, Tuesday 20th March 2018.
Rochdale,0,Fleetwood Town,2, Tuesday 20th March 2018.
Doncaster Rovers,2,Bradford City,0, Monday 19th March 2018.
Blackpool,1,Southend United,1, Saturday 17th March 2018.
Charlton Athletic,0,Fleetwood Town,0, Saturday 17th March 2018.
Milton Keynes Dons,2,Bury,1, Saturday 17th March 2018.
Northampton Town,0,Rotherham United,3, Saturday 17th March 2018.
Oldham Athletic,0,Portsmouth,2, Saturday 17th March 2018.
Oxford United,2,Peterborough United,1, Saturday 17th March 2018.
Plymouth Argyle,3,Bristol Rovers,2, Saturday 17th March 2018.
Rochdale,1,AFC Wimbledon,1, Saturday 17th March 2018.
Scunthorpe United,1,Shrewsbury Town,2, Saturday 17th March 2018.
Bradford City,0,Wigan Athletic,1, Wednesday 14th March 2018.
Blackpool,1,Charlton Athletic,0, Tuesday 13th March 2018.
Bury,0,Peterborough United,1, Tuesday 13th March 2018.
Milton Keynes Dons,3,Rotherham United,2, Tuesday 13th March 2018.
Rochdale,0,Southend United,0, Tuesday 13th March 2018.
AFC Wimbledon,2,Oxford United,1, Saturday 10th March 2018.
Blackburn Rovers,3,Blackpool,0, Saturday 10th March 2018.
Bristol Rovers,1,Northampton Town,1, Saturday 10th March 2018.
Bury,2,Oldham Athletic,2, Saturday 10th March 2018.
Fleetwood Town,1,Plymouth Argyle,1, Saturday 10th March 2018.
Peterborough United,4,Charlton Athletic,1, Saturday 10th March 2018.
Portsmouth,1,Gillingham,3, Saturday 10th March 2018.
Rotherham United,0,Rochdale,1, Saturday 10th March 2018.
Shrewsbury Town,2,Walsall,0, Saturday 10th March 2018.
Southend United,0,Doncaster Rovers,0, Saturday 10th March 2018.
Wigan Athletic,3,Scunthorpe United,3, Saturday 10th March 2018.
Walsall,0,Rochdale,3, Tuesday 6th March 2018.
Blackburn Rovers,2,Wigan Athletic,2, Sunday 4th March 2018.
Milton Keynes Dons,0,Bristol Rovers,1, Saturday 3rd March 2018.
Scunthorpe United,0,Oldham Athletic,2, Saturday 3rd March 2018.
Southend United,0,Walsall,3, Saturday 3rd March 2018.
AFC Wimbledon,0,Blackburn Rovers,3, Tuesday 27th February 2018.
Peterborough United,2,Walsall,1, Tuesday 27th February 2018.
Bristol Rovers,1,Scunthorpe United,1, Saturday 24th February 2018.
Bury,2,Gillingham,1, Saturday 24th February 2018.
Charlton Athletic,0,Shrewsbury Town,2, Saturday 24th February 2018.
Fleetwood Town,1,Milton Keynes Dons,1, Saturday 24th February 2018.
Northampton Town,0,Oxford United,0, Saturday 24th February 2018.
Peterborough United,1,AFC Wimbledon,1, Saturday 24th February 2018.
Plymouth Argyle,1,Bradford City,0, Saturday 24th February 2018.
Portsmouth,0,Blackpool,2, Saturday 24th February 2018.
Rotherham United,2,Doncaster Rovers,1, Saturday 24th February 2018.
Walsall,1,Blackburn Rovers,2, Saturday 24th February 2018.
Wigan Athletic,1,Rochdale,0, Saturday 24th February 2018.
Rochdale,0,Milton Keynes Dons,0, Wednesday 21st February 2018.
Fleetwood Town,1,Portsmouth,2, Tuesday 20th February 2018.
Shrewsbury Town,1,Gillingham,1, Tuesday 20th February 2018.
Blackburn Rovers,2,Bury,0, Monday 19th February 2018.
Blackpool,1,Peterborough United,1, Sunday 18th February 2018.
AFC Wimbledon,1,Bristol Rovers,0, Saturday 17th February 2018.
Doncaster Rovers,3,Fleetwood Town,0, Saturday 17th February 2018.
Gillingham,0,Walsall,0, Saturday 17th February 2018.
Milton Keynes Dons,1,Charlton Athletic,2, Saturday 17th February 2018.
Oxford United,0,Plymouth Argyle,1, Saturday 17th February 2018.
Scunthorpe United,2,Northampton Town,2, Saturday 17th February 2018.
Shrewsbury Town,0,Rotherham United,1, Saturday 17th February 2018.
Southend United,3,Portsmouth,1, Saturday 17th February 2018.
Bristol Rovers,3,Rochdale,2, Tuesday 13th February 2018.
Bury,0,Southend United,0, Tuesday 13th February 2018.
Charlton Athletic,1,Bradford City,1, Tuesday 13th February 2018.
Fleetwood Town,1,Shrewsbury Town,2, Tuesday 13th February 2018.
Northampton Town,1,Gillingham,2, Tuesday 13th February 2018.
Oldham Athletic,1,Milton Keynes Dons,0, Tuesday 13th February 2018.
Peterborough United,2,Scunthorpe United,2, Tuesday 13th February 2018.
Plymouth Argyle,4,AFC Wimbledon,2, Tuesday 13th February 2018.
Portsmouth,1,Blackburn Rovers,2, Tuesday 13th February 2018.
Rotherham United,3,Oxford United,1, Tuesday 13th February 2018.
Walsall,4,Doncaster Rovers,2, Tuesday 13th February 2018.
Wigan Athletic,0,Blackpool,2, Tuesday 13th February 2018.
AFC Wimbledon,1,Northampton Town,3, Saturday 10th February 2018.
Blackburn Rovers,2,Oldham Athletic,2, Saturday 10th February 2018.
Blackpool,2,Walsall,2, Saturday 10th February 2018.
Bradford City,2,Bury,2, Saturday 10th February 2018.
Doncaster Rovers,1,Charlton Athletic,1, Saturday 10th February 2018.
Gillingham,1,Peterborough United,1, Saturday 10th February 2018.
Milton Keynes Dons,1,Portsmouth,2, Saturday 10th February 2018.
Oxford United,1,Bristol Rovers,2, Saturday 10th February 2018.
Scunthorpe United,1,Rotherham United,2, Saturday 10th February 2018.
Shrewsbury Town,1,Plymouth Argyle,2, Saturday 10th February 2018.
Southend United,3,Wigan Athletic,1, Saturday 10th February 2018.
Bury,2,AFC Wimbledon,1, Tuesday 6th February 2018.
Bristol Rovers,1,Shrewsbury Town,2, Saturday 3rd February 2018.
Bury,1,Blackpool,1, Saturday 3rd February 2018.
Charlton Athletic,2,Oxford United,3, Saturday 3rd February 2018.
Fleetwood Town,2,Scunthorpe United,3, Saturday 3rd February 2018.
Northampton Town,0,Rochdale,1, Saturday 3rd February 2018.
Oldham Athletic,2,Bradford City,1, Saturday 3rd February 2018.
Peterborough United,0,Southend United,1, Saturday 3rd February 2018.
Plymouth Argyle,2,Blackburn Rovers,0, Saturday 3rd February 2018.
Portsmouth,2,Doncaster Rovers,2, Saturday 3rd February 2018.
Rotherham United,2,AFC Wimbledon,0, Saturday 3rd February 2018.
Walsall,1,Milton Keynes Dons,0, Saturday 3rd February 2018.
Wigan Athletic,2,Gillingham,0, Saturday 3rd February 2018.
Blackburn Rovers,3,Walsall,1, Tuesday 30th January 2018.
Blackburn Rovers,1,Northampton Town,1, Saturday 27th January 2018.
Bradford City,0,AFC Wimbledon,4, Saturday 27th January 2018.
Doncaster Rovers,1,Bristol Rovers,3, Saturday 27th January 2018.
Gillingham,2,Fleetwood Town,1, Saturday 27th January 2018.
Oldham Athletic,1,Plymouth Argyle,2, Saturday 27th January 2018.
Portsmouth,0,Shrewsbury Town,1, Saturday 27th January 2018.
Southend United,3,Scunthorpe United,2, Saturday 27th January 2018.
Rotherham United,2,Bradford City,0, Tuesday 23rd January 2018.
Scunthorpe United,1,Doncaster Rovers,1, Tuesday 23rd January 2018.
AFC Wimbledon,2,Blackpool,0, Saturday 20th January 2018.
Bristol Rovers,3,Bradford City,1, Saturday 20th January 2018.
Charlton Athletic,3,Walsall,1, Saturday 20th January 2018.
Fleetwood Town,1,Blackburn Rovers,2, Saturday 20th January 2018.
Northampton Town,2,Milton Keynes Dons,1, Saturday 20th January 2018.
Oxford United,1,Bury,2, Saturday 20th January 2018.
Peterborough United,3,Oldham Athletic,0, Saturday 20th January 2018.
Plymouth Argyle,1,Wigan Athletic,3, Saturday 20th January 2018.
Rotherham United,1,Portsmouth,0, Saturday 20th January 2018.
Scunthorpe United,1,Gillingham,3, Saturday 20th January 2018.
Shrewsbury Town,2,Doncaster Rovers,2, Saturday 20th January 2018.
Blackburn Rovers,3,Shrewsbury Town,1, Saturday 13th January 2018.
Blackpool,0,Bristol Rovers,0, Saturday 13th January 2018.
Bradford City,1,Northampton Town,2, Saturday 13th January 2018.
Bury,0,Charlton Athletic,1, Saturday 13th January 2018.
Doncaster Rovers,1,Plymouth Argyle,1, Saturday 13th January 2018.
Gillingham,2,Rochdale,1, Saturday 13th January 2018.
Milton Keynes Dons,0,AFC Wimbledon,0, Saturday 13th January 2018.
Oldham Athletic,1,Rotherham United,1, Saturday 13th January 2018.
Portsmouth,1,Scunthorpe United,1, Saturday 13th January 2018.
Southend United,1,Fleetwood Town,2, Saturday 13th January 2018.
Walsall,2,Oxford United,1, Saturday 13th January 2018.
Wigan Athletic,0,Peterborough United,0, Saturday 13th January 2018.
Northampton Town,3,Southend United,1, Saturday 6th January 2018.
Charlton Athletic,1,Oldham Athletic,0, Saturday 6th January 2018.
Oxford United,1,Blackpool,0, Saturday 6th January 2018.
Plymouth Argyle,3,Bury,0, Saturday 6th January 2018.
AFC Wimbledon,2,Southend United,0, Monday 1st January 2018.
Bristol Rovers,2,Portsmouth,1, Monday 1st January 2018.
Charlton Athletic,1,Gillingham,2, Monday 1st January 2018.
Fleetwood Town,1,Bradford City,2, Monday 1st January 2018.
Northampton Town,0,Wigan Athletic,1, Monday 1st January 2018.
Oxford United,3,Milton Keynes Dons,1, Monday 1st January 2018.
Peterborough United,1,Doncaster Rovers,1, Monday 1st January 2018.
Plymouth Argyle,1,Walsall,0, Monday 1st January 2018.
Rochdale,1,Blackpool,2, Monday 1st January 2018.
Rotherham United,1,Blackburn Rovers,1, Monday 1st January 2018.
Scunthorpe United,1,Bury,0, Monday 1st January 2018.
Shrewsbury Town,1,Oldham Athletic,0, Monday 1st January 2018.
Blackburn Rovers,2,Scunthorpe United,2, Saturday 30th December 2017.
Blackpool,2,Plymouth Argyle,2, Saturday 30th December 2017.
Bradford City,3,Oxford United,2, Saturday 30th December 2017.
Bury,0,Fleetwood Town,2, Saturday 30th December 2017.
Gillingham,2,AFC Wimbledon,2, Saturday 30th December 2017.
Milton Keynes Dons,1,Peterborough United,0, Saturday 30th December 2017.
Oldham Athletic,1,Bristol Rovers,1, Saturday 30th December 2017.
Portsmouth,3,Northampton Town,1, Saturday 30th December 2017.
Southend United,1,Shrewsbury Town,2, Saturday 30th December 2017.
Walsall,1,Rotherham United,2, Saturday 30th December 2017.
Doncaster Rovers,2,Rochdale,0, Friday 29th December 2017.
Wigan Athletic,0,Charlton Athletic,0, Friday 29th December 2017.
Gillingham,1,Oxford United,1, Tuesday 26th December 2017.
Southend United,3,Charlton Athletic,1, Tuesday 26th December 2017.
Blackburn Rovers,2,Rochdale,0, Tuesday 26th December 2017.
Blackpool,2,Scunthorpe United,3, Tuesday 26th December 2017.
Bradford City,1,Peterborough United,3, Tuesday 26th December 2017.
Bury,0,Rotherham United,3, Tuesday 26th December 2017.
Doncaster Rovers,3,Northampton Town,0, Tuesday 26th December 2017.
Milton Keynes Dons,0,Plymouth Argyle,1, Tuesday 26th December 2017.
Oldham Athletic,1,Fleetwood Town,2, Tuesday 26th December 2017.
Portsmouth,2,AFC Wimbledon,1, Tuesday 26th December 2017.
Walsall,0,Bristol Rovers,0, Tuesday 26th December 2017.
Wigan Athletic,0,Shrewsbury Town,0, Tuesday 26th December 2017.
Northampton Town,1,Blackburn Rovers,1, Saturday 23rd December 2017.
AFC Wimbledon,2,Bradford City,1, Saturday 23rd December 2017.
Bristol Rovers,0,Doncaster Rovers,1, Saturday 23rd December 2017.
Charlton Athletic,1,Blackpool,1, Saturday 23rd December 2017.
Oxford United,0,Wigan Athletic,7, Saturday 23rd December 2017.
Peterborough United,3,Bury,0, Saturday 23rd December 2017.
Plymouth Argyle,4,Oldham Athletic,1, Saturday 23rd December 2017.
Rochdale,1,Walsall,1, Saturday 23rd December 2017.
Rotherham United,2,Milton Keynes Dons,1, Saturday 23rd December 2017.
Scunthorpe United,3,Southend United,1, Saturday 23rd December 2017.
Shrewsbury Town,2,Portsmouth,0, Saturday 23rd December 2017.
Fleetwood Town,0,Gillingham,2, Friday 22nd December 2017.
AFC Wimbledon,0,Wigan Athletic,4, Saturday 16th December 2017.
Blackburn Rovers,2,Charlton Athletic,0, Saturday 16th December 2017.
Doncaster Rovers,1,Oldham Athletic,1, Saturday 16th December 2017.
Gillingham,4,Bristol Rovers,1, Saturday 16th December 2017.
Northampton Town,2,Walsall,1, Saturday 16th December 2017.
Portsmouth,1,Bury,0, Saturday 16th December 2017.
Rochdale,0,Oxford United,0, Saturday 16th December 2017.
Rotherham United,1,Plymouth Argyle,1, Saturday 16th December 2017.
Scunthorpe United,2,Milton Keynes Dons,2, Saturday 16th December 2017.
Shrewsbury Town,1,Blackpool,0, Saturday 16th December 2017.
Southend United,1,Bradford City,2, Saturday 16th December 2017.
Blackpool,1,Rotherham United,2, Saturday 9th December 2017.
Bradford City,4,Rochdale,3, Saturday 9th December 2017.
Bristol Rovers,3,Southend United,0, Saturday 9th December 2017.
Charlton Athletic,0,Portsmouth,1, Saturday 9th December 2017.
Milton Keynes Dons,1,Shrewsbury Town,1, Saturday 9th December 2017.
Oldham Athletic,5,Northampton Town,1, Saturday 9th December 2017.
Oxford United,1,Doncaster Rovers,0, Saturday 9th December 2017.
Peterborough United,2,Blackburn Rovers,3, Saturday 9th December 2017.
Plymouth Argyle,2,Gillingham,1, Saturday 9th December 2017.
Walsall,1,Scunthorpe United,0, Saturday 9th December 2017.
Wigan Athletic,2,Fleetwood Town,0, Saturday 9th December 2017.
Bristol Rovers,2,Rotherham United,1, Saturday 2nd December 2017.
Southend United,2,Oldham Athletic,0, Saturday 2nd December 2017.
Blackpool,2,Blackburn Rovers,4, Tuesday 28th November 2017.
Charlton Athletic,2,Peterborough United,2, Tuesday 28th November 2017.
AFC Wimbledon,1,Walsall,2, Saturday 25th November 2017.
Blackburn Rovers,2,Bristol Rovers,1, Saturday 25th November 2017.
Doncaster Rovers,2,Milton Keynes Dons,1, Saturday 25th November 2017.
Fleetwood Town,0,Blackpool,0, Saturday 25th November 2017.
Gillingham,0,Oldham Athletic,0, Saturday 25th November 2017.
Northampton Town,0,Bury,0, Saturday 25th November 2017.
Portsmouth,1,Plymouth Argyle,0, Saturday 25th November 2017.
Rochdale,2,Peterborough United,0, Saturday 25th November 2017.
Rotherham United,1,Wigan Athletic,3, Saturday 25th November 2017.
Scunthorpe United,2,Charlton Athletic,0, Saturday 25th November 2017.
Shrewsbury Town,0,Bradford City,1, Saturday 25th November 2017.
Southend United,1,Oxford United,1, Saturday 25th November 2017.
Blackpool,1,Gillingham,1, Tuesday 21st November 2017.
Bradford City,1,Scunthorpe United,2, Tuesday 21st November 2017.
Bury,1,Shrewsbury Town,0, Tuesday 21st November 2017.
Charlton Athletic,2,Rochdale,1, Tuesday 21st November 2017.
Milton Keynes Dons,1,Southend United,1, Tuesday 21st November 2017.
Oldham Athletic,0,AFC Wimbledon,0, Tuesday 21st November 2017.
Oxford United,2,Blackburn Rovers,4, Tuesday 21st November 2017.
Peterborough United,2,Portsmouth,1, Tuesday 21st November 2017.
Plymouth Argyle,2,Northampton Town,0, Tuesday 21st November 2017.
Walsall,4,Fleetwood Town,2, Tuesday 21st November 2017.
Wigan Athletic,3,Doncaster Rovers,0, Tuesday 21st November 2017.
Bristol Rovers,1,AFC Wimbledon,3, Saturday 18th November 2017.
Bury,0,Blackburn Rovers,3, Saturday 18th November 2017.
Charlton Athletic,2,Milton Keynes Dons,2, Saturday 18th November 2017.
Fleetwood Town,0,Doncaster Rovers,0, Saturday 18th November 2017.
Northampton Town,0,Scunthorpe United,3, Saturday 18th November 2017.
Oldham Athletic,3,Rochdale,1, Saturday 18th November 2017.
Peterborough United,0,Blackpool,1, Saturday 18th November 2017.
Plymouth Argyle,0,Oxford United,4, Saturday 18th November 2017.
Portsmouth,1,Southend United,0, Saturday 18th November 2017.
Rotherham United,1,Shrewsbury Town,2, Saturday 18th November 2017.
Walsall,0,Gillingham,1, Saturday 18th November 2017.
Wigan Athletic,1,Bradford City,2, Saturday 18th November 2017.
AFC Wimbledon,2,Peterborough United,2, Sunday 12th November 2017.
Doncaster Rovers,1,Rotherham United,1, Saturday 11th November 2017.
Blackpool,2,Portsmouth,3, Saturday 11th November 2017.
Bradford City,0,Plymouth Argyle,1, Saturday 11th November 2017.
Gillingham,1,Bury,1, Saturday 11th November 2017.
Milton Keynes Dons,1,Fleetwood Town,0, Saturday 11th November 2017.
Oxford United,1,Northampton Town,2, Saturday 11th November 2017.
Scunthorpe United,1,Bristol Rovers,0, Saturday 11th November 2017.
Blackburn Rovers,2,Fleetwood Town,2, Tuesday 31st October 2017.
Northampton Town,1,Blackpool,0, Saturday 28th October 2017.
Bristol Rovers,2,Milton Keynes Dons,0, Saturday 28th October 2017.
Bury,0,Doncaster Rovers,1, Saturday 28th October 2017.
Charlton Athletic,1,AFC Wimbledon,0, Saturday 28th October 2017.
Fleetwood Town,2,Oxford United,0, Saturday 28th October 2017.
Oldham Athletic,2,Scunthorpe United,3, Saturday 28th October 2017.
Peterborough United,1,Shrewsbury Town,0, Saturday 28th October 2017.
Plymouth Argyle,1,Rochdale,1, Saturday 28th October 2017.
Portsmouth,0,Bradford City,1, Saturday 28th October 2017.
Rotherham United,1,Gillingham,3, Saturday 28th October 2017.
Walsall,0,Southend United,1, Saturday 28th October 2017.
Wigan Athletic,0,Blackburn Rovers,0, Saturday 28th October 2017.
Oldham Athletic,2,Bury,1, Tuesday 24th October 2017.
AFC Wimbledon,0,Plymouth Argyle,1, Saturday 21st October 2017.
Blackburn Rovers,3,Portsmouth,0, Saturday 21st October 2017.
Blackpool,1,Wigan Athletic,3, Saturday 21st October 2017.
Bradford City,0,Charlton Athletic,1, Saturday 21st October 2017.
Doncaster Rovers,0,Walsall,3, Saturday 21st October 2017.
Gillingham,1,Northampton Town,2, Saturday 21st October 2017.
Milton Keynes Dons,4,Oldham Athletic,4, Saturday 21st October 2017.
Oxford United,3,Rotherham United,3, Saturday 21st October 2017.
Rochdale,1,Bristol Rovers,0, Saturday 21st October 2017.
Scunthorpe United,2,Peterborough United,1, Saturday 21st October 2017.
Shrewsbury Town,1,Fleetwood Town,0, Saturday 21st October 2017.
Southend United,1,Bury,0, Saturday 21st October 2017.
AFC Wimbledon,3,Rotherham United,1, Tuesday 17th October 2017.
Blackburn Rovers,1,Plymouth Argyle,1, Tuesday 17th October 2017.
Blackpool,2,Bury,1, Tuesday 17th October 2017.
Bradford City,1,Oldham Athletic,1, Tuesday 17th October 2017.
Doncaster Rovers,2,Portsmouth,1, Tuesday 17th October 2017.
Gillingham,1,Wigan Athletic,1, Tuesday 17th October 2017.
Milton Keynes Dons,1,Walsall,1, Tuesday 17th October 2017.
Oxford United,1,Charlton Athletic,1, Tuesday 17th October 2017.
Rochdale,2,Northampton Town,2, Tuesday 17th October 2017.
Scunthorpe United,1,Fleetwood Town,1, Tuesday 17th October 2017.
Shrewsbury Town,4,Bristol Rovers,0, Tuesday 17th October 2017.
Southend United,1,Peterborough United,1, Tuesday 17th October 2017.
Bristol Rovers,0,Oxford United,1, Saturday 14th October 2017.
Bury,3,Bradford City,1, Saturday 14th October 2017.
Charlton Athletic,1,Doncaster Rovers,0, Saturday 14th October 2017.
Fleetwood Town,2,Rochdale,2, Saturday 14th October 2017.
Northampton Town,0,AFC Wimbledon,1, Saturday 14th October 2017.
Oldham Athletic,1,Blackburn Rovers,0, Saturday 14th October 2017.
Peterborough United,0,Gillingham,1, Saturday 14th October 2017.
Plymouth Argyle,1,Shrewsbury Town,1, Saturday 14th October 2017.
Portsmouth,2,Milton Keynes Dons,0, Saturday 14th October 2017.
Rotherham United,2,Scunthorpe United,0, Saturday 14th October 2017.
Walsall,1,Blackpool,1, Saturday 14th October 2017.
Wigan Athletic,3,Southend United,0, Saturday 14th October 2017.
Gillingham,0,Portsmouth,1, Sunday 8th October 2017.
Doncaster Rovers,4,Southend United,1, Saturday 7th October 2017.
Milton Keynes Dons,1,Bradford City,4, Saturday 7th October 2017.
Northampton Town,0,Bristol Rovers,6, Saturday 7th October 2017.
Oxford United,3,AFC Wimbledon,0, Saturday 7th October 2017.
Plymouth Argyle,1,Fleetwood Town,2, Saturday 7th October 2017.
Rochdale,0,Rotherham United,1, Saturday 7th October 2017.
