Home Team,Home Score,Away Team,Away Score,Match Date
Burton Albion,3,Hartlepool United,0, Saturday 19th April 2014.
Portsmouth,3,Bristol Rovers,2, Saturday 19th April 2014.
AFC Wimbledon,2,Newport County AFC,2, Friday 18th April 2014.
Accrington Stanley,1,Mansfield Town,1, Friday 18th April 2014.
Bury,4,Plymouth Argyle,0, Friday 18th April 2014.
Cheltenham Town,1,Fleetwood Town,2, Friday 18th April 2014.
Chesterfield,1,Exeter City,1, Friday 18th April 2014.
Morecambe,1,Scunthorpe United,1, Friday 18th April 2014.
Oxford United,0,York City,1, Friday 18th April 2014.
Rochdale,0,Southend United,3, Friday 18th April 2014.
Torquay United,0,Dagenham & Redbridge,1, Friday 18th April 2014.
Wycombe Wanderers,1,Northampton Town,1, Friday 18th April 2014.
Bristol Rovers,1,Torquay United,2, Saturday 12th April 2014.
Dagenham & Redbridge,1,Portsmouth,4, Saturday 12th April 2014.
Exeter City,1,Cheltenham Town,1, Saturday 12th April 2014.
Fleetwood Town,2,Morecambe,2, Saturday 12th April 2014.
Hartlepool United,1,Chesterfield,2, Saturday 12th April 2014.
Mansfield Town,3,Rochdale,0, Saturday 12th April 2014.
Newport County AFC,2,Wycombe Wanderers,0, Saturday 12th April 2014.
Northampton Town,1,Burton Albion,0, Saturday 12th April 2014.
Plymouth Argyle,0,Oxford United,2, Saturday 12th April 2014.
Scunthorpe United,2,Bury,2, Saturday 12th April 2014.
Southend United,0,AFC Wimbledon,1, Saturday 12th April 2014.
York City,1,Accrington Stanley,1, Saturday 12th April 2014.
Newport County AFC,1,Plymouth Argyle,2, Tuesday 8th April 2014.
AFC Wimbledon,0,Bristol Rovers,0, Saturday 5th April 2014.
Accrington Stanley,0,Northampton Town,1, Saturday 5th April 2014.
Burton Albion,1,Plymouth Argyle,0, Saturday 5th April 2014.
Bury,2,Exeter City,0, Saturday 5th April 2014.
Cheltenham Town,1,Southend United,2, Saturday 5th April 2014.
Chesterfield,1,Newport County AFC,1, Saturday 5th April 2014.
Morecambe,0,Mansfield Town,1, Saturday 5th April 2014.
Oxford United,0,Fleetwood Town,2, Saturday 5th April 2014.
Portsmouth,1,Hartlepool United,0, Saturday 5th April 2014.
Rochdale,0,York City,0, Saturday 5th April 2014.
Torquay United,0,Scunthorpe United,1, Saturday 5th April 2014.
Wycombe Wanderers,2,Dagenham & Redbridge,0, Saturday 5th April 2014.
Bury,2,Bristol Rovers,1, Tuesday 1st April 2014.
Bristol Rovers,1,Morecambe,0, Saturday 29th March 2014.
Dagenham & Redbridge,1,Oxford United,0, Saturday 29th March 2014.
Exeter City,0,Accrington Stanley,1, Saturday 29th March 2014.
Fleetwood Town,0,Rochdale,0, Saturday 29th March 2014.
Hartlepool United,0,Cheltenham Town,1, Saturday 29th March 2014.
Mansfield Town,1,AFC Wimbledon,0, Saturday 29th March 2014.
Newport County AFC,1,Portsmouth,2, Saturday 29th March 2014.
Northampton Town,0,Bury,3, Saturday 29th March 2014.
Scunthorpe United,0,Wycombe Wanderers,0, Saturday 29th March 2014.
Southend United,1,Torquay United,0, Saturday 29th March 2014.
York City,0,Burton Albion,0, Saturday 29th March 2014.
Burton Albion,1,Wycombe Wanderers,0, Tuesday 25th March 2014.
Cheltenham Town,0,Scunthorpe United,2, Tuesday 25th March 2014.
Chesterfield,1,Morecambe,0, Tuesday 25th March 2014.
Dagenham & Redbridge,0,Accrington Stanley,0, Tuesday 25th March 2014.
Fleetwood Town,3,Bristol Rovers,1, Tuesday 25th March 2014.
Hartlepool United,2,Mansfield Town,4, Tuesday 25th March 2014.
Newport County AFC,0,Bury,0, Tuesday 25th March 2014.
Northampton Town,2,AFC Wimbledon,2, Tuesday 25th March 2014.
Plymouth Argyle,1,Exeter City,2, Tuesday 25th March 2014.
Rochdale,3,Portsmouth,0, Tuesday 25th March 2014.
York City,1,Torquay United,0, Tuesday 25th March 2014.
Southend United,3,Oxford United,0, Monday 24th March 2014.
Mansfield Town,0,Chesterfield,0, Saturday 22nd March 2014.
AFC Wimbledon,4,Cheltenham Town,3, Saturday 22nd March 2014.
Accrington Stanley,1,Plymouth Argyle,1, Saturday 22nd March 2014.
Bury,1,Dagenham & Redbridge,1, Saturday 22nd March 2014.
Exeter City,3,Fleetwood Town,0, Saturday 22nd March 2014.
Morecambe,1,Northampton Town,1, Saturday 22nd March 2014.
Portsmouth,0,York City,1, Saturday 22nd March 2014.
Scunthorpe United,1,Burton Albion,0, Saturday 22nd March 2014.
Torquay United,0,Newport County AFC,1, Saturday 22nd March 2014.
Wycombe Wanderers,0,Rochdale,2, Saturday 22nd March 2014.
Bristol Rovers,0,Southend United,0, Friday 21st March 2014.
Oxford United,1,Hartlepool United,0, Friday 21st March 2014.
Newport County AFC,1,Dagenham & Redbridge,2, Wednesday 19th March 2014.
Accrington Stanley,5,Morecambe,1, Tuesday 18th March 2014.
Cheltenham Town,1,Wycombe Wanderers,1, Tuesday 18th March 2014.
Northampton Town,0,Rochdale,3, Tuesday 18th March 2014.
Plymouth Argyle,2,Chesterfield,1, Tuesday 18th March 2014.
Torquay United,2,Bury,1, Tuesday 18th March 2014.
Newport County AFC,1,Exeter City,1, Sunday 16th March 2014.
Burton Albion,1,AFC Wimbledon,1, Saturday 15th March 2014.
Cheltenham Town,1,Torquay United,0, Saturday 15th March 2014.
Chesterfield,3,Oxford United,0, Saturday 15th March 2014.
Dagenham & Redbridge,1,Morecambe,1, Saturday 15th March 2014.
Fleetwood Town,3,Portsmouth,1, Saturday 15th March 2014.
Hartlepool United,4,Bristol Rovers,0, Saturday 15th March 2014.
Northampton Town,1,Mansfield Town,1, Saturday 15th March 2014.
Plymouth Argyle,0,Scunthorpe United,2, Saturday 15th March 2014.
Rochdale,2,Accrington Stanley,1, Saturday 15th March 2014.
Southend United,0,Bury,0, Saturday 15th March 2014.
York City,2,Wycombe Wanderers,0, Saturday 15th March 2014.
AFC Wimbledon,1,Chesterfield,1, Tuesday 11th March 2014.
Accrington Stanley,0,Hartlepool United,0, Tuesday 11th March 2014.
Bristol Rovers,1,Dagenham & Redbridge,2, Tuesday 11th March 2014.
Bury,2,Fleetwood Town,2, Tuesday 11th March 2014.
Exeter City,0,Northampton Town,1, Tuesday 11th March 2014.
Mansfield Town,0,York City,1, Tuesday 11th March 2014.
Morecambe,4,Newport County AFC,1, Tuesday 11th March 2014.
Oxford United,1,Cheltenham Town,1, Tuesday 11th March 2014.
Portsmouth,0,Burton Albion,0, Tuesday 11th March 2014.
Scunthorpe United,2,Southend United,2, Tuesday 11th March 2014.
Torquay United,2,Rochdale,1, Tuesday 11th March 2014.
Wycombe Wanderers,0,Plymouth Argyle,1, Tuesday 11th March 2014.
AFC Wimbledon,0,York City,1, Saturday 8th March 2014.
Accrington Stanley,3,Chesterfield,1, Saturday 8th March 2014.
Bristol Rovers,2,Plymouth Argyle,1, Saturday 8th March 2014.
Exeter City,2,Dagenham & Redbridge,2, Saturday 8th March 2014.
Mansfield Town,2,Newport County AFC,1, Saturday 8th March 2014.
Morecambe,2,Southend United,1, Saturday 8th March 2014.
Oxford United,1,Burton Albion,2, Saturday 8th March 2014.
Portsmouth,0,Cheltenham Town,0, Saturday 8th March 2014.
Scunthorpe United,1,Northampton Town,1, Saturday 8th March 2014.
Torquay United,0,Fleetwood Town,1, Saturday 8th March 2014.
Wycombe Wanderers,2,Hartlepool United,1, Saturday 8th March 2014.
Bury,0,Rochdale,0, Friday 7th March 2014.
Newport County AFC,0,Fleetwood Town,0, Tuesday 4th March 2014.
Chesterfield,0,Portsmouth,0, Monday 3rd March 2014.
Burton Albion,2,Accrington Stanley,1, Saturday 1st March 2014.
Cheltenham Town,2,Bury,1, Saturday 1st March 2014.
Dagenham & Redbridge,0,Mansfield Town,0, Saturday 1st March 2014.
Fleetwood Town,0,AFC Wimbledon,0, Saturday 1st March 2014.
Hartlepool United,3,Torquay United,0, Saturday 1st March 2014.
Newport County AFC,2,Scunthorpe United,2, Saturday 1st March 2014.
Northampton Town,0,Bristol Rovers,0, Saturday 1st March 2014.
Plymouth Argyle,5,Morecambe,0, Saturday 1st March 2014.
Rochdale,3,Oxford United,0, Saturday 1st March 2014.
Southend United,1,Wycombe Wanderers,1, Saturday 1st March 2014.
York City,2,Exeter City,1, Saturday 1st March 2014.
Cheltenham Town,1,Chesterfield,4, Tuesday 25th February 2014.
Exeter City,0,Wycombe Wanderers,1, Tuesday 25th February 2014.
Fleetwood Town,0,Plymouth Argyle,4, Tuesday 25th February 2014.
Mansfield Town,1,Bury,4, Tuesday 25th February 2014.
Newport County AFC,1,AFC Wimbledon,2, Tuesday 25th February 2014.
Northampton Town,2,Southend United,1, Tuesday 25th February 2014.
Portsmouth,1,Accrington Stanley,0, Tuesday 25th February 2014.
Scunthorpe United,1,Bristol Rovers,1, Tuesday 25th February 2014.
Torquay United,1,Burton Albion,1, Tuesday 25th February 2014.
AFC Wimbledon,0,Bury,1, Saturday 22nd February 2014.
Dagenham & Redbridge,1,Plymouth Argyle,2, Saturday 22nd February 2014.
Exeter City,0,Rochdale,1, Saturday 22nd February 2014.
Mansfield Town,1,Fleetwood Town,0, Saturday 22nd February 2014.
Morecambe,1,Oxford United,1, Saturday 22nd February 2014.
Newport County AFC,0,Cheltenham Town,1, Saturday 22nd February 2014.
Northampton Town,2,Hartlepool United,0, Saturday 22nd February 2014.
Scunthorpe United,5,Portsmouth,1, Saturday 22nd February 2014.
Torquay United,0,Accrington Stanley,1, Saturday 22nd February 2014.
Wycombe Wanderers,1,Chesterfield,0, Saturday 22nd February 2014.
York City,0,Southend United,0, Saturday 22nd February 2014.
Bristol Rovers,2,Burton Albion,0, Friday 21st February 2014.
Accrington Stanley,0,Bury,0, Tuesday 18th February 2014.
Exeter City,1,Morecambe,1, Tuesday 18th February 2014.
Newport County AFC,3,Oxford United,2, Tuesday 18th February 2014.
Rochdale,1,Burton Albion,1, Tuesday 18th February 2014.
Southend United,1,Hartlepool United,1, Tuesday 18th February 2014.
Burton Albion,1,Dagenham & Redbridge,1, Saturday 15th February 2014.
Chesterfield,3,Torquay United,1, Saturday 15th February 2014.
Fleetwood Town,2,Northampton Town,0, Saturday 15th February 2014.
Hartlepool United,3,Newport County AFC,0, Saturday 15th February 2014.
Oxford United,3,Mansfield Town,0, Saturday 15th February 2014.
Plymouth Argyle,0,York City,4, Saturday 15th February 2014.
Portsmouth,1,AFC Wimbledon,0, Saturday 15th February 2014.
Rochdale,2,Morecambe,1, Saturday 15th February 2014.
Southend United,2,Exeter City,3, Saturday 15th February 2014.
Accrington Stanley,2,Scunthorpe United,3, Friday 14th February 2014.
Bristol Rovers,1,Cheltenham Town,0, Tuesday 11th February 2014.
Torquay United,1,Northampton Town,2, Tuesday 11th February 2014.
Wycombe Wanderers,1,Fleetwood Town,1, Tuesday 11th February 2014.
AFC Wimbledon,0,Rochdale,3, Saturday 8th February 2014.
Bristol Rovers,1,Oxford United,1, Saturday 8th February 2014.
Dagenham & Redbridge,0,Hartlepool United,2, Saturday 8th February 2014.
Exeter City,1,Portsmouth,1, Saturday 8th February 2014.
Mansfield Town,2,Southend United,1, Saturday 8th February 2014.
Morecambe,0,Burton Albion,1, Saturday 8th February 2014.
Northampton Town,0,Plymouth Argyle,2, Saturday 8th February 2014.
Scunthorpe United,1,Chesterfield,1, Saturday 8th February 2014.
Wycombe Wanderers,0,Accrington Stanley,0, Saturday 8th February 2014.
York City,0,Cheltenham Town,0, Saturday 8th February 2014.
Bury,1,Oxford United,1, Tuesday 4th February 2014.
Burton Albion,1,Exeter City,1, Saturday 1st February 2014.
Bury,1,Wycombe Wanderers,0, Saturday 1st February 2014.
Cheltenham Town,1,Northampton Town,1, Saturday 1st February 2014.
Chesterfield,3,Bristol Rovers,1, Saturday 1st February 2014.
Fleetwood Town,1,York City,2, Saturday 1st February 2014.
Hartlepool United,0,Scunthorpe United,0, Saturday 1st February 2014.
Oxford United,2,AFC Wimbledon,1, Saturday 1st February 2014.
Plymouth Argyle,1,Mansfield Town,1, Saturday 1st February 2014.
Portsmouth,0,Torquay United,1, Saturday 1st February 2014.
Rochdale,0,Dagenham & Redbridge,1, Saturday 1st February 2014.
Southend United,0,Newport County AFC,0, Friday 31st January 2014.
AFC Wimbledon,2,Hartlepool United,1, Tuesday 28th January 2014.
Bristol Rovers,0,Accrington Stanley,1, Tuesday 28th January 2014.
Dagenham & Redbridge,1,Southend United,1, Tuesday 28th January 2014.
Exeter City,0,Oxford United,0, Tuesday 28th January 2014.
Wycombe Wanderers,0,Portsmouth,1, Tuesday 28th January 2014.
York City,0,Chesterfield,2, Tuesday 28th January 2014.
Scunthorpe United,0,Fleetwood Town,0, Monday 27th January 2014.
AFC Wimbledon,2,Exeter City,1, Saturday 25th January 2014.
Bristol Rovers,3,Newport County AFC,1, Saturday 25th January 2014.
Burton Albion,2,Fleetwood Town,4, Saturday 25th January 2014.
Dagenham & Redbridge,3,Scunthorpe United,3, Saturday 25th January 2014.
Hartlepool United,2,York City,0, Saturday 25th January 2014.
Mansfield Town,2,Wycombe Wanderers,2, Saturday 25th January 2014.
Morecambe,2,Portsmouth,2, Saturday 25th January 2014.
Northampton Town,1,Chesterfield,3, Saturday 25th January 2014.
Oxford United,1,Torquay United,0, Saturday 25th January 2014.
Plymouth Argyle,1,Cheltenham Town,1, Saturday 25th January 2014.
Chesterfield,2,Rochdale,2, Tuesday 21st January 2014.
Bury,0,Burton Albion,0, Saturday 18th January 2014.
Cheltenham Town,1,Accrington Stanley,2, Saturday 18th January 2014.
Fleetwood Town,2,Hartlepool United,0, Saturday 18th January 2014.
Portsmouth,1,Mansfield Town,1, Saturday 18th January 2014.
Rochdale,3,Plymouth Argyle,0, Saturday 18th January 2014.
Scunthorpe United,0,AFC Wimbledon,0, Saturday 18th January 2014.
Southend United,3,Chesterfield,0, Saturday 18th January 2014.
Wycombe Wanderers,0,Oxford United,1, Saturday 18th January 2014.
York City,0,Bristol Rovers,0, Saturday 18th January 2014.
AFC Wimbledon,0,Torquay United,2, Saturday 11th January 2014.
Accrington Stanley,3,Newport County AFC,3, Saturday 11th January 2014.
Bristol Rovers,2,Exeter City,1, Saturday 11th January 2014.
Burton Albion,2,Cheltenham Town,1, Saturday 11th January 2014.
Chesterfield,4,Bury,0, Saturday 11th January 2014.
Dagenham & Redbridge,0,Fleetwood Town,1, Saturday 11th January 2014.
Hartlepool United,0,Rochdale,3, Saturday 11th January 2014.
Mansfield Town,0,Scunthorpe United,2, Saturday 11th January 2014.
Morecambe,1,Wycombe Wanderers,1, Saturday 11th January 2014.
Northampton Town,0,York City,2, Saturday 11th January 2014.
Oxford United,0,Portsmouth,0, Saturday 11th January 2014.
Plymouth Argyle,1,Southend United,1, Saturday 11th January 2014.
Exeter City,0,Mansfield Town,1, Saturday 4th January 2014.
Newport County AFC,1,Northampton Town,2, Saturday 4th January 2014.
Torquay United,1,Morecambe,1, Saturday 4th January 2014.
Wycombe Wanderers,0,AFC Wimbledon,3, Saturday 4th January 2014.
York City,3,Dagenham & Redbridge,1, Saturday 4th January 2014.
Dagenham & Redbridge,1,AFC Wimbledon,0, Wednesday 1st January 2014.
Fleetwood Town,3,Accrington Stanley,1, Wednesday 1st January 2014.
Hartlepool United,0,Bury,3, Wednesday 1st January 2014.
Mansfield Town,0,Burton Albion,0, Wednesday 1st January 2014.
Plymouth Argyle,2,Torquay United,0, Wednesday 1st January 2014.
Scunthorpe United,3,Rochdale,0, Wednesday 1st January 2014.
Southend United,2,Portsmouth,1, Wednesday 1st January 2014.
York City,1,Morecambe,0, Wednesday 1st January 2014.
AFC Wimbledon,1,Plymouth Argyle,1, Sunday 29th December 2013.
Accrington Stanley,1,Southend United,1, Sunday 29th December 2013.
Burton Albion,1,Newport County AFC,0, Sunday 29th December 2013.
Bury,2,York City,1, Sunday 29th December 2013.
Cheltenham Town,1,Mansfield Town,2, Sunday 29th December 2013.
Chesterfield,1,Dagenham & Redbridge,1, Sunday 29th December 2013.
Morecambe,1,Hartlepool United,2, Sunday 29th December 2013.
Oxford United,0,Scunthorpe United,2, Sunday 29th December 2013.
Portsmouth,0,Northampton Town,0, Sunday 29th December 2013.
Rochdale,2,Bristol Rovers,0, Sunday 29th December 2013.
Torquay United,1,Exeter City,3, Sunday 29th December 2013.
Wycombe Wanderers,0,Newport County AFC,1, Thursday 26th December 2013.
Portsmouth,1,Dagenham & Redbridge,0, Thursday 26th December 2013.
Torquay United,1,Bristol Rovers,1, Thursday 26th December 2013.
AFC Wimbledon,0,Southend United,1, Thursday 26th December 2013.
Accrington Stanley,1,York City,1, Thursday 26th December 2013.
Burton Albion,1,Northampton Town,0, Thursday 26th December 2013.
Bury,2,Scunthorpe United,2, Thursday 26th December 2013.
Cheltenham Town,1,Exeter City,0, Thursday 26th December 2013.
Chesterfield,1,Hartlepool United,1, Thursday 26th December 2013.
Morecambe,1,Fleetwood Town,0, Thursday 26th December 2013.
Oxford United,2,Plymouth Argyle,3, Thursday 26th December 2013.
Rochdale,3,Mansfield Town,0, Thursday 26th December 2013.
Bristol Rovers,2,Portsmouth,0, Saturday 21st December 2013.
Dagenham & Redbridge,0,Torquay United,1, Saturday 21st December 2013.
Fleetwood Town,0,Cheltenham Town,2, Saturday 21st December 2013.
Hartlepool United,1,Burton Albion,1, Saturday 21st December 2013.
Mansfield Town,2,Accrington Stanley,3, Saturday 21st December 2013.
Northampton Town,1,Wycombe Wanderers,4, Saturday 21st December 2013.
Plymouth Argyle,2,Bury,1, Saturday 21st December 2013.
Scunthorpe United,2,Morecambe,0, Saturday 21st December 2013.
York City,0,Oxford United,0, Saturday 21st December 2013.
Exeter City,0,Chesterfield,2, Friday 20th December 2013.
Southend United,1,Rochdale,1, Friday 20th December 2013.
AFC Wimbledon,0,Mansfield Town,0, Saturday 14th December 2013.
Accrington Stanley,2,Exeter City,3, Saturday 14th December 2013.
Burton Albion,1,York City,1, Saturday 14th December 2013.
Bury,1,Northampton Town,1, Saturday 14th December 2013.
Cheltenham Town,2,Hartlepool United,2, Saturday 14th December 2013.
Chesterfield,2,Plymouth Argyle,0, Saturday 14th December 2013.
Morecambe,2,Bristol Rovers,1, Saturday 14th December 2013.
Oxford United,2,Dagenham & Redbridge,1, Saturday 14th December 2013.
Portsmouth,0,Newport County AFC,2, Saturday 14th December 2013.
Rochdale,1,Fleetwood Town,2, Saturday 14th December 2013.
Torquay United,1,Southend United,0, Saturday 14th December 2013.
Wycombe Wanderers,1,Scunthorpe United,1, Saturday 14th December 2013.
Morecambe,0,Cheltenham Town,1, Saturday 7th December 2013.
Portsmouth,2,Wycombe Wanderers,2, Wednesday 4th December 2013.
Newport County AFC,3,Chesterfield,2, Sunday 1st December 2013.
Bristol Rovers,3,AFC Wimbledon,0, Saturday 30th November 2013.
Dagenham & Redbridge,2,Wycombe Wanderers,0, Saturday 30th November 2013.
Exeter City,2,Bury,2, Saturday 30th November 2013.
Fleetwood Town,1,Oxford United,1, Saturday 30th November 2013.
Hartlepool United,0,Portsmouth,0, Saturday 30th November 2013.
Mansfield Town,1,Morecambe,2, Saturday 30th November 2013.
Northampton Town,1,Accrington Stanley,0, Saturday 30th November 2013.
Plymouth Argyle,0,Burton Albion,1, Saturday 30th November 2013.
Scunthorpe United,3,Torquay United,1, Saturday 30th November 2013.
Southend United,1,Cheltenham Town,1, Saturday 30th November 2013.
York City,0,Rochdale,0, Saturday 30th November 2013.
AFC Wimbledon,1,Dagenham & Redbridge,1, Tuesday 26th November 2013.
Accrington Stanley,2,Fleetwood Town,0, Tuesday 26th November 2013.
Burton Albion,1,Mansfield Town,0, Tuesday 26th November 2013.
Bury,1,Hartlepool United,0, Tuesday 26th November 2013.
Cheltenham Town,0,Bristol Rovers,0, Tuesday 26th November 2013.
Chesterfield,0,Northampton Town,0, Tuesday 26th November 2013.
Morecambe,0,York City,0, Tuesday 26th November 2013.
Oxford United,0,Newport County AFC,0, Tuesday 26th November 2013.
Portsmouth,1,Southend United,2, Tuesday 26th November 2013.
Rochdale,0,Scunthorpe United,4, Tuesday 26th November 2013.
Torquay United,1,Plymouth Argyle,1, Tuesday 26th November 2013.
Wycombe Wanderers,1,Exeter City,1, Tuesday 26th November 2013.
Accrington Stanley,2,Torquay United,1, Saturday 23rd November 2013.
Burton Albion,1,Bristol Rovers,0, Saturday 23rd November 2013.
Bury,1,AFC Wimbledon,1, Saturday 23rd November 2013.
Cheltenham Town,0,Newport County AFC,0, Saturday 23rd November 2013.
Chesterfield,2,Wycombe Wanderers,0, Saturday 23rd November 2013.
Fleetwood Town,5,Mansfield Town,4, Saturday 23rd November 2013.
Hartlepool United,2,Northampton Town,0, Saturday 23rd November 2013.
Oxford United,3,Morecambe,0, Saturday 23rd November 2013.
Plymouth Argyle,2,Dagenham & Redbridge,1, Saturday 23rd November 2013.
Portsmouth,1,Scunthorpe United,2, Saturday 23rd November 2013.
Rochdale,3,Exeter City,1, Saturday 23rd November 2013.
Southend United,2,York City,1, Saturday 23rd November 2013.
AFC Wimbledon,4,Portsmouth,0, Saturday 16th November 2013.
Bristol Rovers,1,Bury,1, Saturday 16th November 2013.
Dagenham & Redbridge,2,Burton Albion,0, Saturday 16th November 2013.
Exeter City,0,Southend United,2, Saturday 16th November 2013.
Mansfield Town,1,Oxford United,3, Saturday 16th November 2013.
Morecambe,1,Rochdale,2, Saturday 16th November 2013.
Northampton Town,1,Fleetwood Town,0, Saturday 16th November 2013.
Scunthorpe United,0,Accrington Stanley,2, Saturday 16th November 2013.
Torquay United,0,Chesterfield,2, Saturday 16th November 2013.
Wycombe Wanderers,1,Cheltenham Town,2, Saturday 16th November 2013.
York City,1,Plymouth Argyle,1, Saturday 16th November 2013.
Newport County AFC,2,Hartlepool United,0, Friday 15th November 2013.
Accrington Stanley,1,Wycombe Wanderers,1, Saturday 2nd November 2013.
Burton Albion,0,Morecambe,1, Saturday 2nd November 2013.
Bury,1,Torquay United,3, Saturday 2nd November 2013.
Cheltenham Town,2,York City,2, Saturday 2nd November 2013.
Chesterfield,1,Scunthorpe United,1, Saturday 2nd November 2013.
Fleetwood Town,4,Newport County AFC,1, Saturday 2nd November 2013.
Hartlepool United,2,Dagenham & Redbridge,1, Saturday 2nd November 2013.
Oxford United,0,Bristol Rovers,1, Saturday 2nd November 2013.
Plymouth Argyle,1,Northampton Town,0, Saturday 2nd November 2013.
Portsmouth,3,Exeter City,2, Saturday 2nd November 2013.
Rochdale,1,AFC Wimbledon,2, Saturday 2nd November 2013.
Southend United,3,Mansfield Town,0, Friday 1st November 2013.
York City,4,Scunthorpe United,1, Tuesday 29th October 2013.
Northampton Town,1,Cheltenham Town,1, Saturday 26th October 2013.
AFC Wimbledon,0,Oxford United,2, Saturday 26th October 2013.
Bristol Rovers,0,Chesterfield,0, Saturday 26th October 2013.
Dagenham & Redbridge,3,Rochdale,1, Saturday 26th October 2013.
Exeter City,0,Burton Albion,1, Saturday 26th October 2013.
Mansfield Town,0,Plymouth Argyle,1, Saturday 26th October 2013.
Morecambe,1,Accrington Stanley,2, Saturday 26th October 2013.
Newport County AFC,3,Southend United,1, Saturday 26th October 2013.
Scunthorpe United,1,Hartlepool United,0, Saturday 26th October 2013.
Torquay United,1,Portsmouth,1, Saturday 26th October 2013.
Wycombe Wanderers,1,Bury,2, Saturday 26th October 2013.
York City,0,Fleetwood Town,2, Saturday 26th October 2013.
Accrington Stanley,2,Bristol Rovers,1, Tuesday 22nd October 2013.
Burton Albion,2,Torquay United,0, Tuesday 22nd October 2013.
Bury,0,Mansfield Town,0, Tuesday 22nd October 2013.
Cheltenham Town,3,Morecambe,0, Tuesday 22nd October 2013.
Chesterfield,2,York City,2, Tuesday 22nd October 2013.
Fleetwood Town,0,Scunthorpe United,1, Tuesday 22nd October 2013.
Hartlepool United,3,AFC Wimbledon,1, Tuesday 22nd October 2013.
Oxford United,0,Exeter City,0, Tuesday 22nd October 2013.
Plymouth Argyle,0,Newport County AFC,0, Tuesday 22nd October 2013.
Rochdale,3,Northampton Town,2, Tuesday 22nd October 2013.
Southend United,0,Dagenham & Redbridge,1, Tuesday 22nd October 2013.
Accrington Stanley,0,Oxford United,0, Saturday 19th October 2013.
Bristol Rovers,0,Wycombe Wanderers,1, Saturday 19th October 2013.
Cheltenham Town,1,Rochdale,2, Saturday 19th October 2013.
Chesterfield,0,Burton Albion,2, Saturday 19th October 2013.
Hartlepool United,1,Plymouth Argyle,0, Saturday 19th October 2013.
Morecambe,1,AFC Wimbledon,1, Saturday 19th October 2013.
Newport County AFC,3,York City,0, Saturday 19th October 2013.
Northampton Town,2,Dagenham & Redbridge,2, Saturday 19th October 2013.
Portsmouth,1,Bury,0, Saturday 19th October 2013.
Scunthorpe United,0,Exeter City,4, Saturday 19th October 2013.
Torquay United,0,Mansfield Town,0, Saturday 19th October 2013.
Southend United,2,Fleetwood Town,0, Friday 18th October 2013.
Plymouth Argyle,1,Portsmouth,1, Saturday 12th October 2013.
AFC Wimbledon,1,Accrington Stanley,1, Saturday 12th October 2013.
Burton Albion,0,Southend United,1, Saturday 12th October 2013.
Bury,0,Morecambe,2, Saturday 12th October 2013.
