Home Team,Home Score,Away Team,Away Score,Match Date
Newport County AFC,0,Bury,2, Saturday 11th April 2015.
Plymouth Argyle,2,Mansfield Town,1, Saturday 11th April 2015.
Shrewsbury Town,4,Exeter City,0, Saturday 11th April 2015.
Southend United,1,Tranmere Rovers,0, Saturday 11th April 2015.
Stevenage,2,Northampton Town,1, Saturday 11th April 2015.
Wycombe Wanderers,2,Cheltenham Town,1, Saturday 11th April 2015.
York City,1,Hartlepool United,0, Saturday 11th April 2015.
Exeter City,2,Newport County AFC,0, Monday 6th April 2015.
Mansfield Town,0,Shrewsbury Town,1, Monday 6th April 2015.
Accrington Stanley,3,Carlisle United,1, Monday 6th April 2015.
Burton Albion,1,Wycombe Wanderers,0, Monday 6th April 2015.
Bury,1,Morecambe,2, Monday 6th April 2015.
Cheltenham Town,0,Stevenage,1, Monday 6th April 2015.
Dagenham & Redbridge,4,AFC Wimbledon,0, Monday 6th April 2015.
Hartlepool United,0,Southend United,1, Monday 6th April 2015.
Northampton Town,0,Cambridge United,1, Monday 6th April 2015.
Oxford United,0,York City,0, Monday 6th April 2015.
Portsmouth,2,Plymouth Argyle,1, Monday 6th April 2015.
Tranmere Rovers,0,Luton Town,1, Monday 6th April 2015.
AFC Wimbledon,2,Northampton Town,2, Friday 3rd April 2015.
Cambridge United,0,Bury,2, Friday 3rd April 2015.
Carlisle United,2,Portsmouth,2, Friday 3rd April 2015.
Luton Town,2,Exeter City,3, Friday 3rd April 2015.
Morecambe,1,Accrington Stanley,1, Friday 3rd April 2015.
Newport County AFC,2,Hartlepool United,2, Friday 3rd April 2015.
Plymouth Argyle,1,Burton Albion,1, Friday 3rd April 2015.
Shrewsbury Town,2,Dagenham & Redbridge,0, Friday 3rd April 2015.
Southend United,2,Mansfield Town,0, Friday 3rd April 2015.
Stevenage,2,Tranmere Rovers,2, Friday 3rd April 2015.
Wycombe Wanderers,2,Oxford United,3, Friday 3rd April 2015.
York City,1,Cheltenham Town,0, Friday 3rd April 2015.
Burton Albion,1,Stevenage,1, Monday 30th March 2015.
Cheltenham Town,0,Plymouth Argyle,3, Saturday 28th March 2015.
Dagenham & Redbridge,0,Wycombe Wanderers,1, Saturday 28th March 2015.
Exeter City,1,Morecambe,1, Saturday 28th March 2015.
Hartlepool United,2,Cambridge United,1, Saturday 28th March 2015.
Mansfield Town,1,York City,4, Saturday 28th March 2015.
Northampton Town,2,Luton Town,1, Saturday 28th March 2015.
Oxford United,2,Carlisle United,1, Saturday 28th March 2015.
Portsmouth,0,Shrewsbury Town,2, Saturday 28th March 2015.
Tranmere Rovers,1,AFC Wimbledon,1, Saturday 28th March 2015.
Accrington Stanley,0,Newport County AFC,2, Friday 27th March 2015.
Luton Town,2,Wycombe Wanderers,3, Tuesday 24th March 2015.
AFC Wimbledon,1,Portsmouth,0, Saturday 21st March 2015.
Accrington Stanley,2,York City,2, Saturday 21st March 2015.
Bury,2,Northampton Town,1, Saturday 21st March 2015.
Carlisle United,1,Morecambe,1, Saturday 21st March 2015.
Cheltenham Town,1,Exeter City,2, Saturday 21st March 2015.
Hartlepool United,1,Mansfield Town,0, Saturday 21st March 2015.
Plymouth Argyle,0,Newport County AFC,0, Saturday 21st March 2015.
Shrewsbury Town,2,Oxford United,0, Saturday 21st March 2015.
Southend United,0,Cambridge United,0, Saturday 21st March 2015.
Stevenage,0,Dagenham & Redbridge,1, Saturday 21st March 2015.
Tranmere Rovers,1,Burton Albion,4, Saturday 21st March 2015.
Burton Albion,2,Southend United,1, Wednesday 18th March 2015.
Cambridge United,1,Tranmere Rovers,2, Tuesday 17th March 2015.
Dagenham & Redbridge,2,Plymouth Argyle,0, Tuesday 17th March 2015.
Exeter City,0,Stevenage,0, Tuesday 17th March 2015.
Mansfield Town,2,AFC Wimbledon,1, Tuesday 17th March 2015.
Morecambe,1,Shrewsbury Town,4, Tuesday 17th March 2015.
Newport County AFC,1,Luton Town,0, Tuesday 17th March 2015.
Northampton Town,0,Carlisle United,2, Tuesday 17th March 2015.
Oxford United,0,Hartlepool United,2, Tuesday 17th March 2015.
Portsmouth,2,Cheltenham Town,2, Tuesday 17th March 2015.
Wycombe Wanderers,2,Accrington Stanley,2, Tuesday 17th March 2015.
York City,0,Bury,1, Tuesday 17th March 2015.
Burton Albion,3,Accrington Stanley,0, Saturday 14th March 2015.
Cambridge United,1,Stevenage,1, Saturday 14th March 2015.
Dagenham & Redbridge,1,Southend United,3, Saturday 14th March 2015.
Exeter City,3,AFC Wimbledon,2, Saturday 14th March 2015.
Mansfield Town,0,Bury,1, Saturday 14th March 2015.
Morecambe,0,Hartlepool United,1, Saturday 14th March 2015.
Northampton Town,1,Tranmere Rovers,0, Saturday 14th March 2015.
Oxford United,0,Plymouth Argyle,0, Saturday 14th March 2015.
Portsmouth,2,Luton Town,0, Saturday 14th March 2015.
Wycombe Wanderers,1,Shrewsbury Town,0, Saturday 14th March 2015.
York City,0,Carlisle United,0, Saturday 14th March 2015.
Newport County AFC,1,Cheltenham Town,1, Friday 13th March 2015.
AFC Wimbledon,2,York City,1, Saturday 7th March 2015.
Accrington Stanley,1,Portsmouth,1, Saturday 7th March 2015.
Bury,0,Oxford United,1, Saturday 7th March 2015.
Carlisle United,1,Exeter City,3, Saturday 7th March 2015.
Cheltenham Town,1,Mansfield Town,1, Saturday 7th March 2015.
Hartlepool United,0,Burton Albion,1, Saturday 7th March 2015.
Luton Town,2,Morecambe,3, Saturday 7th March 2015.
Plymouth Argyle,2,Northampton Town,0, Saturday 7th March 2015.
Shrewsbury Town,1,Cambridge United,1, Saturday 7th March 2015.
Southend United,2,Wycombe Wanderers,2, Saturday 7th March 2015.
Stevenage,2,Newport County AFC,1, Saturday 7th March 2015.
Tranmere Rovers,2,Dagenham & Redbridge,3, Saturday 7th March 2015.
AFC Wimbledon,0,Southend United,0, Tuesday 3rd March 2015.
Accrington Stanley,1,Shrewsbury Town,2, Tuesday 3rd March 2015.
Bury,1,Luton Town,0, Tuesday 3rd March 2015.
Cambridge United,0,York City,3, Tuesday 3rd March 2015.
Carlisle United,1,Cheltenham Town,0, Tuesday 3rd March 2015.
Dagenham & Redbridge,2,Hartlepool United,0, Tuesday 3rd March 2015.
Newport County AFC,0,Mansfield Town,1, Tuesday 3rd March 2015.
Northampton Town,1,Portsmouth,0, Tuesday 3rd March 2015.
Oxford United,1,Morecambe,1, Tuesday 3rd March 2015.
Stevenage,1,Plymouth Argyle,0, Tuesday 3rd March 2015.
Tranmere Rovers,1,Wycombe Wanderers,2, Tuesday 3rd March 2015.
Burton Albion,0,Newport County AFC,1, Saturday 28th February 2015.
Cheltenham Town,2,Tranmere Rovers,0, Saturday 28th February 2015.
Hartlepool United,1,AFC Wimbledon,0, Saturday 28th February 2015.
Luton Town,2,Accrington Stanley,0, Saturday 28th February 2015.
Mansfield Town,2,Dagenham & Redbridge,1, Saturday 28th February 2015.
Morecambe,0,Cambridge United,2, Saturday 28th February 2015.
Plymouth Argyle,0,Bury,2, Saturday 28th February 2015.
Portsmouth,0,Oxford United,0, Saturday 28th February 2015.
Shrewsbury Town,1,Northampton Town,2, Saturday 28th February 2015.
Southend United,2,Carlisle United,0, Saturday 28th February 2015.
Wycombe Wanderers,2,Stevenage,2, Saturday 28th February 2015.
York City,0,Exeter City,0, Saturday 28th February 2015.
Accrington Stanley,1,Burton Albion,0, Tuesday 24th February 2015.
Cambridge United,0,AFC Wimbledon,0, Tuesday 24th February 2015.
Portsmouth,3,Tranmere Rovers,2, Tuesday 24th February 2015.
Exeter City,1,Plymouth Argyle,3, Saturday 21st February 2015.
AFC Wimbledon,3,Luton Town,2, Saturday 21st February 2015.
Bury,1,Hartlepool United,0, Saturday 21st February 2015.
Cambridge United,2,Portsmouth,6, Saturday 21st February 2015.
Carlisle United,2,Wycombe Wanderers,3, Saturday 21st February 2015.
Dagenham & Redbridge,1,Burton Albion,3, Saturday 21st February 2015.
Newport County AFC,0,Morecambe,1, Saturday 21st February 2015.
Northampton Town,3,York City,0, Saturday 21st February 2015.
Oxford United,3,Mansfield Town,0, Saturday 21st February 2015.
Stevenage,4,Southend United,2, Saturday 21st February 2015.
Tranmere Rovers,2,Shrewsbury Town,1, Saturday 21st February 2015.
Accrington Stanley,1,Cheltenham Town,1, Friday 20th February 2015.
Mansfield Town,1,Luton Town,0, Tuesday 17th February 2015.
Morecambe,2,Dagenham & Redbridge,3, Sunday 15th February 2015.
Burton Albion,2,Oxford United,0, Saturday 14th February 2015.
Cheltenham Town,1,Bury,2, Saturday 14th February 2015.
Hartlepool United,1,Stevenage,3, Saturday 14th February 2015.
Luton Town,1,Carlisle United,0, Saturday 14th February 2015.
Mansfield Town,1,Northampton Town,1, Saturday 14th February 2015.
Plymouth Argyle,2,Cambridge United,0, Saturday 14th February 2015.
Portsmouth,1,Exeter City,0, Saturday 14th February 2015.
Shrewsbury Town,2,AFC Wimbledon,0, Saturday 14th February 2015.
Southend United,1,Accrington Stanley,2, Saturday 14th February 2015.
Wycombe Wanderers,1,Newport County AFC,2, Saturday 14th February 2015.
York City,2,Tranmere Rovers,0, Saturday 14th February 2015.
Accrington Stanley,1,Oxford United,0, Tuesday 10th February 2015.
Burton Albion,0,AFC Wimbledon,0, Tuesday 10th February 2015.
Carlisle United,1,Shrewsbury Town,2, Tuesday 10th February 2015.
Dagenham & Redbridge,0,Portsmouth,0, Tuesday 10th February 2015.
Exeter City,2,Cambridge United,2, Tuesday 10th February 2015.
Hartlepool United,1,Northampton Town,0, Tuesday 10th February 2015.
Luton Town,2,York City,2, Tuesday 10th February 2015.
Morecambe,2,Mansfield Town,1, Tuesday 10th February 2015.
Newport County AFC,1,Tranmere Rovers,1, Tuesday 10th February 2015.
Southend United,2,Cheltenham Town,0, Tuesday 10th February 2015.
Stevenage,0,Bury,0, Tuesday 10th February 2015.
Wycombe Wanderers,0,Plymouth Argyle,2, Tuesday 10th February 2015.
AFC Wimbledon,2,Newport County AFC,0, Saturday 7th February 2015.
Bury,1,Exeter City,1, Saturday 7th February 2015.
Cambridge United,0,Wycombe Wanderers,1, Saturday 7th February 2015.
Cheltenham Town,1,Burton Albion,3, Saturday 7th February 2015.
Mansfield Town,1,Stevenage,0, Saturday 7th February 2015.
Northampton Town,2,Morecambe,1, Saturday 7th February 2015.
Oxford United,1,Luton Town,1, Saturday 7th February 2015.
Plymouth Argyle,1,Accrington Stanley,0, Saturday 7th February 2015.
Portsmouth,1,Hartlepool United,0, Saturday 7th February 2015.
Shrewsbury Town,1,Southend United,1, Saturday 7th February 2015.
Tranmere Rovers,0,Carlisle United,2, Saturday 7th February 2015.
York City,0,Dagenham & Redbridge,2, Saturday 7th February 2015.
Accrington Stanley,1,Northampton Town,5, Saturday 31st January 2015.
Burton Albion,1,Bury,0, Saturday 31st January 2015.
Carlisle United,2,Mansfield Town,1, Saturday 31st January 2015.
Dagenham & Redbridge,3,Cheltenham Town,1, Saturday 31st January 2015.
Exeter City,1,Tranmere Rovers,2, Saturday 31st January 2015.
Hartlepool United,3,Plymouth Argyle,2, Saturday 31st January 2015.
Luton Town,3,Cambridge United,2, Saturday 31st January 2015.
Morecambe,1,AFC Wimbledon,1, Saturday 31st January 2015.
Newport County AFC,0,Shrewsbury Town,1, Saturday 31st January 2015.
Southend United,1,York City,0, Saturday 31st January 2015.
Stevenage,0,Oxford United,2, Saturday 31st January 2015.
Wycombe Wanderers,0,Portsmouth,0, Saturday 31st January 2015.
Accrington Stanley,0,Bury,1, Tuesday 27th January 2015.
Cambridge United,1,Dagenham & Redbridge,1, Tuesday 27th January 2015.
AFC Wimbledon,2,Accrington Stanley,1, Saturday 24th January 2015.
Bury,2,Carlisle United,1, Saturday 24th January 2015.
Cheltenham Town,1,Luton Town,1, Saturday 24th January 2015.
Mansfield Town,0,Wycombe Wanderers,0, Saturday 24th January 2015.
Northampton Town,3,Newport County AFC,0, Saturday 24th January 2015.
Oxford United,2,Exeter City,2, Saturday 24th January 2015.
Plymouth Argyle,1,Morecambe,1, Saturday 24th January 2015.
Portsmouth,1,Southend United,2, Saturday 24th January 2015.
Shrewsbury Town,3,Stevenage,2, Saturday 24th January 2015.
Tranmere Rovers,1,Hartlepool United,1, Saturday 24th January 2015.
York City,1,Burton Albion,1, Saturday 24th January 2015.
AFC Wimbledon,1,Carlisle United,3, Saturday 17th January 2015.
Bury,1,Wycombe Wanderers,1, Saturday 17th January 2015.
Cambridge United,4,Newport County AFC,0, Saturday 17th January 2015.
Mansfield Town,2,Exeter City,3, Saturday 17th January 2015.
Northampton Town,1,Dagenham & Redbridge,0, Saturday 17th January 2015.
Oxford United,2,Southend United,3, Saturday 17th January 2015.
Plymouth Argyle,0,Luton Town,1, Saturday 17th January 2015.
Portsmouth,1,Burton Albion,1, Saturday 17th January 2015.
Shrewsbury Town,3,Hartlepool United,0, Saturday 17th January 2015.
Tranmere Rovers,3,Accrington Stanley,0, Saturday 17th January 2015.
York City,0,Stevenage,2, Saturday 17th January 2015.
Cheltenham Town,1,Morecambe,1, Friday 16th January 2015.
Burton Albion,2,Mansfield Town,1, Saturday 10th January 2015.
Carlisle United,0,Cambridge United,1, Saturday 10th January 2015.
Dagenham & Redbridge,0,Oxford United,0, Saturday 10th January 2015.
Exeter City,0,Northampton Town,2, Saturday 10th January 2015.
Hartlepool United,2,Cheltenham Town,0, Saturday 10th January 2015.
Morecambe,0,Tranmere Rovers,0, Saturday 10th January 2015.
Newport County AFC,1,Portsmouth,0, Saturday 10th January 2015.
Southend United,0,Plymouth Argyle,0, Saturday 10th January 2015.
Stevenage,2,AFC Wimbledon,1, Saturday 10th January 2015.
Wycombe Wanderers,1,York City,0, Saturday 10th January 2015.
Luton Town,0,Shrewsbury Town,0, Thursday 8th January 2015.
Burton Albion,1,Shrewsbury Town,0, Saturday 3rd January 2015.
Dagenham & Redbridge,1,Bury,0, Saturday 3rd January 2015.
Exeter City,1,Accrington Stanley,2, Saturday 3rd January 2015.
Morecambe,0,Stevenage,0, Saturday 3rd January 2015.
Newport County AFC,2,Carlisle United,1, Saturday 3rd January 2015.
Northampton Town,1,Southend United,1, Saturday 3rd January 2015.
Oxford United,1,Cheltenham Town,2, Saturday 3rd January 2015.
Wycombe Wanderers,1,Hartlepool United,0, Saturday 3rd January 2015.
York City,0,Plymouth Argyle,0, Saturday 3rd January 2015.
AFC Wimbledon,4,Exeter City,1, Sunday 28th December 2014.
Bury,2,Mansfield Town,0, Sunday 28th December 2014.
Carlisle United,0,York City,3, Sunday 28th December 2014.
Cheltenham Town,0,Newport County AFC,1, Sunday 28th December 2014.
Hartlepool United,0,Morecambe,2, Sunday 28th December 2014.
Luton Town,1,Portsmouth,1, Sunday 28th December 2014.
Plymouth Argyle,1,Oxford United,2, Sunday 28th December 2014.
Shrewsbury Town,0,Wycombe Wanderers,0, Sunday 28th December 2014.
Southend United,0,Dagenham & Redbridge,0, Sunday 28th December 2014.
Stevenage,3,Cambridge United,2, Sunday 28th December 2014.
Tranmere Rovers,2,Northampton Town,1, Sunday 28th December 2014.
Cambridge United,0,Southend United,1, Friday 26th December 2014.
Portsmouth,0,AFC Wimbledon,2, Friday 26th December 2014.
Dagenham & Redbridge,0,Stevenage,2, Friday 26th December 2014.
Burton Albion,2,Tranmere Rovers,0, Friday 26th December 2014.
Exeter City,1,Cheltenham Town,0, Friday 26th December 2014.
Mansfield Town,1,Hartlepool United,1, Friday 26th December 2014.
Morecambe,0,Carlisle United,1, Friday 26th December 2014.
Newport County AFC,2,Plymouth Argyle,0, Friday 26th December 2014.
Northampton Town,2,Bury,3, Friday 26th December 2014.
Oxford United,0,Shrewsbury Town,2, Friday 26th December 2014.
Wycombe Wanderers,1,Luton Town,1, Friday 26th December 2014.
York City,1,Accrington Stanley,0, Friday 26th December 2014.
AFC Wimbledon,0,Mansfield Town,1, Saturday 20th December 2014.
Accrington Stanley,1,Wycombe Wanderers,1, Saturday 20th December 2014.
Bury,2,York City,2, Saturday 20th December 2014.
Carlisle United,2,Northampton Town,1, Saturday 20th December 2014.
Cheltenham Town,1,Portsmouth,1, Saturday 20th December 2014.
Hartlepool United,1,Oxford United,1, Saturday 20th December 2014.
Luton Town,3,Newport County AFC,0, Saturday 20th December 2014.
Plymouth Argyle,3,Dagenham & Redbridge,0, Saturday 20th December 2014.
Shrewsbury Town,1,Morecambe,0, Saturday 20th December 2014.
Stevenage,1,Exeter City,0, Saturday 20th December 2014.
Southend United,0,Burton Albion,0, Friday 19th December 2014.
Tranmere Rovers,1,Cambridge United,1, Friday 19th December 2014.
Burton Albion,4,Hartlepool United,0, Saturday 13th December 2014.
Cambridge United,0,Shrewsbury Town,0, Saturday 13th December 2014.
Dagenham & Redbridge,0,Tranmere Rovers,1, Saturday 13th December 2014.
Exeter City,2,Carlisle United,0, Saturday 13th December 2014.
Mansfield Town,1,Cheltenham Town,1, Saturday 13th December 2014.
Morecambe,3,Luton Town,0, Saturday 13th December 2014.
Newport County AFC,2,Stevenage,0, Saturday 13th December 2014.
Northampton Town,2,Plymouth Argyle,3, Saturday 13th December 2014.
Oxford United,2,Bury,1, Saturday 13th December 2014.
Portsmouth,2,Accrington Stanley,3, Saturday 13th December 2014.
Wycombe Wanderers,4,Southend United,1, Saturday 13th December 2014.
York City,2,AFC Wimbledon,3, Saturday 13th December 2014.
Exeter City,1,Burton Albion,1, Saturday 6th December 2014.
AFC Wimbledon,1,Cambridge United,2, Saturday 29th November 2014.
Bury,0,Dagenham & Redbridge,2, Saturday 29th November 2014.
Carlisle United,2,Newport County AFC,3, Saturday 29th November 2014.
Cheltenham Town,1,Oxford United,1, Saturday 29th November 2014.
Hartlepool United,1,Wycombe Wanderers,3, Saturday 29th November 2014.
Luton Town,3,Mansfield Town,0, Saturday 29th November 2014.
Plymouth Argyle,1,York City,1, Saturday 29th November 2014.
Shrewsbury Town,1,Burton Albion,0, Saturday 29th November 2014.
Southend United,2,Northampton Town,0, Saturday 29th November 2014.
Stevenage,1,Morecambe,1, Saturday 29th November 2014.
Tranmere Rovers,3,Portsmouth,1, Saturday 29th November 2014.
Accrington Stanley,2,Exeter City,3, Friday 28th November 2014.
Accrington Stanley,2,Cambridge United,1, Saturday 22nd November 2014.
Burton Albion,1,Luton Town,0, Saturday 22nd November 2014.
Bury,1,Newport County AFC,3, Saturday 22nd November 2014.
Cheltenham Town,1,Wycombe Wanderers,4, Saturday 22nd November 2014.
Dagenham & Redbridge,4,Carlisle United,2, Saturday 22nd November 2014.
Exeter City,3,Shrewsbury Town,2, Saturday 22nd November 2014.
Hartlepool United,1,York City,3, Saturday 22nd November 2014.
Mansfield Town,1,Plymouth Argyle,0, Saturday 22nd November 2014.
Northampton Town,1,Stevenage,0, Saturday 22nd November 2014.
Oxford United,0,AFC Wimbledon,0, Saturday 22nd November 2014.
Portsmouth,3,Morecambe,0, Saturday 22nd November 2014.
Tranmere Rovers,1,Southend United,2, Saturday 22nd November 2014.
Wycombe Wanderers,1,Burton Albion,3, Monday 17th November 2014.
Newport County AFC,2,Exeter City,2, Sunday 16th November 2014.
Plymouth Argyle,3,Portsmouth,0, Saturday 15th November 2014.
Morecambe,1,Bury,0, Saturday 15th November 2014.
AFC Wimbledon,1,Dagenham & Redbridge,0, Saturday 15th November 2014.
Carlisle United,1,Accrington Stanley,0, Saturday 15th November 2014.
Luton Town,1,Tranmere Rovers,0, Saturday 15th November 2014.
Shrewsbury Town,2,Mansfield Town,0, Saturday 15th November 2014.
Southend United,1,Hartlepool United,0, Saturday 15th November 2014.
Stevenage,5,Cheltenham Town,1, Saturday 15th November 2014.
York City,0,Oxford United,1, Saturday 15th November 2014.
Cambridge United,2,Northampton Town,1, Friday 14th November 2014.
Burton Albion,1,Plymouth Argyle,1, Saturday 1st November 2014.
Bury,2,Cambridge United,0, Saturday 1st November 2014.
Cheltenham Town,0,York City,1, Saturday 1st November 2014.
Dagenham & Redbridge,1,Shrewsbury Town,2, Saturday 1st November 2014.
Exeter City,1,Luton Town,1, Saturday 1st November 2014.
Hartlepool United,2,Newport County AFC,2, Saturday 1st November 2014.
Mansfield Town,1,Southend United,2, Saturday 1st November 2014.
Northampton Town,2,AFC Wimbledon,0, Saturday 1st November 2014.
Oxford United,1,Wycombe Wanderers,2, Saturday 1st November 2014.
Portsmouth,3,Carlisle United,0, Saturday 1st November 2014.
Tranmere Rovers,2,Stevenage,2, Saturday 1st November 2014.
Accrington Stanley,2,Morecambe,1, Friday 31st October 2014.
Morecambe,0,Exeter City,2, Sunday 26th October 2014.
AFC Wimbledon,2,Tranmere Rovers,2, Saturday 25th October 2014.
Cambridge United,2,Hartlepool United,1, Saturday 25th October 2014.
Carlisle United,2,Oxford United,1, Saturday 25th October 2014.
Luton Town,1,Northampton Town,0, Saturday 25th October 2014.
Newport County AFC,1,Accrington Stanley,1, Saturday 25th October 2014.
Plymouth Argyle,3,Cheltenham Town,0, Saturday 25th October 2014.
Shrewsbury Town,2,Portsmouth,1, Saturday 25th October 2014.
Southend United,1,Bury,1, Saturday 25th October 2014.
Stevenage,1,Burton Albion,0, Saturday 25th October 2014.
Wycombe Wanderers,1,Dagenham & Redbridge,1, Saturday 25th October 2014.
York City,1,Mansfield Town,1, Saturday 25th October 2014.
AFC Wimbledon,0,Plymouth Argyle,0, Tuesday 21st October 2014.
Accrington Stanley,3,Hartlepool United,1, Tuesday 21st October 2014.
Cambridge United,1,Cheltenham Town,2, Tuesday 21st October 2014.
Carlisle United,3,Burton Albion,4, Tuesday 21st October 2014.
Exeter City,2,Wycombe Wanderers,1, Tuesday 21st October 2014.
Luton Town,3,Dagenham & Redbridge,1, Tuesday 21st October 2014.
Morecambe,1,York City,1, Tuesday 21st October 2014.
Newport County AFC,1,Southend United,0, Tuesday 21st October 2014.
Northampton Town,1,Oxford United,3, Tuesday 21st October 2014.
Portsmouth,3,Stevenage,2, Tuesday 21st October 2014.
Shrewsbury Town,5,Bury,0, Tuesday 21st October 2014.
Tranmere Rovers,0,Mansfield Town,0, Tuesday 21st October 2014.
Burton Albion,0,Morecambe,2, Saturday 18th October 2014.
Bury,3,Portsmouth,0, Saturday 18th October 2014.
Cheltenham Town,3,Northampton Town,2, Saturday 18th October 2014.
Dagenham & Redbridge,0,Newport County AFC,1, Saturday 18th October 2014.
Hartlepool United,1,Luton Town,2, Saturday 18th October 2014.
Mansfield Town,0,Cambridge United,0, Saturday 18th October 2014.
Oxford United,2,Tranmere Rovers,0, Saturday 18th October 2014.
Plymouth Argyle,1,Carlisle United,0, Saturday 18th October 2014.
Southend United,1,Exeter City,1, Saturday 18th October 2014.
Stevenage,2,Accrington Stanley,1, Saturday 18th October 2014.
Wycombe Wanderers,2,AFC Wimbledon,0, Saturday 18th October 2014.
York City,0,Shrewsbury Town,1, Saturday 18th October 2014.
Cambridge United,5,Oxford United,1, Saturday 11th October 2014.
Northampton Town,1,Burton Albion,2, Saturday 11th October 2014.
AFC Wimbledon,3,Bury,2, Saturday 11th October 2014.
Accrington Stanley,1,Dagenham & Redbridge,2, Saturday 11th October 2014.
Carlisle United,3,Stevenage,0, Saturday 11th October 2014.
Exeter City,1,Hartlepool United,2, Saturday 11th October 2014.
Luton Town,2,Southend United,0, Saturday 11th October 2014.
Morecambe,1,Wycombe Wanderers,3, Saturday 11th October 2014.
Newport County AFC,3,York City,1, Saturday 11th October 2014.
Portsmouth,1,Mansfield Town,1, Saturday 11th October 2014.
Shrewsbury Town,3,Cheltenham Town,1, Saturday 11th October 2014.
Tranmere Rovers,0,Plymouth Argyle,1, Saturday 11th October 2014.
Bury,2,Tranmere Rovers,0, Saturday 4th October 2014.
Cheltenham Town,1,AFC Wimbledon,1, Saturday 4th October 2014.
Hartlepool United,0,Carlisle United,3, Saturday 4th October 2014.
Mansfield Town,0,Accrington Stanley,1, Saturday 4th October 2014.
Oxford United,1,Newport County AFC,0, Saturday 4th October 2014.
