Home Team,Home Score,Away Team,Away Score,Match Date
Cagliari,4,Udinese,3, Sunday 31st May 2015.
Fiorentina,3,Chievo,0, Sunday 31st May 2015.
Inter Milan,4,Empoli,3, Sunday 31st May 2015.
Napoli,2,Lazio,4, Sunday 31st May 2015.
Roma,1,Palermo,2, Sunday 31st May 2015.
Sampdoria,2,Parma,2, Sunday 31st May 2015.
Sassuolo,3,Genoa,1, Sunday 31st May 2015.
Torino,5,Cesena,0, Sunday 31st May 2015.
Verona,2,Juventus,2, Saturday 30th May 2015.
Atalanta,1,AC Milan,3, Saturday 30th May 2015.
Lazio,1,Roma,2, Monday 25th May 2015.
Empoli,1,Sampdoria,1, Sunday 24th May 2015.
Cesena,0,Cagliari,1, Sunday 24th May 2015.
Chievo,1,Atalanta,1, Sunday 24th May 2015.
Palermo,2,Fiorentina,3, Sunday 24th May 2015.
Parma,2,Verona,2, Sunday 24th May 2015.
Udinese,0,Sassuolo,1, Sunday 24th May 2015.
AC Milan,3,Torino,0, Sunday 24th May 2015.
Juventus,3,Napoli,1, Saturday 23rd May 2015.
Genoa,3,Inter Milan,2, Saturday 23rd May 2015.
Fiorentina,3,Parma,0, Monday 18th May 2015.
Napoli,3,Cesena,2, Monday 18th May 2015.
Sassuolo,3,AC Milan,2, Sunday 17th May 2015.
Atalanta,1,Genoa,4, Sunday 17th May 2015.
Cagliari,0,Palermo,1, Sunday 17th May 2015.
Torino,2,Chievo,0, Sunday 17th May 2015.
Verona,2,Empoli,1, Sunday 17th May 2015.
Roma,2,Udinese,1, Sunday 17th May 2015.
Inter Milan,1,Juventus,2, Saturday 16th May 2015.
Sampdoria,0,Lazio,1, Saturday 16th May 2015.
Genoa,5,Torino,1, Monday 11th May 2015.
Chievo,2,Verona,2, Sunday 10th May 2015.
Cesena,2,Sassuolo,3, Sunday 10th May 2015.
Palermo,2,Atalanta,3, Sunday 10th May 2015.
Udinese,1,Sampdoria,4, Sunday 10th May 2015.
Empoli,2,Fiorentina,3, Sunday 10th May 2015.
Parma,2,Napoli,2, Sunday 10th May 2015.
Lazio,1,Inter Milan,2, Sunday 10th May 2015.
Juventus,1,Cagliari,1, Saturday 9th May 2015.
AC Milan,2,Roma,1, Saturday 9th May 2015.
Torino,0,Empoli,1, Wednesday 6th May 2015.
Cagliari,4,Parma,0, Monday 4th May 2015.
Roma,2,Genoa,0, Sunday 3rd May 2015.
Atalanta,1,Lazio,1, Sunday 3rd May 2015.
Fiorentina,3,Cesena,1, Sunday 3rd May 2015.
Inter Milan,0,Chievo,0, Sunday 3rd May 2015.
Verona,0,Udinese,1, Sunday 3rd May 2015.
Napoli,3,AC Milan,0, Sunday 3rd May 2015.
Sampdoria,0,Juventus,1, Saturday 2nd May 2015.
Sassuolo,0,Palermo,0, Saturday 2nd May 2015.
Empoli,4,Napoli,2, Thursday 30th April 2015.
AC Milan,1,Genoa,3, Wednesday 29th April 2015.
Cesena,2,Atalanta,2, Wednesday 29th April 2015.
Chievo,1,Cagliari,0, Wednesday 29th April 2015.
Juventus,3,Fiorentina,2, Wednesday 29th April 2015.
Lazio,4,Parma,0, Wednesday 29th April 2015.
Palermo,2,Torino,2, Wednesday 29th April 2015.
Sampdoria,1,Verona,1, Wednesday 29th April 2015.
Sassuolo,0,Roma,3, Wednesday 29th April 2015.
Udinese,1,Inter Milan,2, Tuesday 28th April 2015.
Atalanta,2,Empoli,2, Sunday 26th April 2015.
Genoa,3,Cesena,1, Sunday 26th April 2015.
Lazio,1,Chievo,1, Sunday 26th April 2015.
Parma,1,Palermo,0, Sunday 26th April 2015.
Torino,2,Juventus,1, Sunday 26th April 2015.
Verona,3,Sassuolo,2, Sunday 26th April 2015.
Fiorentina,1,Cagliari,3, Sunday 26th April 2015.
Napoli,4,Sampdoria,2, Sunday 26th April 2015.
Udinese,2,AC Milan,1, Saturday 25th April 2015.
Fiorentina,0,Verona,1, Monday 20th April 2015.
Sassuolo,1,Torino,1, Sunday 19th April 2015.
Chievo,1,Udinese,1, Sunday 19th April 2015.
Empoli,2,Parma,2, Sunday 19th April 2015.
Palermo,2,Genoa,1, Sunday 19th April 2015.
Roma,1,Atalanta,1, Sunday 19th April 2015.
Cagliari,0,Napoli,3, Sunday 19th April 2015.
Inter Milan,0,AC Milan,0, Sunday 19th April 2015.
Sampdoria,0,Cesena,0, Saturday 18th April 2015.
Juventus,2,Lazio,0, Saturday 18th April 2015.
Genoa,2,Parma,0, Wednesday 15th April 2015.
Cesena,0,Chievo,1, Sunday 12th April 2015.
Atalanta,2,Sassuolo,1, Sunday 12th April 2015.
Lazio,4,Empoli,0, Sunday 12th April 2015.
Napoli,3,Fiorentina,0, Sunday 12th April 2015.
Torino,1,Roma,1, Sunday 12th April 2015.
Udinese,1,Palermo,3, Sunday 12th April 2015.
AC Milan,1,Sampdoria,1, Sunday 12th April 2015.
Genoa,2,Cagliari,0, Saturday 11th April 2015.
Parma,1,Juventus,0, Saturday 11th April 2015.
Verona,0,Inter Milan,3, Saturday 11th April 2015.
Parma,1,Udinese,0, Wednesday 8th April 2015.
Roma,1,Napoli,0, Saturday 4th April 2015.
Atalanta,1,Torino,2, Saturday 4th April 2015.
Cagliari,1,Lazio,3, Saturday 4th April 2015.
Genoa,1,Udinese,1, Saturday 4th April 2015.
Inter Milan,1,Parma,1, Saturday 4th April 2015.
Palermo,1,AC Milan,2, Saturday 4th April 2015.
Sassuolo,1,Chievo,0, Saturday 4th April 2015.
Verona,3,Cesena,3, Saturday 4th April 2015.
Fiorentina,2,Sampdoria,0, Saturday 4th April 2015.
Juventus,2,Empoli,0, Saturday 4th April 2015.
Empoli,3,Sassuolo,1, Sunday 22nd March 2015.
Juventus,1,Genoa,0, Sunday 22nd March 2015.
Cesena,0,Roma,1, Sunday 22nd March 2015.
Lazio,2,Verona,0, Sunday 22nd March 2015.
Napoli,1,Atalanta,1, Sunday 22nd March 2015.
Parma,0,Torino,2, Sunday 22nd March 2015.
Sampdoria,1,Inter Milan,0, Sunday 22nd March 2015.
Udinese,2,Fiorentina,2, Sunday 22nd March 2015.
Chievo,1,Palermo,0, Saturday 21st March 2015.
AC Milan,3,Cagliari,1, Saturday 21st March 2015.
Fiorentina,2,AC Milan,1, Monday 16th March 2015.
Torino,0,Lazio,2, Monday 16th March 2015.
Roma,0,Sampdoria,2, Monday 16th March 2015.
Atalanta,0,Udinese,0, Sunday 15th March 2015.
Genoa,0,Chievo,2, Sunday 15th March 2015.
Sassuolo,4,Parma,1, Sunday 15th March 2015.
Verona,2,Napoli,0, Sunday 15th March 2015.
Inter Milan,1,Cesena,1, Sunday 15th March 2015.
Palermo,0,Juventus,1, Saturday 14th March 2015.
Cagliari,1,Empoli,1, Saturday 14th March 2015.
Lazio,4,Fiorentina,0, Monday 9th March 2015.
Juventus,1,Sassuolo,0, Monday 9th March 2015.
Cesena,0,Palermo,0, Sunday 8th March 2015.
Chievo,0,Roma,0, Sunday 8th March 2015.
Empoli,1,Genoa,1, Sunday 8th March 2015.
Parma,0,Atalanta,0, Sunday 8th March 2015.
Udinese,3,Torino,2, Sunday 8th March 2015.
Napoli,2,Inter Milan,2, Sunday 8th March 2015.
Sampdoria,2,Cagliari,0, Saturday 7th March 2015.
AC Milan,2,Verona,2, Saturday 7th March 2015.
Roma,1,Juventus,1, Monday 2nd March 2015.
Cagliari,1,Verona,2, Sunday 1st March 2015.
Atalanta,1,Sampdoria,2, Sunday 1st March 2015.
Cesena,1,Udinese,0, Sunday 1st March 2015.
Palermo,0,Empoli,0, Sunday 1st March 2015.
Sassuolo,0,Lazio,3, Sunday 1st March 2015.
Inter Milan,0,Fiorentina,1, Sunday 1st March 2015.
Torino,1,Napoli,0, Sunday 1st March 2015.
Chievo,0,AC Milan,0, Saturday 28th February 2015.
Sampdoria,1,Genoa,1, Tuesday 24th February 2015.
Napoli,2,Sassuolo,0, Monday 23rd February 2015.
Cagliari,1,Inter Milan,2, Monday 23rd February 2015.
AC Milan,2,Cesena,0, Sunday 22nd February 2015.
Empoli,3,Chievo,0, Sunday 22nd February 2015.
Lazio,2,Palermo,1, Sunday 22nd February 2015.
Verona,1,Roma,1, Sunday 22nd February 2015.
Fiorentina,1,Torino,1, Sunday 22nd February 2015.
Juventus,2,Atalanta,1, Friday 20th February 2015.
AC Milan,1,Empoli,1, Sunday 15th February 2015.
Atalanta,1,Inter Milan,4, Sunday 15th February 2015.
Genoa,5,Verona,2, Sunday 15th February 2015.
Roma,0,Parma,0, Sunday 15th February 2015.
Torino,1,Cagliari,1, Sunday 15th February 2015.
Udinese,0,Lazio,1, Sunday 15th February 2015.
Chievo,2,Sampdoria,1, Sunday 15th February 2015.
Cesena,2,Juventus,2, Sunday 15th February 2015.
Sassuolo,1,Fiorentina,3, Saturday 14th February 2015.
Palermo,3,Napoli,1, Saturday 14th February 2015.
Parma,0,Chievo,1, Wednesday 11th February 2015.
Lazio,0,Genoa,1, Monday 9th February 2015.
Fiorentina,3,Atalanta,2, Sunday 8th February 2015.
Cagliari,1,Roma,2, Sunday 8th February 2015.
Empoli,2,Cesena,0, Sunday 8th February 2015.
Napoli,3,Udinese,1, Sunday 8th February 2015.
Sampdoria,1,Sassuolo,1, Sunday 8th February 2015.
Inter Milan,3,Palermo,0, Sunday 8th February 2015.
Verona,1,Torino,3, Saturday 7th February 2015.
Juventus,3,AC Milan,1, Saturday 7th February 2015.
Sassuolo,3,Inter Milan,1, Sunday 1st February 2015.
Atalanta,2,Cagliari,1, Sunday 1st February 2015.
Cesena,2,Lazio,1, Sunday 1st February 2015.
Chievo,1,Napoli,2, Sunday 1st February 2015.
Palermo,2,Verona,1, Sunday 1st February 2015.
Torino,5,Sampdoria,1, Sunday 1st February 2015.
Udinese,0,Juventus,0, Sunday 1st February 2015.
AC Milan,3,Parma,1, Sunday 1st February 2015.
Genoa,1,Fiorentina,1, Saturday 31st January 2015.
Roma,1,Empoli,1, Saturday 31st January 2015.
Empoli,1,Udinese,2, Monday 26th January 2015.
Napoli,2,Genoa,1, Monday 26th January 2015.
Inter Milan,0,Torino,1, Sunday 25th January 2015.
Juventus,2,Chievo,0, Sunday 25th January 2015.
Parma,1,Cesena,2, Sunday 25th January 2015.
Sampdoria,1,Palermo,1, Sunday 25th January 2015.
Verona,1,Atalanta,0, Sunday 25th January 2015.
Fiorentina,1,Roma,1, Sunday 25th January 2015.
Cagliari,2,Sassuolo,1, Saturday 24th January 2015.
Lazio,3,AC Milan,1, Saturday 24th January 2015.
Lazio,0,Napoli,1, Sunday 18th January 2015.
AC Milan,0,Atalanta,1, Sunday 18th January 2015.
Cesena,2,Torino,3, Sunday 18th January 2015.
Chievo,1,Fiorentina,2, Sunday 18th January 2015.
Genoa,3,Sassuolo,3, Sunday 18th January 2015.
Parma,0,Sampdoria,2, Sunday 18th January 2015.
Udinese,2,Cagliari,2, Sunday 18th January 2015.
Juventus,4,Verona,0, Sunday 18th January 2015.
Empoli,0,Inter Milan,0, Saturday 17th January 2015.
Palermo,1,Roma,1, Saturday 17th January 2015.
Inter Milan,3,Genoa,1, Sunday 11th January 2015.
Atalanta,1,Chievo,1, Sunday 11th January 2015.
Cagliari,2,Cesena,1, Sunday 11th January 2015.
Fiorentina,4,Palermo,3, Sunday 11th January 2015.
Roma,2,Lazio,2, Sunday 11th January 2015.
Sampdoria,1,Empoli,0, Sunday 11th January 2015.
Verona,3,Parma,1, Sunday 11th January 2015.
Napoli,1,Juventus,3, Sunday 11th January 2015.
Sassuolo,1,Udinese,1, Saturday 10th January 2015.
Torino,1,AC Milan,1, Saturday 10th January 2015.
Udinese,0,Roma,1, Tuesday 6th January 2015.
AC Milan,1,Sassuolo,2, Tuesday 6th January 2015.
Chievo,0,Torino,0, Tuesday 6th January 2015.
Empoli,0,Verona,0, Tuesday 6th January 2015.
Genoa,2,Atalanta,2, Tuesday 6th January 2015.
Palermo,5,Cagliari,0, Tuesday 6th January 2015.
Parma,1,Fiorentina,0, Tuesday 6th January 2015.
Cesena,1,Napoli,4, Tuesday 6th January 2015.
Juventus,1,Inter Milan,1, Tuesday 6th January 2015.
Lazio,3,Sampdoria,0, Monday 5th January 2015.
Verona,0,Chievo,1, Sunday 21st December 2014.
Atalanta,3,Palermo,3, Sunday 21st December 2014.
Fiorentina,1,Empoli,1, Sunday 21st December 2014.
Sampdoria,2,Udinese,2, Sunday 21st December 2014.
Torino,2,Genoa,1, Sunday 21st December 2014.
Inter Milan,2,Lazio,2, Sunday 21st December 2014.
Sassuolo,1,Cesena,1, Saturday 20th December 2014.
Roma,0,AC Milan,0, Saturday 20th December 2014.
Cagliari,1,Juventus,3, Thursday 18th December 2014.
Napoli,2,Parma,0, Thursday 18th December 2014.
Empoli,0,Torino,0, Monday 15th December 2014.
Chievo,0,Inter Milan,2, Monday 15th December 2014.
Juventus,1,Sampdoria,1, Sunday 14th December 2014.
Genoa,0,Roma,1, Sunday 14th December 2014.
Parma,0,Cagliari,0, Sunday 14th December 2014.
Udinese,1,Verona,2, Sunday 14th December 2014.
Cesena,1,Fiorentina,4, Sunday 14th December 2014.
AC Milan,2,Napoli,0, Sunday 14th December 2014.
Palermo,2,Sassuolo,1, Saturday 13th December 2014.
Lazio,3,Atalanta,0, Saturday 13th December 2014.
Cagliari,0,Chievo,2, Monday 8th December 2014.
Verona,1,Sampdoria,3, Monday 8th December 2014.
Napoli,2,Empoli,2, Sunday 7th December 2014.
Atalanta,3,Cesena,2, Sunday 7th December 2014.
Genoa,1,AC Milan,0, Sunday 7th December 2014.
Parma,1,Lazio,2, Sunday 7th December 2014.
Inter Milan,1,Udinese,2, Sunday 7th December 2014.
Roma,2,Sassuolo,2, Saturday 6th December 2014.
Torino,2,Palermo,2, Saturday 6th December 2014.
Fiorentina,0,Juventus,0, Friday 5th December 2014.
Sampdoria,1,Napoli,1, Monday 1st December 2014.
AC Milan,2,Udinese,0, Sunday 30th November 2014.
Cagliari,0,Fiorentina,4, Sunday 30th November 2014.
Cesena,0,Genoa,3, Sunday 30th November 2014.
Empoli,0,Atalanta,0, Sunday 30th November 2014.
Palermo,2,Parma,1, Sunday 30th November 2014.
Juventus,2,Torino,1, Sunday 30th November 2014.
Roma,4,Inter Milan,2, Sunday 30th November 2014.
Sassuolo,2,Verona,1, Saturday 29th November 2014.
Chievo,0,Lazio,0, Saturday 29th November 2014.
Genoa,1,Palermo,1, Monday 24th November 2014.
Torino,0,Sassuolo,1, Sunday 23rd November 2014.
Cesena,1,Sampdoria,1, Sunday 23rd November 2014.
Napoli,3,Cagliari,3, Sunday 23rd November 2014.
Parma,0,Empoli,2, Sunday 23rd November 2014.
Udinese,1,Chievo,1, Sunday 23rd November 2014.
Verona,1,Fiorentina,2, Sunday 23rd November 2014.
AC Milan,1,Inter Milan,1, Sunday 23rd November 2014.
Atalanta,1,Roma,2, Saturday 22nd November 2014.
Lazio,0,Juventus,3, Saturday 22nd November 2014.
Cagliari,1,Genoa,1, Sunday 9th November 2014.
Chievo,2,Cesena,1, Sunday 9th November 2014.
Empoli,2,Lazio,1, Sunday 9th November 2014.
Juventus,7,Parma,0, Sunday 9th November 2014.
