Home Team,Home Score,Away Team,Away Score,Match Date
Blackpool,2,Walsall,0, Saturday 9th February 2019.
Bradford City,0,Fleetwood Town,1, Saturday 9th February 2019.
Bristol Rovers,1,Shrewsbury Town,1, Saturday 9th February 2019.
Charlton Athletic,1,Southend United,1, Saturday 9th February 2019.
Doncaster Rovers,3,Peterborough United,1, Saturday 9th February 2019.
Gillingham,1,Barnsley,4, Saturday 9th February 2019.
Luton Town,3,Wycombe Wanderers,0, Saturday 9th February 2019.
Oxford United,1,Sunderland,1, Saturday 9th February 2019.
Plymouth Argyle,1,Portsmouth,1, Saturday 9th February 2019.
Rochdale,0,Coventry City,1, Saturday 9th February 2019.
Scunthorpe United,2,Accrington Stanley,0, Saturday 9th February 2019.
Barnsley,2,Scunthorpe United,0, Saturday 2nd February 2019.
Burton Albion,0,Oxford United,0, Saturday 2nd February 2019.
Coventry City,1,Gillingham,1, Saturday 2nd February 2019.
Fleetwood Town,1,Charlton Athletic,0, Saturday 2nd February 2019.
Peterborough United,0,Plymouth Argyle,1, Saturday 2nd February 2019.
Portsmouth,1,Doncaster Rovers,1, Saturday 2nd February 2019.
Shrewsbury Town,0,Luton Town,3, Saturday 2nd February 2019.
Southend United,1,Bristol Rovers,2, Saturday 2nd February 2019.
Sunderland,1,AFC Wimbledon,0, Saturday 2nd February 2019.
Walsall,1,Rochdale,2, Saturday 2nd February 2019.
Wycombe Wanderers,0,Bradford City,0, Saturday 2nd February 2019.
Blackpool,2,Wycombe Wanderers,2, Tuesday 29th January 2019.
Bradford City,3,Shrewsbury Town,3, Tuesday 29th January 2019.
Bristol Rovers,2,Peterborough United,2, Tuesday 29th January 2019.
Gillingham,0,Accrington Stanley,0, Tuesday 29th January 2019.
Luton Town,3,Portsmouth,2, Tuesday 29th January 2019.
Oxford United,2,Barnsley,2, Tuesday 29th January 2019.
Barnsley,2,Rochdale,1, Saturday 26th January 2019.
Burton Albion,1,Bradford City,1, Saturday 26th January 2019.
Coventry City,0,Blackpool,2, Saturday 26th January 2019.
Fleetwood Town,0,Scunthorpe United,1, Saturday 26th January 2019.
Peterborough United,0,Charlton Athletic,0, Saturday 26th January 2019.
Southend United,0,Luton Town,1, Saturday 26th January 2019.
Wycombe Wanderers,1,Plymouth Argyle,0, Saturday 26th January 2019.
AFC Wimbledon,0,Fleetwood Town,3, Tuesday 22nd January 2019.
Plymouth Argyle,2,Walsall,1, Tuesday 22nd January 2019.
AFC Wimbledon,1,Barnsley,4, Saturday 19th January 2019.
Blackpool,0,Shrewsbury Town,0, Saturday 19th January 2019.
Bradford City,0,Southend United,4, Saturday 19th January 2019.
Bristol Rovers,0,Wycombe Wanderers,1, Saturday 19th January 2019.
Charlton Athletic,1,Accrington Stanley,0, Saturday 19th January 2019.
Doncaster Rovers,2,Burton Albion,2, Saturday 19th January 2019.
Gillingham,0,Walsall,3, Saturday 19th January 2019.
Luton Town,4,Peterborough United,0, Saturday 19th January 2019.
Oxford United,2,Portsmouth,1, Saturday 19th January 2019.
Plymouth Argyle,2,Coventry City,1, Saturday 19th January 2019.
Rochdale,1,Fleetwood Town,1, Saturday 19th January 2019.
Scunthorpe United,1,Sunderland,1, Saturday 19th January 2019.
Accrington Stanley,0,Bristol Rovers,0, Saturday 12th January 2019.
Barnsley,3,Bradford City,0, Saturday 12th January 2019.
Burton Albion,2,Gillingham,3, Saturday 12th January 2019.
Coventry City,1,AFC Wimbledon,1, Saturday 12th January 2019.
Fleetwood Town,2,Oxford United,2, Saturday 12th January 2019.
Peterborough United,2,Rochdale,1, Saturday 12th January 2019.
Portsmouth,0,Blackpool,1, Saturday 12th January 2019.
Shrewsbury Town,0,Charlton Athletic,3, Saturday 12th January 2019.
Southend United,2,Plymouth Argyle,3, Saturday 12th January 2019.
Sunderland,1,Luton Town,1, Saturday 12th January 2019.
Walsall,1,Scunthorpe United,2, Saturday 12th January 2019.
Wycombe Wanderers,3,Doncaster Rovers,2, Saturday 12th January 2019.
Charlton Athletic,1,Sunderland,1, Saturday 5th January 2019.
Rochdale,0,Burton Albion,4, Saturday 5th January 2019.
Scunthorpe United,2,Coventry City,1, Saturday 5th January 2019.
Blackpool,0,Sunderland,1, Tuesday 1st January 2019.
Bradford City,3,Accrington Stanley,0, Tuesday 1st January 2019.
Bristol Rovers,0,Burton Albion,0, Tuesday 1st January 2019.
Charlton Athletic,2,Walsall,1, Tuesday 1st January 2019.
Doncaster Rovers,5,Rochdale,0, Tuesday 1st January 2019.
Luton Town,0,Barnsley,0, Tuesday 1st January 2019.
Peterborough United,0,Scunthorpe United,2, Tuesday 1st January 2019.
Plymouth Argyle,3,Oxford United,0, Tuesday 1st January 2019.
Portsmouth,2,AFC Wimbledon,1, Tuesday 1st January 2019.
Shrewsbury Town,0,Fleetwood Town,0, Tuesday 1st January 2019.
Southend United,2,Gillingham,0, Tuesday 1st January 2019.
Wycombe Wanderers,0,Coventry City,2, Tuesday 1st January 2019.
Oxford United,0,Bristol Rovers,2, Saturday 29th December 2018.
AFC Wimbledon,0,Blackpool,0, Saturday 29th December 2018.
Accrington Stanley,0,Peterborough United,4, Saturday 29th December 2018.
Barnsley,2,Charlton Athletic,1, Saturday 29th December 2018.
Burton Albion,1,Plymouth Argyle,1, Saturday 29th December 2018.
Coventry City,1,Southend United,0, Saturday 29th December 2018.
Fleetwood Town,2,Portsmouth,5, Saturday 29th December 2018.
Gillingham,1,Doncaster Rovers,3, Saturday 29th December 2018.
Rochdale,0,Bradford City,4, Saturday 29th December 2018.
Scunthorpe United,1,Wycombe Wanderers,0, Saturday 29th December 2018.
Sunderland,1,Shrewsbury Town,1, Saturday 29th December 2018.
Walsall,2,Luton Town,2, Saturday 29th December 2018.
Gillingham,2,Portsmouth,0, Wednesday 26th December 2018.
AFC Wimbledon,2,Plymouth Argyle,1, Wednesday 26th December 2018.
Accrington Stanley,2,Shrewsbury Town,1, Wednesday 26th December 2018.
Barnsley,2,Peterborough United,0, Wednesday 26th December 2018.
Burton Albion,3,Wycombe Wanderers,1, Wednesday 26th December 2018.
Coventry City,2,Charlton Athletic,1, Wednesday 26th December 2018.
Fleetwood Town,3,Doncaster Rovers,0, Wednesday 26th December 2018.
Oxford United,0,Southend United,1, Wednesday 26th December 2018.
Rochdale,2,Blackpool,1, Wednesday 26th December 2018.
Scunthorpe United,0,Luton Town,2, Wednesday 26th December 2018.
Sunderland,1,Bradford City,0, Wednesday 26th December 2018.
Walsall,1,Bristol Rovers,3, Wednesday 26th December 2018.
Blackpool,0,Barnsley,1, Saturday 22nd December 2018.
Bradford City,2,Scunthorpe United,0, Saturday 22nd December 2018.
Bristol Rovers,2,Fleetwood Town,1, Saturday 22nd December 2018.
Charlton Athletic,2,Gillingham,0, Saturday 22nd December 2018.
Doncaster Rovers,2,Oxford United,2, Saturday 22nd December 2018.
Luton Town,2,Burton Albion,0, Saturday 22nd December 2018.
Peterborough United,1,Walsall,1, Saturday 22nd December 2018.
Plymouth Argyle,0,Accrington Stanley,3, Saturday 22nd December 2018.
Portsmouth,3,Sunderland,1, Saturday 22nd December 2018.
Shrewsbury Town,1,Coventry City,0, Saturday 22nd December 2018.
Southend United,1,Rochdale,2, Saturday 22nd December 2018.
Wycombe Wanderers,1,AFC Wimbledon,2, Saturday 22nd December 2018.
Doncaster Rovers,3,Scunthorpe United,0, Saturday 15th December 2018.
Barnsley,1,Portsmouth,1, Saturday 15th December 2018.
Bradford City,4,Walsall,0, Saturday 15th December 2018.
Charlton Athletic,2,AFC Wimbledon,0, Saturday 15th December 2018.
Coventry City,1,Luton Town,2, Saturday 15th December 2018.
Fleetwood Town,1,Burton Albion,0, Saturday 15th December 2018.
Gillingham,2,Wycombe Wanderers,2, Saturday 15th December 2018.
Oxford United,2,Blackpool,0, Saturday 15th December 2018.
Rochdale,1,Plymouth Argyle,2, Saturday 15th December 2018.
Shrewsbury Town,2,Peterborough United,2, Saturday 15th December 2018.
Southend United,3,Accrington Stanley,0, Saturday 15th December 2018.
Sunderland,2,Bristol Rovers,1, Saturday 15th December 2018.
Portsmouth,1,Charlton Athletic,2, Tuesday 11th December 2018.
AFC Wimbledon,1,Rochdale,1, Saturday 8th December 2018.
Blackpool,2,Charlton Athletic,1, Saturday 8th December 2018.
Bristol Rovers,0,Doncaster Rovers,4, Saturday 8th December 2018.
Burton Albion,2,Shrewsbury Town,1, Saturday 8th December 2018.
Luton Town,2,Fleetwood Town,0, Saturday 8th December 2018.
Peterborough United,2,Oxford United,2, Saturday 8th December 2018.
Plymouth Argyle,3,Bradford City,3, Saturday 8th December 2018.
Portsmouth,2,Southend United,0, Saturday 8th December 2018.
Scunthorpe United,0,Gillingham,2, Saturday 8th December 2018.
Walsall,2,Coventry City,1, Saturday 8th December 2018.
Wycombe Wanderers,1,Barnsley,0, Saturday 8th December 2018.
Accrington Stanley,1,Wycombe Wanderers,2, Tuesday 27th November 2018.
Bristol Rovers,1,Gillingham,2, Tuesday 27th November 2018.
Burton Albion,1,Charlton Athletic,2, Tuesday 27th November 2018.
Doncaster Rovers,2,Blackpool,0, Tuesday 27th November 2018.
Fleetwood Town,3,Coventry City,0, Tuesday 27th November 2018.
Luton Town,4,Bradford City,0, Tuesday 27th November 2018.
Oxford United,4,Rochdale,2, Tuesday 27th November 2018.
Peterborough United,1,AFC Wimbledon,0, Tuesday 27th November 2018.
Portsmouth,2,Walsall,0, Tuesday 27th November 2018.
Shrewsbury Town,2,Plymouth Argyle,0, Tuesday 27th November 2018.
Southend United,2,Scunthorpe United,0, Tuesday 27th November 2018.
Sunderland,4,Barnsley,2, Tuesday 27th November 2018.
AFC Wimbledon,2,Southend United,1, Saturday 24th November 2018.
Barnsley,1,Doncaster Rovers,1, Saturday 24th November 2018.
Blackpool,3,Burton Albion,0, Saturday 24th November 2018.
Bradford City,2,Oxford United,0, Saturday 24th November 2018.
Charlton Athletic,3,Bristol Rovers,1, Saturday 24th November 2018.
Gillingham,1,Luton Town,3, Saturday 24th November 2018.
Plymouth Argyle,2,Fleetwood Town,1, Saturday 24th November 2018.
Rochdale,1,Accrington Stanley,0, Saturday 24th November 2018.
Scunthorpe United,1,Portsmouth,2, Saturday 24th November 2018.
Walsall,2,Sunderland,2, Saturday 24th November 2018.
Wycombe Wanderers,3,Shrewsbury Town,2, Saturday 24th November 2018.
Coventry City,1,Peterborough United,1, Friday 23rd November 2018.
Fleetwood Town,0,Walsall,0, Saturday 17th November 2018.
Accrington Stanley,0,Barnsley,2, Saturday 17th November 2018.
Bristol Rovers,1,Scunthorpe United,2, Saturday 17th November 2018.
Burton Albion,1,Coventry City,0, Saturday 17th November 2018.
Doncaster Rovers,2,AFC Wimbledon,1, Saturday 17th November 2018.
Luton Town,5,Plymouth Argyle,1, Saturday 17th November 2018.
Oxford United,1,Gillingham,0, Saturday 17th November 2018.
Peterborough United,1,Bradford City,1, Saturday 17th November 2018.
Shrewsbury Town,3,Rochdale,2, Saturday 17th November 2018.
Southend United,1,Blackpool,2, Saturday 17th November 2018.
Sunderland,1,Wycombe Wanderers,1, Saturday 17th November 2018.
Gillingham,0,Blackpool,1, Tuesday 6th November 2018.
Walsall,0,Charlton Athletic,2, Tuesday 6th November 2018.
AFC Wimbledon,1,Shrewsbury Town,2, Saturday 3rd November 2018.
Barnsley,1,Southend United,0, Saturday 3rd November 2018.
Blackpool,0,Bristol Rovers,3, Saturday 3rd November 2018.
Bradford City,0,Portsmouth,1, Saturday 3rd November 2018.
Charlton Athletic,2,Doncaster Rovers,0, Saturday 3rd November 2018.
Coventry City,1,Accrington Stanley,1, Saturday 3rd November 2018.
Gillingham,3,Fleetwood Town,0, Saturday 3rd November 2018.
Plymouth Argyle,0,Sunderland,2, Saturday 3rd November 2018.
Rochdale,0,Luton Town,0,https://www.skysports.com/football/rochdale-vs-luton-town/393295
Scunthorpe United,3,Oxford United,3,https://www.skysports.com/football/scunthorpe-united-vs-oxford-united/393296
Walsall,1,Burton Albion,3, Saturday 3rd November 2018.
Wycombe Wanderers,1,Peterborough United,0, Saturday 3rd November 2018.
AFC Wimbledon,0,Luton Town,2, Saturday 27th October 2018.
Accrington Stanley,1,Portsmouth,1, Saturday 27th October 2018.
Barnsley,1,Bristol Rovers,0, Saturday 27th October 2018.
Burton Albion,1,Peterborough United,2, Saturday 27th October 2018.
Coventry City,2,Doncaster Rovers,1, Saturday 27th October 2018.
Fleetwood Town,3,Blackpool,2, Saturday 27th October 2018.
Gillingham,4,Bradford City,0, Saturday 27th October 2018.
Oxford United,3,Shrewsbury Town,0, Saturday 27th October 2018.
Rochdale,1,Charlton Athletic,0, Saturday 27th October 2018.
Scunthorpe United,1,Plymouth Argyle,4, Saturday 27th October 2018.
Sunderland,3,Southend United,0, Saturday 27th October 2018.
Walsall,3,Wycombe Wanderers,2, Saturday 27th October 2018.
Blackpool,1,Scunthorpe United,0, Tuesday 23rd October 2018.
Bradford City,2,Coventry City,4, Tuesday 23rd October 2018.
Bristol Rovers,2,AFC Wimbledon,0, Tuesday 23rd October 2018.
Charlton Athletic,1,Oxford United,1, Tuesday 23rd October 2018.
Doncaster Rovers,0,Sunderland,1, Tuesday 23rd October 2018.
Luton Town,4,Accrington Stanley,1, Tuesday 23rd October 2018.
Peterborough United,1,Fleetwood Town,0, Tuesday 23rd October 2018.
Plymouth Argyle,3,Gillingham,1, Tuesday 23rd October 2018.
Portsmouth,2,Burton Albion,2, Tuesday 23rd October 2018.
Shrewsbury Town,3,Barnsley,1, Tuesday 23rd October 2018.
Southend United,3,Walsall,0, Tuesday 23rd October 2018.
Wycombe Wanderers,3,Rochdale,0, Tuesday 23rd October 2018.
Blackpool,2,AFC Wimbledon,0, Saturday 20th October 2018.
Bradford City,0,Rochdale,2, Saturday 20th October 2018.
Bristol Rovers,0,Oxford United,0, Saturday 20th October 2018.
Charlton Athletic,2,Barnsley,0, Saturday 20th October 2018.
Doncaster Rovers,3,Gillingham,3, Saturday 20th October 2018.
Luton Town,2,Walsall,0, Saturday 20th October 2018.
Peterborough United,0,Accrington Stanley,1, Saturday 20th October 2018.
Plymouth Argyle,2,Burton Albion,3, Saturday 20th October 2018.
Portsmouth,1,Fleetwood Town,0, Saturday 20th October 2018.
Shrewsbury Town,0,Sunderland,2, Saturday 20th October 2018.
Southend United,1,Coventry City,2, Saturday 20th October 2018.
Wycombe Wanderers,3,Scunthorpe United,2, Saturday 20th October 2018.
Barnsley,3,Luton Town,2, Saturday 13th October 2018.
AFC Wimbledon,1,Portsmouth,2, Saturday 13th October 2018.
Accrington Stanley,3,Bradford City,1, Saturday 13th October 2018.
Burton Albion,1,Bristol Rovers,0, Saturday 13th October 2018.
Coventry City,1,Wycombe Wanderers,0, Saturday 13th October 2018.
Fleetwood Town,2,Shrewsbury Town,1, Saturday 13th October 2018.
Gillingham,0,Southend United,2, Saturday 13th October 2018.
Oxford United,2,Plymouth Argyle,0, Saturday 13th October 2018.
Rochdale,2,Doncaster Rovers,3, Saturday 13th October 2018.
Scunthorpe United,0,Peterborough United,2, Saturday 13th October 2018.
Blackpool,2,Rochdale,2, Saturday 6th October 2018.
Bradford City,1,Sunderland,2, Saturday 6th October 2018.
Bristol Rovers,0,Walsall,1, Saturday 6th October 2018.
Charlton Athletic,1,Coventry City,2, Saturday 6th October 2018.
Doncaster Rovers,0,Fleetwood Town,4, Saturday 6th October 2018.
Luton Town,3,Scunthorpe United,2, Saturday 6th October 2018.
Peterborough United,0,Barnsley,4, Saturday 6th October 2018.
Plymouth Argyle,1,AFC Wimbledon,0, Saturday 6th October 2018.
Portsmouth,0,Gillingham,2, Saturday 6th October 2018.
Shrewsbury Town,1,Accrington Stanley,0, Saturday 6th October 2018.
Southend United,0,Oxford United,0, Saturday 6th October 2018.
Wycombe Wanderers,2,Burton Albion,1, Saturday 6th October 2018.
