Home Team,Home Score,Away Team,Away Score,Match Date
Blackburn Rovers,2,Liverpool,3, Tuesday 10th April 2012.
Everton,4,Sunderland,0, Monday 9th April 2012.
Newcastle United,2,Bolton Wanderers,0, Monday 9th April 2012.
Tottenham Hotspur,1,Norwich City,2, Monday 9th April 2012.
Aston Villa,1,Stoke City,1, Monday 9th April 2012.
Fulham,1,Chelsea,1, Monday 9th April 2012.
Manchester United,2,Queens Park Rangers,0, Sunday 8th April 2012.
Arsenal,1,Manchester City,0, Sunday 8th April 2012.
Sunderland,0,Tottenham Hotspur,0, Saturday 7th April 2012.
Bolton Wanderers,0,Fulham,3, Saturday 7th April 2012.
Chelsea,2,Wigan Athletic,1, Saturday 7th April 2012.
Liverpool,1,Aston Villa,1, Saturday 7th April 2012.
Norwich City,2,Everton,2, Saturday 7th April 2012.
West Bromwich Albion,3,Blackburn Rovers,0, Saturday 7th April 2012.
Stoke City,2,Wolverhampton Wanderers,1, Saturday 7th April 2012.
Swansea City,0,Newcastle United,2, Friday 6th April 2012.
Blackburn Rovers,0,Manchester United,2, Monday 2nd April 2012.
Newcastle United,2,Liverpool,0, Sunday 1st April 2012.
Tottenham Hotspur,3,Swansea City,1, Sunday 1st April 2012.
Aston Villa,2,Chelsea,4, Saturday 31st March 2012.
Everton,2,West Bromwich Albion,0, Saturday 31st March 2012.
Fulham,2,Norwich City,1, Saturday 31st March 2012.
Manchester City,3,Sunderland,3, Saturday 31st March 2012.
Queens Park Rangers,2,Arsenal,1, Saturday 31st March 2012.
Wigan Athletic,2,Stoke City,0, Saturday 31st March 2012.
Wolverhampton Wanderers,2,Bolton Wanderers,3, Saturday 31st March 2012.
Manchester United,1,Fulham,0, Monday 26th March 2012.
West Bromwich Albion,1,Newcastle United,3, Sunday 25th March 2012.
Chelsea,0,Tottenham Hotspur,0, Saturday 24th March 2012.
Arsenal,3,Aston Villa,0, Saturday 24th March 2012.
Bolton Wanderers,2,Blackburn Rovers,1, Saturday 24th March 2012.
Liverpool,1,Wigan Athletic,2, Saturday 24th March 2012.
Norwich City,2,Wolverhampton Wanderers,1, Saturday 24th March 2012.
Sunderland,3,Queens Park Rangers,1, Saturday 24th March 2012.
Swansea City,0,Everton,2, Saturday 24th March 2012.
Stoke City,1,Manchester City,1, Saturday 24th March 2012.
Manchester City,2,Chelsea,1, Wednesday 21st March 2012.
Tottenham Hotspur,1,Stoke City,1, Wednesday 21st March 2012.
Everton,0,Arsenal,1, Wednesday 21st March 2012.
Queens Park Rangers,3,Liverpool,2, Wednesday 21st March 2012.
Blackburn Rovers,2,Sunderland,0, Tuesday 20th March 2012.
Wolverhampton Wanderers,0,Manchester United,5,https://www.skysports.com/football/wolves-vs-man-utd/255529
Newcastle United,1,Norwich City,0,https://www.skysports.com/football/newcastle-vs-norwich/257251
Fulham,0,Swansea City,3,https://www.skysports.com/football/fulham-vs-swansea/238160
Wigan Athletic,1,West Bromwich Albion,1, Saturday 17th March 2012.
Liverpool,3,Everton,0, Tuesday 13th March 2012.
Arsenal,2,Newcastle United,1, Monday 12th March 2012.
Manchester United,2,West Bromwich Albion,0, Sunday 11th March 2012.
Swansea City,1,Manchester City,0, Sunday 11th March 2012.
Norwich City,1,Wigan Athletic,1, Sunday 11th March 2012.
Bolton Wanderers,2,Queens Park Rangers,1, Saturday 10th March 2012.
Aston Villa,1,Fulham,0, Saturday 10th March 2012.
Chelsea,1,Stoke City,0, Saturday 10th March 2012.
Sunderland,1,Liverpool,0, Saturday 10th March 2012.
Wolverhampton Wanderers,0,Blackburn Rovers,2, Saturday 10th March 2012.
Everton,1,Tottenham Hotspur,0, Saturday 10th March 2012.
Newcastle United,1,Sunderland,1, Sunday 4th March 2012.
Fulham,5,Wolverhampton Wanderers,0, Sunday 4th March 2012.
Tottenham Hotspur,1,Manchester United,3, Sunday 4th March 2012.
Liverpool,1,Arsenal,2, Saturday 3rd March 2012.
Blackburn Rovers,1,Aston Villa,1, Saturday 3rd March 2012.
Manchester City,2,Bolton Wanderers,0, Saturday 3rd March 2012.
Queens Park Rangers,1,Everton,1, Saturday 3rd March 2012.
Stoke City,1,Norwich City,0, Saturday 3rd March 2012.
West Bromwich Albion,1,Chelsea,0, Saturday 3rd March 2012.
Wigan Athletic,0,Swansea City,2, Saturday 3rd March 2012.
Arsenal,5,Tottenham Hotspur,2, Sunday 26th February 2012.
Norwich City,1,Manchester United,2, Sunday 26th February 2012.
Stoke City,2,Swansea City,0, Sunday 26th February 2012.
Chelsea,3,Bolton Wanderers,0, Saturday 25th February 2012.
Newcastle United,2,Wolverhampton Wanderers,2, Saturday 25th February 2012.
Queens Park Rangers,0,Fulham,1, Saturday 25th February 2012.
West Bromwich Albion,4,Sunderland,0, Saturday 25th February 2012.
Wigan Athletic,0,Aston Villa,0, Saturday 25th February 2012.
Manchester City,3,Blackburn Rovers,0, Saturday 25th February 2012.
Wolverhampton Wanderers,1,West Bromwich Albion,5, Sunday 12th February 2012.
Aston Villa,0,Manchester City,1, Sunday 12th February 2012.
Manchester United,2,Liverpool,1, Saturday 11th February 2012.
Blackburn Rovers,3,Queens Park Rangers,2, Saturday 11th February 2012.
Bolton Wanderers,1,Wigan Athletic,2, Saturday 11th February 2012.
Everton,2,Chelsea,0, Saturday 11th February 2012.
Fulham,2,Stoke City,1, Saturday 11th February 2012.
Sunderland,1,Arsenal,2, Saturday 11th February 2012.
Swansea City,2,Norwich City,3, Saturday 11th February 2012.
Tottenham Hotspur,5,Newcastle United,0, Saturday 11th February 2012.
Liverpool,0,Tottenham Hotspur,0, Monday 6th February 2012.
Newcastle United,2,Aston Villa,1, Sunday 5th February 2012.
Chelsea,3,Manchester United,3, Sunday 5th February 2012.
Arsenal,7,Blackburn Rovers,1, Saturday 4th February 2012.
Norwich City,2,Bolton Wanderers,0, Saturday 4th February 2012.
Queens Park Rangers,1,Wolverhampton Wanderers,2, Saturday 4th February 2012.
Stoke City,0,Sunderland,1, Saturday 4th February 2012.
West Bromwich Albion,1,Swansea City,2, Saturday 4th February 2012.
Wigan Athletic,1,Everton,1, Saturday 4th February 2012.
Manchester City,3,Fulham,0, Saturday 4th February 2012.
Aston Villa,2,Queens Park Rangers,2, Wednesday 1st February 2012.
Blackburn Rovers,0,Newcastle United,2, Wednesday 1st February 2012.
Bolton Wanderers,0,Arsenal,0, Wednesday 1st February 2012.
Fulham,1,West Bromwich Albion,1, Wednesday 1st February 2012.
Sunderland,3,Norwich City,0,https://www.skysports.com/football/sland-vs-norwich/254725
Swansea City,1,Chelsea,1, Tuesday 31st January 2012.
Tottenham Hotspur,3,Wigan Athletic,1, Tuesday 31st January 2012.
Wolverhampton Wanderers,0,Liverpool,3,https://www.skysports.com/football/wolves-vs-liverpool/238102
Everton,1,Manchester City,0,https://www.skysports.com/football/everton-vs-man-city/254724
Manchester United,2,Stoke City,0, Tuesday 31st January 2012.
Manchester City,3,Tottenham Hotspur,2, Sunday 22nd January 2012.
Arsenal,1,Manchester United,2,https://www.skysports.com/football/arsenal-vs-man-utd/250900
Norwich City,0,Chelsea,0, Saturday 21st January 2012.
Everton,1,Blackburn Rovers,1, Saturday 21st January 2012.
Fulham,5,Newcastle United,2, Saturday 21st January 2012.
Queens Park Rangers,3,Wigan Athletic,1, Saturday 21st January 2012.
Stoke City,1,West Bromwich Albion,2, Saturday 21st January 2012.
Sunderland,2,Swansea City,0, Saturday 21st January 2012.
Wolverhampton Wanderers,2,Aston Villa,3, Saturday 21st January 2012.
Bolton Wanderers,3,Liverpool,1, Saturday 21st January 2012.
Wigan Athletic,0,Manchester City,1, Monday 16th January 2012.
Newcastle United,1,Queens Park Rangers,0, Sunday 15th January 2012.
Swansea City,3,Arsenal,2, Sunday 15th January 2012.
Aston Villa,1,Everton,1, Saturday 14th January 2012.
Blackburn Rovers,3,Fulham,1, Saturday 14th January 2012.
Chelsea,1,Sunderland,0, Saturday 14th January 2012.
Liverpool,0,Stoke City,0, Saturday 14th January 2012.
Manchester United,3,Bolton Wanderers,0, Saturday 14th January 2012.
Tottenham Hotspur,1,Wolverhampton Wanderers,1, Saturday 14th January 2012.
West Bromwich Albion,1,Norwich City,2, Saturday 14th January 2012.
Tottenham Hotspur,2,Everton,0, Wednesday 11th January 2012.
Everton,1,Bolton Wanderers,2, Wednesday 4th January 2012.
Newcastle United,3,Manchester United,0, Wednesday 4th January 2012.
Tottenham Hotspur,1,West Bromwich Albion,0, Tuesday 3rd January 2012.
Wigan Athletic,1,Sunderland,4, Tuesday 3rd January 2012.
Manchester City,3,Liverpool,0, Tuesday 3rd January 2012.
Aston Villa,0,Swansea City,2, Monday 2nd January 2012.
Blackburn Rovers,1,Stoke City,2, Monday 2nd January 2012.
Queens Park Rangers,1,Norwich City,2, Monday 2nd January 2012.
Wolverhampton Wanderers,1,Chelsea,2, Monday 2nd January 2012.
Fulham,2,Arsenal,1, Monday 2nd January 2012.
West Bromwich Albion,0,Everton,1, Sunday 1st January 2012.
Sunderland,1,Manchester City,0, Sunday 1st January 2012.
Manchester United,2,Blackburn Rovers,3, Saturday 31st December 2011.
Arsenal,1,Queens Park Rangers,0, Saturday 31st December 2011.
Bolton Wanderers,1,Wolverhampton Wanderers,1, Saturday 31st December 2011.
Chelsea,1,Aston Villa,3, Saturday 31st December 2011.
Norwich City,1,Fulham,1, Saturday 31st December 2011.
Stoke City,2,Wigan Athletic,2, Saturday 31st December 2011.
Swansea City,1,Tottenham Hotspur,1,https://www.skysports.com/football/swansea-vs-tottenham/238065
Liverpool,3,Newcastle United,1, Friday 30th December 2011.
Arsenal,1,Wolverhampton Wanderers,1, Tuesday 27th December 2011.
Swansea City,1,Queens Park Rangers,1, Tuesday 27th December 2011.
Norwich City,0,Tottenham Hotspur,2, Tuesday 27th December 2011.
Chelsea,1,Fulham,1, Monday 26th December 2011.
Bolton Wanderers,0,Newcastle United,2, Monday 26th December 2011.
Liverpool,1,Blackburn Rovers,1, Monday 26th December 2011.
Manchester United,5,Wigan Athletic,0, Monday 26th December 2011.
Sunderland,1,Everton,1, Monday 26th December 2011.
West Bromwich Albion,0,Manchester City,0, Monday 26th December 2011.
Stoke City,0,Aston Villa,0, Monday 26th December 2011.
Tottenham Hotspur,1,Chelsea,1, Thursday 22nd December 2011.
Aston Villa,1,Arsenal,2, Wednesday 21st December 2011.
Manchester City,3,Stoke City,0, Wednesday 21st December 2011.
Newcastle United,2,West Bromwich Albion,3, Wednesday 21st December 2011.
Everton,1,Swansea City,0, Wednesday 21st December 2011.
Fulham,0,Manchester United,5, Wednesday 21st December 2011.
Queens Park Rangers,2,Sunderland,3, Wednesday 21st December 2011.
Wigan Athletic,0,Liverpool,0, Wednesday 21st December 2011.
Wolverhampton Wanderers,2,Norwich City,2, Tuesday 20th December 2011.
Blackburn Rovers,1,Bolton Wanderers,2, Tuesday 20th December 2011.
Queens Park Rangers,0,Manchester United,2, Sunday 18th December 2011.
Aston Villa,0,Liverpool,2, Sunday 18th December 2011.
Tottenham Hotspur,1,Sunderland,0, Sunday 18th December 2011.
Manchester City,1,Arsenal,0, Sunday 18th December 2011.
Blackburn Rovers,1,West Bromwich Albion,2, Saturday 17th December 2011.
Everton,1,Norwich City,1, Saturday 17th December 2011.
Fulham,2,Bolton Wanderers,0, Saturday 17th December 2011.
Newcastle United,0,Swansea City,0, Saturday 17th December 2011.
Wolverhampton Wanderers,1,Stoke City,2, Saturday 17th December 2011.
Wigan Athletic,1,Chelsea,1, Saturday 17th December 2011.
Chelsea,2,Manchester City,1, Monday 12th December 2011.
Sunderland,2,Blackburn Rovers,1, Sunday 11th December 2011.
Stoke City,2,Tottenham Hotspur,1, Sunday 11th December 2011.
Arsenal,1,Everton,0, Saturday 10th December 2011.
Bolton Wanderers,1,Aston Villa,2, Saturday 10th December 2011.
Liverpool,1,Queens Park Rangers,0, Saturday 10th December 2011.
Manchester United,4,Wolverhampton Wanderers,1, Saturday 10th December 2011.
Norwich City,4,Newcastle United,2, Saturday 10th December 2011.
Swansea City,2,Fulham,0, Saturday 10th December 2011.
West Bromwich Albion,1,Wigan Athletic,2, Saturday 10th December 2011.
Fulham,1,Liverpool,0, Monday 5th December 2011.
Everton,0,Stoke City,1, Sunday 4th December 2011.
Wolverhampton Wanderers,2,Sunderland,1, Sunday 4th December 2011.
Newcastle United,0,Chelsea,3, Saturday 3rd December 2011.
Blackburn Rovers,4,Swansea City,2, Saturday 3rd December 2011.
Manchester City,5,Norwich City,1, Saturday 3rd December 2011.
Queens Park Rangers,1,West Bromwich Albion,1, Saturday 3rd December 2011.
Tottenham Hotspur,3,Bolton Wanderers,0, Saturday 3rd December 2011.
Wigan Athletic,0,Arsenal,4, Saturday 3rd December 2011.
Aston Villa,0,Manchester United,1, Saturday 3rd December 2011.
Swansea City,0,Aston Villa,0, Sunday 27th November 2011.
Liverpool,1,Manchester City,1, Sunday 27th November 2011.
Stoke City,3,Blackburn Rovers,1, Saturday 26th November 2011.
Bolton Wanderers,0,Everton,2, Saturday 26th November 2011.
Chelsea,3,Wolverhampton Wanderers,0, Saturday 26th November 2011.
Manchester United,1,Newcastle United,1, Saturday 26th November 2011.
Norwich City,2,Queens Park Rangers,1, Saturday 26th November 2011.
Sunderland,1,Wigan Athletic,2, Saturday 26th November 2011.
West Bromwich Albion,1,Tottenham Hotspur,3, Saturday 26th November 2011.
Arsenal,1,Fulham,1, Saturday 26th November 2011.
Tottenham Hotspur,2,Aston Villa,0, Monday 21st November 2011.
Chelsea,1,Liverpool,2, Sunday 20th November 2011.
Norwich City,1,Arsenal,2, Saturday 19th November 2011.
Everton,2,Wolverhampton Wanderers,1, Saturday 19th November 2011.
Manchester City,3,Newcastle United,1, Saturday 19th November 2011.
Stoke City,2,Queens Park Rangers,3, Saturday 19th November 2011.
Sunderland,0,Fulham,0, Saturday 19th November 2011.
West Bromwich Albion,2,Bolton Wanderers,1, Saturday 19th November 2011.
Wigan Athletic,3,Blackburn Rovers,3, Saturday 19th November 2011.
Swansea City,0,Manchester United,1, Saturday 19th November 2011.
Wolverhampton Wanderers,3,Wigan Athletic,1, Sunday 6th November 2011.
Bolton Wanderers,5,Stoke City,0, Sunday 6th November 2011.
Fulham,1,Tottenham Hotspur,3, Sunday 6th November 2011.
Newcastle United,2,Everton,1, Saturday 5th November 2011.
Arsenal,3,West Bromwich Albion,0, Saturday 5th November 2011.
Aston Villa,3,Norwich City,2, Saturday 5th November 2011.
Blackburn Rovers,0,Chelsea,1, Saturday 5th November 2011.
Liverpool,0,Swansea City,0, Saturday 5th November 2011.
Manchester United,1,Sunderland,0, Saturday 5th November 2011.
Queens Park Rangers,2,Manchester City,3, Saturday 5th November 2011.
Stoke City,1,Newcastle United,3, Monday 31st October 2011.
Tottenham Hotspur,3,Queens Park Rangers,1, Sunday 30th October 2011.
Everton,0,Manchester United,1, Saturday 29th October 2011.
Chelsea,3,Arsenal,5, Saturday 29th October 2011.
Manchester City,3,Wolverhampton Wanderers,1, Saturday 29th October 2011.
Norwich City,3,Blackburn Rovers,3, Saturday 29th October 2011.
Sunderland,2,Aston Villa,2, Saturday 29th October 2011.
Swansea City,3,Bolton Wanderers,1, Saturday 29th October 2011.
Wigan Athletic,0,Fulham,2, Saturday 29th October 2011.
West Bromwich Albion,0,Liverpool,2, Saturday 29th October 2011.
Arsenal,3,Stoke City,1, Sunday 23rd October 2011.
Fulham,1,Everton,3, Sunday 23rd October 2011.
Manchester United,1,Manchester City,6, Sunday 23rd October 2011.
Blackburn Rovers,1,Tottenham Hotspur,2, Sunday 23rd October 2011.
Queens Park Rangers,1,Chelsea,0, Sunday 23rd October 2011.
Wolverhampton Wanderers,2,Swansea City,2, Saturday 22nd October 2011.
Aston Villa,1,West Bromwich Albion,2, Saturday 22nd October 2011.
Bolton Wanderers,0,Sunderland,2, Saturday 22nd October 2011.
Newcastle United,1,Wigan Athletic,0, Saturday 22nd October 2011.
Liverpool,1,Norwich City,1, Saturday 22nd October 2011.
West Bromwich Albion,2,Wolverhampton Wanderers,0, Sunday 16th October 2011.
Arsenal,2,Sunderland,1, Sunday 16th October 2011.
Newcastle United,2,Tottenham Hotspur,2, Sunday 16th October 2011.
Liverpool,1,Manchester United,1, Saturday 15th October 2011.
Manchester City,4,Aston Villa,1,https://www.skysports.com/football/man-city-vs-a-villa/237950
Norwich City,3,Swansea City,1, Saturday 15th October 2011.
Queens Park Rangers,1,Blackburn Rovers,1, Saturday 15th October 2011.
Stoke City,2,Fulham,0, Saturday 15th October 2011.
Wigan Athletic,1,Bolton Wanderers,3, Saturday 15th October 2011.
Chelsea,3,Everton,1, Saturday 15th October 2011.
Bolton Wanderers,1,Chelsea,5, Sunday 2nd October 2011.
Fulham,6,Queens Park Rangers,0, Sunday 2nd October 2011.
Swansea City,2,Stoke City,0, Sunday 2nd October 2011.
Tottenham Hotspur,2,Arsenal,1, Sunday 2nd October 2011.
Everton,0,Liverpool,2, Saturday 1st October 2011.
Aston Villa,2,Wigan Athletic,0, Saturday 1st October 2011.
Blackburn Rovers,0,Manchester City,4, Saturday 1st October 2011.
Manchester United,2,Norwich City,0, Saturday 1st October 2011.
Sunderland,2,West Bromwich Albion,2, Saturday 1st October 2011.
Wolverhampton Wanderers,1,Newcastle United,2, Saturday 1st October 2011.
Norwich City,2,Sunderland,1, Monday 26th September 2011.
Queens Park Rangers,1,Aston Villa,1, Sunday 25th September 2011.
Manchester City,2,Everton,0, Saturday 24th September 2011.
Arsenal,3,Bolton Wanderers,0, Saturday 24th September 2011.
Chelsea,4,Swansea City,1, Saturday 24th September 2011.
Liverpool,2,Wolverhampton Wanderers,1, Saturday 24th September 2011.
Newcastle United,3,Blackburn Rovers,1, Saturday 24th September 2011.
West Bromwich Albion,0,Fulham,0, Saturday 24th September 2011.
Wigan Athletic,1,Tottenham Hotspur,2, Saturday 24th September 2011.
Stoke City,1,Manchester United,1, Saturday 24th September 2011.
Tottenham Hotspur,4,Liverpool,0, Sunday 18th September 2011.
Fulham,2,Manchester City,2, Sunday 18th September 2011.
Sunderland,4,Stoke City,0, Sunday 18th September 2011.
Manchester United,3,Chelsea,1, Sunday 18th September 2011.
Blackburn Rovers,4,Arsenal,3, Saturday 17th September 2011.
Aston Villa,1,Newcastle United,1, Saturday 17th September 2011.
Bolton Wanderers,1,Norwich City,2, Saturday 17th September 2011.
Everton,3,Wigan Athletic,1, Saturday 17th September 2011.
Swansea City,3,West Bromwich Albion,0, Saturday 17th September 2011.
Wolverhampton Wanderers,0,Queens Park Rangers,3, Saturday 17th September 2011.
Queens Park Rangers,0,Newcastle United,0, Monday 12th September 2011.
Norwich City,0,West Bromwich Albion,1, Sunday 11th September 2011.
Fulham,1,Blackburn Rovers,1, Sunday 11th September 2011.
Arsenal,1,Swansea City,0, Saturday 10th September 2011.
Everton,2,Aston Villa,2, Saturday 10th September 2011.
Manchester City,3,Wigan Athletic,0, Saturday 10th September 2011.
Stoke City,1,Liverpool,0, Saturday 10th September 2011.
Sunderland,1,Chelsea,2, Saturday 10th September 2011.
Wolverhampton Wanderers,0,Tottenham Hotspur,2, Saturday 10th September 2011.
Bolton Wanderers,0,Manchester United,5, Saturday 10th September 2011.
Newcastle United,2,Fulham,1, Sunday 28th August 2011.
Tottenham Hotspur,1,Manchester City,5, Sunday 28th August 2011.
West Bromwich Albion,0,Stoke City,1, Sunday 28th August 2011.
Manchester United,8,Arsenal,2, Sunday 28th August 2011.
Aston Villa,0,Wolverhampton Wanderers,0, Saturday 27th August 2011.
Wigan Athletic,2,Queens Park Rangers,0, Saturday 27th August 2011.
Blackburn Rovers,0,Everton,1, Saturday 27th August 2011.
Chelsea,3,Norwich City,1, Saturday 27th August 2011.
Swansea City,0,Sunderland,0, Saturday 27th August 2011.
Liverpool,3,Bolton Wanderers,1, Saturday 27th August 2011.
Manchester United,3,Tottenham Hotspur,0, Monday 22nd August 2011.
Norwich City,1,Stoke City,1, Sunday 21st August 2011.
Wolverhampton Wanderers,2,Fulham,0, Sunday 21st August 2011.
Bolton Wanderers,2,Manchester City,3, Sunday 21st August 2011.
Sunderland,0,Newcastle United,1, Saturday 20th August 2011.
Arsenal,0,Liverpool,2, Saturday 20th August 2011.
Aston Villa,3,Blackburn Rovers,1, Saturday 20th August 2011.
Everton,0,Queens Park Rangers,1, Saturday 20th August 2011.
Swansea City,0,Wigan Athletic,0, Saturday 20th August 2011.
Chelsea,2,West Bromwich Albion,1, Saturday 20th August 2011.
Manchester City,4,Swansea City,0, Monday 15th August 2011.
Stoke City,0,Chelsea,0, Sunday 14th August 2011.
West Bromwich Albion,1,Manchester United,2, Sunday 14th August 2011.
Blackburn Rovers,1,Wolverhampton Wanderers,2, Saturday 13th August 2011.
Fulham,0,Aston Villa,0, Saturday 13th August 2011.
Liverpool,1,Sunderland,1, Saturday 13th August 2011.
Queens Park Rangers,0,Bolton Wanderers,4, Saturday 13th August 2011.
Wigan Athletic,1,Norwich City,1, Saturday 13th August 2011.
Newcastle United,0,Arsenal,0, Saturday 13th August 2011.
